period,LAD,SHEF_A,report_count,user_count,average
2012-3,E06000001,Other,1,1,1.0
2012-3,E06000001,Pavement /Footway Defects,1,1,1.0
2012-3,E06000001,Potholes,1,1,1.0
2012-3,E06000001,Street Lights,1,1,1.0
2012-3,E06000002,Highway Condition,1,1,1.0
2012-3,E06000002,Parking,1,1,1.0
2012-3,E06000002,Pavement /Footway Defects,1,1,1.0
2012-3,E06000002,Potholes,3,2,1.5
2012-3,E06000002,Rubbish,3,2,1.5
2012-3,E06000003,Potholes,1,1,1.0
2012-3,E06000004,Dog Fouling,3,1,3.0
2012-3,E06000004,Highway Condition,2,2,1.0
2012-3,E06000004,Other,1,1,1.0
2012-3,E06000004,Potholes,2,2,1.0
2012-3,E06000005,Parking,1,1,1.0
2012-3,E06000006,Abandoned Vehicles,1,1,1.0
2012-3,E06000006,Highway Condition,1,1,1.0
2012-3,E06000006,Pavement /Footway Defects,1,1,1.0
2012-3,E06000006,Potholes,1,1,1.0
2012-3,E06000007,Abandoned Vehicles,2,2,1.0
2012-3,E06000007,Dog Fouling,1,1,1.0
2012-3,E06000007,Fly-tipping,1,1,1.0
2012-3,E06000007,Highway Condition,2,2,1.0
2012-3,E06000007,Pavement /Footway Defects,1,1,1.0
2012-3,E06000007,Potholes,5,5,1.0
2012-3,E06000007,Street Lights,3,2,1.5
2012-3,E06000007,Street Name Plates,1,1,1.0
2012-3,E06000008,Dog Fouling,2,2,1.0
2012-3,E06000008,Fly-tipping,7,6,1.1666666666666667
2012-3,E06000008,Flyposting,1,1,1.0
2012-3,E06000008,Highway Condition,3,2,1.5
2012-3,E06000008,Pavement /Footway Defects,2,2,1.0
2012-3,E06000008,Potholes,8,7,1.1428571428571428
2012-3,E06000008,Rubbish,1,1,1.0
2012-3,E06000008,Street Lights,6,6,1.0
2012-3,E06000009,Dog Fouling,2,2,1.0
2012-3,E06000009,Fly-tipping,2,2,1.0
2012-3,E06000009,Highway Condition,2,2,1.0
2012-3,E06000009,Other,4,3,1.3333333333333333
2012-3,E06000009,Pavement /Footway Defects,1,1,1.0
2012-3,E06000009,Potholes,4,4,1.0
2012-3,E06000009,Street Lights,1,1,1.0
2012-3,E06000010,Potholes,1,1,1.0
2012-3,E06000011,Highway Condition,14,6,2.3333333333333335
2012-3,E06000011,Other,1,1,1.0
2012-3,E06000011,Potholes,8,7,1.1428571428571428
2012-3,E06000011,Street Lights,1,1,1.0
2012-3,E06000012,Dog Fouling,1,1,1.0
2012-3,E06000012,Fly-tipping,3,2,1.5
2012-3,E06000012,Pavement /Footway Defects,2,2,1.0
2012-3,E06000012,Potholes,3,3,1.0
2012-3,E06000013,Highway Condition,2,2,1.0
2012-3,E06000013,Street Lights,1,1,1.0
2012-3,E06000014,Graffiti,1,1,1.0
2012-3,E06000014,Highway Condition,2,2,1.0
2012-3,E06000014,Potholes,4,4,1.0
2012-3,E06000014,Street Lights,2,2,1.0
2012-3,E06000014,Street Signs,2,2,1.0
2012-3,E06000015,Dog Fouling,1,1,1.0
2012-3,E06000015,Fly-tipping,2,2,1.0
2012-3,E06000015,Highway Condition,3,2,1.5
2012-3,E06000015,Other,3,3,1.0
