period,LAD,SHEF_A_CODE,report_count,user_count,average
2007-10,E06000003,A57,2,2,1.0
2007-10,E06000004,A41,1,1,1.0
2007-10,E06000006,A29,2,2,1.0
2007-10,E06000007,A60,1,1,1.0
2007-10,E06000008,A29,1,1,1.0
2007-10,E06000008,A81,1,1,1.0
2007-10,E06000009,A29,1,1,1.0
2007-10,E06000009,A54,1,1,1.0
2007-10,E06000010,A81,1,1,1.0
2007-10,E06000011,A20,1,1,1.0
2007-10,E06000014,A29,1,1,1.0
2007-10,E06000015,A1,1,1,1.0
2007-10,E06000016,A1,2,1,2.0
2007-10,E06000016,A57,1,1,1.0
2007-10,E06000018,A1,1,1,1.0
2007-10,E06000018,A29,4,1,4.0
2007-10,E06000018,A54,1,1,1.0
2007-10,E06000018,A60,2,2,1.0
2007-10,E06000018,A73,3,2,1.5
2007-10,E06000018,A81,9,1,9.0
2007-10,E06000019,A1,1,1,1.0
2007-10,E06000019,A20,1,1,1.0
2007-10,E06000019,A29,3,3,1.0
2007-10,E06000019,A33,3,3,1.0
2007-10,E06000019,A41,2,2,1.0
2007-10,E06000019,A54,1,1,1.0
2007-10,E06000019,A56,1,1,1.0
2007-10,E06000019,A57,1,1,1.0
2007-10,E06000019,A60,1,1,1.0
2007-10,E06000020,A1,1,1,1.0
2007-10,E06000020,A54,1,1,1.0
2007-10,E06000020,A82,1,1,1.0
2007-10,E06000021,A73,1,1,1.0
2007-10,E06000022,A20,1,1,1.0
2007-10,E06000022,A79,1,1,1.0
2007-10,E06000022,A81,1,1,1.0
2007-10,E06000022,A82,1,1,1.0
2007-10,E06000023,A1,3,3,1.0
2007-10,E06000023,A20,2,1,2.0
2007-10,E06000023,A29,2,2,1.0
2007-10,E06000023,A41,1,1,1.0
2007-10,E06000023,A54,1,1,1.0
2007-10,E06000023,A57,1,1,1.0
2007-10,E06000023,A73,2,2,1.0
2007-10,E06000023,A81,1,1,1.0
2007-10,E06000023,A82,2,1,2.0
2007-10,E06000023,A86,1,1,1.0
2007-10,E06000024,A60,2,2,1.0
2007-10,E06000025,A81,1,1,1.0
2007-10,E06000026,A41,1,1,1.0
2007-10,E06000027,A24,1,1,1.0
2007-10,E06000027,A81,1,1,1.0
2007-10,E06000030,A20,1,1,1.0
2007-10,E06000030,A33,1,1,1.0
2007-10,E06000031,A24,1,1,1.0
2007-10,E06000031,A29,3,2,1.5
2007-10,E06000031,A33,4,1,4.0
2007-10,E06000031,A54,5,5,1.0
2007-10,E06000031,A56,2,2,1.0
2007-10,E06000031,A57,2,2,1.0
2007-10,E06000031,A60,1,1,1.0
2007-10,E06000031,A73,1,1,1.0
