period,LAD,SHEF_A,report_count,user_count,average
2009-5,E06000001,Street Cleaning,1,1,1.0
2009-5,E06000002,Dog Fouling,1,1,1.0
2009-5,E06000002,Fallen/Dangerous Trees,2,2,1.0
2009-5,E06000002,Fly-tipping,2,2,1.0
2009-5,E06000002,Open Spaces/Parks,1,1,1.0
2009-5,E06000002,Other,1,1,1.0
2009-5,E06000002,Potholes,1,1,1.0
2009-5,E06000002,Rubbish,1,1,1.0
2009-5,E06000002,Street Cleaning,1,1,1.0
2009-5,E06000003,Fallen/Dangerous Trees,1,1,1.0
2009-5,E06000003,Graffiti,1,1,1.0
2009-5,E06000003,Highway Condition,2,2,1.0
2009-5,E06000003,Other,1,1,1.0
2009-5,E06000003,Potholes,1,1,1.0
2009-5,E06000003,Street Lights,1,1,1.0
2009-5,E06000004,Fly-tipping,1,1,1.0
2009-5,E06000004,Other,2,2,1.0
2009-5,E06000004,Pavement /Footway Defects,2,2,1.0
2009-5,E06000004,Potholes,1,1,1.0
2009-5,E06000004,Street Lights,1,1,1.0
2009-5,E06000005,Fallen/Dangerous Trees,1,1,1.0
2009-5,E06000005,Fly-tipping,1,1,1.0
2009-5,E06000005,Other,1,1,1.0
2009-5,E06000005,Pavement /Footway Defects,1,1,1.0
2009-5,E06000005,Potholes,3,3,1.0
2009-5,E06000007,Bus Stops Damage,1,1,1.0
2009-5,E06000007,Other,2,2,1.0
2009-5,E06000007,Parking,1,1,1.0
2009-5,E06000007,Potholes,4,3,1.3333333333333333
2009-5,E06000007,Street Lights,2,2,1.0
2009-5,E06000008,Highway Condition,2,2,1.0
2009-5,E06000008,Other,1,1,1.0
2009-5,E06000008,Potholes,16,9,1.7777777777777777
2009-5,E06000009,Fly-tipping,1,1,1.0
2009-5,E06000009,Highway Condition,4,3,1.3333333333333333
2009-5,E06000009,Other,3,3,1.0
2009-5,E06000009,Pavement /Footway Defects,1,1,1.0
2009-5,E06000009,Potholes,4,4,1.0
2009-5,E06000009,Rubbish,2,2,1.0
2009-5,E06000009,Street Cleaning,1,1,1.0
2009-5,E06000009,Street Signs,1,1,1.0
2009-5,E06000009,Traffic Lights,1,1,1.0
2009-5,E06000010,Pavement /Footway Defects,2,1,2.0
2009-5,E06000010,Potholes,3,3,1.0
2009-5,E06000010,Street Cleaning,1,1,1.0
2009-5,E06000010,Street Lights,2,2,1.0
2009-5,E06000011,Fly-tipping,1,1,1.0
2009-5,E06000011,Highway Condition,3,2,1.5
2009-5,E06000011,Other,4,4,1.0
2009-5,E06000011,Potholes,1,1,1.0
2009-5,E06000012,Potholes,2,1,2.0
2009-5,E06000013,Other,1,1,1.0
2009-5,E06000013,Parking,1,1,1.0
2009-5,E06000013,Potholes,2,1,2.0
2009-5,E06000013,Street Cleaning,1,1,1.0
2009-5,E06000013,Street Lights,1,1,1.0
2009-5,E06000014,Graffiti,1,1,1.0
2009-5,E06000014,Other,1,1,1.0
2009-5,E06000014,Potholes,1,1,1.0
2009-5,E06000014,Rubbish,2,2,1.0
2009-5,E06000014,Street Name Plates,1,1,1.0
2009-5,E06000015,Fallen/Dangerous Trees,2,2,1.0
2009-5,E06000015,Other,2,2,1.0
2009-5,E06000015,Parking,1,1,1.0
2009-5,E06000015,Pavement /Footway Defects,1,1,1.0
2009-5,E06000015,Potholes,1,1,1.0
2009-5,E06000015,Street Cleaning,1,1,1.0
2009-5,E06000015,Street Lights,1,1,1.0
2009-5,E06000016,Abandoned Vehicles,1,1,1.0
2009-5,E06000016,Graffiti,1,1,1.0
2009-5,E06000016,Highway Condition,1,1,1.0
2009-5,E06000016,Other,1,1,1.0
2009-5,E06000016,Parking,1,1,1.0
2009-5,E06000016,Potholes,4,4,1.0
2009-5,E06000018,Fallen/Dangerous Trees,2,1,2.0
2009-5,E06000018,Highway Condition,1,1,1.0
2009-5,E06000018,Other,2,2,1.0
2009-5,E06000018,Parking,1,1,1.0
2009-5,E06000018,Potholes,1,1,1.0
2009-5,E06000019,Graffiti,2,2,1.0
2009-5,E06000019,Highway Condition,1,1,1.0
2009-5,E06000019,Other,1,1,1.0
2009-5,E06000019,Parking,1,1,1.0
2009-5,E06000019,Pavement /Footway Defects,1,1,1.0
2009-5,E06000019,Potholes,3,2,1.5
2009-5,E06000020,Abandoned Vehicles,1,1,1.0
2009-5,E06000020,Fly-tipping,1,1,1.0
2009-5,E06000020,Flyposting,1,1,1.0
2009-5,E06000020,Graffiti,1,1,1.0
2009-5,E06000020,Open Spaces/Parks,1,1,1.0
2009-5,E06000020,Other,1,1,1.0
2009-5,E06000020,Pavement /Footway Defects,2,2,1.0
2009-5,E06000020,Potholes,5,2,2.5
2009-5,E06000020,Rubbish,1,1,1.0
2009-5,E06000020,Street Cleaning,1,1,1.0
2009-5,E06000021,Other,2,2,1.0
2009-5,E06000021,Pavement /Footway Defects,1,1,1.0
2009-5,E06000021,Potholes,1,1,1.0
2009-5,E06000021,Rubbish,2,2,1.0
2009-5,E06000022,Graffiti,1,1,1.0
2009-5,E06000022,Highway Condition,2,2,1.0
2009-5,E06000022,Other,2,2,1.0
2009-5,E06000022,Potholes,3,2,1.5
2009-5,E06000023,Abandoned Vehicles,3,3,1.0
2009-5,E06000023,Fly-tipping,2,2,1.0
2009-5,E06000023,Graffiti,1,1,1.0
2009-5,E06000023,Highway Condition,7,4,1.75
