lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000001,B1,1,1,1.0
E06000003,B1,1,1,1.0
E06000004,B1,3,3,1.0
E06000005,B1,2,2,1.0
E06000007,B1,1,1,1.0
E06000013,B1,2,1,2.0
E06000016,B1,2,2,1.0
E06000021,B1,4,4,1.0
E06000022,B1,51,46,1.108695652173913
E06000023,B1,4,4,1.0
E06000024,B1,2,2,1.0
E06000025,B1,3,3,1.0
E06000026,B1,1,1,1.0
E06000031,B1,12,12,1.0
E06000032,B1,25,23,1.0869565217391304
E06000034,B1,1,1,1.0
E06000035,B1,3,3,1.0
E06000036,B1,2,2,1.0
E06000038,B1,3,3,1.0
E06000039,B1,1,1,1.0
E06000040,B1,4,4,1.0
E06000041,B1,1,1,1.0
E06000042,B1,2,2,1.0
E06000043,B1,1,1,1.0
E06000044,B1,1,1,1.0
E06000052,B1,7,7,1.0
E06000055,B1,14,14,1.0
E06000056,B1,11,10,1.1
E06000058,B1,2,2,1.0
E06000059,B1,4,4,1.0
E06000060,B1,24,19,1.263157894736842
E07000008,B1,4,4,1.0
E07000009,B1,2,2,1.0
E07000010,B1,1,1,1.0
E07000011,B1,9,9,1.0
E07000012,B1,6,5,1.2
E07000029,B1,1,1,1.0
E07000030,B1,1,1,1.0
E07000031,B1,2,2,1.0
E07000034,B1,1,1,1.0
E07000040,B1,1,1,1.0
E07000042,B1,1,1,1.0
E07000044,B1,1,1,1.0
E07000063,B1,6,6,1.0
E07000064,B1,3,3,1.0
E07000065,B1,4,4,1.0
E07000068,B1,1,1,1.0
E07000070,B1,3,2,1.5
E07000071,B1,3,3,1.0
E07000072,B1,3,3,1.0
E07000075,B1,3,3,1.0
E07000080,B1,1,1,1.0
E07000081,B1,1,1,1.0
E07000084,B1,9,9,1.0
E07000085,B1,3,3,1.0
E07000086,B1,1,1,1.0
E07000087,B1,1,1,1.0
E07000089,B1,30,30,1.0
E07000091,B1,4,3,1.3333333333333333
E07000092,B1,2,2,1.0
