lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000012,B1,1,1,1.0
E06000015,B1,1,1,1.0
E06000016,B1,1,1,1.0
E06000019,B1,1,1,1.0
E06000023,B1,3,3,1.0
E06000024,B1,1,1,1.0
E06000025,B1,2,2,1.0
E06000027,B1,1,1,1.0
E06000031,B1,2,2,1.0
E06000033,B1,1,1,1.0
E06000039,B1,1,1,1.0
E06000042,B1,1,1,1.0
E06000043,B1,3,3,1.0
E06000044,B1,2,2,1.0
E06000046,B1,1,1,1.0
E06000050,B1,2,2,1.0
E06000052,B1,1,1,1.0
E06000056,B1,1,1,1.0
E06000057,B1,2,2,1.0
E06000058,B1,1,1,1.0
E06000060,B1,1,1,1.0
E07000008,B1,1,1,1.0
E07000043,B1,1,1,1.0
E07000071,B1,1,1,1.0
E07000072,B1,1,1,1.0
E07000086,B1,1,1,1.0
E07000091,B1,1,1,1.0
E07000096,B1,1,1,1.0
E07000098,B1,3,3,1.0
E07000103,B1,2,2,1.0
E07000105,B1,1,1,1.0
E07000110,B1,1,1,1.0
E07000112,B1,1,1,1.0
E07000117,B1,1,1,1.0
E07000125,B1,1,1,1.0
E07000127,B1,1,1,1.0
E07000131,B1,1,1,1.0
E07000133,B1,1,1,1.0
E07000140,B1,1,1,1.0
E07000145,B1,1,1,1.0
E07000148,B1,1,1,1.0
E07000170,B1,1,1,1.0
E07000177,B1,1,1,1.0
E07000179,B1,1,1,1.0
E07000189,B1,1,1,1.0
E07000194,B1,5,4,1.25
E07000199,B1,1,1,1.0
E07000202,B1,1,1,1.0
E07000207,B1,1,1,1.0
E07000209,B1,1,1,1.0
E07000211,B1,1,1,1.0
E07000213,B1,1,1,1.0
E07000224,B1,1,1,1.0
E07000225,B1,1,1,1.0
E07000226,B1,2,2,1.0
E07000228,B1,1,1,1.0
E08000003,B1,1,1,1.0
E08000004,B1,1,1,1.0
E08000005,B1,1,1,1.0
E08000007,B1,1,1,1.0
E08000008,B1,1,1,1.0
E08000016,B1,2,2,1.0
E08000018,B1,1,1,1.0
E08000019,B1,1,1,1.0
E08000024,B1,1,1,1.0
E08000025,B1,1,1,1.0
E08000026,B1,1,1,1.0
E08000027,B1,1,1,1.0
E08000029,B1,1,1,1.0
E08000032,B1,2,2,1.0
E08000034,B1,1,1,1.0
E08000037,B1,1,1,1.0
E09000002,B1,1,1,1.0
E09000003,B1,20,19,1.0526315789473684
E09000004,B1,1,1,1.0
E09000005,B1,1,1,1.0
E09000006,B1,36,36,1.0
E09000007,B1,2,1,2.0
E09000009,B1,2,2,1.0
E09000010,B1,1,1,1.0
E09000012,B1,1,1,1.0
E09000014,B1,2,1,2.0
E09000017,B1,3,3,1.0
E09000018,B1,2,2,1.0
E09000019,B1,1,1,1.0
E09000021,B1,1,1,1.0
E09000022,B1,1,1,1.0
E09000023,B1,1,1,1.0
E09000024,B1,1,1,1.0
E09000026,B1,1,1,1.0
E09000027,B1,1,1,1.0
E09000028,B1,1,1,1.0
E09000029,B1,2,2,1.0
E09000031,B1,1,1,1.0
E09000033,B1,2,2,1.0
N09000003,B1,1,1,1.0
S12000017,B1,1,1,1.0
S12000029,B1,1,1,1.0
S12000033,B1,3,1,3.0
S12000036,B1,2,2,1.0
S12000047,B1,1,1,1.0
W06000010,B1,1,1,1.0
E09000007,B11,1,1,1.0
E09000003,B12,10,10,1.0
E06000005,B13,2,2,1.0
E06000007,B13,1,1,1.0
E06000009,B13,6,3,2.0
E06000010,B13,2,2,1.0
E06000011,B13,2,2,1.0
E06000014,B13,2,2,1.0
E06000018,B13,3,2,1.5
E06000019,B13,2,2,1.0
E06000020,B13,3,3,1.0
E06000022,B13,1,1,1.0
E06000023,B13,1,1,1.0
E06000025,B13,2,2,1.0
E06000026,B13,7,3,2.3333333333333335
E06000027,B13,2,2,1.0
E06000031,B13,1,1,1.0
E06000034,B13,1,1,1.0
E06000035,B13,1,1,1.0
E06000038,B13,2,1,2.0
E06000040,B13,2,2,1.0
E06000041,B13,3,3,1.0
E06000042,B13,4,2,2.0
E06000044,B13,2,2,1.0
E06000045,B13,26,22,1.1818181818181819
E06000046,B13,1,1,1.0
E06000047,B13,3,3,1.0
E06000049,B13,20,9,2.2222222222222223
E06000051,B13,1,1,1.0
E06000052,B13,8,8,1.0
E06000054,B13,5,4,1.25
E06000055,B13,1,1,1.0
E06000056,B13,6,6,1.0
E06000057,B13,2,2,1.0
E06000058,B13,4,4,1.0
E06000060,B13,10,9,1.1111111111111112
E07000008,B13,5,5,1.0
E07000012,B13,6,4,1.5
E07000031,B13,4,4,1.0
E07000032,B13,3,3,1.0
E07000035,B13,3,3,1.0
E07000038,B13,1,1,1.0
E07000040,B13,1,1,1.0
E07000043,B13,2,2,1.0
E07000045,B13,1,1,1.0
E07000046,B13,2,2,1.0
E07000065,B13,2,2,1.0
E07000067,B13,1,1,1.0
E07000069,B13,1,1,1.0
E07000071,B13,2,2,1.0
E07000072,B13,1,1,1.0
E07000073,B13,1,1,1.0
E07000077,B13,1,1,1.0
E07000079,B13,1,1,1.0
E07000081,B13,3,2,1.5
E07000082,B13,1,1,1.0
E07000083,B13,1,1,1.0
E07000084,B13,1,1,1.0
E07000085,B13,1,1,1.0
E07000086,B13,1,1,1.0
E07000090,B13,1,1,1.0
E07000091,B13,4,3,1.3333333333333333
E07000092,B13,1,1,1.0
E07000094,B13,4,4,1.0
E07000095,B13,1,1,1.0
E07000096,B13,4,3,1.3333333333333333
E07000098,B13,1,1,1.0
E07000099,B13,3,2,1.5
E07000105,B13,1,1,1.0
E07000106,B13,1,1,1.0
E07000107,B13,2,2,1.0
E07000108,B13,2,2,1.0
E07000109,B13,1,1,1.0
E07000110,B13,1,1,1.0
E07000111,B13,1,1,1.0
E07000113,B13,6,1,6.0
E07000114,B13,2,2,1.0
E07000115,B13,1,1,1.0
E07000116,B13,3,3,1.0
E07000119,B13,2,2,1.0
E07000120,B13,4,2,2.0
E07000121,B13,3,2,1.5
E07000123,B13,3,3,1.0
E07000126,B13,1,1,1.0
E07000127,B13,4,3,1.3333333333333333
E07000128,B13,2,2,1.0
E07000129,B13,1,1,1.0
E07000131,B13,2,2,1.0
E07000132,B13,2,1,2.0
E07000134,B13,3,2,1.5
E07000136,B13,1,1,1.0
E07000138,B13,1,1,1.0
E07000139,B13,1,1,1.0
E07000141,B13,2,2,1.0
E07000142,B13,3,1,3.0
E07000143,B13,3,2,1.5
E07000147,B13,1,1,1.0
E07000148,B13,3,2,1.5
E07000149,B13,1,1,1.0
E07000151,B13,1,1,1.0
E07000155,B13,2,2,1.0
E07000163,B13,1,1,1.0
E07000164,B13,1,1,1.0
E07000165,B13,8,6,1.3333333333333333
E07000167,B13,1,1,1.0
E07000171,B13,1,1,1.0
E07000173,B13,1,1,1.0
E07000175,B13,2,1,2.0
E07000176,B13,3,2,1.5
E07000177,B13,1,1,1.0
E07000178,B13,6,5,1.2
E07000180,B13,4,3,1.3333333333333333
E07000181,B13,1,1,1.0
E07000188,B13,1,1,1.0
E07000189,B13,3,3,1.0
E07000192,B13,1,1,1.0
E07000193,B13,2,2,1.0
E07000194,B13,1,1,1.0
E07000195,B13,2,2,1.0
E07000196,B13,1,1,1.0
E07000197,B13,1,1,1.0
E07000203,B13,2,2,1.0
E07000207,B13,4,3,1.3333333333333333
E07000208,B13,1,1,1.0
E07000209,B13,10,4,2.5
E07000210,B13,4,4,1.0
E07000211,B13,1,1,1.0
E07000212,B13,1,1,1.0
E07000214,B13,1,1,1.0
E07000215,B13,2,2,1.0
E07000217,B13,1,1,1.0
E07000219,B13,1,1,1.0
E07000220,B13,1,1,1.0
E07000221,B13,1,1,1.0
E07000224,B13,1,1,1.0
E07000225,B13,1,1,1.0
E07000227,B13,1,1,1.0
E07000228,B13,1,1,1.0
E07000229,B13,1,1,1.0
E07000234,B13,1,1,1.0
E07000235,B13,1,1,1.0
E07000236,B13,1,1,1.0
E07000238,B13,2,1,2.0
E07000239,B13,1,1,1.0
E07000240,B13,4,4,1.0
E07000241,B13,1,1,1.0
E07000242,B13,2,2,1.0
E07000246,B13,2,2,1.0
E08000001,B13,1,1,1.0
E08000002,B13,6,2,3.0
E08000003,B13,6,4,1.5
E08000004,B13,11,3,3.6666666666666665
E08000006,B13,5,4,1.25
E08000007,B13,6,5,1.2
E08000008,B13,1,1,1.0
E08000009,B13,6,3,2.0
E08000011,B13,1,1,1.0
E08000012,B13,3,3,1.0
E08000013,B13,1,1,1.0
E08000015,B13,1,1,1.0
E08000016,B13,2,2,1.0
E08000017,B13,4,3,1.3333333333333333
E08000018,B13,4,2,2.0
E08000019,B13,9,8,1.125
E08000021,B13,2,2,1.0
E08000022,B13,1,1,1.0
E08000024,B13,1,1,1.0
E08000025,B13,4,3,1.3333333333333333
E08000026,B13,1,1,1.0
E08000028,B13,2,2,1.0
E08000030,B13,7,4,1.75
E08000031,B13,1,1,1.0
E08000032,B13,3,2,1.5
E08000034,B13,7,6,1.1666666666666667
E08000035,B13,11,11,1.0
E08000036,B13,3,3,1.0
