lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000004,B1,1,1,1.0
E06000007,B1,1,1,1.0
E06000008,B1,4,4,1.0
E06000012,B1,1,1,1.0
E06000013,B1,3,2,1.5
E06000015,B1,1,1,1.0
E06000016,B1,2,1,2.0
E06000017,B1,1,1,1.0
E06000019,B1,2,2,1.0
E06000020,B1,1,1,1.0
E06000021,B1,4,4,1.0
E06000022,B1,60,54,1.1111111111111112
E06000023,B1,10,10,1.0
E06000024,B1,3,3,1.0
E06000025,B1,3,3,1.0
E06000030,B1,4,3,1.3333333333333333
E06000031,B1,6,5,1.2
E06000032,B1,16,13,1.2307692307692308
E06000033,B1,1,1,1.0
E06000034,B1,1,1,1.0
E06000035,B1,2,2,1.0
E06000036,B1,2,1,2.0
E06000039,B1,1,1,1.0
E06000040,B1,1,1,1.0
E06000042,B1,1,1,1.0
E06000043,B1,1,1,1.0
E06000052,B1,6,6,1.0
E06000055,B1,5,5,1.0
E06000056,B1,3,3,1.0
E06000057,B1,1,1,1.0
E06000058,B1,1,1,1.0
E06000060,B1,10,10,1.0
E07000008,B1,6,6,1.0
E07000009,B1,1,1,1.0
E07000010,B1,1,1,1.0
E07000011,B1,5,5,1.0
E07000012,B1,6,6,1.0
E07000029,B1,3,3,1.0
E07000032,B1,1,1,1.0
E07000033,B1,1,1,1.0
E07000035,B1,2,1,2.0
E07000036,B1,1,1,1.0
E07000037,B1,1,1,1.0
E07000038,B1,1,1,1.0
E07000042,B1,1,1,1.0
E07000044,B1,1,1,1.0
E07000062,B1,1,1,1.0
E07000063,B1,1,1,1.0
E07000064,B1,3,3,1.0
E07000065,B1,1,1,1.0
E07000067,B1,1,1,1.0
E07000068,B1,1,1,1.0
E07000070,B1,1,1,1.0
E07000071,B1,2,2,1.0
E07000073,B1,1,1,1.0
E07000078,B1,2,1,2.0
E07000081,B1,1,1,1.0
E07000084,B1,1,1,1.0
E07000085,B1,2,2,1.0
E07000086,B1,1,1,1.0
E07000087,B1,1,1,1.0
E07000089,B1,20,19,1.0526315789473684
E07000095,B1,1,1,1.0
E07000098,B1,5,5,1.0
E07000099,B1,2,2,1.0
E07000103,B1,1,1,1.0
E07000105,B1,2,2,1.0
E07000109,B1,1,1,1.0
E07000111,B1,6,6,1.0
E07000112,B1,2,2,1.0
E07000113,B1,1,1,1.0
E07000114,B1,4,3,1.3333333333333333
E07000115,B1,2,2,1.0
E07000117,B1,2,2,1.0
E07000119,B1,1,1,1.0
E07000121,B1,2,2,1.0
E07000123,B1,2,2,1.0
