period,LAD,SHEF_B_CODE,report_count,user_count,average
2015-5,,B28,1,1,1.0
2015-5,E06000001,B14,1,1,1.0
2015-5,E06000001,B17,1,1,1.0
2015-5,E06000001,B25,2,2,1.0
2015-5,E06000001,B26,2,1,2.0
2015-5,E06000002,B16,2,2,1.0
2015-5,E06000002,B19,2,1,2.0
2015-5,E06000002,B24,1,1,1.0
2015-5,E06000002,B25,2,2,1.0
2015-5,E06000002,B26,4,3,1.3333333333333333
2015-5,E06000002,B6,1,1,1.0
2015-5,E06000003,B16,2,2,1.0
2015-5,E06000003,B18,2,2,1.0
2015-5,E06000003,B19,2,1,2.0
2015-5,E06000003,B25,1,1,1.0
2015-5,E06000003,B26,1,1,1.0
2015-5,E06000003,B4,1,1,1.0
2015-5,E06000004,B13,3,3,1.0
2015-5,E06000004,B15,1,1,1.0
2015-5,E06000004,B16,2,2,1.0
2015-5,E06000004,B17,1,1,1.0
2015-5,E06000004,B18,3,3,1.0
2015-5,E06000004,B19,3,3,1.0
2015-5,E06000004,B24,2,2,1.0
2015-5,E06000004,B25,3,2,1.5
2015-5,E06000004,B26,6,6,1.0
2015-5,E06000004,B28,2,2,1.0
2015-5,E06000004,B4,1,1,1.0
2015-5,E06000005,B13,3,3,1.0
2015-5,E06000005,B24,1,1,1.0
2015-5,E06000005,B26,7,3,2.3333333333333335
2015-5,E06000006,B13,3,3,1.0
2015-5,E06000006,B16,3,3,1.0
2015-5,E06000006,B18,1,1,1.0
2015-5,E06000006,B26,1,1,1.0
2015-5,E06000007,B1,2,2,1.0
2015-5,E06000007,B13,2,2,1.0
2015-5,E06000007,B16,2,2,1.0
2015-5,E06000007,B18,1,1,1.0
2015-5,E06000007,B19,1,1,1.0
2015-5,E06000007,B24,2,2,1.0
2015-5,E06000007,B25,7,5,1.4
2015-5,E06000007,B26,4,2,2.0
2015-5,E06000007,B28,1,1,1.0
2015-5,E06000007,B6,3,3,1.0
2015-5,E06000008,B16,1,1,1.0
2015-5,E06000008,B17,1,1,1.0
2015-5,E06000008,B18,1,1,1.0
2015-5,E06000008,B19,4,4,1.0
2015-5,E06000008,B25,8,4,2.0
2015-5,E06000008,B26,6,4,1.5
2015-5,E06000008,B28,1,1,1.0
2015-5,E06000009,B1,3,3,1.0
2015-5,E06000009,B13,3,1,3.0
2015-5,E06000009,B15,2,2,1.0
2015-5,E06000009,B16,3,3,1.0
2015-5,E06000009,B19,2,2,1.0
