lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000003,B1,3,3,1.0
E06000004,B1,4,4,1.0
E06000008,B1,3,2,1.5
E06000013,B1,1,1,1.0
E06000015,B1,3,3,1.0
E06000019,B1,1,1,1.0
E06000021,B1,4,3,1.3333333333333333
E06000022,B1,43,38,1.131578947368421
E06000024,B1,1,1,1.0
E06000025,B1,1,1,1.0
E06000031,B1,33,30,1.1
E06000032,B1,11,10,1.1
E06000033,B1,3,3,1.0
E06000034,B1,1,1,1.0
E06000035,B1,7,7,1.0
E06000036,B1,1,1,1.0
E06000038,B1,2,2,1.0
E06000039,B1,1,1,1.0
E06000040,B1,1,1,1.0
E06000041,B1,1,1,1.0
E06000043,B1,3,2,1.5
E06000046,B1,58,23,2.5217391304347827
E06000051,B1,1,1,1.0
E06000052,B1,1,1,1.0
E06000055,B1,5,5,1.0
E06000056,B1,8,8,1.0
E06000057,B1,1,1,1.0
E06000058,B1,1,1,1.0
E06000059,B1,2,2,1.0
E06000060,B1,22,21,1.0476190476190477
E07000008,B1,5,5,1.0
E07000009,B1,4,4,1.0
E07000011,B1,6,6,1.0
E07000012,B1,4,4,1.0
E07000034,B1,1,1,1.0
E07000039,B1,2,2,1.0
E07000040,B1,2,2,1.0
E07000045,B1,2,2,1.0
E07000062,B1,1,1,1.0
E07000063,B1,1,1,1.0
E07000065,B1,2,2,1.0
E07000067,B1,1,1,1.0
E07000070,B1,1,1,1.0
E07000071,B1,2,2,1.0
E07000076,B1,1,1,1.0
E07000078,B1,2,2,1.0
E07000082,B1,2,2,1.0
E07000085,B1,2,2,1.0
E07000089,B1,35,30,1.1666666666666667
E07000090,B1,1,1,1.0
E07000092,B1,1,1,1.0
E07000094,B1,3,3,1.0
E07000096,B1,6,5,1.2
E07000098,B1,3,3,1.0
E07000099,B1,2,1,2.0
E07000102,B1,5,3,1.6666666666666667
E07000103,B1,1,1,1.0
E07000109,B1,1,1,1.0
E07000111,B1,2,2,1.0
E07000112,B1,2,2,1.0
E07000113,B1,1,1,1.0
E07000115,B1,1,1,1.0
E07000116,B1,5,5,1.0
E07000120,B1,1,1,1.0
E07000121,B1,1,1,1.0
E07000122,B1,1,1,1.0
E07000123,B1,4,4,1.0
E07000125,B1,1,1,1.0
E07000126,B1,1,1,1.0
E07000127,B1,1,1,1.0
E07000128,B1,1,1,1.0
E07000130,B1,1,1,1.0
E07000134,B1,2,2,1.0
E07000137,B1,1,1,1.0
E07000138,B1,1,1,1.0
E07000139,B1,2,2,1.0
E07000144,B1,1,1,1.0
E07000149,B1,2,2,1.0
E07000152,B1,3,2,1.5
E07000154,B1,2,1,2.0
E07000155,B1,2,2,1.0
E07000170,B1,1,1,1.0
E07000171,B1,2,2,1.0
E07000177,B1,5,5,1.0
E07000178,B1,3,3,1.0
E07000179,B1,12,11,1.0909090909090908
E07000180,B1,7,7,1.0
E07000181,B1,4,4,1.0
E07000195,B1,2,1,2.0
E07000196,B1,1,1,1.0
E07000199,B1,1,1,1.0
E07000208,B1,2,2,1.0
E07000210,B1,1,1,1.0
E07000212,B1,3,3,1.0
E07000214,B1,1,1,1.0
E07000215,B1,1,1,1.0
E07000216,B1,3,3,1.0
E07000217,B1,1,1,1.0
E07000221,B1,1,1,1.0
E07000222,B1,2,1,2.0
E07000224,B1,1,1,1.0
E07000226,B1,1,1,1.0
E07000229,B1,2,1,2.0
E07000239,B1,1,1,1.0
E07000240,B1,3,3,1.0
E07000242,B1,2,2,1.0
E07000243,B1,46,32,1.4375
E07000244,B1,2,2,1.0
E07000246,B1,1,1,1.0
E08000001,B1,3,3,1.0
E08000002,B1,1,1,1.0
E08000003,B1,5,3,1.6666666666666667
E08000004,B1,2,2,1.0
E08000005,B1,1,1,1.0
E08000007,B1,1,1,1.0
E08000009,B1,1,1,1.0
E08000012,B1,4,4,1.0
E08000016,B1,1,1,1.0
E08000018,B1,1,1,1.0
E08000019,B1,4,4,1.0
E08000022,B1,1,1,1.0
E08000023,B1,1,1,1.0
E08000024,B1,2,2,1.0
E08000025,B1,25,24,1.0416666666666667
E08000026,B1,6,5,1.2
E08000027,B1,1,1,1.0
E08000029,B1,1,1,1.0
E08000030,B1,1,1,1.0
E08000031,B1,6,5,1.2
E08000032,B1,2,2,1.0
E08000035,B1,1,1,1.0
E09000002,B1,1,1,1.0
E09000003,B1,13,12,1.0833333333333333
E09000004,B1,83,80,1.0375
E09000005,B1,3,3,1.0
E09000006,B1,107,103,1.0388349514563107
E09000008,B1,6,6,1.0
E09000009,B1,1,1,1.0
E09000010,B1,2,2,1.0
E09000011,B1,86,76,1.131578947368421
E09000014,B1,1,1,1.0
E09000015,B1,6,5,1.2
E09000017,B1,2,2,1.0
E09000018,B1,21,19,1.105263157894737
E09000019,B1,3,2,1.5
E09000020,B1,1,1,1.0
E09000021,B1,1,1,1.0
E09000022,B1,2,1,2.0
E09000023,B1,36,35,1.0285714285714285
E09000024,B1,1,1,1.0
E09000027,B1,3,2,1.5
E09000028,B1,4,4,1.0
E09000029,B1,3,3,1.0
E09000030,B1,1,1,1.0
E09000031,B1,4,2,2.0
E09000032,B1,12,6,2.0
E09000033,B1,52,17,3.0588235294117645
S12000011,B1,1,1,1.0
S12000030,B1,1,1,1.0
S12000033,B1,1,1,1.0
S12000035,B1,1,1,1.0
S12000036,B1,2,2,1.0
S12000040,B1,1,1,1.0
S12000049,B1,1,1,1.0
S12000050,B1,4,4,1.0
W06000005,B1,2,2,1.0
W06000009,B1,3,3,1.0
