period,LAD,SHEF_B_CODE,report_count,user_count,average
2015-9,E06000001,B16,1,1,1.0
2015-9,E06000001,B26,4,1,4.0
2015-9,E06000001,B28,1,1,1.0
2015-9,E06000002,B1,1,1,1.0
2015-9,E06000002,B16,3,3,1.0
2015-9,E06000002,B19,2,1,2.0
2015-9,E06000002,B26,1,1,1.0
2015-9,E06000003,B18,1,1,1.0
2015-9,E06000003,B26,4,4,1.0
2015-9,E06000003,B28,1,1,1.0
2015-9,E06000004,B13,2,2,1.0
2015-9,E06000004,B16,1,1,1.0
2015-9,E06000004,B18,4,4,1.0
2015-9,E06000004,B19,7,4,1.75
2015-9,E06000004,B24,1,1,1.0
2015-9,E06000004,B25,2,2,1.0
2015-9,E06000004,B26,3,3,1.0
2015-9,E06000004,B27,1,1,1.0
2015-9,E06000004,B28,10,10,1.0
2015-9,E06000004,B4,3,3,1.0
2015-9,E06000005,B13,1,1,1.0
2015-9,E06000005,B14,1,1,1.0
2015-9,E06000005,B19,5,3,1.6666666666666667
2015-9,E06000005,B26,4,4,1.0
2015-9,E06000005,B28,2,2,1.0
2015-9,E06000006,B13,3,3,1.0
2015-9,E06000006,B18,2,2,1.0
2015-9,E06000006,B19,3,3,1.0
2015-9,E06000006,B25,1,1,1.0
2015-9,E06000006,B28,1,1,1.0
2015-9,E06000007,B13,1,1,1.0
2015-9,E06000007,B15,1,1,1.0
2015-9,E06000007,B16,3,3,1.0
2015-9,E06000007,B17,2,2,1.0
2015-9,E06000007,B18,1,1,1.0
2015-9,E06000007,B19,1,1,1.0
2015-9,E06000007,B25,1,1,1.0
2015-9,E06000007,B26,4,3,1.3333333333333333
2015-9,E06000008,B1,2,2,1.0
2015-9,E06000008,B13,5,5,1.0
2015-9,E06000008,B16,2,2,1.0
2015-9,E06000008,B19,2,2,1.0
2015-9,E06000008,B24,1,1,1.0
2015-9,E06000008,B25,1,1,1.0
2015-9,E06000008,B26,19,7,2.7142857142857144
2015-9,E06000008,B28,4,2,2.0
2015-9,E06000008,B4,1,1,1.0
2015-9,E06000009,B13,1,1,1.0
2015-9,E06000009,B16,3,2,1.5
2015-9,E06000009,B17,1,1,1.0
2015-9,E06000009,B19,3,3,1.0
2015-9,E06000009,B26,4,4,1.0
2015-9,E06000009,B28,2,2,1.0
2015-9,E06000010,B13,1,1,1.0
2015-9,E06000010,B14,3,1,3.0
2015-9,E06000010,B16,1,1,1.0
2015-9,E06000010,B17,1,1,1.0
2015-9,E06000010,B18,4,3,1.3333333333333333
2015-9,E06000010,B19,3,3,1.0
2015-9,E06000010,B24,1,1,1.0
2015-9,E06000010,B25,4,4,1.0
2015-9,E06000010,B26,15,8,1.875
2015-9,E06000010,B28,15,2,7.5
2015-9,E06000010,B4,1,1,1.0
2015-9,E06000010,B7,2,2,1.0
2015-9,E06000011,B15,2,2,1.0
2015-9,E06000011,B16,10,9,1.1111111111111112
2015-9,E06000011,B19,2,2,1.0
2015-9,E06000011,B23,7,2,3.5
2015-9,E06000011,B24,6,3,2.0
2015-9,E06000011,B25,2,2,1.0
2015-9,E06000011,B26,9,5,1.8
2015-9,E06000011,B28,15,3,5.0
2015-9,E06000011,B4,1,1,1.0
2015-9,E06000011,B7,10,2,5.0
2015-9,E06000012,B1,1,1,1.0
2015-9,E06000012,B16,2,2,1.0
2015-9,E06000012,B19,1,1,1.0
2015-9,E06000012,B25,1,1,1.0
2015-9,E06000012,B26,4,3,1.3333333333333333
