period,LAD,SHEF_B_CODE,report_count,user_count,average
2016-5,,B1,1,1,1.0
2016-5,,B13,3,3,1.0
2016-5,,B14,1,1,1.0
2016-5,,B16,5,5,1.0
2016-5,,B25,5,5,1.0
2016-5,,B26,8,8,1.0
2016-5,,B28,1,1,1.0
2016-5,,B7,1,1,1.0
2016-5,,B8,1,1,1.0
2016-5,E06000001,B1,1,1,1.0
2016-5,E06000001,B13,1,1,1.0
2016-5,E06000001,B15,1,1,1.0
2016-5,E06000001,B16,2,1,2.0
2016-5,E06000001,B18,2,2,1.0
2016-5,E06000001,B19,2,2,1.0
2016-5,E06000001,B25,4,3,1.3333333333333333
2016-5,E06000001,B26,3,3,1.0
2016-5,E06000001,B28,1,1,1.0
2016-5,E06000001,B6,2,2,1.0
2016-5,E06000002,B1,1,1,1.0
2016-5,E06000002,B13,2,2,1.0
2016-5,E06000002,B16,2,2,1.0
2016-5,E06000002,B18,1,1,1.0
2016-5,E06000002,B19,2,2,1.0
2016-5,E06000002,B24,1,1,1.0
2016-5,E06000002,B25,1,1,1.0
2016-5,E06000002,B26,1,1,1.0
2016-5,E06000002,B6,1,1,1.0
2016-5,E06000003,B13,1,1,1.0
2016-5,E06000003,B15,2,2,1.0
2016-5,E06000003,B16,2,1,2.0
2016-5,E06000003,B18,1,1,1.0
2016-5,E06000003,B25,1,1,1.0
2016-5,E06000003,B26,6,5,1.2
2016-5,E06000003,B28,1,1,1.0
2016-5,E06000003,B6,2,2,1.0
2016-5,E06000004,B1,8,3,2.6666666666666665
2016-5,E06000004,B13,5,3,1.6666666666666667
2016-5,E06000004,B15,3,3,1.0
2016-5,E06000004,B16,5,3,1.6666666666666667
2016-5,E06000004,B18,5,5,1.0
2016-5,E06000004,B19,4,4,1.0
2016-5,E06000004,B24,1,1,1.0
2016-5,E06000004,B25,9,6,1.5
2016-5,E06000004,B26,8,7,1.1428571428571428
2016-5,E06000004,B28,4,4,1.0
2016-5,E06000005,B13,4,4,1.0
2016-5,E06000005,B19,7,2,3.5
2016-5,E06000005,B25,2,2,1.0
2016-5,E06000005,B26,4,4,1.0
2016-5,E06000005,B28,1,1,1.0
2016-5,E06000006,B13,2,2,1.0
2016-5,E06000006,B15,1,1,1.0
2016-5,E06000006,B16,2,2,1.0
2016-5,E06000006,B17,2,2,1.0
2016-5,E06000006,B18,5,4,1.25
2016-5,E06000006,B19,1,1,1.0
2016-5,E06000006,B25,3,3,1.0
2016-5,E06000006,B26,4,4,1.0
2016-5,E06000006,B28,1,1,1.0
2016-5,E06000006,B6,1,1,1.0
2016-5,E06000007,B13,3,3,1.0
2016-5,E06000007,B16,2,1,2.0
2016-5,E06000007,B17,2,2,1.0
2016-5,E06000007,B25,2,2,1.0
2016-5,E06000007,B26,7,2,3.5
2016-5,E06000007,B28,3,3,1.0
2016-5,E06000008,B1,1,1,1.0
2016-5,E06000008,B13,1,1,1.0
2016-5,E06000008,B16,5,5,1.0
2016-5,E06000008,B19,3,3,1.0
2016-5,E06000008,B25,2,2,1.0
2016-5,E06000008,B26,11,7,1.5714285714285714
2016-5,E06000008,B28,1,1,1.0
2016-5,E06000008,B6,1,1,1.0
2016-5,E06000009,B1,1,1,1.0
2016-5,E06000009,B16,2,2,1.0
2016-5,E06000009,B18,1,1,1.0
2016-5,E06000009,B19,1,1,1.0
2016-5,E06000009,B25,2,2,1.0
2016-5,E06000009,B26,13,5,2.6
2016-5,E06000009,B28,2,1,2.0
2016-5,E06000010,,1,1,1.0
2016-5,E06000010,B13,3,3,1.0
2016-5,E06000010,B14,7,1,7.0
2016-5,E06000010,B15,16,12,1.3333333333333333
2016-5,E06000010,B16,6,4,1.5
2016-5,E06000010,B18,2,2,1.0
2016-5,E06000010,B2,6,2,3.0
2016-5,E06000010,B24,1,1,1.0
2016-5,E06000010,B25,5,3,1.6666666666666667
2016-5,E06000010,B26,28,10,2.8
2016-5,E06000010,B27,1,1,1.0
2016-5,E06000010,B28,12,3,4.0
2016-5,E06000010,B6,3,2,1.5
2016-5,E06000011,,3,3,1.0
2016-5,E06000011,B1,1,1,1.0
2016-5,E06000011,B13,2,1,2.0
2016-5,E06000011,B14,6,1,6.0
2016-5,E06000011,B16,3,3,1.0
2016-5,E06000011,B18,1,1,1.0
2016-5,E06000011,B19,3,2,1.5
2016-5,E06000011,B24,31,5,6.2
2016-5,E06000011,B25,14,5,2.8
2016-5,E06000011,B26,4,2,2.0
2016-5,E06000011,B28,40,3,13.333333333333334
2016-5,E06000011,B4,4,1,4.0
2016-5,E06000011,B6,1,1,1.0
2016-5,E06000011,B7,11,2,5.5
2016-5,E06000012,,1,1,1.0
2016-5,E06000012,B19,1,1,1.0
2016-5,E06000012,B24,1,1,1.0
2016-5,E06000012,B26,4,4,1.0
2016-5,E06000012,B27,1,1,1.0
2016-5,E06000012,B28,1,1,1.0
2016-5,E06000013,B16,1,1,1.0
2016-5,E06000013,B24,1,1,1.0
2016-5,E06000013,B25,5,4,1.25
2016-5,E06000013,B26,6,3,2.0
2016-5,E06000013,B28,3,2,1.5
2016-5,E06000013,B6,1,1,1.0
2016-5,E06000014,B13,3,2,1.5
2016-5,E06000014,B16,1,1,1.0
2016-5,E06000014,B17,1,1,1.0
2016-5,E06000014,B19,6,1,6.0
2016-5,E06000014,B25,5,4,1.25
2016-5,E06000014,B26,13,1,13.0
2016-5,E06000014,B6,1,1,1.0
2016-5,E06000015,B1,1,1,1.0
2016-5,E06000015,B13,2,1,2.0
2016-5,E06000015,B18,2,2,1.0
2016-5,E06000015,B25,3,3,1.0
2016-5,E06000015,B26,5,4,1.25
2016-5,E06000015,B28,1,1,1.0
2016-5,E06000015,B6,2,1,2.0
2016-5,E06000016,B13,3,3,1.0
2016-5,E06000016,B14,1,1,1.0
2016-5,E06000016,B16,5,5,1.0
2016-5,E06000016,B18,1,1,1.0
2016-5,E06000016,B25,1,1,1.0
2016-5,E06000016,B26,4,3,1.3333333333333333
2016-5,E06000016,B28,2,2,1.0
2016-5,E06000017,B14,1,1,1.0
2016-5,E06000017,B19,1,1,1.0
2016-5,E06000017,B26,1,1,1.0
2016-5,E06000018,B1,1,1,1.0
2016-5,E06000018,B13,7,6,1.1666666666666667
2016-5,E06000018,B14,3,2,1.5
2016-5,E06000018,B15,3,3,1.0
2016-5,E06000018,B16,4,3,1.3333333333333333
2016-5,E06000018,B17,1,1,1.0
2016-5,E06000018,B18,3,2,1.5
2016-5,E06000018,B19,5,4,1.25
2016-5,E06000018,B24,4,4,1.0
2016-5,E06000018,B25,4,4,1.0
2016-5,E06000018,B26,11,7,1.5714285714285714
2016-5,E06000018,B6,1,1,1.0
2016-5,E06000019,B13,6,4,1.5
2016-5,E06000019,B15,1,1,1.0
2016-5,E06000019,B16,2,2,1.0
2016-5,E06000019,B17,1,1,1.0
2016-5,E06000019,B19,1,1,1.0
2016-5,E06000019,B25,5,4,1.25
2016-5,E06000019,B26,4,3,1.3333333333333333
2016-5,E06000020,B17,1,1,1.0
2016-5,E06000020,B18,1,1,1.0
2016-5,E06000020,B19,1,1,1.0
2016-5,E06000020,B24,1,1,1.0
2016-5,E06000020,B26,4,3,1.3333333333333333
2016-5,E06000020,B4,1,1,1.0
2016-5,E06000021,B1,1,1,1.0
2016-5,E06000021,B12,1,1,1.0
2016-5,E06000021,B13,8,3,2.6666666666666665
2016-5,E06000021,B14,1,1,1.0
2016-5,E06000021,B16,4,4,1.0
2016-5,E06000021,B18,6,6,1.0
2016-5,E06000021,B19,1,1,1.0
2016-5,E06000021,B24,2,2,1.0
2016-5,E06000021,B25,13,6,2.1666666666666665
2016-5,E06000021,B26,1,1,1.0
2016-5,E06000021,B7,1,1,1.0
2016-5,E06000022,B13,3,3,1.0
2016-5,E06000022,B14,1,1,1.0
2016-5,E06000022,B16,2,2,1.0
2016-5,E06000022,B18,1,1,1.0
2016-5,E06000022,B19,2,2,1.0
2016-5,E06000022,B24,1,1,1.0
2016-5,E06000022,B25,5,5,1.0
2016-5,E06000022,B26,2,2,1.0
2016-5,E06000023,B1,9,8,1.125
2016-5,E06000023,B13,10,8,1.25
2016-5,E06000023,B14,19,12,1.5833333333333333
2016-5,E06000023,B15,2,2,1.0
2016-5,E06000023,B16,9,6,1.5
2016-5,E06000023,B18,3,3,1.0
2016-5,E06000023,B19,18,12,1.5
2016-5,E06000023,B24,2,2,1.0
2016-5,E06000023,B25,9,9,1.0
2016-5,E06000023,B26,43,31,1.3870967741935485
2016-5,E06000023,B28,5,3,1.6666666666666667
2016-5,E06000023,B4,1,1,1.0
2016-5,E06000024,B13,4,3,1.3333333333333333
2016-5,E06000024,B15,1,1,1.0
2016-5,E06000024,B16,5,3,1.6666666666666667
2016-5,E06000024,B17,1,1,1.0
2016-5,E06000024,B18,1,1,1.0
2016-5,E06000024,B19,6,6,1.0
2016-5,E06000024,B25,6,5,1.2
2016-5,E06000024,B26,4,4,1.0
2016-5,E06000024,B28,1,1,1.0
2016-5,E06000024,B6,1,1,1.0
2016-5,E06000025,B13,8,6,1.3333333333333333
2016-5,E06000025,B15,3,3,1.0
2016-5,E06000025,B16,1,1,1.0
2016-5,E06000025,B19,5,4,1.25
2016-5,E06000025,B24,6,5,1.2
2016-5,E06000025,B25,9,6,1.5
2016-5,E06000025,B26,6,6,1.0
2016-5,E06000026,B1,2,2,1.0
2016-5,E06000026,B15,1,1,1.0
2016-5,E06000026,B16,4,4,1.0
2016-5,E06000026,B18,1,1,1.0
2016-5,E06000026,B19,4,2,2.0
2016-5,E06000026,B24,2,2,1.0
2016-5,E06000026,B25,6,5,1.2
2016-5,E06000026,B26,8,6,1.3333333333333333
2016-5,E06000026,B28,1,1,1.0
2016-5,E06000026,B6,2,2,1.0
2016-5,E06000027,B1,1,1,1.0
2016-5,E06000027,B16,3,3,1.0
2016-5,E06000027,B17,1,1,1.0
2016-5,E06000027,B19,1,1,1.0
2016-5,E06000027,B25,4,2,2.0
2016-5,E06000028,B1,3,3,1.0
2016-5,E06000028,B13,1,1,1.0
2016-5,E06000028,B14,2,1,2.0
2016-5,E06000028,B16,2,2,1.0
2016-5,E06000028,B17,1,1,1.0
2016-5,E06000028,B18,1,1,1.0
