lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000007,B1,1,1,1.0
E06000010,B1,1,1,1.0
E06000024,B1,1,1,1.0
E06000026,B1,1,1,1.0
E06000039,B1,1,1,1.0
E06000050,B1,1,1,1.0
E06000054,B1,1,1,1.0
E06000056,B1,1,1,1.0
E06000058,B1,2,2,1.0
E07000044,B1,1,1,1.0
E07000072,B1,1,1,1.0
E07000078,B1,1,1,1.0
E07000090,B1,1,1,1.0
E07000099,B1,1,1,1.0
E07000121,B1,1,1,1.0
E07000154,B1,3,3,1.0
E07000207,B1,1,1,1.0
E07000209,B1,1,1,1.0
E07000210,B1,1,1,1.0
E07000214,B1,1,1,1.0
E07000221,B1,1,1,1.0
E07000223,B1,1,1,1.0
E07000226,B1,1,1,1.0
E07000227,B1,1,1,1.0
E07000229,B1,1,1,1.0
E07000240,B1,1,1,1.0
E07000242,B1,1,1,1.0
E08000006,B1,1,1,1.0
E08000010,B1,1,1,1.0
E08000017,B1,1,1,1.0
E08000022,B1,3,3,1.0
E08000025,B1,2,2,1.0
E08000035,B1,1,1,1.0
E09000001,B1,1,1,1.0
E09000003,B1,1,1,1.0
E09000005,B1,1,1,1.0
E09000009,B1,1,1,1.0
E09000012,B1,2,2,1.0
E09000014,B1,1,1,1.0
E09000015,B1,1,1,1.0
E09000026,B1,1,1,1.0
E09000027,B1,1,1,1.0
E09000028,B1,1,1,1.0
E09000029,B1,3,3,1.0
E09000030,B1,1,1,1.0
E09000031,B1,1,1,1.0
S12000008,B1,1,1,1.0
S12000017,B1,1,1,1.0
S12000019,B1,1,1,1.0
S12000042,B1,1,1,1.0
S12000047,B1,3,1,3.0
S12000049,B1,4,4,1.0
W06000001,B1,1,1,1.0
W06000011,B1,1,1,1.0
W06000014,B1,2,1,2.0
E06000001,B13,1,1,1.0
E06000003,B13,2,2,1.0
E06000004,B13,1,1,1.0
E06000010,B13,1,1,1.0
E06000011,B13,3,2,1.5
E06000018,B13,2,2,1.0
E06000023,B13,1,1,1.0
E06000024,B13,1,1,1.0
E06000025,B13,1,1,1.0
E06000026,B13,1,1,1.0
E06000027,B13,1,1,1.0
E06000031,B13,3,3,1.0
E06000037,B13,1,1,1.0
E06000047,B13,1,1,1.0
E06000049,B13,1,1,1.0
E06000050,B13,1,1,1.0
E06000051,B13,1,1,1.0
E06000054,B13,1,1,1.0
E06000058,B13,2,2,1.0
E06000059,B13,3,1,3.0
E06000060,B13,3,3,1.0
E07000008,B13,2,2,1.0
E07000010,B13,2,2,1.0
E07000011,B13,1,1,1.0
E07000012,B13,2,1,2.0
E07000036,B13,2,2,1.0
E07000037,B13,1,1,1.0
E07000038,B13,3,1,3.0
E07000040,B13,1,1,1.0
E07000041,B13,1,1,1.0
E07000042,B13,1,1,1.0
E07000072,B13,1,1,1.0
E07000075,B13,2,2,1.0
E07000078,B13,3,2,1.5
E07000082,B13,1,1,1.0
E07000083,B13,2,2,1.0
E07000084,B13,3,2,1.5
E07000085,B13,1,1,1.0
E07000094,B13,1,1,1.0
E07000105,B13,1,1,1.0
E07000106,B13,11,4,2.75
E07000114,B13,1,1,1.0
E07000128,B13,1,1,1.0
E07000143,B13,1,1,1.0
E07000146,B13,1,1,1.0
E07000148,B13,1,1,1.0
E07000152,B13,1,1,1.0
E07000163,B13,1,1,1.0
E07000165,B13,1,1,1.0
E07000178,B13,1,1,1.0
E07000179,B13,1,1,1.0
E07000180,B13,4,3,1.3333333333333333
E07000187,B13,1,1,1.0
E07000198,B13,2,1,2.0
E07000199,B13,1,1,1.0
E07000202,B13,5,3,1.6666666666666667
E07000207,B13,1,1,1.0
E07000209,B13,1,1,1.0
E07000213,B13,1,1,1.0
E07000222,B13,1,1,1.0
E07000224,B13,1,1,1.0
E07000226,B13,1,1,1.0
E07000236,B13,1,1,1.0
E07000240,B13,1,1,1.0
E08000001,B13,1,1,1.0
E08000002,B13,1,1,1.0
E08000003,B13,2,2,1.0
E08000008,B13,2,1,2.0
E08000009,B13,2,1,2.0
E08000012,B13,1,1,1.0
E08000014,B13,2,2,1.0
E08000015,B13,1,1,1.0
E08000017,B13,4,2,2.0
E08000018,B13,1,1,1.0
E08000019,B13,4,4,1.0
E08000025,B13,1,1,1.0
E08000026,B13,1,1,1.0
E09000002,B13,3,2,1.5
E09000003,B13,1,1,1.0
E09000005,B13,1,1,1.0
E09000006,B13,1,1,1.0
E09000010,B13,2,2,1.0
E09000012,B13,1,1,1.0
E09000017,B13,2,2,1.0
E09000018,B13,1,1,1.0
E09000022,B13,4,3,1.3333333333333333
E09000023,B13,1,1,1.0
E09000028,B13,4,4,1.0
E09000030,B13,1,1,1.0
E09000032,B13,1,1,1.0
S12000005,B13,2,1,2.0
S12000010,B13,1,1,1.0
S12000011,B13,1,1,1.0
S12000014,B13,11,10,1.1
S12000020,B13,1,1,1.0
S12000030,B13,6,3,2.0
S12000035,B13,1,1,1.0
S12000036,B13,2,2,1.0
S12000040,B13,1,1,1.0
S12000047,B13,2,1,2.0
S12000049,B13,12,7,1.7142857142857142
S12000050,B13,2,1,2.0
W06000002,B13,2,1,2.0
W06000009,B13,1,1,1.0
W06000011,B13,1,1,1.0
W06000012,B13,1,1,1.0
W06000015,B13,1,1,1.0
W06000018,B13,1,1,1.0
W06000024,B13,1,1,1.0
E06000018,B14,7,1,7.0
E06000024,B14,1,1,1.0
E06000030,B14,1,1,1.0
E06000031,B14,7,1,7.0
E06000036,B14,2,1,2.0
E06000037,B14,2,1,2.0
E06000038,B14,3,1,3.0
E06000042,B14,4,2,2.0
E06000043,B14,1,1,1.0
E06000054,B14,1,1,1.0
E06000057,B14,1,1,1.0
E06000058,B14,3,2,1.5
E06000060,B14,6,4,1.5
E07000008,B14,3,2,1.5
E07000078,B14,3,3,1.0
E07000084,B14,21,2,10.5
E07000087,B14,1,1,1.0
E07000106,B14,2,2,1.0
E07000109,B14,1,1,1.0
E07000141,B14,1,1,1.0
E07000143,B14,1,1,1.0
E07000155,B14,1,1,1.0
E07000178,B14,3,1,3.0
E07000202,B14,10,3,3.3333333333333335
E07000207,B14,2,1,2.0
E07000240,B14,1,1,1.0
E07000242,B14,1,1,1.0
E08000001,B14,1,1,1.0
E08000006,B14,1,1,1.0
E08000019,B14,2,2,1.0
E08000025,B14,4,4,1.0
E08000026,B14,1,1,1.0
E08000028,B14,1,1,1.0
E08000029,B14,1,1,1.0
E08000033,B14,3,3,1.0
E08000035,B14,1,1,1.0
E08000037,B14,1,1,1.0
E09000005,B14,1,1,1.0
E09000009,B14,1,1,1.0
E09000018,B14,2,2,1.0
E09000019,B14,3,3,1.0
E09000022,B14,1,1,1.0
E09000026,B14,1,1,1.0
E09000028,B14,1,1,1.0
E09000030,B14,1,1,1.0
E09000032,B14,1,1,1.0
S12000036,B14,6,4,1.5
S12000039,B14,1,1,1.0
E06000031,B15,2,1,2.0
E06000035,B15,1,1,1.0
E07000034,B15,1,1,1.0
E07000078,B15,3,1,3.0
E07000084,B15,1,1,1.0
E07000106,B15,3,3,1.0
E07000245,B15,1,1,1.0
E08000019,B15,2,2,1.0
E08000035,B15,2,2,1.0
E09000017,B15,1,1,1.0
S12000036,B15,3,3,1.0
S12000047,B15,1,1,1.0
W06000021,B15,1,1,1.0
E06000002,B16,3,3,1.0
E06000003,B16,2,2,1.0
E06000004,B16,6,3,2.0
E06000006,B16,1,1,1.0
E06000011,B16,1,1,1.0
E06000014,B16,1,1,1.0
E06000015,B16,1,1,1.0
E06000018,B16,1,1,1.0
E06000020,B16,1,1,1.0
E06000022,B16,1,1,1.0
E06000023,B16,3,3,1.0
E06000024,B16,1,1,1.0
E06000027,B16,1,1,1.0
E06000030,B16,1,1,1.0
E06000031,B16,1,1,1.0
E06000033,B16,1,1,1.0
E06000037,B16,1,1,1.0
E06000043,B16,3,3,1.0
E06000045,B16,1,1,1.0
E06000047,B16,2,2,1.0
E06000049,B16,1,1,1.0
E06000050,B16,1,1,1.0
E06000054,B16,1,1,1.0
E06000058,B16,3,2,1.5
E06000059,B16,1,1,1.0
E07000008,B16,1,1,1.0
E07000010,B16,4,4,1.0
E07000026,B16,1,1,1.0
E07000032,B16,1,1,1.0
E07000036,B16,1,1,1.0
E07000040,B16,1,1,1.0
E07000041,B16,1,1,1.0
E07000045,B16,1,1,1.0
E07000061,B16,1,1,1.0
E07000063,B16,1,1,1.0
E07000078,B16,4,4,1.0
E07000081,B16,1,1,1.0
E07000084,B16,1,1,1.0
E07000088,B16,1,1,1.0
E07000094,B16,2,2,1.0
E07000099,B16,2,2,1.0
E07000106,B16,6,4,1.5
E07000111,B16,1,1,1.0
E07000113,B16,1,1,1.0
E07000116,B16,1,1,1.0
E07000118,B16,1,1,1.0
E07000127,B16,2,2,1.0
E07000128,B16,1,1,1.0
E07000130,B16,1,1,1.0
E07000134,B16,2,1,2.0
E07000138,B16,1,1,1.0
E07000139,B16,2,2,1.0
E07000141,B16,1,1,1.0
E07000144,B16,1,1,1.0
E07000148,B16,1,1,1.0
E07000154,B16,2,2,1.0
E07000169,B16,1,1,1.0
E07000173,B16,1,1,1.0
E07000178,B16,2,2,1.0
E07000179,B16,1,1,1.0
E07000187,B16,1,1,1.0
E07000202,B16,7,3,2.3333333333333335
E07000209,B16,1,1,1.0
E07000211,B16,1,1,1.0
E07000216,B16,1,1,1.0
E07000227,B16,1,1,1.0
E07000228,B16,1,1,1.0
E07000240,B16,2,1,2.0
E08000001,B16,1,1,1.0
E08000003,B16,3,3,1.0
E08000005,B16,2,2,1.0
E08000007,B16,2,2,1.0
E08000012,B16,1,1,1.0
E08000014,B16,1,1,1.0
E08000015,B16,2,2,1.0
E08000016,B16,1,1,1.0
E08000018,B16,4,4,1.0
E08000019,B16,5,5,1.0
E08000021,B16,2,2,1.0
E08000025,B16,7,6,1.1666666666666667
E08000026,B16,1,1,1.0
E08000028,B16,1,1,1.0
E08000033,B16,1,1,1.0
E08000034,B16,2,2,1.0
E08000035,B16,5,5,1.0
E09000002,B16,4,2,2.0
E09000003,B16,3,3,1.0
E09000004,B16,1,1,1.0
E09000007,B16,1,1,1.0
E09000009,B16,1,1,1.0
E09000011,B16,1,1,1.0
E09000012,B16,2,2,1.0
E09000014,B16,5,2,2.5
E09000017,B16,1,1,1.0
E09000018,B16,1,1,1.0
E09000019,B16,2,2,1.0
E09000020,B16,2,1,2.0
E09000021,B16,1,1,1.0
E09000022,B16,1,1,1.0
E09000023,B16,1,1,1.0
E09000024,B16,1,1,1.0
E09000025,B16,1,1,1.0
E09000027,B16,1,1,1.0
E09000028,B16,2,2,1.0
E09000029,B16,1,1,1.0
E09000030,B16,3,3,1.0
E09000031,B16,1,1,1.0
E09000033,B16,2,2,1.0
S12000010,B16,1,1,1.0
S12000014,B16,3,3,1.0
S12000021,B16,1,1,1.0
S12000029,B16,3,3,1.0
S12000036,B16,7,7,1.0
S12000047,B16,2,2,1.0
S12000049,B16,3,3,1.0
W06000002,B16,1,1,1.0
W06000005,B16,2,1,2.0
W06000010,B16,1,1,1.0
W06000011,B16,1,1,1.0
W06000016,B16,2,2,1.0
W06000020,B16,1,1,1.0
W06000022,B16,2,2,1.0
E06000003,B17,1,1,1.0
E06000004,B17,1,1,1.0
E06000018,B17,1,1,1.0
E06000031,B17,2,2,1.0
E06000052,B17,1,1,1.0
E06000056,B17,3,3,1.0
E06000058,B17,1,1,1.0
E07000039,B17,1,1,1.0
E07000045,B17,1,1,1.0
E07000078,B17,1,1,1.0
E07000094,B17,1,1,1.0
E07000106,B17,5,3,1.6666666666666667
E07000176,B17,1,1,1.0
E07000180,B17,1,1,1.0
E07000209,B17,1,1,1.0
E07000226,B17,1,1,1.0
E07000240,B17,1,1,1.0
E07000241,B17,1,1,1.0
E08000003,B17,1,1,1.0
E08000007,B17,1,1,1.0
E08000019,B17,1,1,1.0
E08000025,B17,2,1,2.0
E08000028,B17,1,1,1.0
E08000033,B17,1,1,1.0
E08000035,B17,1,1,1.0
E09000005,B17,1,1,1.0
E09000006,B17,1,1,1.0
E09000008,B17,1,1,1.0
E09000011,B17,1,1,1.0
E09000015,B17,1,1,1.0
E09000022,B17,1,1,1.0
E09000026,B17,2,2,1.0
E09000029,B17,1,1,1.0
E09000030,B17,1,1,1.0
S12000036,B17,1,1,1.0
S12000039,B17,1,1,1.0
S12000040,B17,1,1,1.0
S12000047,B17,1,1,1.0
S12000049,B17,1,1,1.0
W06000015,B17,1,1,1.0
W06000016,B17,1,1,1.0
E06000003,B18,1,1,1.0
E06000011,B18,1,1,1.0
E06000019,B18,1,1,1.0
E06000023,B18,2,2,1.0
E06000031,B18,1,1,1.0
E06000040,B18,1,1,1.0
E06000043,B18,1,1,1.0
E06000054,B18,1,1,1.0
E06000056,B18,2,2,1.0
E06000060,B18,1,1,1.0
E07000066,B18,1,1,1.0
E07000078,B18,1,1,1.0
E07000091,B18,1,1,1.0
E07000092,B18,1,1,1.0
E07000098,B18,1,1,1.0
E07000137,B18,1,1,1.0
E07000141,B18,1,1,1.0
E07000149,B18,1,1,1.0
E07000154,B18,1,1,1.0
E07000246,B18,1,1,1.0
E08000001,B18,2,2,1.0
E08000006,B18,1,1,1.0
E08000008,B18,2,1,2.0
E08000017,B18,2,1,2.0
E08000018,B18,1,1,1.0
E08000019,B18,2,2,1.0
E08000026,B18,2,2,1.0
E08000028,B18,1,1,1.0
E08000035,B18,3,3,1.0
E09000003,B18,1,1,1.0
E09000009,B18,1,1,1.0
E09000018,B18,1,1,1.0
E09000025,B18,1,1,1.0
E09000029,B18,1,1,1.0
E09000031,B18,1,1,1.0
S12000014,B18,1,1,1.0
S12000029,B18,2,2,1.0
S12000030,B18,1,1,1.0
S12000047,B18,1,1,1.0
S12000049,B18,1,1,1.0
W06000002,B18,1,1,1.0
W06000009,B18,1,1,1.0
W06000014,B18,2,2,1.0
W06000023,B18,1,1,1.0
E06000004,B19,1,1,1.0
E06000007,B19,1,1,1.0
E06000009,B19,1,1,1.0
E06000011,B19,1,1,1.0
E06000018,B19,1,1,1.0
E06000019,B19,4,3,1.3333333333333333
E06000023,B19,1,1,1.0
E06000030,B19,1,1,1.0
E06000037,B19,1,1,1.0
E06000042,B19,2,2,1.0
E06000044,B19,1,1,1.0
E06000045,B19,1,1,1.0
E06000047,B19,1,1,1.0
E06000054,B19,2,1,2.0
E06000057,B19,1,1,1.0
E06000059,B19,1,1,1.0
E07000008,B19,2,2,1.0
