lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000002,B1,1,1,1.0
E06000004,B1,6,6,1.0
E06000005,B1,3,3,1.0
E06000006,B1,2,2,1.0
E06000007,B1,4,4,1.0
E06000008,B1,8,7,1.1428571428571428
E06000009,B1,16,10,1.6
E06000010,B1,7,5,1.4
E06000011,B1,2,2,1.0
E06000012,B1,4,4,1.0
E06000013,B1,2,2,1.0
E06000014,B1,9,6,1.5
E06000015,B1,2,2,1.0
E06000016,B1,8,7,1.1428571428571428
E06000018,B1,5,4,1.25
E06000020,B1,5,4,1.25
E06000021,B1,6,6,1.0
E06000022,B1,2,2,1.0
E06000023,B1,48,40,1.2
E06000024,B1,5,4,1.25
E06000025,B1,8,7,1.1428571428571428
E06000026,B1,10,8,1.25
E06000027,B1,3,2,1.5
E06000030,B1,13,11,1.1818181818181819
E06000031,B1,14,13,1.0769230769230769
E06000032,B1,16,15,1.0666666666666667
E06000033,B1,7,7,1.0
E06000034,B1,8,8,1.0
E06000035,B1,22,17,1.2941176470588236
E06000036,B1,6,6,1.0
E06000038,B1,10,9,1.1111111111111112
E06000039,B1,5,4,1.25
E06000040,B1,6,5,1.2
E06000041,B1,8,7,1.1428571428571428
E06000042,B1,8,7,1.1428571428571428
E06000043,B1,11,10,1.1
E06000044,B1,8,8,1.0
E06000046,B1,5,4,1.25
E06000047,B1,5,4,1.25
E06000049,B1,9,9,1.0
E06000050,B1,7,7,1.0
E06000051,B1,4,4,1.0
E06000052,B1,20,15,1.3333333333333333
E06000054,B1,8,8,1.0
E06000055,B1,4,4,1.0
E06000056,B1,16,15,1.0666666666666667
E06000057,B1,1,1,1.0
E06000058,B1,19,17,1.1176470588235294
E06000059,B1,4,4,1.0
E06000060,B1,20,19,1.0526315789473684
E07000008,B1,5,5,1.0
E07000009,B1,1,1,1.0
E07000010,B1,5,5,1.0
E07000011,B1,1,1,1.0
E07000012,B1,3,3,1.0
E07000029,B1,3,3,1.0
E07000031,B1,3,2,1.5
E07000032,B1,1,1,1.0
E07000033,B1,1,1,1.0
E07000034,B1,4,3,1.3333333333333333
E07000035,B1,1,1,1.0
E07000036,B1,2,2,1.0
E07000037,B1,3,3,1.0
E07000038,B1,1,1,1.0
E07000039,B1,2,2,1.0
E07000040,B1,5,4,1.25
E07000041,B1,2,2,1.0
E07000042,B1,2,2,1.0
E07000044,B1,5,4,1.25
E07000045,B1,5,5,1.0
E07000046,B1,2,2,1.0
E07000061,B1,5,5,1.0
E07000062,B1,14,13,1.0769230769230769
E07000063,B1,17,16,1.0625
E07000064,B1,15,14,1.0714285714285714
E07000065,B1,112,106,1.0566037735849056
E07000066,B1,1,1,1.0
E07000067,B1,1,1,1.0
E07000068,B1,3,3,1.0
E07000069,B1,3,1,3.0
E07000070,B1,5,5,1.0
E07000071,B1,9,9,1.0
E07000072,B1,10,8,1.25
E07000073,B1,2,2,1.0
E07000075,B1,3,3,1.0
E07000076,B1,3,2,1.5
E07000077,B1,1,1,1.0
E07000078,B1,11,11,1.0
E07000079,B1,1,1,1.0
E07000081,B1,4,4,1.0
E07000082,B1,3,3,1.0
E07000083,B1,2,2,1.0
E07000084,B1,9,6,1.5
E07000085,B1,6,4,1.5
E07000086,B1,8,8,1.0
E07000087,B1,1,1,1.0
E07000088,B1,2,2,1.0
E07000089,B1,102,90,1.1333333333333333
E07000090,B1,4,4,1.0
E07000091,B1,3,3,1.0
E07000092,B1,6,6,1.0
E07000093,B1,4,4,1.0
E07000094,B1,4,2,2.0
E07000095,B1,5,4,1.25
E07000096,B1,4,4,1.0
E07000098,B1,17,11,1.5454545454545454
E07000099,B1,10,9,1.1111111111111112
E07000102,B1,9,6,1.5
E07000103,B1,12,11,1.0909090909090908
E07000105,B1,4,4,1.0
E07000106,B1,5,5,1.0
E07000107,B1,6,6,1.0
E07000108,B1,4,3,1.3333333333333333
E07000109,B1,3,2,1.5
E07000110,B1,9,8,1.125
E07000111,B1,14,12,1.1666666666666667
E07000112,B1,10,9,1.1111111111111112
E07000113,B1,2,2,1.0
E07000114,B1,36,26,1.3846153846153846
E07000115,B1,7,5,1.4
E07000116,B1,6,5,1.2
E07000117,B1,5,5,1.0
E07000119,B1,1,1,1.0
E07000120,B1,1,1,1.0
E07000121,B1,5,4,1.25
E07000123,B1,3,3,1.0
E07000124,B1,2,2,1.0
E07000125,B1,2,2,1.0
E07000126,B1,5,5,1.0
E07000127,B1,4,3,1.3333333333333333
E07000128,B1,2,2,1.0
E07000129,B1,1,1,1.0
E07000130,B1,2,2,1.0
E07000131,B1,3,3,1.0
E07000132,B1,2,1,2.0
E07000133,B1,1,1,1.0
E07000134,B1,3,3,1.0
E07000135,B1,1,1,1.0
E07000136,B1,2,2,1.0
E07000137,B1,3,3,1.0
E07000138,B1,1,1,1.0
E07000139,B1,3,3,1.0
E07000140,B1,2,2,1.0
E07000141,B1,1,1,1.0
E07000143,B1,3,3,1.0
E07000144,B1,1,1,1.0
E07000145,B1,4,3,1.3333333333333333
E07000146,B1,7,7,1.0
E07000147,B1,1,1,1.0
E07000148,B1,5,5,1.0
E07000149,B1,3,2,1.5
E07000150,B1,1,1,1.0
E07000151,B1,2,2,1.0
E07000152,B1,1,1,1.0
E07000153,B1,3,2,1.5
E07000154,B1,15,14,1.0714285714285714
E07000155,B1,3,3,1.0
E07000156,B1,2,2,1.0
E07000164,B1,2,2,1.0
E07000165,B1,66,62,1.064516129032258
E07000167,B1,1,1,1.0
E07000170,B1,5,5,1.0
E07000172,B1,3,3,1.0
E07000176,B1,5,4,1.25
E07000177,B1,27,23,1.173913043478261
E07000178,B1,10,9,1.1111111111111112
E07000179,B1,24,19,1.263157894736842
E07000180,B1,17,15,1.1333333333333333
E07000181,B1,10,8,1.25
E07000187,B1,8,7,1.1428571428571428
E07000188,B1,1,1,1.0
E07000189,B1,5,3,1.6666666666666667
E07000192,B1,6,6,1.0
E07000193,B1,2,2,1.0
E07000194,B1,10,9,1.1111111111111112
E07000195,B1,7,5,1.4
E07000196,B1,1,1,1.0
E07000197,B1,1,1,1.0
E07000199,B1,1,1,1.0
E07000202,B1,4,3,1.3333333333333333
E07000207,B1,4,3,1.3333333333333333
E07000208,B1,5,3,1.6666666666666667
E07000209,B1,5,5,1.0
E07000210,B1,5,4,1.25
E07000211,B1,6,5,1.2
E07000212,B1,13,13,1.0
E07000213,B1,9,7,1.2857142857142858
E07000214,B1,5,4,1.25
E07000215,B1,11,7,1.5714285714285714
E07000216,B1,5,3,1.6666666666666667
E07000217,B1,4,4,1.0
E07000218,B1,2,2,1.0
