period,LAD,SHEF_B_CODE,report_count,user_count,average
2015-4,E06000001,B13,1,1,1.0
2015-4,E06000001,B14,1,1,1.0
2015-4,E06000001,B16,1,1,1.0
2015-4,E06000001,B24,1,1,1.0
2015-4,E06000001,B25,1,1,1.0
2015-4,E06000001,B26,5,2,2.5
2015-4,E06000002,B13,3,2,1.5
2015-4,E06000002,B16,2,2,1.0
2015-4,E06000002,B18,1,1,1.0
2015-4,E06000002,B24,3,2,1.5
2015-4,E06000002,B25,2,1,2.0
2015-4,E06000002,B26,1,1,1.0
2015-4,E06000002,B28,1,1,1.0
2015-4,E06000003,B13,1,1,1.0
2015-4,E06000003,B16,1,1,1.0
2015-4,E06000003,B19,3,1,3.0
2015-4,E06000003,B24,1,1,1.0
2015-4,E06000003,B25,1,1,1.0
2015-4,E06000003,B26,1,1,1.0
2015-4,E06000003,B28,1,1,1.0
2015-4,E06000003,B6,1,1,1.0
2015-4,E06000004,B16,5,5,1.0
2015-4,E06000004,B18,3,3,1.0
2015-4,E06000004,B19,1,1,1.0
2015-4,E06000004,B24,3,2,1.5
2015-4,E06000004,B25,3,3,1.0
2015-4,E06000004,B26,6,3,2.0
2015-4,E06000004,B28,7,7,1.0
2015-4,E06000004,B6,2,2,1.0
2015-4,E06000005,B13,3,2,1.5
2015-4,E06000005,B15,1,1,1.0
2015-4,E06000005,B18,1,1,1.0
2015-4,E06000005,B26,2,2,1.0
2015-4,E06000005,B28,1,1,1.0
2015-4,E06000006,B13,1,1,1.0
2015-4,E06000006,B16,2,2,1.0
2015-4,E06000006,B18,1,1,1.0
2015-4,E06000006,B19,1,1,1.0
2015-4,E06000006,B25,1,1,1.0
2015-4,E06000006,B26,6,5,1.2
2015-4,E06000006,B6,1,1,1.0
2015-4,E06000007,B1,1,1,1.0
2015-4,E06000007,B13,1,1,1.0
2015-4,E06000007,B15,2,1,2.0
2015-4,E06000007,B16,1,1,1.0
2015-4,E06000007,B24,2,2,1.0
2015-4,E06000007,B25,6,3,2.0
2015-4,E06000007,B26,2,2,1.0
2015-4,E06000007,B28,3,3,1.0
2015-4,E06000008,B1,2,2,1.0
2015-4,E06000008,B13,4,4,1.0
2015-4,E06000008,B15,1,1,1.0
2015-4,E06000008,B16,2,2,1.0
2015-4,E06000008,B17,2,2,1.0
2015-4,E06000008,B19,3,2,1.5
2015-4,E06000008,B25,6,4,1.5
2015-4,E06000008,B26,27,16,1.6875
2015-4,E06000008,B28,3,3,1.0
2015-4,E06000009,B1,2,1,2.0
2015-4,E06000009,B13,3,2,1.5
2015-4,E06000009,B15,2,2,1.0
2015-4,E06000009,B16,2,2,1.0
2015-4,E06000009,B18,1,1,1.0
2015-4,E06000009,B19,1,1,1.0
2015-4,E06000009,B24,1,1,1.0
2015-4,E06000009,B25,1,1,1.0
2015-4,E06000009,B26,6,4,1.5
2015-4,E06000009,B28,8,2,4.0
2015-4,E06000010,B1,1,1,1.0
2015-4,E06000010,B13,11,6,1.8333333333333333
2015-4,E06000010,B14,27,2,13.5
2015-4,E06000010,B16,9,2,4.5
2015-4,E06000010,B17,1,1,1.0
2015-4,E06000010,B18,2,2,1.0
2015-4,E06000010,B19,1,1,1.0
2015-4,E06000010,B24,4,2,2.0
2015-4,E06000010,B25,6,6,1.0
2015-4,E06000010,B26,13,7,1.8571428571428572
2015-4,E06000010,B27,1,1,1.0
2015-4,E06000010,B28,28,4,7.0
2015-4,E06000010,B4,1,1,1.0
2015-4,E06000011,B13,9,6,1.5
2015-4,E06000011,B14,10,1,10.0
2015-4,E06000011,B15,1,1,1.0
2015-4,E06000011,B16,23,5,4.6
2015-4,E06000011,B17,1,1,1.0
2015-4,E06000011,B19,2,2,1.0
2015-4,E06000011,B24,8,2,4.0
2015-4,E06000011,B25,16,7,2.2857142857142856
2015-4,E06000011,B26,12,4,3.0
2015-4,E06000011,B27,2,2,1.0
2015-4,E06000011,B28,85,6,14.166666666666666
2015-4,E06000011,B4,8,1,8.0
2015-4,E06000011,B7,1,1,1.0
2015-4,E06000012,B1,1,1,1.0
2015-4,E06000012,B14,2,1,2.0
2015-4,E06000012,B18,2,2,1.0
2015-4,E06000012,B19,1,1,1.0
2015-4,E06000012,B24,2,1,2.0
