lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000001,B1,3,3,1.0
E06000002,B1,10,8,1.25
E06000004,B1,19,12,1.5833333333333333
E06000005,B1,2,2,1.0
E06000006,B1,15,14,1.0714285714285714
E06000007,B1,7,7,1.0
E06000008,B1,18,16,1.125
E06000009,B1,13,10,1.3
E06000010,B1,8,7,1.1428571428571428
E06000011,B1,9,9,1.0
E06000012,B1,6,6,1.0
E06000013,B1,3,3,1.0
E06000014,B1,15,9,1.6666666666666667
E06000015,B1,6,6,1.0
E06000016,B1,23,23,1.0
E06000017,B1,3,3,1.0
E06000018,B1,9,9,1.0
E06000019,B1,3,3,1.0
E06000020,B1,7,7,1.0
E06000021,B1,10,5,2.0
E06000022,B1,8,7,1.1428571428571428
E06000023,B1,98,77,1.2727272727272727
E06000024,B1,11,11,1.0
E06000025,B1,23,20,1.15
E06000026,B1,15,15,1.0
E06000027,B1,14,13,1.0769230769230769
E06000030,B1,10,9,1.1111111111111112
E06000031,B1,28,24,1.1666666666666667
E06000032,B1,112,54,2.074074074074074
E06000033,B1,18,18,1.0
E06000034,B1,20,16,1.25
E06000035,B1,26,22,1.1818181818181819
E06000036,B1,18,17,1.0588235294117647
E06000038,B1,18,15,1.2
E06000039,B1,9,8,1.125
E06000040,B1,15,11,1.3636363636363635
E06000041,B1,15,15,1.0
E06000042,B1,4,4,1.0
E06000043,B1,21,16,1.3125
E06000044,B1,8,6,1.3333333333333333
E06000046,B1,8,8,1.0
E06000047,B1,22,21,1.0476190476190477
E06000049,B1,18,18,1.0
E06000050,B1,16,14,1.1428571428571428
E06000051,B1,5,5,1.0
E06000052,B1,37,32,1.15625
E06000054,B1,1,1,1.0
E06000055,B1,21,19,1.105263157894737
E06000056,B1,58,49,1.183673469387755
E06000057,B1,5,5,1.0
E06000058,B1,46,43,1.069767441860465
E06000059,B1,17,16,1.0625
E06000060,B1,54,46,1.173913043478261
E07000008,B1,12,12,1.0
E07000009,B1,2,2,1.0
E07000010,B1,3,3,1.0
E07000011,B1,8,7,1.1428571428571428
E07000012,B1,6,6,1.0
E07000026,B1,7,6,1.1666666666666667
E07000027,B1,5,5,1.0
E07000028,B1,3,3,1.0
E07000029,B1,10,9,1.1111111111111112
E07000030,B1,3,3,1.0
E07000031,B1,6,6,1.0
E07000032,B1,2,2,1.0
E07000033,B1,4,2,2.0
E07000034,B1,4,4,1.0
E07000036,B1,10,9,1.1111111111111112
E07000037,B1,3,3,1.0
E07000038,B1,1,1,1.0
E07000039,B1,4,4,1.0
E07000040,B1,6,6,1.0
E07000041,B1,8,7,1.1428571428571428
E07000042,B1,8,4,2.0
E07000043,B1,10,10,1.0
E07000044,B1,7,6,1.1666666666666667
E07000045,B1,4,4,1.0
E07000046,B1,7,5,1.4
E07000047,B1,2,2,1.0
E07000061,B1,1,1,1.0
E07000062,B1,38,28,1.3571428571428572
E07000063,B1,20,17,1.1764705882352942
E07000064,B1,16,16,1.0
E07000065,B1,25,22,1.1363636363636365
E07000066,B1,11,9,1.2222222222222223
E07000067,B1,3,3,1.0
E07000068,B1,4,4,1.0
E07000069,B1,6,4,1.5
E07000070,B1,7,7,1.0
E07000071,B1,17,12,1.4166666666666667
E07000072,B1,13,11,1.1818181818181819
E07000073,B1,4,4,1.0
E07000075,B1,12,10,1.2
E07000076,B1,8,7,1.1428571428571428
E07000077,B1,2,2,1.0
E07000078,B1,13,12,1.0833333333333333
E07000080,B1,2,2,1.0
E07000081,B1,21,12,1.75
E07000082,B1,8,8,1.0
E07000083,B1,5,5,1.0
E07000084,B1,11,11,1.0
E07000085,B1,14,14,1.0
E07000086,B1,8,7,1.1428571428571428
E07000087,B1,4,4,1.0
E07000088,B1,11,8,1.375
E07000089,B1,166,151,1.099337748344371
E07000090,B1,15,8,1.875
E07000091,B1,9,8,1.125
E07000092,B1,4,4,1.0
E07000093,B1,4,4,1.0
E07000094,B1,7,7,1.0
E07000095,B1,15,14,1.0714285714285714
E07000096,B1,23,22,1.0454545454545454
E07000098,B1,20,15,1.3333333333333333
E07000099,B1,32,27,1.1851851851851851
E07000102,B1,86,74,1.162162162162162
E07000103,B1,21,19,1.105263157894737
E07000105,B1,10,9,1.1111111111111112
E07000106,B1,16,14,1.1428571428571428
E07000107,B1,1,1,1.0
E07000108,B1,8,7,1.1428571428571428
E07000109,B1,7,7,1.0
E07000110,B1,8,7,1.1428571428571428
E07000111,B1,24,19,1.263157894736842
E07000112,B1,12,11,1.0909090909090908
E07000113,B1,10,9,1.1111111111111112
E07000114,B1,60,30,2.0
E07000115,B1,12,9,1.3333333333333333
E07000116,B1,23,11,2.090909090909091
E07000117,B1,1,1,1.0
E07000118,B1,3,3,1.0
E07000119,B1,3,2,1.5
E07000120,B1,2,2,1.0
E07000121,B1,8,8,1.0
E07000122,B1,6,6,1.0
E07000123,B1,7,7,1.0
E07000124,B1,2,2,1.0
E07000125,B1,8,5,1.6
E07000126,B1,2,2,1.0
E07000127,B1,1,1,1.0
E07000129,B1,7,7,1.0
E07000130,B1,1,1,1.0
E07000131,B1,9,4,2.25
E07000132,B1,6,6,1.0
E07000133,B1,2,2,1.0
E07000134,B1,5,5,1.0
E07000135,B1,9,4,2.25
E07000136,B1,5,5,1.0
E07000137,B1,7,7,1.0
E07000138,B1,6,5,1.2
E07000139,B1,6,6,1.0
E07000140,B1,7,6,1.1666666666666667
E07000141,B1,11,11,1.0
E07000143,B1,12,10,1.2
E07000144,B1,7,7,1.0
E07000145,B1,9,7,1.2857142857142858
E07000146,B1,7,7,1.0
E07000147,B1,4,4,1.0
E07000148,B1,6,6,1.0
E07000149,B1,4,3,1.3333333333333333
E07000150,B1,1,1,1.0
E07000151,B1,4,4,1.0
E07000152,B1,6,5,1.2
E07000153,B1,4,4,1.0
E07000154,B1,21,17,1.2352941176470589
E07000155,B1,4,4,1.0
E07000156,B1,5,5,1.0
E07000165,B1,123,111,1.1081081081081081
E07000166,B1,3,3,1.0
E07000169,B1,2,2,1.0
E07000170,B1,1,1,1.0
E07000172,B1,3,3,1.0
E07000173,B1,3,3,1.0
E07000174,B1,3,3,1.0
E07000176,B1,1,1,1.0
E07000177,B1,66,49,1.346938775510204
E07000178,B1,24,23,1.0434782608695652
E07000179,B1,37,35,1.0571428571428572
E07000180,B1,51,47,1.0851063829787233
E07000181,B1,32,28,1.1428571428571428
E07000187,B1,5,5,1.0
E07000188,B1,8,8,1.0
E07000189,B1,6,6,1.0
E07000192,B1,5,5,1.0
E07000193,B1,6,5,1.2
E07000194,B1,3,3,1.0
E07000195,B1,5,5,1.0
E07000196,B1,5,4,1.25
E07000197,B1,3,2,1.5
E07000199,B1,5,5,1.0
E07000200,B1,1,1,1.0
E07000202,B1,8,6,1.3333333333333333
E07000203,B1,2,2,1.0
E07000207,B1,19,17,1.1176470588235294
E07000208,B1,3,3,1.0
E07000209,B1,14,14,1.0
