period,LAD,SHEF_B_CODE,report_count,user_count,average
2009-11,E06000001,B13,1,1,1.0
2009-11,E06000001,B16,1,1,1.0
2009-11,E06000001,B26,1,1,1.0
2009-11,E06000001,B6,1,1,1.0
2009-11,E06000002,B26,3,1,3.0
2009-11,E06000003,B16,1,1,1.0
2009-11,E06000003,B18,1,1,1.0
2009-11,E06000003,B28,1,1,1.0
2009-11,E06000004,B14,2,2,1.0
2009-11,E06000005,B16,1,1,1.0
2009-11,E06000006,B16,1,1,1.0
2009-11,E06000006,B17,1,1,1.0
2009-11,E06000006,B18,3,2,1.5
2009-11,E06000006,B6,1,1,1.0
2009-11,E06000007,B16,1,1,1.0
2009-11,E06000007,B19,2,2,1.0
2009-11,E06000007,B28,1,1,1.0
2009-11,E06000008,B13,1,1,1.0
2009-11,E06000008,B16,1,1,1.0
2009-11,E06000008,B26,3,3,1.0
2009-11,E06000008,B28,3,1,3.0
2009-11,E06000008,B6,1,1,1.0
2009-11,E06000009,B13,5,5,1.0
2009-11,E06000009,B14,1,1,1.0
2009-11,E06000009,B15,1,1,1.0
2009-11,E06000009,B16,1,1,1.0
2009-11,E06000009,B19,1,1,1.0
2009-11,E06000009,B21,1,1,1.0
2009-11,E06000009,B24,2,1,2.0
2009-11,E06000009,B25,1,1,1.0
2009-11,E06000009,B28,3,3,1.0
2009-11,E06000011,B13,1,1,1.0
2009-11,E06000011,B16,2,2,1.0
2009-11,E06000011,B25,4,1,4.0
2009-11,E06000011,B27,1,1,1.0
2009-11,E06000011,B28,2,2,1.0
2009-11,E06000012,B25,1,1,1.0
2009-11,E06000013,B19,1,1,1.0
2009-11,E06000013,B27,1,1,1.0
2009-11,E06000014,B28,1,1,1.0
2009-11,E06000015,B15,1,1,1.0
2009-11,E06000015,B19,1,1,1.0
2009-11,E06000015,B26,2,2,1.0
2009-11,E06000015,B28,1,1,1.0
2009-11,E06000016,B13,1,1,1.0
2009-11,E06000016,B14,1,1,1.0
2009-11,E06000016,B16,1,1,1.0
2009-11,E06000016,B19,1,1,1.0
2009-11,E06000016,B25,5,5,1.0
2009-11,E06000016,B26,2,2,1.0
