period,LAD,SHEF_B_CODE,report_count,user_count,average
2014-3,E06000001,B25,2,1,2.0
2014-3,E06000002,B17,2,2,1.0
2014-3,E06000002,B19,1,1,1.0
2014-3,E06000002,B25,4,4,1.0
2014-3,E06000002,B26,1,1,1.0
2014-3,E06000003,B13,1,1,1.0
2014-3,E06000003,B18,1,1,1.0
2014-3,E06000003,B19,2,2,1.0
2014-3,E06000003,B28,1,1,1.0
2014-3,E06000004,B13,1,1,1.0
2014-3,E06000004,B14,1,1,1.0
2014-3,E06000004,B19,1,1,1.0
2014-3,E06000004,B25,3,3,1.0
2014-3,E06000004,B26,6,4,1.5
2014-3,E06000004,B6,1,1,1.0
2014-3,E06000005,B19,1,1,1.0
2014-3,E06000005,B25,1,1,1.0
2014-3,E06000006,B13,5,4,1.25
2014-3,E06000006,B17,1,1,1.0
2014-3,E06000006,B24,1,1,1.0
2014-3,E06000006,B25,5,3,1.6666666666666667
2014-3,E06000006,B26,1,1,1.0
2014-3,E06000006,B28,1,1,1.0
2014-3,E06000007,B13,4,4,1.0
2014-3,E06000007,B16,2,1,2.0
2014-3,E06000007,B19,3,3,1.0
2014-3,E06000007,B24,4,2,2.0
2014-3,E06000007,B25,10,7,1.4285714285714286
2014-3,E06000007,B26,3,3,1.0
2014-3,E06000007,B28,1,1,1.0
2014-3,E06000008,B1,1,1,1.0
2014-3,E06000008,B13,7,5,1.4
2014-3,E06000008,B16,3,1,3.0
2014-3,E06000008,B18,1,1,1.0
2014-3,E06000008,B19,1,1,1.0
2014-3,E06000008,B24,3,2,1.5
2014-3,E06000008,B25,9,8,1.125
2014-3,E06000008,B26,14,9,1.5555555555555556
2014-3,E06000008,B28,6,5,1.2
2014-3,E06000008,B6,1,1,1.0
2014-3,E06000009,B13,2,2,1.0
2014-3,E06000009,B16,2,2,1.0
2014-3,E06000009,B18,1,1,1.0
2014-3,E06000009,B25,6,6,1.0
2014-3,E06000009,B26,5,4,1.25
2014-3,E06000010,B13,1,1,1.0
2014-3,E06000010,B16,3,3,1.0
2014-3,E06000010,B24,1,1,1.0
2014-3,E06000010,B25,4,4,1.0
2014-3,E06000010,B26,1,1,1.0
2014-3,E06000010,B27,1,1,1.0
2014-3,E06000010,B28,3,1,3.0
2014-3,E06000011,B13,4,4,1.0
2014-3,E06000011,B16,1,1,1.0
2014-3,E06000011,B19,1,1,1.0
2014-3,E06000011,B24,2,1,2.0
2014-3,E06000011,B25,11,8,1.375
2014-3,E06000011,B26,2,1,2.0
2014-3,E06000011,B28,3,3,1.0
2014-3,E06000012,B13,1,1,1.0
2014-3,E06000012,B25,1,1,1.0
2014-3,E06000013,B19,1,1,1.0
2014-3,E06000014,B13,3,2,1.5
2014-3,E06000014,B14,1,1,1.0
2014-3,E06000014,B24,2,1,2.0
2014-3,E06000014,B25,8,5,1.6
2014-3,E06000014,B26,4,2,2.0
2014-3,E06000014,B27,1,1,1.0
2014-3,E06000014,B28,2,2,1.0
2014-3,E06000014,B6,1,1,1.0
2014-3,E06000015,B13,3,3,1.0
2014-3,E06000015,B16,2,1,2.0
2014-3,E06000015,B19,1,1,1.0
2014-3,E06000015,B24,2,2,1.0
2014-3,E06000015,B25,8,7,1.1428571428571428
2014-3,E06000015,B26,1,1,1.0
2014-3,E06000015,B6,1,1,1.0
2014-3,E06000016,B13,2,2,1.0
2014-3,E06000016,B16,1,1,1.0
2014-3,E06000016,B19,2,2,1.0
2014-3,E06000016,B24,1,1,1.0
2014-3,E06000016,B25,1,1,1.0
2014-3,E06000016,B28,1,1,1.0
2014-3,E06000017,B25,5,2,2.5
2014-3,E06000018,B13,2,2,1.0
2014-3,E06000018,B15,1,1,1.0
2014-3,E06000018,B16,4,4,1.0
2014-3,E06000018,B24,1,1,1.0
2014-3,E06000018,B25,2,2,1.0
2014-3,E06000018,B26,6,5,1.2
2014-3,E06000018,B27,1,1,1.0
2014-3,E06000018,B6,2,2,1.0
2014-3,E06000019,B13,3,3,1.0
2014-3,E06000019,B16,1,1,1.0
2014-3,E06000019,B17,1,1,1.0
2014-3,E06000019,B25,36,24,1.5
2014-3,E06000019,B26,2,2,1.0
2014-3,E06000020,B1,1,1,1.0
2014-3,E06000020,B13,2,2,1.0
2014-3,E06000020,B18,1,1,1.0
2014-3,E06000020,B19,1,1,1.0
2014-3,E06000020,B25,6,4,1.5
2014-3,E06000020,B26,1,1,1.0
2014-3,E06000020,B28,2,2,1.0
2014-3,E06000021,B13,9,6,1.5
2014-3,E06000021,B16,4,3,1.3333333333333333
2014-3,E06000021,B18,1,1,1.0
2014-3,E06000021,B19,1,1,1.0
2014-3,E06000021,B25,15,12,1.25
2014-3,E06000021,B26,5,4,1.25
2014-3,E06000021,B4,1,1,1.0
2014-3,E06000022,B1,2,2,1.0
2014-3,E06000022,B13,5,5,1.0
2014-3,E06000022,B24,2,2,1.0
2014-3,E06000022,B25,19,11,1.7272727272727273
2014-3,E06000022,B26,4,4,1.0
2014-3,E06000022,B28,2,2,1.0
2014-3,E06000022,B4,1,1,1.0
2014-3,E06000023,B1,1,1,1.0
2014-3,E06000023,B13,15,8,1.875
2014-3,E06000023,B14,3,3,1.0
2014-3,E06000023,B15,1,1,1.0
2014-3,E06000023,B16,2,2,1.0
2014-3,E06000023,B19,3,2,1.5
2014-3,E06000023,B24,1,1,1.0
2014-3,E06000023,B25,31,9,3.4444444444444446
2014-3,E06000023,B26,14,11,1.2727272727272727
2014-3,E06000023,B28,4,3,1.3333333333333333
2014-3,E06000023,B6,2,2,1.0
2014-3,E06000024,B13,6,5,1.2
2014-3,E06000024,B19,1,1,1.0
2014-3,E06000024,B25,50,20,2.5
2014-3,E06000024,B26,6,3,2.0
2014-3,E06000025,B1,1,1,1.0
2014-3,E06000025,B13,6,6,1.0
2014-3,E06000025,B16,1,1,1.0
2014-3,E06000025,B19,3,3,1.0
2014-3,E06000025,B24,1,1,1.0
2014-3,E06000025,B25,24,21,1.1428571428571428
2014-3,E06000025,B26,3,3,1.0
2014-3,E06000025,B27,1,1,1.0
2014-3,E06000026,B1,1,1,1.0
2014-3,E06000026,B13,12,8,1.5
2014-3,E06000026,B16,3,3,1.0
2014-3,E06000026,B18,1,1,1.0
2014-3,E06000026,B19,2,2,1.0
2014-3,E06000026,B24,1,1,1.0
2014-3,E06000026,B25,109,49,2.2244897959183674
2014-3,E06000026,B26,7,5,1.4
2014-3,E06000026,B6,1,1,1.0
2014-3,E06000027,B19,1,1,1.0
2014-3,E06000027,B25,2,2,1.0
2014-3,E06000027,B26,1,1,1.0
2014-3,E06000027,B28,2,1,2.0
2014-3,E06000030,B1,2,2,1.0
2014-3,E06000030,B13,3,2,1.5
2014-3,E06000030,B15,2,2,1.0
2014-3,E06000030,B16,1,1,1.0
2014-3,E06000030,B17,1,1,1.0
2014-3,E06000030,B18,1,1,1.0
2014-3,E06000030,B25,7,7,1.0
2014-3,E06000030,B26,5,5,1.0
2014-3,E06000030,B28,2,2,1.0
2014-3,E06000030,B6,2,2,1.0
2014-3,E06000031,B13,2,1,2.0
2014-3,E06000031,B14,4,1,4.0
2014-3,E06000031,B15,2,2,1.0
2014-3,E06000031,B18,1,1,1.0
2014-3,E06000031,B19,4,4,1.0
2014-3,E06000031,B24,2,2,1.0
2014-3,E06000031,B25,4,2,2.0
2014-3,E06000031,B26,37,17,2.176470588235294
2014-3,E06000031,B28,6,5,1.2
2014-3,E06000031,B4,1,1,1.0
2014-3,E06000032,B13,1,1,1.0
2014-3,E06000032,B19,3,2,1.5
2014-3,E06000032,B24,1,1,1.0
2014-3,E06000032,B26,15,4,3.75
2014-3,E06000032,B27,1,1,1.0
2014-3,E06000032,B6,1,1,1.0
2014-3,E06000033,B15,1,1,1.0
2014-3,E06000033,B16,17,4,4.25
2014-3,E06000033,B26,8,4,2.0
2014-3,E06000034,B13,4,4,1.0
2014-3,E06000034,B19,5,3,1.6666666666666667
2014-3,E06000034,B24,1,1,1.0
2014-3,E06000034,B25,3,3,1.0
2014-3,E06000034,B27,3,1,3.0
2014-3,E06000034,B28,3,1,3.0
2014-3,E06000035,B13,1,1,1.0
2014-3,E06000035,B15,1,1,1.0
2014-3,E06000035,B19,2,2,1.0
2014-3,E06000035,B25,3,2,1.5
2014-3,E06000035,B26,4,3,1.3333333333333333
2014-3,E06000036,B13,4,2,2.0
2014-3,E06000036,B14,1,1,1.0
2014-3,E06000036,B15,1,1,1.0
2014-3,E06000036,B19,2,1,2.0
2014-3,E06000036,B25,4,4,1.0
2014-3,E06000036,B26,2,2,1.0
2014-3,E06000036,B28,1,1,1.0
2014-3,E06000037,,1,1,1.0
2014-3,E06000037,B15,1,1,1.0
2014-3,E06000037,B23,1,1,1.0
2014-3,E06000037,B24,2,2,1.0
2014-3,E06000037,B25,18,12,1.5
2014-3,E06000037,B28,2,2,1.0
2014-3,E06000037,B7,1,1,1.0
2014-3,E06000038,B13,6,5,1.2
2014-3,E06000038,B14,1,1,1.0
2014-3,E06000038,B15,1,1,1.0
2014-3,E06000038,B16,2,2,1.0
2014-3,E06000038,B17,1,1,1.0
2014-3,E06000038,B18,2,2,1.0
2014-3,E06000038,B19,3,3,1.0
2014-3,E06000038,B24,5,4,1.25
2014-3,E06000038,B25,12,7,1.7142857142857142
2014-3,E06000038,B26,10,8,1.25
2014-3,E06000038,B27,1,1,1.0
2014-3,E06000038,B28,5,4,1.25
2014-3,E06000038,B6,1,1,1.0
2014-3,E06000039,B13,2,2,1.0
2014-3,E06000039,B17,1,1,1.0
2014-3,E06000039,B19,1,1,1.0
2014-3,E06000039,B25,2,1,2.0
2014-3,E06000039,B26,1,1,1.0
2014-3,E06000040,B1,1,1,1.0
2014-3,E06000040,B13,2,2,1.0
2014-3,E06000040,B18,1,1,1.0
2014-3,E06000040,B25,9,9,1.0
2014-3,E06000041,B13,6,4,1.5
2014-3,E06000041,B18,1,1,1.0
2014-3,E06000041,B19,2,1,2.0
2014-3,E06000041,B24,2,2,1.0
2014-3,E06000041,B25,11,11,1.0
2014-3,E06000041,B26,9,5,1.8
2014-3,E06000041,B28,2,2,1.0
2014-3,E06000042,B13,9,6,1.5
2014-3,E06000042,B14,1,1,1.0
2014-3,E06000042,B16,1,1,1.0
2014-3,E06000042,B19,1,1,1.0
2014-3,E06000042,B24,32,1,32.0
2014-3,E06000042,B25,34,20,1.7
2014-3,E06000042,B26,3,1,3.0
2014-3,E06000042,B27,2,1,2.0
2014-3,E06000042,B28,3,3,1.0
2014-3,E06000043,B1,2,2,1.0
2014-3,E06000043,B14,1,1,1.0
2014-3,E06000043,B16,4,4,1.0
2014-3,E06000043,B24,4,1,4.0
2014-3,E06000043,B25,3,3,1.0
2014-3,E06000043,B26,5,4,1.25
2014-3,E06000043,B28,6,6,1.0
2014-3,E06000043,B7,1,1,1.0
2014-3,E06000044,B16,2,2,1.0
2014-3,E06000044,B18,1,1,1.0
2014-3,E06000044,B25,1,1,1.0
2014-3,E06000044,B26,2,2,1.0
2014-3,E06000044,B28,1,1,1.0
2014-3,E06000044,B6,1,1,1.0
2014-3,E06000045,B13,26,24,1.0833333333333333
2014-3,E06000045,B14,22,12,1.8333333333333333
2014-3,E06000045,B16,16,11,1.4545454545454546
2014-3,E06000045,B17,5,4,1.25
2014-3,E06000045,B18,8,7,1.1428571428571428
2014-3,E06000045,B19,20,19,1.0526315789473684
2014-3,E06000045,B23,3,3,1.0
2014-3,E06000045,B24,11,11,1.0
2014-3,E06000045,B25,108,78,1.3846153846153846
2014-3,E06000045,B26,93,68,1.3676470588235294
2014-3,E06000045,B27,2,2,1.0
2014-3,E06000045,B6,8,8,1.0
2014-3,E06000045,B8,2,2,1.0
2014-3,E06000046,B13,2,2,1.0
2014-3,E06000046,B16,3,1,3.0
2014-3,E06000046,B17,1,1,1.0
2014-3,E06000046,B24,1,1,1.0
2014-3,E06000046,B25,19,8,2.375
2014-3,E06000046,B26,4,1,4.0
2014-3,E06000047,B13,5,5,1.0
2014-3,E06000047,B14,1,1,1.0
2014-3,E06000047,B16,1,1,1.0
2014-3,E06000047,B19,1,1,1.0
2014-3,E06000047,B24,1,1,1.0
2014-3,E06000047,B25,7,7,1.0
2014-3,E06000047,B26,6,5,1.2
2014-3,E06000047,B27,1,1,1.0
2014-3,E06000047,B28,10,4,2.5
2014-3,E06000047,B6,2,2,1.0
2014-3,E06000049,B13,5,5,1.0
2014-3,E06000049,B16,4,4,1.0
2014-3,E06000049,B18,2,2,1.0
2014-3,E06000049,B19,3,3,1.0
2014-3,E06000049,B24,3,3,1.0
2014-3,E06000049,B25,41,23,1.7826086956521738
2014-3,E06000049,B26,1,1,1.0
2014-3,E06000049,B27,1,1,1.0
2014-3,E06000049,B28,15,10,1.5
2014-3,E06000050,B13,6,5,1.2
2014-3,E06000050,B17,1,1,1.0
2014-3,E06000050,B18,1,1,1.0
2014-3,E06000050,B19,5,1,5.0
2014-3,E06000050,B24,2,2,1.0
2014-3,E06000050,B25,7,7,1.0
2014-3,E06000050,B28,3,3,1.0
2014-3,E06000051,B1,1,1,1.0
2014-3,E06000051,B13,3,3,1.0
2014-3,E06000051,B16,1,1,1.0
2014-3,E06000051,B17,1,1,1.0
2014-3,E06000051,B19,1,1,1.0
2014-3,E06000051,B24,2,2,1.0
2014-3,E06000051,B25,9,5,1.8
2014-3,E06000051,B26,3,3,1.0
2014-3,E06000051,B6,1,1,1.0
2014-3,E06000052,B1,4,2,2.0
2014-3,E06000052,B13,8,8,1.0
2014-3,E06000052,B16,2,1,2.0
2014-3,E06000052,B17,2,1,2.0
2014-3,E06000052,B18,1,1,1.0
2014-3,E06000052,B19,3,3,1.0
2014-3,E06000052,B24,2,2,1.0
2014-3,E06000052,B25,39,27,1.4444444444444444
2014-3,E06000052,B26,6,5,1.2
2014-3,E06000052,B27,1,1,1.0
2014-3,E06000052,B28,1,1,1.0
2014-3,E06000054,B13,16,12,1.3333333333333333
2014-3,E06000054,B14,4,1,4.0
2014-3,E06000054,B16,2,2,1.0
2014-3,E06000054,B18,5,2,2.5
2014-3,E06000054,B19,1,1,1.0
2014-3,E06000054,B24,2,2,1.0
2014-3,E06000054,B25,48,39,1.2307692307692308
2014-3,E06000054,B26,6,2,3.0
2014-3,E06000054,B28,3,1,3.0
2014-3,E06000055,B13,1,1,1.0
2014-3,E06000055,B16,1,1,1.0
2014-3,E06000055,B25,4,3,1.3333333333333333
2014-3,E06000055,B26,3,2,1.5
2014-3,E06000055,B28,4,1,4.0
2014-3,E06000055,B6,1,1,1.0
2014-3,E06000056,B1,1,1,1.0
2014-3,E06000056,B13,6,6,1.0
2014-3,E06000056,B16,2,2,1.0
2014-3,E06000056,B17,1,1,1.0
2014-3,E06000056,B18,1,1,1.0
2014-3,E06000056,B19,2,2,1.0
2014-3,E06000056,B24,4,4,1.0
2014-3,E06000056,B25,37,22,1.6818181818181819
2014-3,E06000056,B26,7,5,1.4
2014-3,E06000056,B28,7,3,2.3333333333333335
2014-3,E06000056,B6,1,1,1.0
2014-3,E06000057,B1,1,1,1.0
2014-3,E06000057,B13,7,5,1.4
2014-3,E06000057,B16,1,1,1.0
2014-3,E06000057,B25,7,6,1.1666666666666667
2014-3,E06000057,B26,1,1,1.0
2014-3,E06000057,B6,2,2,1.0
2014-3,E06000058,B13,5,5,1.0
2014-3,E06000058,B14,4,3,1.3333333333333333
2014-3,E06000058,B16,2,2,1.0
2014-3,E06000058,B17,1,1,1.0
2014-3,E06000058,B19,1,1,1.0
2014-3,E06000058,B24,3,2,1.5
2014-3,E06000058,B25,10,6,1.6666666666666667
2014-3,E06000058,B26,1,1,1.0
2014-3,E06000058,B28,22,7,3.142857142857143
2014-3,E06000059,B13,1,1,1.0
2014-3,E06000059,B16,1,1,1.0
2014-3,E06000059,B19,1,1,1.0
2014-3,E06000059,B25,21,16,1.3125
2014-3,E06000059,B26,1,1,1.0
2014-3,E06000059,B28,1,1,1.0
2014-3,E06000059,B6,7,2,3.5
2014-3,E07000004,B13,4,3,1.3333333333333333
2014-3,E07000004,B14,7,1,7.0
2014-3,E07000004,B16,4,3,1.3333333333333333
2014-3,E07000004,B17,2,2,1.0
2014-3,E07000004,B19,1,1,1.0
2014-3,E07000004,B25,32,23,1.391304347826087
2014-3,E07000004,B28,1,1,1.0
2014-3,E07000004,B6,1,1,1.0
2014-3,E07000005,B13,1,1,1.0
2014-3,E07000005,B19,3,2,1.5
2014-3,E07000005,B25,28,18,1.5555555555555556
2014-3,E07000005,B26,4,2,2.0
2014-3,E07000005,B28,1,1,1.0
2014-3,E07000006,B13,4,3,1.3333333333333333
2014-3,E07000006,B16,1,1,1.0
2014-3,E07000006,B17,1,1,1.0
2014-3,E07000006,B19,2,1,2.0
2014-3,E07000006,B24,1,1,1.0
2014-3,E07000006,B25,36,24,1.5
2014-3,E07000006,B26,3,3,1.0
2014-3,E07000006,B28,2,2,1.0
2014-3,E07000007,B1,4,4,1.0
2014-3,E07000007,B13,5,5,1.0
2014-3,E07000007,B15,3,1,3.0
2014-3,E07000007,B16,1,1,1.0
2014-3,E07000007,B17,2,2,1.0
2014-3,E07000007,B18,1,1,1.0
2014-3,E07000007,B19,3,2,1.5
2014-3,E07000007,B21,1,1,1.0
2014-3,E07000007,B24,2,1,2.0
2014-3,E07000007,B25,44,30,1.4666666666666666
2014-3,E07000007,B26,4,4,1.0
2014-3,E07000007,B28,5,4,1.25
2014-3,E07000007,B4,1,1,1.0
2014-3,E07000008,B13,4,4,1.0
2014-3,E07000008,B15,1,1,1.0
2014-3,E07000008,B16,1,1,1.0
2014-3,E07000008,B17,2,1,2.0
2014-3,E07000008,B18,1,1,1.0
2014-3,E07000008,B19,8,8,1.0
2014-3,E07000008,B24,13,8,1.625
2014-3,E07000008,B25,28,22,1.2727272727272727
2014-3,E07000008,B26,2,2,1.0
2014-3,E07000008,B28,6,6,1.0
