lad,SHEF_B_CODE,reports,unique_users,average_per_user
E06000016,B1,2,2,1.0
E06000020,B1,1,1,1.0
E06000022,B1,1,1,1.0
E06000023,B1,1,1,1.0
E06000027,B1,1,1,1.0
E06000030,B1,1,1,1.0
E06000034,B1,1,1,1.0
E06000038,B1,1,1,1.0
E06000043,B1,2,2,1.0
E06000050,B1,1,1,1.0
E06000054,B1,1,1,1.0
E06000056,B1,1,1,1.0
E07000012,B1,1,1,1.0
E07000045,B1,1,1,1.0
E07000070,B1,1,1,1.0
E07000071,B1,1,1,1.0
E07000085,B1,2,1,2.0
E07000088,B1,1,1,1.0
E07000099,B1,1,1,1.0
E07000124,B1,1,1,1.0
E07000133,B1,1,1,1.0
E07000139,B1,1,1,1.0
E07000147,B1,1,1,1.0
E07000148,B1,1,1,1.0
E07000150,B1,1,1,1.0
E07000174,B1,1,1,1.0
E07000178,B1,1,1,1.0
E07000180,B1,1,1,1.0
E07000189,B1,1,1,1.0
E07000207,B1,2,2,1.0
E07000212,B1,1,1,1.0
E07000234,B1,1,1,1.0
E07000241,B1,1,1,1.0
E07000243,B1,1,1,1.0
E08000001,B1,1,1,1.0
E08000007,B1,1,1,1.0
E08000019,B1,1,1,1.0
E08000025,B1,1,1,1.0
E08000035,B1,1,1,1.0
E09000005,B1,2,2,1.0
E09000006,B1,2,2,1.0
E09000008,B1,1,1,1.0
E09000009,B1,1,1,1.0
E09000011,B1,1,1,1.0
E09000014,B1,1,1,1.0
E09000015,B1,2,2,1.0
E09000017,B1,1,1,1.0
E09000018,B1,1,1,1.0
E09000023,B1,2,2,1.0
E09000031,B1,1,1,1.0
E09000032,B1,2,2,1.0
S12000017,B1,1,1,1.0
S12000036,B1,2,2,1.0
S12000040,B1,3,1,3.0
S12000047,B1,1,1,1.0
W06000010,B1,1,1,1.0
W06000022,B1,1,1,1.0
E06000004,B13,1,1,1.0
E06000006,B13,1,1,1.0
E06000022,B13,1,1,1.0
E06000023,B13,1,1,1.0
E06000024,B13,1,1,1.0
E06000030,B13,1,1,1.0
E06000031,B13,1,1,1.0
E06000032,B13,1,1,1.0
E06000040,B13,1,1,1.0
E06000045,B13,1,1,1.0
E06000049,B13,1,1,1.0
E06000054,B13,2,1,2.0
E06000056,B13,1,1,1.0
E06000060,B13,1,1,1.0
E07000008,B13,1,1,1.0
E07000012,B13,2,2,1.0
E07000035,B13,1,1,1.0
E07000041,B13,1,1,1.0
E07000042,B13,1,1,1.0
E07000065,B13,1,1,1.0
E07000078,B13,1,1,1.0
E07000081,B13,1,1,1.0
E07000089,B13,1,1,1.0
E07000091,B13,1,1,1.0
E07000099,B13,1,1,1.0
E07000120,B13,2,2,1.0
E07000139,B13,1,1,1.0
E07000147,B13,2,2,1.0
