period,LAD,report_count,user_count,average
2013-7,,6,6,1.0
2013-7,E06000001,6,2,3.0
2013-7,E06000002,1,1,1.0
2013-7,E06000003,4,4,1.0
2013-7,E06000004,7,7,1.0
2013-7,E06000005,4,2,2.0
2013-7,E06000006,20,6,3.3333333333333335
2013-7,E06000007,13,9,1.4444444444444444
2013-7,E06000008,54,41,1.3170731707317074
2013-7,E06000009,12,11,1.0909090909090908
2013-7,E06000010,10,9,1.1111111111111112
2013-7,E06000011,14,12,1.1666666666666667
2013-7,E06000012,8,5,1.6
2013-7,E06000013,5,4,1.25
2013-7,E06000014,4,2,2.0
2013-7,E06000015,10,8,1.25
2013-7,E06000016,17,15,1.1333333333333333
2013-7,E06000018,16,16,1.0
2013-7,E06000019,17,10,1.7
2013-7,E06000020,12,8,1.5
2013-7,E06000021,35,22,1.5909090909090908
2013-7,E06000022,11,9,1.2222222222222223
2013-7,E06000023,42,26,1.6153846153846154
2013-7,E06000024,23,11,2.090909090909091
2013-7,E06000025,16,12,1.3333333333333333
2013-7,E06000026,22,16,1.375
2013-7,E06000027,7,6,1.1666666666666667
2013-7,E06000028,21,16,1.3125
2013-7,E06000029,3,3,1.0
2013-7,E06000030,13,9,1.4444444444444444
2013-7,E06000031,35,18,1.9444444444444444
2013-7,E06000032,13,8,1.625
2013-7,E06000033,6,5,1.2
2013-7,E06000034,5,4,1.25
2013-7,E06000035,6,6,1.0
2013-7,E06000036,5,5,1.0
2013-7,E06000037,15,13,1.1538461538461537
2013-7,E06000038,22,15,1.4666666666666666
2013-7,E06000039,4,3,1.3333333333333333
2013-7,E06000040,7,6,1.1666666666666667
2013-7,E06000041,20,14,1.4285714285714286
2013-7,E06000042,16,14,1.1428571428571428
2013-7,E06000043,26,15,1.7333333333333334
2013-7,E06000044,11,9,1.2222222222222223
2013-7,E06000045,63,20,3.15
2013-7,E06000046,15,5,3.0
2013-7,E06000047,28,19,1.4736842105263157
2013-7,E06000049,45,25,1.8
2013-7,E06000050,26,17,1.5294117647058822
2013-7,E06000051,12,9,1.3333333333333333
2013-7,E06000052,22,19,1.1578947368421053
2013-7,E06000054,40,18,2.2222222222222223
2013-7,E06000055,3,3,1.0
2013-7,E06000056,25,18,1.3888888888888888
2013-7,E06000057,53,34,1.5588235294117647
2013-7,E07000004,21,17,1.2352941176470589
2013-7,E07000005,9,7,1.2857142857142858
2013-7,E07000006,11,9,1.2222222222222223
2013-7,E07000007,12,9,1.3333333333333333
2013-7,E07000008,36,24,1.5
2013-7,E07000009,4,4,1.0
2013-7,E07000010,9,5,1.8
2013-7,E07000011,14,9,1.5555555555555556
2013-7,E07000012,19,13,1.4615384615384615
2013-7,E07000026,4,4,1.0
2013-7,E07000027,5,2,2.5
2013-7,E07000028,1,1,1.0
2013-7,E07000029,8,7,1.1428571428571428
2013-7,E07000030,1,1,1.0
2013-7,E07000031,6,5,1.2
2013-7,E07000032,10,10,1.0
2013-7,E07000033,3,3,1.0
2013-7,E07000034,5,4,1.25
2013-7,E07000035,4,3,1.3333333333333333
2013-7,E07000036,7,6,1.1666666666666667
2013-7,E07000037,4,4,1.0
2013-7,E07000038,8,5,1.6
2013-7,E07000039,6,5,1.2
2013-7,E07000040,9,7,1.2857142857142858
2013-7,E07000041,8,6,1.3333333333333333
2013-7,E07000042,1,1,1.0
2013-7,E07000043,14,14,1.0
2013-7,E07000044,13,9,1.4444444444444444
2013-7,E07000045,5,4,1.25
2013-7,E07000046,14,8,1.75
2013-7,E07000047,1,1,1.0
2013-7,E07000048,5,4,1.25
2013-7,E07000049,2,2,1.0
2013-7,E07000050,1,1,1.0
2013-7,E07000051,1,1,1.0
2013-7,E07000052,5,4,1.25
2013-7,E07000053,3,2,1.5
2013-7,E07000061,3,3,1.0
2013-7,E07000062,8,8,1.0
2013-7,E07000063,8,6,1.3333333333333333
2013-7,E07000064,6,5,1.2
2013-7,E07000065,26,17,1.5294117647058822
2013-7,E07000066,6,6,1.0
2013-7,E07000067,3,3,1.0
2013-7,E07000068,14,7,2.0
2013-7,E07000069,5,5,1.0
2013-7,E07000070,10,10,1.0
2013-7,E07000071,23,17,1.3529411764705883
2013-7,E07000072,8,6,1.3333333333333333
2013-7,E07000073,9,6,1.5
2013-7,E07000075,15,8,1.875
2013-7,E07000076,10,6,1.6666666666666667
2013-7,E07000077,5,4,1.25
2013-7,E07000078,20,13,1.5384615384615385
2013-7,E07000079,17,3,5.666666666666667
2013-7,E07000080,4,3,1.3333333333333333
2013-7,E07000081,3,3,1.0
2013-7,E07000082,6,5,1.2
2013-7,E07000083,15,10,1.5
2013-7,E07000084,14,10,1.4
2013-7,E07000085,15,11,1.3636363636363635
2013-7,E07000086,8,3,2.6666666666666665
2013-7,E07000087,9,7,1.2857142857142858
2013-7,E07000088,5,5,1.0
2013-7,E07000089,12,9,1.3333333333333333
2013-7,E07000090,6,5,1.2
2013-7,E07000091,23,17,1.3529411764705883
2013-7,E07000092,4,4,1.0
2013-7,E07000093,23,20,1.15
2013-7,E07000094,13,11,1.1818181818181819
2013-7,E07000095,5,4,1.25
2013-7,E07000096,29,23,1.2608695652173914
2013-7,E07000098,18,16,1.125
2013-7,E07000099,16,13,1.2307692307692308
2013-7,E07000102,12,9,1.3333333333333333
2013-7,E07000103,16,6,2.6666666666666665
2013-7,E07000105,17,14,1.2142857142857142
2013-7,E07000106,23,15,1.5333333333333334
2013-7,E07000107,55,8,6.875
2013-7,E07000108,9,4,2.25
2013-7,E07000109,9,7,1.2857142857142858
2013-7,E07000110,5,4,1.25
2013-7,E07000111,20,12,1.6666666666666667
2013-7,E07000112,8,7,1.1428571428571428
2013-7,E07000113,2,2,1.0
2013-7,E07000114,21,16,1.3125
2013-7,E07000115,11,8,1.375
2013-7,E07000116,7,6,1.1666666666666667
2013-7,E07000117,1,1,1.0
2013-7,E07000118,6,4,1.5
2013-7,E07000119,5,4,1.25
2013-7,E07000120,4,3,1.3333333333333333
2013-7,E07000121,23,18,1.2777777777777777
2013-7,E07000122,2,2,1.0
2013-7,E07000123,14,6,2.3333333333333335
2013-7,E07000124,6,3,2.0
2013-7,E07000125,5,5,1.0
2013-7,E07000126,10,3,3.3333333333333335
2013-7,E07000127,14,7,2.0
2013-7,E07000128,11,7,1.5714285714285714
2013-7,E07000129,2,2,1.0
2013-7,E07000130,5,3,1.6666666666666667
2013-7,E07000131,13,11,1.1818181818181819
2013-7,E07000132,8,4,2.0
2013-7,E07000133,4,2,2.0
2013-7,E07000134,7,4,1.75
2013-7,E07000135,3,3,1.0
2013-7,E07000136,4,4,1.0
2013-7,E07000137,13,10,1.3
2013-7,E07000138,4,3,1.3333333333333333
2013-7,E07000139,15,12,1.25
2013-7,E07000140,4,3,1.3333333333333333
2013-7,E07000141,19,15,1.2666666666666666
2013-7,E07000142,6,4,1.5
2013-7,E07000143,12,11,1.0909090909090908
2013-7,E07000144,7,7,1.0
2013-7,E07000145,16,10,1.6
2013-7,E07000146,10,9,1.1111111111111112
2013-7,E07000147,3,3,1.0
2013-7,E07000148,14,12,1.1666666666666667
2013-7,E07000149,15,11,1.3636363636363635
2013-7,E07000150,3,3,1.0
2013-7,E07000151,6,3,2.0
2013-7,E07000152,5,5,1.0
2013-7,E07000153,3,3,1.0
2013-7,E07000154,7,7,1.0
2013-7,E07000155,12,7,1.7142857142857142
2013-7,E07000156,3,3,1.0
2013-7,E07000163,2,2,1.0
2013-7,E07000164,2,2,1.0
2013-7,E07000165,19,13,1.4615384615384615
2013-7,E07000166,5,4,1.25
2013-7,E07000167,9,6,1.5
2013-7,E07000168,9,5,1.8
2013-7,E07000170,10,5,2.0
2013-7,E07000171,4,4,1.0
2013-7,E07000172,12,11,1.0909090909090908
2013-7,E07000173,8,7,1.1428571428571428
2013-7,E07000174,9,6,1.5
2013-7,E07000175,7,5,1.4
2013-7,E07000176,8,6,1.3333333333333333
2013-7,E07000177,23,12,1.9166666666666667
2013-7,E07000178,20,14,1.4285714285714286
2013-7,E07000179,28,20,1.4
2013-7,E07000180,20,18,1.1111111111111112
2013-7,E07000181,8,7,1.1428571428571428
2013-7,E07000187,10,7,1.4285714285714286
2013-7,E07000188,23,13,1.7692307692307692
2013-7,E07000189,21,13,1.6153846153846154
2013-7,E07000190,4,3,1.3333333333333333
2013-7,E07000191,7,6,1.1666666666666667
2013-7,E07000192,3,3,1.0
2013-7,E07000193,4,4,1.0
2013-7,E07000194,24,22,1.0909090909090908
2013-7,E07000195,13,7,1.8571428571428572
2013-7,E07000196,10,6,1.6666666666666667
2013-7,E07000197,9,8,1.125
2013-7,E07000198,7,4,1.75
2013-7,E07000199,8,5,1.6
2013-7,E07000200,8,4,2.0
2013-7,E07000201,10,6,1.6666666666666667
2013-7,E07000202,4,3,1.3333333333333333
2013-7,E07000203,13,7,1.8571428571428572
2013-7,E07000204,9,8,1.125
2013-7,E07000205,7,4,1.75
2013-7,E07000206,3,3,1.0
2013-7,E07000207,12,9,1.3333333333333333
2013-7,E07000208,7,5,1.4
2013-7,E07000209,14,14,1.0
2013-7,E07000210,6,3,2.0
2013-7,E07000211,11,8,1.375
2013-7,E07000212,9,8,1.125
2013-7,E07000213,5,5,1.0
2013-7,E07000214,8,7,1.1428571428571428
2013-7,E07000215,8,6,1.3333333333333333
2013-7,E07000216,12,8,1.5
2013-7,E07000217,3,3,1.0
2013-7,E07000218,4,4,1.0
2013-7,E07000219,1,1,1.0
2013-7,E07000220,6,4,1.5
2013-7,E07000221,8,7,1.1428571428571428
2013-7,E07000222,11,6,1.8333333333333333
2013-7,E07000224,3,3,1.0
2013-7,E07000225,7,5,1.4
2013-7,E07000226,18,15,1.2
2013-7,E07000227,6,6,1.0
2013-7,E07000228,4,4,1.0
2013-7,E07000229,11,9,1.2222222222222223
2013-7,E07000234,14,8,1.75
2013-7,E07000235,9,5,1.8
2013-7,E07000236,8,7,1.1428571428571428
2013-7,E07000237,3,3,1.0
2013-7,E07000238,16,7,2.2857142857142856
2013-7,E07000239,21,5,4.2
2013-7,E07000240,46,14,3.2857142857142856
2013-7,E07000241,17,14,1.2142857142857142
2013-7,E07000242,12,10,1.2
2013-7,E07000243,22,13,1.6923076923076923
2013-7,E08000001,106,10,10.6
2013-7,E08000002,25,19,1.3157894736842106
2013-7,E08000003,48,18,2.6666666666666665
2013-7,E08000004,27,13,2.076923076923077
2013-7,E08000005,8,8,1.0
2013-7,E08000006,10,9,1.1111111111111112
2013-7,E08000007,22,13,1.6923076923076923
2013-7,E08000008,12,7,1.7142857142857142
2013-7,E08000009,17,7,2.4285714285714284
2013-7,E08000010,18,16,1.125
2013-7,E08000011,9,8,1.125
2013-7,E08000012,29,22,1.3181818181818181
2013-7,E08000013,3,3,1.0
2013-7,E08000014,6,6,1.0
2013-7,E08000015,18,16,1.125
2013-7,E08000016,31,13,2.3846153846153846
2013-7,E08000017,25,15,1.6666666666666667
2013-7,E08000018,25,21,1.1904761904761905
2013-7,E08000019,94,63,1.492063492063492
2013-7,E08000021,31,19,1.631578947368421
2013-7,E08000022,15,7,2.142857142857143
2013-7,E08000023,3,3,1.0
2013-7,E08000024,22,16,1.375
2013-7,E08000025,97,73,1.3287671232876712
2013-7,E08000026,26,11,2.3636363636363638
2013-7,E08000027,12,10,1.2
2013-7,E08000028,30,24,1.25
2013-7,E08000029,14,11,1.2727272727272727
2013-7,E08000030,24,14,1.7142857142857142
2013-7,E08000031,12,9,1.3333333333333333
2013-7,E08000032,40,26,1.5384615384615385
2013-7,E08000033,4,4,1.0
2013-7,E08000034,24,15,1.6
2013-7,E08000035,96,67,1.4328358208955223
2013-7,E08000036,14,12,1.1666666666666667
2013-7,E08000037,10,9,1.1111111111111112
2013-7,E09000001,2,2,1.0
2013-7,E09000002,5,5,1.0
2013-7,E09000003,72,51,1.411764705882353
2013-7,E09000004,7,6,1.1666666666666667
2013-7,E09000005,20,18,1.1111111111111112
2013-7,E09000006,109,55,1.981818181818182
2013-7,E09000007,31,21,1.4761904761904763
2013-7,E09000008,47,24,1.9583333333333333
2013-7,E09000009,47,19,2.473684210526316
2013-7,E09000010,17,16,1.0625
2013-7,E09000011,12,8,1.5
2013-7,E09000012,16,13,1.2307692307692308
2013-7,E09000013,6,3,2.0
2013-7,E09000014,18,13,1.3846153846153846
2013-7,E09000015,18,14,1.2857142857142858
2013-7,E09000016,10,7,1.4285714285714286
2013-7,E09000017,11,9,1.2222222222222223
2013-7,E09000018,34,19,1.7894736842105263
2013-7,E09000019,19,17,1.1176470588235294
2013-7,E09000020,4,3,1.3333333333333333
2013-7,E09000021,7,6,1.1666666666666667
2013-7,E09000022,56,40,1.4
2013-7,E09000023,22,19,1.1578947368421053
2013-7,E09000024,11,8,1.375
2013-7,E09000025,9,7,1.2857142857142858
2013-7,E09000026,8,8,1.0
2013-7,E09000027,10,9,1.1111111111111112
2013-7,E09000028,13,13,1.0
2013-7,E09000029,5,5,1.0
2013-7,E09000030,3,2,1.5
2013-7,E09000031,26,18,1.4444444444444444
2013-7,E09000032,24,20,1.2
2013-7,E09000033,12,11,1.0909090909090908
2013-7,S12000005,4,1,4.0
2013-7,S12000006,19,14,1.3571428571428572
2013-7,S12000008,1,1,1.0
2013-7,S12000010,3,3,1.0
2013-7,S12000011,9,7,1.2857142857142858
2013-7,S12000014,45,26,1.7307692307692308
2013-7,S12000015,21,13,1.6153846153846154
2013-7,S12000017,9,5,1.8
2013-7,S12000018,2,2,1.0
2013-7,S12000019,3,2,1.5
2013-7,S12000020,5,3,1.6666666666666667
2013-7,S12000021,4,3,1.3333333333333333
2013-7,S12000024,5,4,1.25
2013-7,S12000026,4,4,1.0
2013-7,S12000028,3,2,1.5
2013-7,S12000029,5,5,1.0
2013-7,S12000033,4,4,1.0
2013-7,S12000034,7,6,1.1666666666666667
2013-7,S12000035,5,4,1.25
2013-7,S12000036,52,35,1.4857142857142858
2013-7,S12000038,10,10,1.0
2013-7,S12000039,4,4,1.0
2013-7,S12000040,10,9,1.1111111111111112
