period,LAD,report_count,user_count,average
2015-7,,26,19,1.368421052631579
2015-7,E06000001,6,3,2.0
2015-7,E06000002,8,6,1.3333333333333333
2015-7,E06000003,3,3,1.0
2015-7,E06000004,22,17,1.2941176470588236
2015-7,E06000005,5,3,1.6666666666666667
2015-7,E06000006,22,14,1.5714285714285714
2015-7,E06000007,29,17,1.7058823529411764
2015-7,E06000008,34,22,1.5454545454545454
2015-7,E06000009,16,11,1.4545454545454546
2015-7,E06000010,63,30,2.1
2015-7,E06000011,323,201,1.6069651741293531
2015-7,E06000012,11,9,1.2222222222222223
2015-7,E06000013,25,7,3.5714285714285716
2015-7,E06000014,15,14,1.0714285714285714
2015-7,E06000015,8,6,1.3333333333333333
2015-7,E06000016,12,11,1.0909090909090908
2015-7,E06000017,67,7,9.571428571428571
2015-7,E06000018,42,20,2.1
2015-7,E06000019,8,8,1.0
2015-7,E06000020,11,10,1.1
2015-7,E06000021,17,12,1.4166666666666667
2015-7,E06000022,22,15,1.4666666666666666
2015-7,E06000023,123,57,2.1578947368421053
2015-7,E06000024,20,14,1.4285714285714286
2015-7,E06000025,31,22,1.4090909090909092
2015-7,E06000026,24,21,1.1428571428571428
2015-7,E06000027,13,11,1.1818181818181819
2015-7,E06000028,56,23,2.4347826086956523
2015-7,E06000029,4,4,1.0
2015-7,E06000030,10,8,1.25
2015-7,E06000031,66,39,1.6923076923076923
2015-7,E06000032,42,19,2.210526315789474
2015-7,E06000033,16,11,1.4545454545454546
2015-7,E06000034,36,14,2.5714285714285716
2015-7,E06000035,25,20,1.25
2015-7,E06000036,18,14,1.2857142857142858
2015-7,E06000037,21,7,3.0
2015-7,E06000038,29,23,1.2608695652173914
2015-7,E06000039,20,15,1.3333333333333333
2015-7,E06000040,29,26,1.1153846153846154
2015-7,E06000041,25,21,1.1904761904761905
2015-7,E06000042,17,11,1.5454545454545454
2015-7,E06000043,60,39,1.5384615384615385
2015-7,E06000044,12,11,1.0909090909090908
2015-7,E06000045,62,40,1.55
2015-7,E06000046,8,8,1.0
2015-7,E06000047,27,21,1.2857142857142858
2015-7,E06000049,65,44,1.4772727272727273
2015-7,E06000050,29,25,1.16
2015-7,E06000051,11,11,1.0
2015-7,E06000052,61,36,1.6944444444444444
2015-7,E06000054,37,30,1.2333333333333334
2015-7,E06000055,11,5,2.2
2015-7,E06000056,38,25,1.52
2015-7,E06000057,30,27,1.1111111111111112
2015-7,E07000004,24,20,1.2
2015-7,E07000005,23,19,1.2105263157894737
2015-7,E07000006,27,19,1.4210526315789473
2015-7,E07000007,36,25,1.44
2015-7,E07000008,46,29,1.5862068965517242
2015-7,E07000009,4,3,1.3333333333333333
2015-7,E07000010,9,6,1.5
2015-7,E07000011,22,14,1.5714285714285714
2015-7,E07000012,49,32,1.53125
2015-7,E07000026,4,4,1.0
2015-7,E07000027,7,5,1.4
2015-7,E07000028,5,5,1.0
2015-7,E07000029,12,8,1.5
2015-7,E07000030,1,1,1.0
2015-7,E07000031,10,8,1.25
2015-7,E07000032,10,9,1.1111111111111112
2015-7,E07000033,10,5,2.0
2015-7,E07000034,12,11,1.0909090909090908
2015-7,E07000035,6,6,1.0
2015-7,E07000036,18,13,1.3846153846153846
2015-7,E07000037,4,4,1.0
2015-7,E07000038,12,11,1.0909090909090908
2015-7,E07000039,6,6,1.0
2015-7,E07000040,21,17,1.2352941176470589
2015-7,E07000041,7,7,1.0
2015-7,E07000042,7,7,1.0
2015-7,E07000043,20,16,1.25
2015-7,E07000044,19,14,1.3571428571428572
2015-7,E07000045,17,13,1.3076923076923077
2015-7,E07000046,10,9,1.1111111111111112
2015-7,E07000047,3,3,1.0
2015-7,E07000048,3,3,1.0
2015-7,E07000049,13,5,2.6
2015-7,E07000050,1,1,1.0
2015-7,E07000051,7,6,1.1666666666666667
2015-7,E07000052,11,10,1.1
2015-7,E07000053,19,9,2.111111111111111
2015-7,E07000061,17,16,1.0625
2015-7,E07000062,26,15,1.7333333333333334
2015-7,E07000063,37,25,1.48
2015-7,E07000064,43,22,1.9545454545454546
2015-7,E07000065,84,44,1.9090909090909092
2015-7,E07000066,13,13,1.0
2015-7,E07000067,11,7,1.5714285714285714
2015-7,E07000068,21,7,3.0
2015-7,E07000069,2,2,1.0
2015-7,E07000070,16,11,1.4545454545454546
