period,LAD,report_count,user_count,average
2012,,169,128,1.3203125
2012,E06000001,30,25,1.2
2012,E06000002,75,46,1.6304347826086956
2012,E06000003,50,41,1.2195121951219512
2012,E06000004,59,46,1.2826086956521738
2012,E06000005,43,28,1.5357142857142858
2012,E06000006,56,41,1.3658536585365855
2012,E06000007,154,101,1.5247524752475248
2012,E06000008,387,224,1.7276785714285714
2012,E06000009,171,92,1.858695652173913
2012,E06000010,64,43,1.4883720930232558
2012,E06000011,253,133,1.9022556390977443
2012,E06000012,73,40,1.825
2012,E06000013,53,45,1.1777777777777778
2012,E06000014,101,72,1.4027777777777777
2012,E06000015,138,87,1.5862068965517242
2012,E06000016,156,97,1.6082474226804124
2012,E06000017,33,7,4.714285714285714
2012,E06000018,271,120,2.2583333333333333
2012,E06000019,208,103,2.0194174757281553
2012,E06000020,236,81,2.9135802469135803
2012,E06000021,317,119,2.6638655462184873
2012,E06000022,108,68,1.588235294117647
2012,E06000023,832,250,3.328
2012,E06000024,226,119,1.8991596638655461
2012,E06000025,192,101,1.900990099009901
2012,E06000026,283,163,1.7361963190184049
2012,E06000027,96,50,1.92
2012,E06000028,575,111,5.18018018018018
2012,E06000029,172,64,2.6875
2012,E06000030,244,141,1.7304964539007093
2012,E06000031,573,153,3.7450980392156863
2012,E06000032,128,60,2.1333333333333333
2012,E06000033,117,44,2.659090909090909
2012,E06000034,50,34,1.4705882352941178
2012,E06000035,103,74,1.3918918918918919
2012,E06000036,119,63,1.8888888888888888
2012,E06000037,177,89,1.9887640449438202
2012,E06000038,433,156,2.7756410256410255
2012,E06000039,88,56,1.5714285714285714
2012,E06000040,120,76,1.5789473684210527
2012,E06000041,389,166,2.3433734939759034
2012,E06000042,220,102,2.156862745098039
2012,E06000043,336,170,1.9764705882352942
2012,E06000044,110,73,1.5068493150684932
2012,E06000045,708,145,4.882758620689655
2012,E06000046,152,52,2.923076923076923
2012,E06000047,388,224,1.7321428571428572
2012,E06000049,908,367,2.474114441416894
2012,E06000050,269,179,1.5027932960893855
2012,E06000051,176,99,1.7777777777777777
2012,E06000052,391,243,1.6090534979423867
2012,E06000054,419,248,1.689516129032258
2012,E06000055,130,66,1.9696969696969697
2012,E06000056,472,194,2.4329896907216493
2012,E06000057,422,222,1.9009009009009008
2012,E07000004,264,140,1.8857142857142857
