period,LAD,report_count,user_count,average
2015-1,,42,25,1.68
2015-1,E06000001,4,4,1.0
2015-1,E06000002,9,7,1.2857142857142858
2015-1,E06000003,3,3,1.0
2015-1,E06000004,21,18,1.1666666666666667
2015-1,E06000005,6,4,1.5
2015-1,E06000006,13,8,1.625
2015-1,E06000007,57,26,2.1923076923076925
2015-1,E06000008,32,16,2.0
2015-1,E06000009,26,14,1.8571428571428572
2015-1,E06000010,79,16,4.9375
2015-1,E06000011,82,20,4.1
2015-1,E06000012,3,2,1.5
2015-1,E06000013,9,3,3.0
2015-1,E06000014,13,10,1.3
2015-1,E06000015,10,7,1.4285714285714286
2015-1,E06000016,13,13,1.0
2015-1,E06000017,4,1,4.0
2015-1,E06000018,27,22,1.2272727272727273
2015-1,E06000019,28,21,1.3333333333333333
2015-1,E06000020,15,12,1.25
2015-1,E06000021,36,22,1.6363636363636365
2015-1,E06000022,26,17,1.5294117647058822
2015-1,E06000023,90,60,1.5
2015-1,E06000024,31,21,1.4761904761904763
2015-1,E06000025,31,23,1.3478260869565217
2015-1,E06000026,28,21,1.3333333333333333
2015-1,E06000027,14,9,1.5555555555555556
2015-1,E06000028,34,14,2.4285714285714284
2015-1,E06000029,9,8,1.125
2015-1,E06000030,22,15,1.4666666666666666
2015-1,E06000031,62,28,2.2142857142857144
2015-1,E06000032,35,14,2.5
2015-1,E06000033,27,22,1.2272727272727273
2015-1,E06000034,35,12,2.9166666666666665
2015-1,E06000035,20,15,1.3333333333333333
2015-1,E06000036,35,33,1.0606060606060606
2015-1,E06000037,25,16,1.5625
2015-1,E06000038,38,23,1.6521739130434783
2015-1,E06000039,15,12,1.25
2015-1,E06000040,36,26,1.3846153846153846
2015-1,E06000041,40,30,1.3333333333333333
2015-1,E06000042,35,23,1.5217391304347827
2015-1,E06000043,31,27,1.1481481481481481
2015-1,E06000044,10,7,1.4285714285714286
2015-1,E06000045,93,56,1.6607142857142858
2015-1,E06000046,43,23,1.8695652173913044
2015-1,E06000047,60,36,1.6666666666666667
2015-1,E06000049,185,89,2.0786516853932584
2015-1,E06000050,40,34,1.1764705882352942
2015-1,E06000051,21,19,1.105263157894737
2015-1,E06000052,58,34,1.7058823529411764
2015-1,E06000054,80,52,1.5384615384615385
2015-1,E06000055,21,13,1.6153846153846154
2015-1,E06000056,88,40,2.2
2015-1,E06000057,20,15,1.3333333333333333
2015-1,E07000004,55,34,1.6176470588235294
2015-1,E07000005,34,20,1.7
2015-1,E07000006,33,22,1.5
2015-1,E07000007,59,43,1.372093023255814
2015-1,E07000008,53,29,1.8275862068965518
2015-1,E07000009,22,14,1.5714285714285714
2015-1,E07000010,10,8,1.25
2015-1,E07000011,28,23,1.2173913043478262
2015-1,E07000012,57,42,1.3571428571428572
2015-1,E07000026,7,5,1.4
2015-1,E07000027,13,10,1.3
2015-1,E07000028,9,5,1.8
2015-1,E07000029,23,17,1.3529411764705883
2015-1,E07000030,4,4,1.0
2015-1,E07000031,17,9,1.8888888888888888
2015-1,E07000032,14,13,1.0769230769230769
2015-1,E07000033,22,14,1.5714285714285714
2015-1,E07000034,36,6,6.0
2015-1,E07000035,10,8,1.25
2015-1,E07000036,16,12,1.3333333333333333
2015-1,E07000037,20,12,1.6666666666666667
2015-1,E07000038,51,19,2.6842105263157894
2015-1,E07000039,17,16,1.0625
2015-1,E07000040,20,17,1.1764705882352942
2015-1,E07000041,7,5,1.4
2015-1,E07000042,14,10,1.4
2015-1,E07000043,50,40,1.25
2015-1,E07000044,14,11,1.2727272727272727
2015-1,E07000045,14,13,1.0769230769230769
2015-1,E07000046,16,12,1.3333333333333333
2015-1,E07000047,9,7,1.2857142857142858
2015-1,E07000048,7,6,1.1666666666666667
2015-1,E07000049,21,12,1.75
2015-1,E07000050,6,4,1.5
2015-1,E07000051,8,5,1.6
2015-1,E07000052,9,8,1.125
2015-1,E07000053,2,2,1.0
2015-1,E07000061,10,6,1.6666666666666667
2015-1,E07000062,33,21,1.5714285714285714
2015-1,E07000063,28,21,1.3333333333333333
2015-1,E07000064,58,25,2.32
2015-1,E07000065,93,54,1.7222222222222223
2015-1,E07000066,28,21,1.3333333333333333
2015-1,E07000067,8,7,1.1428571428571428
2015-1,E07000068,26,12,2.1666666666666665
2015-1,E07000069,14,10,1.4
2015-1,E07000070,26,22,1.1818181818181819
2015-1,E07000071,95,41,2.317073170731707
2015-1,E07000072,17,14,1.2142857142857142
2015-1,E07000073,3,3,1.0
2015-1,E07000074,37,8,4.625
2015-1,E07000075,12,11,1.0909090909090908
2015-1,E07000076,12,8,1.5
2015-1,E07000077,11,10,1.1
2015-1,E07000078,37,26,1.4230769230769231
2015-1,E07000079,23,15,1.5333333333333334
2015-1,E07000080,11,9,1.2222222222222223
2015-1,E07000081,20,16,1.25
2015-1,E07000082,19,13,1.4615384615384615
2015-1,E07000083,17,10,1.7
2015-1,E07000084,27,17,1.588235294117647
2015-1,E07000085,31,26,1.1923076923076923
2015-1,E07000086,19,13,1.4615384615384615
2015-1,E07000087,11,10,1.1
2015-1,E07000088,4,2,2.0
2015-1,E07000089,29,27,1.0740740740740742
2015-1,E07000090,10,9,1.1111111111111112
2015-1,E07000091,31,18,1.7222222222222223
2015-1,E07000092,15,12,1.25
2015-1,E07000093,13,10,1.3
2015-1,E07000094,36,32,1.125
2015-1,E07000095,19,14,1.3571428571428572
2015-1,E07000096,44,32,1.375
2015-1,E07000098,31,27,1.1481481481481481
2015-1,E07000099,44,25,1.76
2015-1,E07000102,115,17,6.764705882352941
2015-1,E07000103,24,14,1.7142857142857142
2015-1,E07000105,27,17,1.588235294117647
2015-1,E07000106,19,14,1.3571428571428572
2015-1,E07000107,40,17,2.3529411764705883
2015-1,E07000108,6,6,1.0
2015-1,E07000109,7,5,1.4
2015-1,E07000110,18,13,1.3846153846153846
2015-1,E07000111,35,25,1.4
2015-1,E07000112,13,11,1.1818181818181819
2015-1,E07000113,21,10,2.1
2015-1,E07000114,32,19,1.6842105263157894
2015-1,E07000115,10,7,1.4285714285714286
2015-1,E07000116,25,19,1.3157894736842106
2015-1,E07000117,3,3,1.0
2015-1,E07000118,29,12,2.4166666666666665
2015-1,E07000119,13,8,1.625
2015-1,E07000120,8,7,1.1428571428571428
2015-1,E07000121,39,30,1.3
2015-1,E07000122,4,4,1.0
2015-1,E07000123,20,19,1.0526315789473684
2015-1,E07000124,22,14,1.5714285714285714
2015-1,E07000125,13,9,1.4444444444444444
2015-1,E07000126,24,19,1.263157894736842
2015-1,E07000127,27,21,1.2857142857142858
2015-1,E07000128,22,13,1.6923076923076923
2015-1,E07000129,5,5,1.0
2015-1,E07000130,8,7,1.1428571428571428
2015-1,E07000131,5,3,1.6666666666666667
2015-1,E07000132,5,4,1.25
2015-1,E07000133,6,4,1.5
2015-1,E07000134,13,9,1.4444444444444444
2015-1,E07000135,6,2,3.0
2015-1,E07000136,10,8,1.25
2015-1,E07000137,13,8,1.625
2015-1,E07000138,7,5,1.4
2015-1,E07000139,14,10,1.4
2015-1,E07000140,6,5,1.2
2015-1,E07000141,32,19,1.6842105263157894
2015-1,E07000142,37,8,4.625
2015-1,E07000143,26,21,1.2380952380952381
2015-1,E07000144,21,17,1.2352941176470589
2015-1,E07000145,11,9,1.2222222222222223
2015-1,E07000146,11,9,1.2222222222222223
2015-1,E07000147,10,7,1.4285714285714286
2015-1,E07000148,20,10,2.0
2015-1,E07000149,14,9,1.5555555555555556
2015-1,E07000150,1,1,1.0
2015-1,E07000151,12,6,2.0
2015-1,E07000152,5,4,1.25
2015-1,E07000153,4,4,1.0
2015-1,E07000154,26,19,1.368421052631579
2015-1,E07000155,9,8,1.125
2015-1,E07000156,3,3,1.0
2015-1,E07000163,5,5,1.0
2015-1,E07000164,22,10,2.2
2015-1,E07000165,67,48,1.3958333333333333
2015-1,E07000166,3,3,1.0
2015-1,E07000167,6,5,1.2
2015-1,E07000168,1,1,1.0
2015-1,E07000169,9,8,1.125
2015-1,E07000170,8,7,1.1428571428571428
2015-1,E07000171,21,8,2.625
2015-1,E07000172,9,8,1.125
2015-1,E07000173,9,7,1.2857142857142858
2015-1,E07000174,5,5,1.0
2015-1,E07000175,8,6,1.3333333333333333
2015-1,E07000176,8,6,1.3333333333333333
2015-1,E07000177,43,30,1.4333333333333333
2015-1,E07000178,33,21,1.5714285714285714
2015-1,E07000179,89,64,1.390625
2015-1,E07000180,99,47,2.106382978723404
2015-1,E07000181,27,21,1.2857142857142858
2015-1,E07000187,30,26,1.1538461538461537
2015-1,E07000188,26,20,1.3
2015-1,E07000189,29,19,1.5263157894736843
2015-1,E07000190,6,5,1.2
2015-1,E07000191,8,4,2.0
2015-1,E07000192,17,10,1.7
2015-1,E07000193,21,15,1.4
2015-1,E07000194,65,46,1.4130434782608696
2015-1,E07000195,13,11,1.1818181818181819
2015-1,E07000196,37,18,2.0555555555555554
2015-1,E07000197,12,9,1.3333333333333333
2015-1,E07000198,15,7,2.142857142857143
2015-1,E07000199,14,10,1.4
2015-1,E07000200,10,8,1.25
2015-1,E07000201,9,9,1.0
2015-1,E07000202,33,11,3.0
2015-1,E07000203,25,13,1.9230769230769231
2015-1,E07000204,26,23,1.1304347826086956
2015-1,E07000205,21,17,1.2352941176470589
2015-1,E07000206,9,8,1.125
2015-1,E07000207,23,17,1.3529411764705883
2015-1,E07000208,17,13,1.3076923076923077
2015-1,E07000209,42,24,1.75
2015-1,E07000210,20,17,1.1764705882352942
2015-1,E07000211,17,11,1.5454545454545454
2015-1,E07000212,29,21,1.380952380952381
2015-1,E07000213,13,8,1.625
2015-1,E07000214,21,17,1.2352941176470589
2015-1,E07000215,27,16,1.6875
2015-1,E07000216,37,22,1.6818181818181819
2015-1,E07000217,11,9,1.2222222222222223
2015-1,E07000218,2,2,1.0
2015-1,E07000219,6,5,1.2
2015-1,E07000220,6,5,1.2
2015-1,E07000221,14,10,1.4
2015-1,E07000222,20,16,1.25
2015-1,E07000223,8,7,1.1428571428571428
2015-1,E07000224,19,12,1.5833333333333333
2015-1,E07000225,27,21,1.2857142857142858
2015-1,E07000226,9,7,1.2857142857142858
2015-1,E07000227,23,15,1.5333333333333334
2015-1,E07000228,25,23,1.0869565217391304
2015-1,E07000229,14,9,1.5555555555555556
2015-1,E07000234,6,6,1.0
2015-1,E07000235,4,4,1.0
2015-1,E07000236,12,10,1.2
2015-1,E07000237,2,2,1.0
2015-1,E07000238,11,6,1.8333333333333333
2015-1,E07000239,12,8,1.5
2015-1,E07000240,54,38,1.4210526315789473
2015-1,E07000241,78,49,1.5918367346938775
2015-1,E07000242,31,26,1.1923076923076923
2015-1,E07000243,69,28,2.4642857142857144
2015-1,E08000001,30,25,1.2
2015-1,E08000002,30,24,1.25
2015-1,E08000003,142,48,2.9583333333333335
2015-1,E08000004,98,15,6.533333333333333
2015-1,E08000005,10,10,1.0
2015-1,E08000006,14,13,1.0769230769230769
2015-1,E08000007,53,28,1.8928571428571428
2015-1,E08000008,23,18,1.2777777777777777
2015-1,E08000009,65,26,2.5
2015-1,E08000010,24,22,1.0909090909090908
2015-1,E08000011,4,4,1.0
2015-1,E08000012,60,33,1.8181818181818181
2015-1,E08000013,2,2,1.0
2015-1,E08000014,9,9,1.0
2015-1,E08000015,37,28,1.3214285714285714
2015-1,E08000016,24,20,1.2
2015-1,E08000017,50,21,2.380952380952381
2015-1,E08000018,41,31,1.3225806451612903
2015-1,E08000019,239,124,1.9274193548387097
2015-1,E08000021,51,21,2.4285714285714284
2015-1,E08000022,21,11,1.9090909090909092
2015-1,E08000023,3,2,1.5
2015-1,E08000024,25,19,1.3157894736842106
2015-1,E08000025,149,70,2.1285714285714286
2015-1,E08000026,15,10,1.5
2015-1,E08000027,36,22,1.6363636363636365
2015-1,E08000028,26,19,1.368421052631579
2015-1,E08000029,20,17,1.1764705882352942
2015-1,E08000030,18,14,1.2857142857142858
2015-1,E08000031,16,13,1.2307692307692308
2015-1,E08000032,57,40,1.425
2015-1,E08000033,23,15,1.5333333333333334
2015-1,E08000034,36,32,1.125
2015-1,E08000035,148,96,1.5416666666666667
2015-1,E08000036,28,13,2.1538461538461537
2015-1,E08000037,23,13,1.7692307692307692
2015-1,E09000001,9,6,1.5
2015-1,E09000002,7,5,1.4
2015-1,E09000003,174,93,1.8709677419354838
2015-1,E09000004,37,14,2.642857142857143
2015-1,E09000005,30,16,1.875
2015-1,E09000006,324,133,2.43609022556391
2015-1,E09000007,32,23,1.391304347826087
2015-1,E09000008,46,33,1.393939393939394
2015-1,E09000009,45,33,1.3636363636363635
2015-1,E09000010,24,18,1.3333333333333333
2015-1,E09000011,31,18,1.7222222222222223
2015-1,E09000012,13,10,1.3
2015-1,E09000013,11,7,1.5714285714285714
2015-1,E09000014,34,16,2.125
