period,LAD,report_count,user_count,average
2012-1,,5,5,1.0
2012-1,E06000001,2,2,1.0
2012-1,E06000002,10,9,1.1111111111111112
2012-1,E06000003,6,5,1.2
2012-1,E06000004,5,5,1.0
2012-1,E06000005,1,1,1.0
2012-1,E06000006,5,5,1.0
2012-1,E06000007,21,15,1.4
2012-1,E06000008,46,32,1.4375
2012-1,E06000009,16,11,1.4545454545454546
2012-1,E06000010,11,7,1.5714285714285714
2012-1,E06000011,11,9,1.2222222222222223
2012-1,E06000012,7,4,1.75
2012-1,E06000013,5,5,1.0
2012-1,E06000014,4,4,1.0
2012-1,E06000015,14,9,1.5555555555555556
2012-1,E06000016,24,17,1.411764705882353
2012-1,E06000017,5,2,2.5
2012-1,E06000018,26,19,1.368421052631579
2012-1,E06000019,16,11,1.4545454545454546
2012-1,E06000020,23,12,1.9166666666666667
2012-1,E06000021,38,20,1.9
2012-1,E06000022,9,8,1.125
2012-1,E06000023,125,40,3.125
2012-1,E06000024,19,13,1.4615384615384615
2012-1,E06000025,10,8,1.25
2012-1,E06000026,24,18,1.3333333333333333
2012-1,E06000027,5,3,1.6666666666666667
2012-1,E06000028,90,11,8.181818181818182
2012-1,E06000029,41,10,4.1
2012-1,E06000030,10,10,1.0
2012-1,E06000031,37,23,1.608695652173913
2012-1,E06000032,13,9,1.4444444444444444
2012-1,E06000033,24,5,4.8
2012-1,E06000034,3,2,1.5
2012-1,E06000035,5,4,1.25
2012-1,E06000036,15,14,1.0714285714285714
2012-1,E06000037,15,12,1.25
2012-1,E06000038,54,27,2.0
2012-1,E06000039,7,6,1.1666666666666667
2012-1,E06000040,11,9,1.2222222222222223
2012-1,E06000041,37,27,1.3703703703703705
2012-1,E06000042,27,17,1.588235294117647
2012-1,E06000043,33,16,2.0625
2012-1,E06000044,13,10,1.3
2012-1,E06000045,55,26,2.1153846153846154
2012-1,E06000046,10,7,1.4285714285714286
2012-1,E06000047,36,23,1.565217391304348
2012-1,E06000049,131,63,2.0793650793650795
2012-1,E06000050,26,20,1.3
2012-1,E06000051,13,12,1.0833333333333333
2012-1,E06000052,30,20,1.5
2012-1,E06000054,22,17,1.2941176470588236
2012-1,E06000055,17,9,1.8888888888888888
2012-1,E06000056,42,27,1.5555555555555556
2012-1,E06000057,27,23,1.173913043478261
2012-1,E07000004,13,10,1.3
2012-1,E07000005,17,12,1.4166666666666667
2012-1,E07000006,22,16,1.375
2012-1,E07000007,28,15,1.8666666666666667
2012-1,E07000008,38,26,1.4615384615384615
2012-1,E07000009,8,5,1.6
2012-1,E07000010,5,4,1.25
2012-1,E07000011,20,13,1.5384615384615385
2012-1,E07000012,32,27,1.1851851851851851
2012-1,E07000026,8,6,1.3333333333333333
2012-1,E07000027,1,1,1.0
2012-1,E07000028,4,4,1.0
2012-1,E07000029,3,3,1.0
2012-1,E07000031,15,12,1.25
2012-1,E07000032,9,8,1.125
2012-1,E07000034,5,5,1.0
2012-1,E07000035,15,11,1.3636363636363635
2012-1,E07000036,15,11,1.3636363636363635
2012-1,E07000037,6,6,1.0
2012-1,E07000038,5,5,1.0
2012-1,E07000039,8,8,1.0
2012-1,E07000040,11,9,1.2222222222222223
2012-1,E07000041,5,5,1.0
2012-1,E07000042,6,4,1.5
2012-1,E07000043,17,14,1.2142857142857142
2012-1,E07000044,9,7,1.2857142857142858
2012-1,E07000045,9,7,1.2857142857142858
2012-1,E07000046,12,10,1.2
2012-1,E07000047,5,4,1.25
2012-1,E07000048,4,4,1.0
2012-1,E07000049,9,5,1.8
2012-1,E07000050,2,2,1.0
2012-1,E07000051,7,6,1.1666666666666667
2012-1,E07000052,2,2,1.0
2012-1,E07000053,2,2,1.0
2012-1,E07000061,14,7,2.0
2012-1,E07000062,7,7,1.0
2012-1,E07000063,10,8,1.25
2012-1,E07000064,4,4,1.0
2012-1,E07000065,12,10,1.2
2012-1,E07000066,17,8,2.125
2012-1,E07000067,7,6,1.1666666666666667
2012-1,E07000068,7,6,1.1666666666666667
2012-1,E07000069,14,8,1.75
2012-1,E07000070,8,6,1.3333333333333333
2012-1,E07000071,20,12,1.6666666666666667
2012-1,E07000072,7,7,1.0
2012-1,E07000073,9,8,1.125
2012-1,E07000075,14,10,1.4
2012-1,E07000076,12,9,1.3333333333333333
2012-1,E07000077,26,13,2.0
2012-1,E07000078,24,19,1.263157894736842
2012-1,E07000079,7,6,1.1666666666666667
2012-1,E07000080,5,5,1.0
2012-1,E07000081,10,9,1.1111111111111112
2012-1,E07000082,12,7,1.7142857142857142
2012-1,E07000083,13,10,1.3
2012-1,E07000084,24,18,1.3333333333333333
2012-1,E07000085,10,9,1.1111111111111112
2012-1,E07000086,8,7,1.1428571428571428
2012-1,E07000087,9,8,1.125
2012-1,E07000088,4,4,1.0
2012-1,E07000089,14,11,1.2727272727272727
2012-1,E07000090,6,6,1.0
2012-1,E07000091,21,14,1.5
2012-1,E07000092,9,8,1.125
2012-1,E07000093,19,16,1.1875
2012-1,E07000094,32,22,1.4545454545454546
2012-1,E07000095,2,2,1.0
2012-1,E07000096,39,15,2.6
2012-1,E07000098,13,12,1.0833333333333333
2012-1,E07000099,22,13,1.6923076923076923
2012-1,E07000102,13,8,1.625
2012-1,E07000103,26,7,3.7142857142857144
2012-1,E07000105,3,3,1.0
2012-1,E07000106,25,19,1.3157894736842106
2012-1,E07000108,5,1,5.0
2012-1,E07000109,6,5,1.2
2012-1,E07000110,11,11,1.0
2012-1,E07000111,5,5,1.0
2012-1,E07000112,9,8,1.125
2012-1,E07000113,7,6,1.1666666666666667
2012-1,E07000114,6,4,1.5
2012-1,E07000115,7,6,1.1666666666666667
2012-1,E07000116,10,9,1.1111111111111112
2012-1,E07000117,3,3,1.0
2012-1,E07000118,14,9,1.5555555555555556
2012-1,E07000119,32,26,1.2307692307692308
2012-1,E07000120,5,4,1.25
2012-1,E07000121,8,6,1.3333333333333333
2012-1,E07000122,8,6,1.3333333333333333
2012-1,E07000123,11,7,1.5714285714285714
2012-1,E07000124,4,4,1.0
2012-1,E07000125,2,2,1.0
2012-1,E07000126,5,5,1.0
2012-1,E07000127,13,9,1.4444444444444444
2012-1,E07000128,20,11,1.8181818181818181
2012-1,E07000129,4,4,1.0
2012-1,E07000130,12,8,1.5
2012-1,E07000131,9,9,1.0
2012-1,E07000132,7,7,1.0
2012-1,E07000133,2,1,2.0
2012-1,E07000134,15,9,1.6666666666666667
2012-1,E07000135,7,4,1.75
2012-1,E07000136,5,4,1.25
2012-1,E07000137,14,8,1.75
2012-1,E07000138,3,3,1.0
2012-1,E07000139,16,12,1.3333333333333333
2012-1,E07000140,8,8,1.0
2012-1,E07000141,16,10,1.6
2012-1,E07000142,8,8,1.0
2012-1,E07000143,15,14,1.0714285714285714
2012-1,E07000144,11,8,1.375
2012-1,E07000145,6,6,1.0
2012-1,E07000146,10,10,1.0
2012-1,E07000147,1,1,1.0
2012-1,E07000148,41,13,3.1538461538461537
2012-1,E07000149,10,9,1.1111111111111112
2012-1,E07000150,2,2,1.0
2012-1,E07000151,11,9,1.2222222222222223
2012-1,E07000152,4,4,1.0
2012-1,E07000153,4,3,1.3333333333333333
2012-1,E07000154,19,17,1.1176470588235294
2012-1,E07000155,11,9,1.2222222222222223
2012-1,E07000156,12,7,1.7142857142857142
2012-1,E07000163,29,9,3.2222222222222223
2012-1,E07000164,2,2,1.0
2012-1,E07000165,28,16,1.75
2012-1,E07000166,5,4,1.25
2012-1,E07000167,7,6,1.1666666666666667
2012-1,E07000168,3,3,1.0
2012-1,E07000169,5,5,1.0
2012-1,E07000170,6,4,1.5
2012-1,E07000171,6,6,1.0
2012-1,E07000172,10,10,1.0
2012-1,E07000173,16,10,1.6
2012-1,E07000174,5,4,1.25
2012-1,E07000175,20,11,1.8181818181818181
2012-1,E07000176,6,6,1.0
2012-1,E07000177,4,4,1.0
2012-1,E07000178,12,7,1.7142857142857142
2012-1,E07000179,19,15,1.2666666666666666
2012-1,E07000180,15,11,1.3636363636363635
2012-1,E07000181,9,6,1.5
2012-1,E07000187,11,9,1.2222222222222223
2012-1,E07000188,3,3,1.0
2012-1,E07000189,23,15,1.5333333333333334
2012-1,E07000190,7,5,1.4
2012-1,E07000191,7,5,1.4
2012-1,E07000192,4,3,1.3333333333333333
2012-1,E07000193,35,16,2.1875
2012-1,E07000194,17,12,1.4166666666666667
2012-1,E07000195,25,14,1.7857142857142858
2012-1,E07000196,10,8,1.25
2012-1,E07000197,9,5,1.8
2012-1,E07000198,9,7,1.2857142857142858
2012-1,E07000199,7,4,1.75
2012-1,E07000200,3,3,1.0
2012-1,E07000201,13,6,2.1666666666666665
2012-1,E07000202,33,14,2.357142857142857
2012-1,E07000203,10,8,1.25
2012-1,E07000204,15,8,1.875
2012-1,E07000205,8,4,2.0
2012-1,E07000206,1,1,1.0
2012-1,E07000207,28,17,1.6470588235294117
2012-1,E07000208,8,5,1.6
2012-1,E07000209,25,14,1.7857142857142858
2012-1,E07000210,27,16,1.6875
2012-1,E07000211,39,18,2.1666666666666665
2012-1,E07000212,21,15,1.4
2012-1,E07000213,8,7,1.1428571428571428
2012-1,E07000214,9,6,1.5
2012-1,E07000215,38,16,2.375
2012-1,E07000216,11,9,1.2222222222222223
2012-1,E07000217,13,11,1.1818181818181819
2012-1,E07000218,7,6,1.1666666666666667
2012-1,E07000219,2,2,1.0
2012-1,E07000220,11,8,1.375
2012-1,E07000221,4,4,1.0
2012-1,E07000222,10,9,1.1111111111111112
2012-1,E07000223,8,6,1.3333333333333333
2012-1,E07000224,14,12,1.1666666666666667
2012-1,E07000225,23,15,1.5333333333333334
2012-1,E07000226,6,6,1.0
2012-1,E07000227,16,9,1.7777777777777777
2012-1,E07000228,23,13,1.7692307692307692
2012-1,E07000229,6,6,1.0
2012-1,E07000234,14,7,2.0
2012-1,E07000235,4,4,1.0
2012-1,E07000236,11,9,1.2222222222222223
2012-1,E07000237,4,3,1.3333333333333333
2012-1,E07000238,2,2,1.0
2012-1,E07000239,22,13,1.6923076923076923
2012-1,E07000240,32,20,1.6
2012-1,E07000241,17,13,1.3076923076923077
2012-1,E07000242,21,13,1.6153846153846154
2012-1,E07000243,10,5,2.0
2012-1,E08000001,26,19,1.368421052631579
2012-1,E08000002,59,18,3.2777777777777777
2012-1,E08000003,84,43,1.9534883720930232
2012-1,E08000004,59,33,1.7878787878787878
2012-1,E08000005,16,12,1.3333333333333333
2012-1,E08000006,28,15,1.8666666666666667
2012-1,E08000007,82,32,2.5625
2012-1,E08000008,16,16,1.0
2012-1,E08000009,35,28,1.25
2012-1,E08000010,12,11,1.0909090909090908
2012-1,E08000011,3,3,1.0
2012-1,E08000012,23,19,1.2105263157894737
2012-1,E08000013,4,4,1.0
2012-1,E08000014,16,8,2.0
2012-1,E08000015,16,14,1.1428571428571428
2012-1,E08000016,16,15,1.0666666666666667
2012-1,E08000017,32,19,1.6842105263157894
2012-1,E08000018,19,15,1.2666666666666666
2012-1,E08000019,126,83,1.5180722891566265
2012-1,E08000021,13,9,1.4444444444444444
2012-1,E08000022,15,10,1.5
2012-1,E08000023,7,6,1.1666666666666667
2012-1,E08000024,5,5,1.0
2012-1,E08000025,102,73,1.3972602739726028
2012-1,E08000026,7,7,1.0
2012-1,E08000027,44,21,2.0952380952380953
2012-1,E08000028,34,24,1.4166666666666667
2012-1,E08000029,20,7,2.857142857142857
2012-1,E08000030,52,17,3.0588235294117645
2012-1,E08000031,84,14,6.0
2012-1,E08000032,63,42,1.5
2012-1,E08000033,8,8,1.0
2012-1,E08000034,32,29,1.103448275862069
2012-1,E08000035,129,80,1.6125
2012-1,E08000036,21,15,1.4
2012-1,E08000037,7,6,1.1666666666666667
2012-1,E09000002,3,3,1.0
2012-1,E09000003,101,29,3.4827586206896552
2012-1,E09000004,11,10,1.1
2012-1,E09000005,20,14,1.4285714285714286
2012-1,E09000006,29,23,1.2608695652173914
2012-1,E09000007,55,21,2.619047619047619
2012-1,E09000008,32,20,1.6
2012-1,E09000009,8,8,1.0
2012-1,E09000010,24,13,1.8461538461538463
2012-1,E09000011,9,6,1.5
2012-1,E09000012,10,9,1.1111111111111112
2012-1,E09000013,11,9,1.2222222222222223
2012-1,E09000014,38,17,2.235294117647059
2012-1,E09000015,10,9,1.1111111111111112
2012-1,E09000016,3,3,1.0
2012-1,E09000017,14,11,1.2727272727272727
2012-1,E09000018,29,19,1.5263157894736843
2012-1,E09000019,33,16,2.0625
2012-1,E09000020,2,1,2.0
2012-1,E09000021,13,9,1.4444444444444444
2012-1,E09000022,51,29,1.7586206896551724
2012-1,E09000023,25,19,1.3157894736842106
2012-1,E09000024,26,14,1.8571428571428572
2012-1,E09000025,14,9,1.5555555555555556
2012-1,E09000026,5,5,1.0
2012-1,E09000027,17,13,1.3076923076923077
2012-1,E09000028,18,16,1.125
2012-1,E09000029,13,11,1.1818181818181819
2012-1,E09000030,19,15,1.2666666666666666
2012-1,E09000031,11,11,1.0
2012-1,E09000032,34,28,1.2142857142857142
2012-1,E09000033,45,13,3.4615384615384617
2012-1,S12000005,9,3,3.0
2012-1,S12000006,21,12,1.75
2012-1,S12000008,10,6,1.6666666666666667
2012-1,S12000010,10,9,1.1111111111111112
2012-1,S12000011,21,13,1.6153846153846154
2012-1,S12000014,113,67,1.6865671641791045
2012-1,S12000015,57,29,1.9655172413793103
2012-1,S12000017,35,19,1.8421052631578947
2012-1,S12000018,5,4,1.25
2012-1,S12000019,10,8,1.25
2012-1,S12000020,1,1,1.0
2012-1,S12000021,23,19,1.2105263157894737
2012-1,S12000024,18,10,1.8
2012-1,S12000026,10,5,2.0
2012-1,S12000028,8,5,1.6
2012-1,S12000029,35,27,1.2962962962962963
2012-1,S12000030,23,14,1.6428571428571428
2012-1,S12000033,15,13,1.1538461538461537
2012-1,S12000034,18,13,1.3846153846153846
2012-1,S12000035,12,8,1.5
2012-1,S12000036,104,58,1.793103448275862
2012-1,S12000038,80,36,2.2222222222222223
2012-1,S12000039,14,10,1.4
2012-1,S12000040,18,14,1.2857142857142858
2012-1,S12000041,5,4,1.25
2012-1,S12000042,9,9,1.0
2012-1,S12000044,78,22,3.5454545454545454
2012-1,S12000045,33,15,2.2
2012-1,S12000046,198,128,1.546875
2012-1,W06000001,4,4,1.0
2012-1,W06000002,2,2,1.0
2012-1,W06000003,10,8,1.25
2012-1,W06000004,5,4,1.25
2012-1,W06000005,9,8,1.125
2012-1,W06000006,3,3,1.0
2012-1,W06000008,3,2,1.5
2012-1,W06000009,7,7,1.0
2012-1,W06000010,3,3,1.0
2012-1,W06000011,37,17,2.176470588235294
2012-1,W06000012,5,4,1.25
2012-1,W06000013,7,6,1.1666666666666667
2012-1,W06000014,15,10,1.5
2012-1,W06000015,69,42,1.6428571428571428
2012-1,W06000016,5,4,1.25
2012-1,W06000018,7,6,1.1666666666666667
2012-1,W06000020,4,3,1.3333333333333333
2012-1,W06000021,10,7,1.4285714285714286
2012-1,W06000022,3,3,1.0
2012-1,W06000023,16,7,2.2857142857142856
2012-1,W06000024,4,4,1.0
