period,LAD,report_count,user_count,average
2014-10,,39,31,1.2580645161290323
2014-10,E06000001,1,1,1.0
2014-10,E06000002,7,4,1.75
2014-10,E06000004,19,18,1.0555555555555556
2014-10,E06000005,7,5,1.4
2014-10,E06000006,8,7,1.1428571428571428
2014-10,E06000007,10,8,1.25
2014-10,E06000008,24,19,1.263157894736842
2014-10,E06000009,13,11,1.1818181818181819
2014-10,E06000010,49,9,5.444444444444445
2014-10,E06000011,90,26,3.4615384615384617
2014-10,E06000012,8,7,1.1428571428571428
2014-10,E06000013,6,5,1.2
2014-10,E06000014,10,8,1.25
2014-10,E06000015,8,6,1.3333333333333333
2014-10,E06000016,14,9,1.5555555555555556
2014-10,E06000017,2,2,1.0
2014-10,E06000018,47,18,2.611111111111111
2014-10,E06000019,18,15,1.2
2014-10,E06000020,8,8,1.0
2014-10,E06000021,20,15,1.3333333333333333
2014-10,E06000022,15,8,1.875
2014-10,E06000023,59,38,1.5526315789473684
2014-10,E06000024,22,15,1.4666666666666666
2014-10,E06000025,42,16,2.625
2014-10,E06000026,15,13,1.1538461538461537
2014-10,E06000027,3,2,1.5
2014-10,E06000028,24,16,1.5
2014-10,E06000029,12,7,1.7142857142857142
2014-10,E06000030,22,15,1.4666666666666666
2014-10,E06000031,59,31,1.903225806451613
2014-10,E06000032,42,14,3.0
2014-10,E06000033,16,12,1.3333333333333333
2014-10,E06000034,43,14,3.0714285714285716
2014-10,E06000035,7,7,1.0
2014-10,E06000036,18,16,1.125
2014-10,E06000037,24,15,1.6
2014-10,E06000038,54,29,1.8620689655172413
2014-10,E06000039,29,14,2.0714285714285716
2014-10,E06000040,27,15,1.8
2014-10,E06000041,22,18,1.2222222222222223
2014-10,E06000042,16,11,1.4545454545454546
2014-10,E06000043,28,23,1.2173913043478262
2014-10,E06000044,13,8,1.625
2014-10,E06000045,64,44,1.4545454545454546
2014-10,E06000046,13,10,1.3
2014-10,E06000047,52,35,1.4857142857142858
2014-10,E06000049,61,36,1.6944444444444444
2014-10,E06000050,21,21,1.0
2014-10,E06000051,11,8,1.375
2014-10,E06000052,29,26,1.1153846153846154
2014-10,E06000054,36,33,1.0909090909090908
2014-10,E06000055,13,9,1.4444444444444444
2014-10,E06000056,89,37,2.4054054054054053
2014-10,E06000057,24,19,1.263157894736842
2014-10,E07000004,24,17,1.411764705882353
2014-10,E07000005,20,16,1.25
2014-10,E07000006,28,21,1.3333333333333333
2014-10,E07000007,25,23,1.0869565217391304
2014-10,E07000008,58,28,2.0714285714285716
2014-10,E07000009,5,5,1.0
2014-10,E07000010,3,3,1.0
2014-10,E07000011,14,11,1.2727272727272727
2014-10,E07000012,44,33,1.3333333333333333
2014-10,E07000026,3,3,1.0
2014-10,E07000027,5,4,1.25
2014-10,E07000028,3,3,1.0
2014-10,E07000029,8,8,1.0
2014-10,E07000030,3,2,1.5
2014-10,E07000031,9,7,1.2857142857142858
2014-10,E07000032,11,7,1.5714285714285714
2014-10,E07000033,11,4,2.75
2014-10,E07000034,8,7,1.1428571428571428
2014-10,E07000035,3,3,1.0
2014-10,E07000036,13,12,1.0833333333333333
2014-10,E07000037,11,8,1.375
2014-10,E07000038,7,7,1.0
2014-10,E07000039,7,6,1.1666666666666667
2014-10,E07000040,22,19,1.1578947368421053
2014-10,E07000041,6,5,1.2
2014-10,E07000042,5,3,1.6666666666666667
2014-10,E07000043,16,16,1.0
2014-10,E07000044,9,8,1.125
2014-10,E07000045,17,15,1.1333333333333333
2014-10,E07000046,9,7,1.2857142857142858
2014-10,E07000047,2,2,1.0
2014-10,E07000048,7,7,1.0
2014-10,E07000049,8,7,1.1428571428571428
2014-10,E07000051,1,1,1.0
2014-10,E07000052,8,6,1.3333333333333333
2014-10,E07000053,5,4,1.25
2014-10,E07000061,7,7,1.0
2014-10,E07000062,8,7,1.1428571428571428
2014-10,E07000063,12,8,1.5
2014-10,E07000064,7,6,1.1666666666666667
2014-10,E07000065,27,24,1.125
2014-10,E07000066,13,12,1.0833333333333333
2014-10,E07000067,5,3,1.6666666666666667
2014-10,E07000068,2,2,1.0
2014-10,E07000069,6,5,1.2
2014-10,E07000070,16,11,1.4545454545454546
2014-10,E07000071,49,27,1.8148148148148149
2014-10,E07000072,18,14,1.2857142857142858
2014-10,E07000073,4,4,1.0
2014-10,E07000074,1,1,1.0
2014-10,E07000075,5,5,1.0
2014-10,E07000076,7,5,1.4
2014-10,E07000077,11,9,1.2222222222222223
2014-10,E07000078,28,25,1.12
2014-10,E07000079,13,8,1.625
2014-10,E07000080,4,4,1.0
2014-10,E07000081,18,11,1.6363636363636365
2014-10,E07000082,9,8,1.125
2014-10,E07000083,8,7,1.1428571428571428
2014-10,E07000084,23,18,1.2777777777777777
2014-10,E07000085,8,7,1.1428571428571428
2014-10,E07000086,16,13,1.2307692307692308
2014-10,E07000087,15,14,1.0714285714285714
2014-10,E07000088,7,6,1.1666666666666667
2014-10,E07000089,30,24,1.25
2014-10,E07000090,17,14,1.2142857142857142
2014-10,E07000091,17,13,1.3076923076923077
2014-10,E07000092,5,5,1.0
2014-10,E07000093,11,9,1.2222222222222223
2014-10,E07000094,13,9,1.4444444444444444
2014-10,E07000095,7,5,1.4
2014-10,E07000096,39,33,1.1818181818181819
2014-10,E07000098,31,20,1.55
2014-10,E07000099,26,21,1.2380952380952381
2014-10,E07000102,33,13,2.5384615384615383
2014-10,E07000103,20,12,1.6666666666666667
2014-10,E07000105,37,21,1.7619047619047619
2014-10,E07000106,17,13,1.3076923076923077
2014-10,E07000107,40,12,3.3333333333333335
2014-10,E07000108,4,3,1.3333333333333333
2014-10,E07000109,2,1,2.0
2014-10,E07000110,7,4,1.75
2014-10,E07000111,24,13,1.8461538461538463
2014-10,E07000112,11,9,1.2222222222222223
2014-10,E07000113,21,9,2.3333333333333335
2014-10,E07000114,27,15,1.8
2014-10,E07000115,10,9,1.1111111111111112
2014-10,E07000116,9,8,1.125
2014-10,E07000117,8,6,1.3333333333333333
2014-10,E07000118,33,18,1.8333333333333333
2014-10,E07000119,7,7,1.0
2014-10,E07000120,9,8,1.125
2014-10,E07000121,45,31,1.4516129032258065
2014-10,E07000122,5,4,1.25
2014-10,E07000123,7,7,1.0
2014-10,E07000124,10,9,1.1111111111111112
2014-10,E07000125,3,3,1.0
2014-10,E07000126,11,8,1.375
2014-10,E07000127,10,7,1.4285714285714286
2014-10,E07000128,4,4,1.0
2014-10,E07000129,7,7,1.0
2014-10,E07000130,9,8,1.125
2014-10,E07000131,21,12,1.75
2014-10,E07000132,7,3,2.3333333333333335
2014-10,E07000133,1,1,1.0
2014-10,E07000134,6,5,1.2
2014-10,E07000135,2,1,2.0
2014-10,E07000136,2,2,1.0
2014-10,E07000137,16,12,1.3333333333333333
2014-10,E07000138,14,13,1.0769230769230769
2014-10,E07000139,13,12,1.0833333333333333
2014-10,E07000140,6,6,1.0
2014-10,E07000141,28,15,1.8666666666666667
2014-10,E07000142,32,5,6.4
2014-10,E07000143,22,16,1.375
2014-10,E07000144,21,14,1.5
2014-10,E07000145,19,10,1.9
2014-10,E07000146,13,9,1.4444444444444444
2014-10,E07000147,7,6,1.1666666666666667
2014-10,E07000148,12,9,1.3333333333333333
2014-10,E07000149,11,9,1.2222222222222223
2014-10,E07000150,6,6,1.0
2014-10,E07000151,8,6,1.3333333333333333
2014-10,E07000152,9,9,1.0
2014-10,E07000153,9,2,4.5
