period,LAD,report_count,user_count,average
2010-10,,4,4,1.0
2010-10,E06000001,1,1,1.0
2010-10,E06000002,2,1,2.0
2010-10,E06000003,7,7,1.0
2010-10,E06000004,6,5,1.2
2010-10,E06000005,4,3,1.3333333333333333
2010-10,E06000006,2,2,1.0
2010-10,E06000007,9,8,1.125
2010-10,E06000008,20,12,1.6666666666666667
2010-10,E06000009,10,7,1.4285714285714286
2010-10,E06000010,8,8,1.0
2010-10,E06000011,20,12,1.6666666666666667
2010-10,E06000012,1,1,1.0
2010-10,E06000013,6,5,1.2
2010-10,E06000014,9,8,1.125
2010-10,E06000015,13,9,1.4444444444444444
2010-10,E06000016,9,7,1.2857142857142858
2010-10,E06000017,2,2,1.0
2010-10,E06000018,13,10,1.3
2010-10,E06000019,12,7,1.7142857142857142
2010-10,E06000020,31,16,1.9375
2010-10,E06000021,19,10,1.9
2010-10,E06000022,8,5,1.6
2010-10,E06000023,25,20,1.25
2010-10,E06000024,30,14,2.142857142857143
2010-10,E06000025,9,9,1.0
2010-10,E06000026,15,12,1.25
2010-10,E06000027,4,4,1.0
2010-10,E06000028,63,20,3.15
2010-10,E06000029,7,7,1.0
2010-10,E06000030,16,14,1.1428571428571428
2010-10,E06000031,47,20,2.35
2010-10,E06000032,10,9,1.1111111111111112
2010-10,E06000033,7,3,2.3333333333333335
2010-10,E06000034,1,1,1.0
2010-10,E06000035,10,4,2.5
2010-10,E06000036,11,9,1.2222222222222223
2010-10,E06000037,6,4,1.5
2010-10,E06000038,26,15,1.7333333333333334
2010-10,E06000039,10,8,1.25
2010-10,E06000040,5,5,1.0
2010-10,E06000041,21,20,1.05
2010-10,E06000042,10,9,1.1111111111111112
2010-10,E06000043,15,14,1.0714285714285714
2010-10,E06000044,15,15,1.0
2010-10,E06000045,17,11,1.5454545454545454
2010-10,E06000046,19,5,3.8
2010-10,E06000047,20,15,1.3333333333333333
2010-10,E06000049,25,23,1.0869565217391304
2010-10,E06000050,14,12,1.1666666666666667
2010-10,E06000051,12,8,1.5
2010-10,E06000052,30,25,1.2
2010-10,E06000054,25,22,1.1363636363636365
2010-10,E06000055,18,12,1.5
2010-10,E06000056,34,16,2.125
2010-10,E06000057,23,19,1.2105263157894737
2010-10,E07000004,13,13,1.0
2010-10,E07000005,12,8,1.5
2010-10,E07000006,17,17,1.0
