period,LSOA,SHEF_B_CODE,report_count,user_count,average
2012-11,,B28,1,1,1.0
2012-11,95GG09S3,B16,1,1,1.0
2012-11,95GG23S2,B28,1,1,1.0
2012-11,95GG34S1,B28,1,1,1.0
2012-11,95II07W1,B6,1,1,1.0
2012-11,95II22W1,B28,1,1,1.0
2012-11,95JJ21W1,B24,1,1,1.0
2012-11,95PP07W1,B25,1,1,1.0
2012-11,95SS06S1,B28,1,1,1.0
2012-11,95SS07S3,B28,1,1,1.0
2012-11,95VV05S2,B13,1,1,1.0
2012-11,95VV05S2,B27,1,1,1.0
2012-11,95VV24S1,B24,1,1,1.0
2012-11,95WW20S2,B28,1,1,1.0
2012-11,95ZZ09W1,B28,1,1,1.0
2012-11,E01000005,B26,1,1,1.0
2012-11,E01000010,B25,1,1,1.0
2012-11,E01000010,B28,1,1,1.0
2012-11,E01000012,B26,1,1,1.0
2012-11,E01000042,B5,2,1,2.0
2012-11,E01000072,B21,1,1,1.0
2012-11,E01000079,B25,1,1,1.0
2012-11,E01000116,B7,1,1,1.0
2012-11,E01000117,B28,1,1,1.0
2012-11,E01000118,B13,1,1,1.0
2012-11,E01000119,B24,1,1,1.0
2012-11,E01000120,B13,1,1,1.0
2012-11,E01000122,B17,1,1,1.0
2012-11,E01000123,B13,1,1,1.0
2012-11,E01000123,B26,1,1,1.0
2012-11,E01000123,B7,2,2,1.0
2012-11,E01000124,B28,7,5,1.4
2012-11,E01000125,B26,1,1,1.0
2012-11,E01000126,B14,1,1,1.0
2012-11,E01000126,B26,4,2,2.0
2012-11,E01000127,B26,5,3,1.6666666666666667
2012-11,E01000128,B13,2,2,1.0
2012-11,E01000128,B19,1,1,1.0
2012-11,E01000128,B26,1,1,1.0
2012-11,E01000131,B26,2,2,1.0
2012-11,E01000131,B28,1,1,1.0
2012-11,E01000133,B13,1,1,1.0
2012-11,E01000134,B13,1,1,1.0
2012-11,E01000134,B25,1,1,1.0
2012-11,E01000138,B19,1,1,1.0
2012-11,E01000138,B26,1,1,1.0
2012-11,E01000139,B12,1,1,1.0
2012-11,E01000139,B13,1,1,1.0
2012-11,E01000139,B26,1,1,1.0
