period,LSOA,SHEF_B_CODE,report_count,user_count,average
2017-4,,B14,1,1,1.0
2017-4,,B19,2,1,2.0
2017-4,,B28,1,1,1.0
2017-4,95AA04W1,B13,1,1,1.0
2017-4,95AA09W1,B16,1,1,1.0
2017-4,95BB13S1,B13,1,1,1.0
2017-4,95II11W1,B28,1,1,1.0
2017-4,95LL21W1,B25,1,1,1.0
2017-4,95MM12S1,B26,1,1,1.0
2017-4,95MM18S2,B26,1,1,1.0
2017-4,95NN09S2,B25,1,1,1.0
2017-4,95NN15W1,B13,1,1,1.0
2017-4,95OO16W1,B19,1,1,1.0
2017-4,95SS23S2,B13,1,1,1.0
2017-4,95VV05S2,B13,1,1,1.0
2017-4,95VV11S2,B1,1,1,1.0
2017-4,95VV20W1,B28,1,1,1.0
2017-4,95WW19S3,B28,1,1,1.0
2017-4,95WW22S1,B1,1,1,1.0
2017-4,95WW22S2,B17,1,1,1.0
2017-4,95XX09S1,B28,1,1,1.0
2017-4,95XX18W1,B26,1,1,1.0
2017-4,95YY20W1,B25,1,1,1.0
2017-4,95YY20W1,B26,1,1,1.0
2017-4,E01000001,B24,1,1,1.0
2017-4,E01000001,B26,1,1,1.0
2017-4,E01000002,B13,1,1,1.0
2017-4,E01000042,B26,1,1,1.0
2017-4,E01000072,B13,1,1,1.0
2017-4,E01000072,B19,1,1,1.0
2017-4,E01000075,B19,1,1,1.0
2017-4,E01000075,B25,1,1,1.0
2017-4,E01000075,B26,2,1,2.0
2017-4,E01000078,B25,1,1,1.0
2017-4,E01000080,B1,1,1,1.0
2017-4,E01000092,B25,1,1,1.0
2017-4,E01000092,B26,1,1,1.0
2017-4,E01000097,B1,1,1,1.0
2017-4,E01000100,B28,1,1,1.0
2017-4,E01000116,B1,1,1,1.0
2017-4,E01000117,B17,1,1,1.0
2017-4,E01000117,B26,5,3,1.6666666666666667
2017-4,E01000122,B1,1,1,1.0
2017-4,E01000125,B19,1,1,1.0
2017-4,E01000126,B26,2,1,2.0
2017-4,E01000127,B13,2,1,2.0
2017-4,E01000127,B26,1,1,1.0
2017-4,E01000127,B7,1,1,1.0
2017-4,E01000128,B26,1,1,1.0
2017-4,E01000130,B24,1,1,1.0
2017-4,E01000131,B26,1,1,1.0
2017-4,E01000132,B1,3,2,1.5
2017-4,E01000132,B13,2,2,1.0
2017-4,E01000133,B1,2,2,1.0
