period,LSOA,SHEF_B_CODE,report_count,user_count,average
2013-1,,B13,1,1,1.0
2013-1,,B16,1,1,1.0
2013-1,,B26,1,1,1.0
2013-1,95AA11S1,B28,1,1,1.0
2013-1,95DD03W1,B28,1,1,1.0
2013-1,95GG04S2,B28,1,1,1.0
2013-1,95GG22S2,B28,1,1,1.0
2013-1,95GG33S1,B25,1,1,1.0
2013-1,95GG34S2,B28,1,1,1.0
2013-1,95GG36S1,B28,1,1,1.0
2013-1,95GG48S2,B28,1,1,1.0
2013-1,95HH04S2,B28,1,1,1.0
2013-1,95HH06S1,B28,1,1,1.0
2013-1,95II04S1,B24,1,1,1.0
2013-1,95II04S1,B27,1,1,1.0
2013-1,95II04S1,B28,1,1,1.0
2013-1,95II19S1,B28,1,1,1.0
2013-1,95NN14S1,B25,1,1,1.0
2013-1,95SS07S1,B28,1,1,1.0
2013-1,95SS07S3,B16,1,1,1.0
2013-1,95SS23S2,B26,1,1,1.0
2013-1,95SS23S2,B6,1,1,1.0
2013-1,95VV02W1,B1,1,1,1.0
2013-1,95VV12S1,B19,1,1,1.0
2013-1,95WW01S1,B28,1,1,1.0
2013-1,95WW06S1,B16,2,1,2.0
2013-1,95WW06S1,B25,1,1,1.0
2013-1,95WW13S2,B28,1,1,1.0
2013-1,95XX01S3,B28,1,1,1.0
2013-1,95XX15W1,B16,1,1,1.0
2013-1,E01000002,B25,1,1,1.0
2013-1,E01000002,B26,1,1,1.0
2013-1,E01000009,B25,1,1,1.0
2013-1,E01000030,B28,1,1,1.0
2013-1,E01000043,B25,1,1,1.0
2013-1,E01000072,B25,2,2,1.0
2013-1,E01000115,B25,2,2,1.0
2013-1,E01000115,B28,1,1,1.0
2013-1,E01000116,B11,1,1,1.0
2013-1,E01000116,B19,1,1,1.0
2013-1,E01000116,B25,1,1,1.0
2013-1,E01000116,B7,1,1,1.0
2013-1,E01000117,B28,1,1,1.0
2013-1,E01000118,B13,1,1,1.0
2013-1,E01000118,B19,1,1,1.0
2013-1,E01000119,B11,1,1,1.0
2013-1,E01000119,B19,1,1,1.0
