period,LSOA,SHEF_B_CODE,report_count,user_count,average
2016,,B1,1,1,1.0
2016,,B14,1,1,1.0
2016,,B16,4,4,1.0
2016,,B19,3,3,1.0
2016,,B25,8,6,1.3333333333333333
2016,,B26,4,4,1.0
2016,,B28,3,3,1.0
2016,95AA11S1,B24,1,1,1.0
2016,95AA14W1,B13,1,1,1.0
2016,95BB03S1,B26,1,1,1.0
2016,95BB03S2,B26,1,1,1.0
2016,95BB05S2,B25,1,1,1.0
2016,95BB07S1,B24,1,1,1.0
2016,95BB10S1,B19,1,1,1.0
2016,95BB11S2,B28,1,1,1.0
2016,95BB12S2,B28,1,1,1.0
2016,95BB15S1,B13,3,1,3.0
2016,95BB15S1,B16,1,1,1.0
2016,95BB15S1,B18,1,1,1.0
2016,95BB15S1,B6,1,1,1.0
2016,95BB16S1,B25,1,1,1.0
2016,95BB18S1,B16,1,1,1.0
2016,95BB18S2,B19,1,1,1.0
2016,95BB19S3,B27,1,1,1.0
2016,95BB21S2,B28,4,1,4.0
2016,95BB22S1,B18,1,1,1.0
2016,95BB22S1,B28,1,1,1.0
2016,95BB23S1,B18,1,1,1.0
2016,95CC03W1,B26,1,1,1.0
2016,95CC06S1,B28,1,1,1.0
2016,95CC13W1,B25,1,1,1.0
2016,95CC18W1,B16,1,1,1.0
2016,95CC18W1,B26,1,1,1.0
2016,95CC20S1,B28,1,1,1.0
2016,95DD08W1,B28,1,1,1.0
2016,95DD14S1,B13,1,1,1.0
2016,95DD21W1,B28,1,1,1.0
2016,95FF01S2,B1,1,1,1.0
2016,95FF17W1,B16,1,1,1.0
2016,95GG03S3,B19,1,1,1.0
2016,95GG04S1,B19,1,1,1.0
2016,95GG06S2,B19,1,1,1.0
2016,95GG06S2,B26,1,1,1.0
2016,95GG06S2,B6,1,1,1.0
2016,95GG06S3,B14,1,1,1.0
2016,95GG06S3,B19,3,1,3.0
2016,95GG06S3,B25,1,1,1.0
2016,95GG06S3,B28,2,1,2.0
2016,95GG09S1,B14,2,1,2.0
2016,95GG10S2,B1,1,1,1.0
2016,95GG10S2,B16,1,1,1.0
2016,95GG11S1,B16,1,1,1.0
2016,95GG11S1,B27,1,1,1.0
2016,95GG12S1,B26,1,1,1.0
2016,95GG12S2,B13,1,1,1.0
2016,95GG12S2,B18,1,1,1.0
2016,95GG12S2,B19,1,1,1.0
2016,95GG12S2,B26,2,1,2.0
2016,95GG12S3,B25,1,1,1.0
2016,95GG12S3,B26,7,2,3.5
2016,95GG12S4,B24,1,1,1.0
2016,95GG13S3,B16,1,1,1.0
2016,95GG14S2,B19,1,1,1.0
2016,95GG15S1,B28,1,1,1.0
2016,95GG15S3,B19,1,1,1.0
2016,95GG16S2,B28,1,1,1.0
2016,95GG16S3,B28,1,1,1.0
2016,95GG17S3,B25,1,1,1.0
2016,95GG18S2,B28,2,2,1.0
2016,95GG19S2,B28,1,1,1.0
2016,95GG20S2,B28,1,1,1.0
2016,95GG21S1,B24,1,1,1.0
2016,95GG21S3,B24,1,1,1.0
2016,95GG22S1,B26,1,1,1.0
2016,95GG22S3,B28,1,1,1.0
2016,95GG25S1,B16,1,1,1.0
2016,95GG29S2,B1,1,1,1.0
2016,95GG31S1,B28,1,1,1.0
2016,95GG34S3,B19,1,1,1.0
2016,95GG35S1,B1,1,1,1.0
2016,95GG36S1,B28,1,1,1.0
2016,95GG37S1,B25,1,1,1.0
2016,95GG41S2,B24,1,1,1.0
2016,95GG42S4,B25,1,1,1.0
2016,95GG43S1,B17,1,1,1.0
2016,95GG44S1,B16,1,1,1.0
2016,95GG44S2,B16,1,1,1.0
2016,95GG45S1,B25,1,1,1.0
2016,95GG46S1,B24,1,1,1.0
2016,95GG47S1,B1,1,1,1.0
2016,95GG49S2,B28,1,1,1.0
2016,95GG49S3,B16,1,1,1.0
2016,95HH03W1,B7,1,1,1.0
2016,95HH04S2,B28,1,1,1.0
2016,95HH06S1,B1,1,1,1.0
2016,95HH06S1,B25,1,1,1.0
2016,95HH06S2,B28,1,1,1.0
2016,95HH06S2,B6,1,1,1.0
2016,95HH08W1,B13,1,1,1.0
2016,95HH08W1,B28,1,1,1.0
2016,95HH09W1,B28,1,1,1.0
2016,95HH12W1,B6,1,1,1.0
2016,95HH13W1,B28,1,1,1.0
2016,95HH14W1,B25,1,1,1.0
2016,95HH15W1,B1,1,1,1.0
2016,95HH15W1,B28,1,1,1.0
2016,95HH17W1,B28,1,1,1.0
2016,95II01S2,B25,1,1,1.0
2016,95II04S1,B24,1,1,1.0
2016,95II04S1,B25,1,1,1.0
2016,95II04S1,B28,1,1,1.0
2016,95II13W1,B28,2,2,1.0
2016,95II18W1,B19,1,1,1.0
2016,95II19S1,B25,1,1,1.0
2016,95II19S1,B28,1,1,1.0
2016,95JJ08S1,B25,1,1,1.0
2016,95JJ09W1,B25,1,1,1.0
2016,95JJ17W1,B25,1,1,1.0
2016,95JJ17W1,B28,1,1,1.0
2016,95KK03W1,B25,2,1,2.0
2016,95KK07W1,B13,1,1,1.0
2016,95LL02S2,B19,1,1,1.0
2016,95LL02S2,B24,1,1,1.0
2016,95LL04W1,B16,1,1,1.0
2016,95LL04W1,B28,1,1,1.0
2016,95LL04W1,B7,1,1,1.0
2016,95LL09S1,B13,1,1,1.0
2016,95LL15S2,B28,1,1,1.0
2016,95LL16S2,B28,1,1,1.0
2016,95LL19S1,B24,1,1,1.0
2016,95LL19S2,B16,1,1,1.0
2016,95LL23W1,B28,2,1,2.0
2016,95LL25S2,B25,2,2,1.0
2016,95LL26S1,B26,1,1,1.0
2016,95LL26S1,B28,1,1,1.0
2016,95MM01S2,B13,1,1,1.0
2016,95MM12S1,B26,2,1,2.0
2016,95MM13S2,B28,1,1,1.0
2016,95MM13S4,B28,1,1,1.0
2016,95MM18S2,B26,1,1,1.0
2016,95MM25S2,B26,1,1,1.0
2016,95MM27S1,B6,1,1,1.0
2016,95MM28W1,B28,1,1,1.0
2016,95NN03S1,B19,1,1,1.0
2016,95NN03S2,B28,1,1,1.0
2016,95NN13W1,B13,1,1,1.0
2016,95NN13W1,B28,1,1,1.0
2016,95NN21W1,B28,1,1,1.0
2016,95NN22W1,B25,1,1,1.0
2016,95OO07W1,B25,1,1,1.0
2016,95PP04W1,B13,1,1,1.0
2016,95PP10W1,B13,1,1,1.0
2016,95PP10W1,B24,1,1,1.0
2016,95PP11W1,B28,1,1,1.0
2016,95PP15W1,B25,1,1,1.0
2016,95PP17W1,B13,1,1,1.0
2016,95PP18W1,B26,1,1,1.0
2016,95PP19W1,B25,1,1,1.0
2016,95PP21W1,B13,5,1,5.0
2016,95PP21W1,B26,1,1,1.0
2016,95PP23W1,B25,2,2,1.0
2016,95QQ02W1,B28,1,1,1.0
2016,95QQ07W1,B25,1,1,1.0
2016,95QQ09W1,B28,1,1,1.0
2016,95SS01S1,B13,1,1,1.0
2016,95SS02S2,B26,1,1,1.0
2016,95SS03S1,B25,1,1,1.0
2016,95SS05S1,B25,1,1,1.0
2016,95SS05S2,B28,2,2,1.0
2016,95SS07S3,B1,1,1,1.0
2016,95SS08S1,B25,1,1,1.0
2016,95SS08S2,B26,1,1,1.0
2016,95SS09S1,B28,1,1,1.0
2016,95SS11S2,B25,2,2,1.0
2016,95SS15S1,B25,1,1,1.0
2016,95SS15S1,B26,1,1,1.0
2016,95SS15S1,B28,1,1,1.0
2016,95SS15S1,B6,1,1,1.0
2016,95SS15S2,B25,4,3,1.3333333333333333
2016,95SS17S1,B19,1,1,1.0
2016,95SS17S1,B26,1,1,1.0
2016,95SS17S1,B28,1,1,1.0
2016,95SS18S2,B19,1,1,1.0
2016,95SS21S1,B26,1,1,1.0
2016,95SS21S1,B6,1,1,1.0
2016,95SS21S2,B13,1,1,1.0
2016,95SS21S2,B28,1,1,1.0
2016,95SS22S2,B28,1,1,1.0
2016,95SS23S1,B26,1,1,1.0
2016,95SS23S2,B7,1,1,1.0
2016,95SS25W1,B28,1,1,1.0
2016,95SS27W1,B25,1,1,1.0
2016,95SS28W1,B28,2,2,1.0
2016,95SS29S1,B26,1,1,1.0
2016,95TT01W1,B25,1,1,1.0
2016,95TT06W1,B25,1,1,1.0
2016,95VV01S2,B28,1,1,1.0
2016,95VV05S2,B1,1,1,1.0
2016,95VV05S2,B28,1,1,1.0
2016,95VV11S1,B28,1,1,1.0
2016,95WW11S1,B25,1,1,1.0
2016,95WW13S2,B25,1,1,1.0
2016,95WW15S2,B24,1,1,1.0
2016,95WW16S2,B26,1,1,1.0
2016,95WW19S1,B26,1,1,1.0
2016,95WW20S1,B28,1,1,1.0
2016,95WW20S2,B15,1,1,1.0
2016,95WW20S2,B16,2,2,1.0
2016,95WW20S2,B25,1,1,1.0
2016,95WW21S2,B16,1,1,1.0
2016,95WW23S1,B13,1,1,1.0
2016,95WW24S2,B26,1,1,1.0
2016,95WW25W1,B26,1,1,1.0
2016,95WW25W1,B28,2,1,2.0
2016,95WW25W1,B7,1,1,1.0
2016,95XX03S1,B28,1,1,1.0
2016,95XX05W1,B24,1,1,1.0
2016,95XX06S1,B28,1,1,1.0
2016,95XX11S2,B1,1,1,1.0
2016,95XX15W1,B18,1,1,1.0
2016,95XX17S2,B28,1,1,1.0
2016,95XX18W1,B18,2,1,2.0
2016,95XX18W1,B19,1,1,1.0
2016,95XX19W1,B6,1,1,1.0
2016,95XX21W1,B28,2,2,1.0
2016,95XX22W1,B24,1,1,1.0
2016,95XX24S1,B19,1,1,1.0
2016,95XX24S1,B28,1,1,1.0
2016,95YY09W1,B6,1,1,1.0
2016,95ZZ01W1,B26,1,1,1.0
2016,E01000001,B13,1,1,1.0
2016,E01000001,B19,2,1,2.0
2016,E01000001,B24,1,1,1.0
2016,E01000002,B13,1,1,1.0
2016,E01000002,B16,1,1,1.0
2016,E01000003,B1,1,1,1.0
2016,E01000005,B24,1,1,1.0
2016,E01000007,B1,2,2,1.0
2016,E01000007,B19,1,1,1.0
2016,E01000008,B1,1,1,1.0
2016,E01000008,B14,1,1,1.0
2016,E01000008,B24,1,1,1.0
2016,E01000008,B25,1,1,1.0
2016,E01000008,B28,1,1,1.0
2016,E01000009,B1,2,1,2.0
2016,E01000009,B26,2,1,2.0
2016,E01000010,B13,1,1,1.0
2016,E01000010,B19,2,2,1.0
2016,E01000010,B25,3,2,1.5
2016,E01000011,B26,1,1,1.0
2016,E01000012,B19,1,1,1.0
2016,E01000012,B25,1,1,1.0
2016,E01000012,B26,1,1,1.0
2016,E01000013,B1,2,2,1.0
2016,E01000013,B26,1,1,1.0
2016,E01000014,B18,1,1,1.0
2016,E01000014,B26,1,1,1.0
2016,E01000015,B16,1,1,1.0
