lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
95AA06S1,B1,1,1,1.0
E01000019,B1,1,1,1.0
E01000025,B1,1,1,1.0
E01000064,B1,1,1,1.0
E01000133,B1,1,1,1.0
E01000153,B1,1,1,1.0
E01000155,B1,1,1,1.0
E01000160,B1,1,1,1.0
E01000165,B1,1,1,1.0
E01000197,B1,2,2,1.0
E01000222,B1,1,1,1.0
E01000231,B1,1,1,1.0
E01000241,B1,1,1,1.0
E01000247,B1,1,1,1.0
E01000264,B1,1,1,1.0
E01000297,B1,1,1,1.0
E01000311,B1,1,1,1.0
E01000326,B1,1,1,1.0
E01000329,B1,1,1,1.0
E01000330,B1,3,3,1.0
E01000332,B1,1,1,1.0
E01000336,B1,1,1,1.0
E01000339,B1,1,1,1.0
E01000346,B1,2,2,1.0
E01000348,B1,1,1,1.0
E01000349,B1,1,1,1.0
E01000351,B1,1,1,1.0
E01000355,B1,1,1,1.0
E01000356,B1,2,2,1.0
E01000362,B1,1,1,1.0
E01000371,B1,1,1,1.0
E01000372,B1,1,1,1.0
E01000373,B1,1,1,1.0
E01000376,B1,4,4,1.0
E01000378,B1,2,2,1.0
E01000382,B1,2,2,1.0
E01000384,B1,1,1,1.0
E01000385,B1,1,1,1.0
E01000387,B1,1,1,1.0
E01000388,B1,2,2,1.0
E01000389,B1,2,2,1.0
E01000390,B1,1,1,1.0
E01000391,B1,1,1,1.0
E01000401,B1,4,4,1.0
E01000403,B1,1,1,1.0
E01000405,B1,4,4,1.0
E01000406,B1,6,6,1.0
E01000407,B1,2,2,1.0
E01000410,B1,2,2,1.0
E01000411,B1,1,1,1.0
E01000414,B1,1,1,1.0
E01000421,B1,1,1,1.0
E01000423,B1,3,3,1.0
E01000429,B1,2,2,1.0
E01000430,B1,1,1,1.0
E01000431,B1,2,1,2.0
E01000433,B1,2,2,1.0
E01000434,B1,1,1,1.0
E01000437,B1,2,2,1.0
E01000439,B1,2,2,1.0
E01000442,B1,2,2,1.0
E01000445,B1,2,1,2.0
E01000451,B1,1,1,1.0
E01000457,B1,1,1,1.0
E01000462,B1,1,1,1.0
E01000466,B1,2,2,1.0
E01000467,B1,2,2,1.0
E01000468,B1,1,1,1.0
E01000469,B1,1,1,1.0
E01000497,B1,1,1,1.0
E01000646,B1,2,1,2.0
E01000648,B1,5,4,1.25
E01000652,B1,3,3,1.0
E01000653,B1,1,1,1.0
E01000655,B1,1,1,1.0
E01000656,B1,1,1,1.0
E01000662,B1,1,1,1.0
E01000664,B1,1,1,1.0
E01000666,B1,2,2,1.0
E01000667,B1,1,1,1.0
E01000668,B1,2,2,1.0
E01000669,B1,2,2,1.0
E01000671,B1,2,2,1.0
E01000672,B1,2,2,1.0
E01000675,B1,2,2,1.0
E01000676,B1,1,1,1.0
E01000677,B1,1,1,1.0
E01000678,B1,1,1,1.0
E01000681,B1,1,1,1.0
E01000682,B1,2,2,1.0
E01000683,B1,1,1,1.0
E01000687,B1,2,2,1.0
E01000689,B1,2,2,1.0
E01000690,B1,1,1,1.0
E01000691,B1,2,1,2.0
E01000692,B1,3,3,1.0
E01000693,B1,1,1,1.0
E01000695,B1,1,1,1.0
E01000699,B1,3,3,1.0
E01000700,B1,3,3,1.0
E01000702,B1,1,1,1.0
E01000704,B1,3,2,1.5
E01000705,B1,1,1,1.0
E01000706,B1,1,1,1.0
E01000708,B1,2,2,1.0
E01000710,B1,1,1,1.0
E01000711,B1,1,1,1.0
E01000712,B1,1,1,1.0
E01000713,B1,1,1,1.0
E01000714,B1,1,1,1.0
E01000715,B1,3,3,1.0
E01000716,B1,2,2,1.0
E01000718,B1,2,2,1.0
E01000719,B1,1,1,1.0
E01000720,B1,5,5,1.0
E01000726,B1,1,1,1.0
E01000728,B1,4,4,1.0
E01000730,B1,3,3,1.0
E01000732,B1,1,1,1.0
E01000733,B1,2,2,1.0
E01000734,B1,1,1,1.0
E01000736,B1,4,3,1.3333333333333333
E01000741,B1,1,1,1.0
E01000744,B1,1,1,1.0
E01000747,B1,1,1,1.0
E01000748,B1,3,3,1.0
E01000749,B1,1,1,1.0
E01000752,B1,4,4,1.0
E01000753,B1,2,2,1.0
E01000755,B1,1,1,1.0
E01000756,B1,1,1,1.0
E01000760,B1,3,3,1.0
E01000761,B1,1,1,1.0
E01000765,B1,3,3,1.0
E01000766,B1,2,2,1.0
E01000771,B1,7,7,1.0
E01000774,B1,1,1,1.0
E01000775,B1,2,2,1.0
E01000779,B1,1,1,1.0
E01000782,B1,1,1,1.0
E01000785,B1,2,2,1.0
E01000787,B1,3,3,1.0
E01000789,B1,1,1,1.0
E01000790,B1,1,1,1.0
E01000791,B1,2,2,1.0
E01000795,B1,3,2,1.5
E01000797,B1,1,1,1.0
E01000798,B1,1,1,1.0
E01000799,B1,1,1,1.0
E01000800,B1,1,1,1.0
E01000804,B1,3,3,1.0
E01000807,B1,2,2,1.0
E01000809,B1,1,1,1.0
E01000812,B1,1,1,1.0
E01000816,B1,1,1,1.0
E01000825,B1,1,1,1.0
E01000826,B1,1,1,1.0
E01000828,B1,1,1,1.0
E01000839,B1,1,1,1.0
E01000840,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01001096,B1,1,1,1.0
E01001157,B1,1,1,1.0
E01001482,B1,1,1,1.0
E01001488,B1,3,2,1.5
E01001497,B1,1,1,1.0
E01001555,B1,1,1,1.0
E01001571,B1,2,2,1.0
E01001573,B1,1,1,1.0
E01001574,B1,1,1,1.0
E01001577,B1,2,2,1.0
E01001578,B1,1,1,1.0
E01001580,B1,1,1,1.0
E01001581,B1,1,1,1.0
E01001583,B1,1,1,1.0
E01001585,B1,1,1,1.0
E01001586,B1,1,1,1.0
E01001587,B1,1,1,1.0
E01001590,B1,1,1,1.0
E01001591,B1,2,2,1.0
E01001593,B1,2,2,1.0
E01001597,B1,1,1,1.0
E01001598,B1,1,1,1.0
E01001602,B1,1,1,1.0
E01001605,B1,3,3,1.0
E01001607,B1,1,1,1.0
E01001608,B1,1,1,1.0
E01001610,B1,1,1,1.0
E01001611,B1,1,1,1.0
E01001613,B1,1,1,1.0
E01001614,B1,1,1,1.0
E01001615,B1,3,1,3.0
E01001617,B1,1,1,1.0
E01001621,B1,1,1,1.0
E01001623,B1,2,2,1.0
E01001632,B1,3,2,1.5
E01001635,B1,2,2,1.0
E01001637,B1,1,1,1.0
E01001645,B1,1,1,1.0
E01001652,B1,2,2,1.0
E01001654,B1,3,2,1.5
E01001655,B1,1,1,1.0
E01001656,B1,1,1,1.0
E01001657,B1,1,1,1.0
E01001661,B1,1,1,1.0
E01001664,B1,1,1,1.0
E01001666,B1,1,1,1.0
E01001668,B1,1,1,1.0
E01001674,B1,2,2,1.0
E01001675,B1,1,1,1.0
E01001676,B1,3,1,3.0
E01001677,B1,1,1,1.0
E01001679,B1,2,2,1.0
E01001681,B1,1,1,1.0
E01001682,B1,1,1,1.0
E01001684,B1,3,3,1.0
E01001686,B1,3,3,1.0
E01001695,B1,1,1,1.0
E01001696,B1,2,2,1.0
E01001697,B1,1,1,1.0
E01001699,B1,1,1,1.0
E01001701,B1,2,2,1.0
E01001704,B1,1,1,1.0
E01001706,B1,1,1,1.0
E01001709,B1,2,2,1.0
E01001710,B1,1,1,1.0
E01001722,B1,1,1,1.0
E01001723,B1,1,1,1.0
E01001729,B1,1,1,1.0
E01001730,B1,1,1,1.0
E01001737,B1,1,1,1.0
E01001742,B1,4,2,2.0
E01001744,B1,2,1,2.0
E01001745,B1,1,1,1.0
E01001747,B1,1,1,1.0
E01001748,B1,3,3,1.0
E01001750,B1,1,1,1.0
E01001752,B1,1,1,1.0
E01001757,B1,1,1,1.0
E01001759,B1,1,1,1.0
E01001762,B1,1,1,1.0
