period,LSOA,SHEF_B_CODE,report_count,user_count,average
2017-7,,B13,1,1,1.0
2017-7,,B16,1,1,1.0
2017-7,,B26,1,1,1.0
2017-7,95BB21S2,B28,1,1,1.0
2017-7,95FF13W1,B1,1,1,1.0
2017-7,95GG29S2,B18,1,1,1.0
2017-7,95GG50S1,B26,1,1,1.0
2017-7,95GG50S2,B26,5,2,2.5
2017-7,95GG50S2,B6,1,1,1.0
2017-7,95GG50S3,B26,1,1,1.0
2017-7,95HH17W1,B7,1,1,1.0
2017-7,95LL08S1,B24,1,1,1.0
2017-7,95MM01S3,B28,1,1,1.0
2017-7,95MM02S1,B19,1,1,1.0
2017-7,95MM29W1,B28,1,1,1.0
2017-7,95NN21W1,B13,1,1,1.0
2017-7,95NN21W1,B28,1,1,1.0
2017-7,95QQ14S1,B28,1,1,1.0
2017-7,95WW21S2,B14,1,1,1.0
2017-7,E01000005,B16,1,1,1.0
2017-7,E01000014,B28,1,1,1.0
2017-7,E01000029,B26,2,1,2.0
2017-7,E01000049,B26,1,1,1.0
2017-7,E01000053,B25,1,1,1.0
2017-7,E01000054,B26,1,1,1.0
2017-7,E01000074,B26,1,1,1.0
2017-7,E01000078,B26,1,1,1.0
2017-7,E01000083,B24,1,1,1.0
2017-7,E01000092,B13,1,1,1.0
2017-7,E01000092,B19,2,1,2.0
2017-7,E01000094,B4,1,1,1.0
2017-7,E01000095,B26,1,1,1.0
2017-7,E01000112,B26,1,1,1.0
2017-7,E01000115,B25,1,1,1.0
2017-7,E01000116,B1,1,1,1.0
2017-7,E01000116,B25,1,1,1.0
2017-7,E01000124,B17,1,1,1.0
2017-7,E01000124,B7,2,2,1.0
2017-7,E01000126,B14,1,1,1.0
2017-7,E01000126,B17,1,1,1.0
2017-7,E01000126,B26,3,1,3.0
2017-7,E01000127,B26,1,1,1.0
2017-7,E01000128,B13,1,1,1.0
2017-7,E01000128,B25,1,1,1.0
2017-7,E01000128,B26,3,2,1.5
2017-7,E01000129,B25,1,1,1.0
2017-7,E01000130,B25,2,2,1.0
2017-7,E01000130,B26,1,1,1.0
2017-7,E01000131,B13,1,1,1.0
2017-7,E01000131,B19,1,1,1.0
2017-7,E01000132,B1,1,1,1.0
2017-7,E01000132,B19,1,1,1.0
2017-7,E01000132,B26,5,1,5.0
2017-7,E01000133,B26,1,1,1.0
2017-7,E01000136,B17,1,1,1.0
2017-7,E01000136,B19,1,1,1.0
2017-7,E01000137,B26,1,1,1.0
2017-7,E01000138,B13,1,1,1.0
2017-7,E01000140,B26,4,4,1.0
2017-7,E01000142,B26,1,1,1.0
2017-7,E01000146,B25,3,1,3.0
2017-7,E01000147,B25,1,1,1.0
2017-7,E01000148,B26,1,1,1.0
2017-7,E01000150,B17,1,1,1.0
2017-7,E01000150,B26,9,2,4.5
