period,LSOA,SHEF_B_CODE,report_count,user_count,average
2014,,B13,1,1,1.0
2014,,B15,1,1,1.0
2014,,B16,2,2,1.0
2014,,B18,1,1,1.0
2014,,B19,1,1,1.0
2014,,B21,1,1,1.0
2014,,B26,2,2,1.0
2014,,B28,1,1,1.0
2014,,B6,1,1,1.0
2014,95AA01S1,B28,1,1,1.0
2014,95AA09W1,B16,1,1,1.0
2014,95AA11S2,B13,1,1,1.0
2014,95AA12W1,B28,1,1,1.0
2014,95AA13S2,B28,1,1,1.0
2014,95AA15S2,B19,1,1,1.0
2014,95BB01S2,B13,1,1,1.0
2014,95BB01S2,B16,1,1,1.0
2014,95BB07S1,B13,1,1,1.0
2014,95BB10S2,B25,1,1,1.0
2014,95BB11S2,B28,3,1,3.0
2014,95BB19S3,B19,1,1,1.0
2014,95BB19S3,B6,1,1,1.0
2014,95BB21S2,B28,1,1,1.0
2014,95DD02S1,B28,1,1,1.0
2014,95DD09W1,B25,1,1,1.0
2014,95DD14S1,B13,1,1,1.0
2014,95DD14S1,B24,1,1,1.0
2014,95DD19S1,B28,1,1,1.0
2014,95EE01W1,B13,1,1,1.0
2014,95EE08W1,B17,1,1,1.0
2014,95FF01S2,B16,1,1,1.0
2014,95GG01S2,B19,1,1,1.0
2014,95GG05S1,B28,1,1,1.0
2014,95GG06S2,B6,1,1,1.0
2014,95GG08S2,B19,1,1,1.0
2014,95GG09S1,B14,1,1,1.0
2014,95GG09S3,B19,1,1,1.0
2014,95GG12S1,B14,1,1,1.0
2014,95GG12S3,B26,1,1,1.0
2014,95GG13S2,B28,1,1,1.0
2014,95GG13S3,B19,1,1,1.0
2014,95GG15S2,B14,1,1,1.0
2014,95GG20S1,B28,1,1,1.0
2014,95GG22S2,B28,1,1,1.0
2014,95GG25S1,B28,1,1,1.0
2014,95GG37S3,B18,1,1,1.0
2014,95GG38S1,B16,2,2,1.0
2014,95GG38S1,B27,1,1,1.0
2014,95GG41S3,B28,1,1,1.0
2014,95GG51S3,B6,1,1,1.0
2014,95HH04S2,B26,1,1,1.0
2014,95HH04S2,B28,1,1,1.0
2014,95HH06S2,B28,2,2,1.0
2014,95HH08W1,B13,1,1,1.0
2014,95HH13W1,B28,1,1,1.0
2014,95HH14W1,B25,1,1,1.0
2014,95HH17W1,B16,1,1,1.0
2014,95HH17W1,B25,1,1,1.0
2014,95II04S1,B13,2,1,2.0
2014,95II04S2,B28,1,1,1.0
2014,95II06S2,B28,1,1,1.0
2014,95II08W1,B27,1,1,1.0
2014,95II11W1,B26,1,1,1.0
2014,95II11W1,B28,2,2,1.0
2014,95II14W1,B28,1,1,1.0
2014,95II15S1,B28,1,1,1.0
2014,95II16W1,B28,1,1,1.0
2014,95II17W1,B28,2,2,1.0
2014,95II20W1,B28,1,1,1.0
2014,95JJ02W1,B25,1,1,1.0
2014,95JJ04S1,B26,1,1,1.0
2014,95JJ14W1,B26,1,1,1.0
2014,95JJ20S1,B13,1,1,1.0
2014,95KK02W1,B25,1,1,1.0
2014,95LL05S1,B28,1,1,1.0
2014,95LL16S2,B17,1,1,1.0
2014,95LL16S2,B28,4,3,1.3333333333333333
2014,95MM15S2,B28,1,1,1.0
2014,95MM18S1,B19,1,1,1.0
2014,95MM18S1,B28,1,1,1.0
2014,95MM18S2,B16,1,1,1.0
2014,95NN15W1,B18,1,1,1.0
2014,95NN19S2,B25,1,1,1.0
2014,95NN20W1,B24,1,1,1.0
2014,95NN20W1,B25,2,1,2.0
2014,95PP04W1,B26,2,1,2.0
2014,95PP07W1,B25,1,1,1.0
2014,95PP10W1,B13,1,1,1.0
2014,95PP18W1,B25,1,1,1.0
2014,95PP19W1,B26,1,1,1.0
2014,95PP21W1,B25,1,1,1.0
2014,95QQ11W1,B28,1,1,1.0
2014,95QQ14S1,B16,1,1,1.0
2014,95SS01S1,B28,1,1,1.0
2014,95SS01S2,B25,1,1,1.0
2014,95SS02S2,B1,1,1,1.0
2014,95SS02S2,B28,1,1,1.0
2014,95SS04S2,B19,1,1,1.0
2014,95SS05S2,B25,1,1,1.0
2014,95SS08S1,B25,3,1,3.0
2014,95SS15S2,B13,1,1,1.0
2014,95SS20W1,B19,1,1,1.0
2014,95SS20W1,B28,1,1,1.0
2014,95SS21S2,B13,1,1,1.0
2014,95SS23S2,B28,1,1,1.0
2014,95SS29S1,B14,1,1,1.0
2014,95TT12W1,B13,1,1,1.0
2014,95TT13S2,B18,1,1,1.0
2014,95TT16W1,B28,1,1,1.0
2014,95VV01S1,B14,1,1,1.0
2014,95VV05S2,B13,1,1,1.0
2014,95VV05S2,B28,1,1,1.0
2014,95VV24S1,B13,1,1,1.0
2014,95VV24S2,B13,1,1,1.0
2014,95WW01S2,B28,1,1,1.0
2014,95WW02S2,B26,1,1,1.0
2014,95WW02S2,B28,1,1,1.0
2014,95WW06S1,B25,1,1,1.0
2014,95WW18W1,B13,1,1,1.0
2014,95WW19S3,B26,1,1,1.0
2014,95WW20S1,B16,1,1,1.0
2014,95WW20S1,B28,1,1,1.0
2014,95WW20S2,B25,1,1,1.0
2014,95WW25W1,B28,1,1,1.0
2014,95XX05W1,B19,1,1,1.0
2014,95XX10S2,B28,1,1,1.0
2014,95XX10S3,B19,1,1,1.0
2014,95XX13W1,B25,1,1,1.0
2014,95XX13W1,B28,1,1,1.0
2014,95XX23W1,B26,1,1,1.0
2014,95XX24S2,B19,1,1,1.0
2014,95YY05W1,B6,1,1,1.0
2014,95ZZ13W1,B28,1,1,1.0
2014,E01000001,B25,1,1,1.0
2014,E01000002,B11,1,1,1.0
2014,E01000003,B25,1,1,1.0
2014,E01000003,B26,3,1,3.0
2014,E01000005,B24,1,1,1.0
2014,E01000007,B1,3,1,3.0
2014,E01000007,B27,2,1,2.0
2014,E01000009,B1,3,1,3.0
2014,E01000009,B25,1,1,1.0
2014,E01000010,B24,1,1,1.0
2014,E01000010,B25,6,1,6.0
2014,E01000010,B7,1,1,1.0
2014,E01000011,B28,1,1,1.0
2014,E01000012,B25,3,1,3.0
2014,E01000014,B27,1,1,1.0
2014,E01000015,B25,1,1,1.0
2014,E01000020,B25,1,1,1.0
2014,E01000023,B16,1,1,1.0
2014,E01000024,B25,1,1,1.0
2014,E01000025,B25,1,1,1.0
2014,E01000025,B26,1,1,1.0
2014,E01000027,B26,1,1,1.0
2014,E01000027,B5,1,1,1.0
2014,E01000030,B24,1,1,1.0
2014,E01000030,B25,1,1,1.0
2014,E01000035,B26,1,1,1.0
2014,E01000037,B25,1,1,1.0
2014,E01000038,B1,1,1,1.0
2014,E01000040,B25,3,1,3.0
2014,E01000040,B26,9,1,9.0
2014,E01000040,B27,2,1,2.0
2014,E01000041,B25,1,1,1.0
2014,E01000042,B1,1,1,1.0
2014,E01000042,B25,2,1,2.0
