lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000380,B1,1,1,1.0
E01000646,B1,2,2,1.0
E01000653,B1,2,2,1.0
E01000659,B1,1,1,1.0
E01000674,B1,1,1,1.0
E01000683,B1,1,1,1.0
E01000686,B1,2,2,1.0
E01000689,B1,1,1,1.0
E01000698,B1,1,1,1.0
E01000711,B1,1,1,1.0
E01000712,B1,1,1,1.0
E01000719,B1,1,1,1.0
E01000720,B1,1,1,1.0
E01000724,B1,1,1,1.0
E01000725,B1,1,1,1.0
E01000727,B1,1,1,1.0
E01000728,B1,1,1,1.0
E01000729,B1,1,1,1.0
E01000737,B1,1,1,1.0
E01000738,B1,3,3,1.0
E01000740,B1,3,3,1.0
E01000743,B1,2,2,1.0
E01000744,B1,2,2,1.0
E01000746,B1,1,1,1.0
E01000747,B1,2,2,1.0
E01000755,B1,1,1,1.0
E01000762,B1,2,2,1.0
E01000774,B1,1,1,1.0
E01000780,B1,2,2,1.0
E01000784,B1,2,2,1.0
E01000792,B1,3,2,1.5
E01000794,B1,1,1,1.0
E01000796,B1,2,1,2.0
E01000798,B1,1,1,1.0
E01000800,B1,1,1,1.0
E01000802,B1,1,1,1.0
E01000803,B1,1,1,1.0
E01000807,B1,1,1,1.0
E01000816,B1,1,1,1.0
E01000818,B1,1,1,1.0
E01000837,B1,1,1,1.0
E01000840,B1,4,3,1.3333333333333333
E01000941,B1,1,1,1.0
E01001305,B1,2,1,2.0
E01001640,B1,1,1,1.0
E01001801,B1,1,1,1.0
E01001804,B1,1,1,1.0
E01001835,B1,1,1,1.0
E01002632,B1,1,1,1.0
E01002684,B1,1,1,1.0
E01002960,B1,1,1,1.0
E01002962,B1,1,1,1.0
E01002964,B1,1,1,1.0
E01003155,B1,1,1,1.0
E01003177,B1,1,1,1.0
E01003178,B1,1,1,1.0
E01004495,B1,1,1,1.0
E01005842,B1,1,1,1.0
E01006180,B1,1,1,1.0
E01007868,B1,1,1,1.0
E01008000,B1,1,1,1.0
E01008097,B1,1,1,1.0
E01009684,B1,1,1,1.0
E01010610,B1,1,1,1.0
E01011277,B1,2,1,2.0
E01012649,B1,1,1,1.0
E01014125,B1,1,1,1.0
E01014429,B1,1,1,1.0
E01014467,B1,1,1,1.0
E01014491,B1,1,1,1.0
E01014871,B1,1,1,1.0
E01015141,B1,1,1,1.0
E01015489,B1,1,1,1.0
E01015511,B1,1,1,1.0
E01016559,B1,1,1,1.0
E01016850,B1,1,1,1.0
E01016955,B1,1,1,1.0
E01017579,B1,1,1,1.0
E01017894,B1,1,1,1.0
E01017921,B1,1,1,1.0
E01017927,B1,1,1,1.0
E01017935,B1,1,1,1.0
E01018791,B1,2,1,2.0
E01018793,B1,1,1,1.0
E01018990,B1,1,1,1.0
E01019376,B1,1,1,1.0
E01019592,B1,1,1,1.0
E01021103,B1,1,1,1.0
E01021687,B1,1,1,1.0
E01021706,B1,1,1,1.0
E01022126,B1,1,1,1.0
E01022871,B1,1,1,1.0
E01023082,B1,1,1,1.0
E01023721,B1,2,1,2.0
E01023752,B1,1,1,1.0
E01023756,B1,2,2,1.0
E01023757,B1,2,2,1.0
E01023760,B1,1,1,1.0
E01023762,B1,1,1,1.0
E01023764,B1,1,1,1.0
E01023769,B1,2,2,1.0
E01023771,B1,1,1,1.0
E01023772,B1,1,1,1.0
E01023775,B1,1,1,1.0
E01023776,B1,1,1,1.0
E01023777,B1,3,3,1.0
E01023780,B1,2,2,1.0
E01023782,B1,1,1,1.0
E01023783,B1,1,1,1.0
E01023785,B1,2,2,1.0
E01023786,B1,1,1,1.0
E01023787,B1,1,1,1.0
E01023788,B1,1,1,1.0
E01023789,B1,2,2,1.0
E01023792,B1,1,1,1.0
E01023796,B1,3,3,1.0
E01025072,B1,1,1,1.0
E01025297,B1,1,1,1.0
E01027406,B1,1,1,1.0
E01028155,B1,1,1,1.0
E01028478,B1,1,1,1.0
E01028654,B1,1,1,1.0
E01028738,B1,1,1,1.0
E01028815,B1,1,1,1.0
E01028938,B1,1,1,1.0
E01029527,B1,1,1,1.0
E01029528,B1,1,1,1.0
