period,LSOA,SHEF_B_CODE,report_count,user_count,average
2010,,B13,1,1,1.0
2010,,B16,1,1,1.0
2010,,B25,3,3,1.0
2010,,B26,1,1,1.0
2010,,B28,1,1,1.0
2010,E01000001,B13,1,1,1.0
2010,E01000001,B16,1,1,1.0
2010,E01000002,B19,1,1,1.0
2010,E01000003,B24,1,1,1.0
2010,E01000005,B13,1,1,1.0
2010,E01000005,B16,1,1,1.0
2010,E01000005,B17,1,1,1.0
2010,E01000005,B19,1,1,1.0
2010,E01000005,B24,1,1,1.0
2010,E01000005,B25,2,1,2.0
2010,E01000006,B25,2,2,1.0
2010,E01000007,B19,1,1,1.0
2010,E01000007,B25,1,1,1.0
2010,E01000009,B25,4,1,4.0
2010,E01000010,B16,1,1,1.0
2010,E01000010,B19,1,1,1.0
2010,E01000012,B25,1,1,1.0
2010,E01000019,B16,1,1,1.0
2010,E01000028,B19,1,1,1.0
2010,E01000032,B16,1,1,1.0
2010,E01000040,B1,1,1,1.0
2010,E01000040,B13,1,1,1.0
2010,E01000040,B28,1,1,1.0
2010,E01000043,B25,1,1,1.0
2010,E01000044,B13,1,1,1.0
2010,E01000044,B25,5,2,2.5
2010,E01000044,B28,1,1,1.0
2010,E01000050,B25,2,2,1.0
2010,E01000057,B13,1,1,1.0
2010,E01000060,B15,1,1,1.0
2010,E01000061,B16,1,1,1.0
2010,E01000061,B25,2,2,1.0
2010,E01000064,B26,1,1,1.0
2010,E01000066,B15,1,1,1.0
2010,E01000066,B19,2,1,2.0
2010,E01000066,B26,2,1,2.0
2010,E01000068,B25,1,1,1.0
2010,E01000068,B28,1,1,1.0
2010,E01000070,B25,2,1,2.0
2010,E01000071,B13,2,2,1.0
2010,E01000071,B19,1,1,1.0
2010,E01000072,B26,2,2,1.0
2010,E01000079,B26,1,1,1.0
2010,E01000082,B1,1,1,1.0
2010,E01000095,B25,2,1,2.0
2010,E01000097,B18,1,1,1.0
2010,E01000100,B25,2,1,2.0
2010,E01000105,B16,2,1,2.0
2010,E01000105,B18,1,1,1.0
2010,E01000113,B19,1,1,1.0
2010,E01000113,B26,2,1,2.0
2010,E01000114,B26,1,1,1.0
2010,E01000115,B15,1,1,1.0
2010,E01000115,B16,18,2,9.0
2010,E01000115,B17,1,1,1.0
2010,E01000115,B19,3,3,1.0
2010,E01000115,B25,4,4,1.0
2010,E01000116,B16,1,1,1.0
2010,E01000116,B19,3,3,1.0
2010,E01000116,B25,3,3,1.0
2010,E01000116,B28,1,1,1.0
2010,E01000117,B13,3,1,3.0
2010,E01000117,B16,1,1,1.0
2010,E01000117,B17,1,1,1.0
2010,E01000117,B25,4,4,1.0
2010,E01000117,B26,1,1,1.0
2010,E01000117,B28,2,2,1.0
2010,E01000118,B15,1,1,1.0
2010,E01000118,B17,1,1,1.0
2010,E01000118,B18,2,1,2.0
2010,E01000118,B19,3,3,1.0
2010,E01000118,B25,1,1,1.0
2010,E01000118,B28,1,1,1.0
2010,E01000118,B6,1,1,1.0
2010,E01000119,B13,1,1,1.0
2010,E01000119,B19,1,1,1.0
2010,E01000119,B25,1,1,1.0
2010,E01000119,B26,1,1,1.0
2010,E01000119,B28,2,2,1.0
2010,E01000120,B13,2,2,1.0
2010,E01000120,B16,4,3,1.3333333333333333
2010,E01000120,B18,1,1,1.0
2010,E01000120,B19,2,2,1.0
2010,E01000120,B25,9,8,1.125
2010,E01000121,B1,1,1,1.0
2010,E01000121,B19,1,1,1.0
2010,E01000122,B19,1,1,1.0
2010,E01000122,B25,2,2,1.0
2010,E01000123,B13,2,2,1.0
2010,E01000123,B16,1,1,1.0
2010,E01000123,B19,2,1,2.0
2010,E01000123,B25,5,4,1.25
2010,E01000123,B26,1,1,1.0
2010,E01000123,B28,1,1,1.0
2010,E01000124,B13,1,1,1.0
2010,E01000124,B14,1,1,1.0
2010,E01000124,B16,2,2,1.0
2010,E01000124,B19,2,2,1.0
2010,E01000124,B28,1,1,1.0
2010,E01000125,B1,1,1,1.0
2010,E01000125,B18,1,1,1.0
2010,E01000125,B24,1,1,1.0
2010,E01000125,B25,4,4,1.0
2010,E01000125,B26,2,2,1.0
2010,E01000125,B28,3,3,1.0
2010,E01000125,B6,1,1,1.0
2010,E01000126,B1,1,1,1.0
2010,E01000126,B13,1,1,1.0
2010,E01000126,B16,5,3,1.6666666666666667
2010,E01000126,B25,4,3,1.3333333333333333
2010,E01000126,B26,4,1,4.0
2010,E01000127,B1,1,1,1.0
2010,E01000127,B16,1,1,1.0
2010,E01000127,B19,1,1,1.0
2010,E01000127,B25,2,2,1.0
2010,E01000128,B18,1,1,1.0
2010,E01000128,B19,2,2,1.0
2010,E01000128,B26,2,2,1.0
2010,E01000128,B27,1,1,1.0
2010,E01000128,B28,4,2,2.0
2010,E01000129,B13,2,2,1.0
2010,E01000129,B15,1,1,1.0
2010,E01000129,B16,1,1,1.0
2010,E01000129,B19,2,1,2.0
2010,E01000129,B24,1,1,1.0
2010,E01000129,B25,9,9,1.0
2010,E01000129,B26,1,1,1.0
2010,E01000129,B28,1,1,1.0
2010,E01000130,B19,1,1,1.0
2010,E01000130,B25,4,4,1.0
2010,E01000130,B26,2,2,1.0
2010,E01000131,B15,1,1,1.0
2010,E01000131,B19,1,1,1.0
2010,E01000131,B24,1,1,1.0
2010,E01000131,B25,1,1,1.0
2010,E01000131,B26,1,1,1.0
2010,E01000131,B28,2,2,1.0
2010,E01000131,B6,1,1,1.0
2010,E01000132,B19,1,1,1.0
2010,E01000132,B25,1,1,1.0
2010,E01000134,B16,2,1,2.0
2010,E01000134,B19,2,2,1.0
2010,E01000134,B25,4,4,1.0
2010,E01000134,B28,1,1,1.0
2010,E01000135,B13,1,1,1.0
2010,E01000135,B16,3,3,1.0
2010,E01000135,B18,2,2,1.0
2010,E01000135,B19,1,1,1.0
2010,E01000135,B24,1,1,1.0
2010,E01000135,B25,9,9,1.0
2010,E01000136,B13,2,2,1.0
2010,E01000136,B16,3,3,1.0
2010,E01000136,B17,1,1,1.0
2010,E01000136,B19,4,4,1.0
2010,E01000136,B25,4,4,1.0
2010,E01000136,B26,2,1,2.0
2010,E01000136,B27,1,1,1.0
2010,E01000136,B28,2,2,1.0
2010,E01000137,B16,2,2,1.0
2010,E01000138,B16,1,1,1.0
2010,E01000138,B17,2,2,1.0
2010,E01000138,B19,1,1,1.0
2010,E01000138,B24,2,2,1.0
2010,E01000138,B25,2,2,1.0
2010,E01000138,B26,2,2,1.0
2010,E01000139,B13,1,1,1.0
2010,E01000139,B19,2,2,1.0
2010,E01000139,B25,6,6,1.0
2010,E01000139,B28,1,1,1.0
2010,E01000140,B16,2,2,1.0
2010,E01000140,B19,3,2,1.5
2010,E01000140,B25,2,2,1.0
2010,E01000140,B4,1,1,1.0
2010,E01000141,B14,1,1,1.0
2010,E01000141,B16,1,1,1.0
2010,E01000141,B24,1,1,1.0
2010,E01000141,B25,6,6,1.0
2010,E01000141,B26,3,3,1.0
2010,E01000141,B28,3,3,1.0
2010,E01000141,B4,3,3,1.0
2010,E01000142,B13,5,3,1.6666666666666667
2010,E01000142,B15,2,1,2.0
2010,E01000142,B16,4,2,2.0
2010,E01000142,B19,1,1,1.0
2010,E01000142,B24,1,1,1.0
2010,E01000142,B25,2,2,1.0
2010,E01000142,B26,1,1,1.0
2010,E01000142,B28,2,2,1.0
2010,E01000144,B13,1,1,1.0
2010,E01000144,B16,1,1,1.0
2010,E01000144,B24,3,2,1.5
2010,E01000144,B25,9,6,1.5
2010,E01000144,B28,2,2,1.0
2010,E01000145,B13,2,2,1.0
2010,E01000145,B16,2,2,1.0
2010,E01000145,B25,1,1,1.0
2010,E01000145,B28,1,1,1.0
2010,E01000146,B1,1,1,1.0
2010,E01000146,B13,1,1,1.0
2010,E01000146,B16,1,1,1.0
2010,E01000146,B17,1,1,1.0
2010,E01000146,B19,4,3,1.3333333333333333
2010,E01000146,B24,1,1,1.0
2010,E01000146,B25,9,9,1.0
2010,E01000146,B26,2,2,1.0
2010,E01000146,B28,2,2,1.0
2010,E01000147,B16,1,1,1.0
2010,E01000147,B19,3,3,1.0
2010,E01000147,B25,4,4,1.0
2010,E01000148,B13,1,1,1.0
2010,E01000148,B25,3,3,1.0
2010,E01000148,B6,2,2,1.0
2010,E01000150,B16,2,2,1.0
2010,E01000150,B19,1,1,1.0
2010,E01000150,B24,2,2,1.0
2010,E01000150,B25,7,6,1.1666666666666667
2010,E01000150,B26,2,2,1.0
2010,E01000150,B28,1,1,1.0
2010,E01000151,B1,1,1,1.0
2010,E01000151,B18,1,1,1.0
2010,E01000151,B19,1,1,1.0
2010,E01000152,B1,1,1,1.0
2010,E01000152,B16,2,2,1.0
2010,E01000153,B19,2,2,1.0
2010,E01000154,B19,1,1,1.0
2010,E01000154,B25,2,2,1.0
2010,E01000155,B16,1,1,1.0
2010,E01000155,B19,1,1,1.0
2010,E01000155,B25,8,6,1.3333333333333333
2010,E01000155,B28,1,1,1.0
2010,E01000156,B19,3,3,1.0
2010,E01000156,B25,3,3,1.0
2010,E01000157,B19,1,1,1.0
2010,E01000157,B25,5,5,1.0
2010,E01000158,B16,2,2,1.0
2010,E01000158,B17,1,1,1.0
2010,E01000158,B19,1,1,1.0
2010,E01000158,B28,1,1,1.0
2010,E01000159,B16,1,1,1.0
2010,E01000159,B18,1,1,1.0
2010,E01000159,B19,5,3,1.6666666666666667
2010,E01000159,B25,6,6,1.0
2010,E01000159,B6,1,1,1.0
2010,E01000160,B13,2,2,1.0
2010,E01000160,B16,1,1,1.0
2010,E01000160,B17,2,2,1.0
2010,E01000160,B24,1,1,1.0
2010,E01000160,B25,3,2,1.5
2010,E01000161,B13,1,1,1.0
2010,E01000161,B17,2,2,1.0
2010,E01000161,B19,1,1,1.0
2010,E01000161,B25,1,1,1.0
2010,E01000161,B26,1,1,1.0
2010,E01000162,B13,1,1,1.0
2010,E01000162,B19,5,4,1.25
2010,E01000162,B25,2,2,1.0
2010,E01000163,B26,1,1,1.0
2010,E01000164,B13,1,1,1.0
2010,E01000164,B16,3,3,1.0
2010,E01000164,B18,1,1,1.0
2010,E01000164,B19,4,4,1.0
2010,E01000164,B25,6,6,1.0
2010,E01000164,B26,1,1,1.0
2010,E01000164,B28,2,2,1.0
2010,E01000165,B13,3,3,1.0
2010,E01000165,B16,2,2,1.0
2010,E01000165,B26,3,1,3.0
2010,E01000165,B28,1,1,1.0
2010,E01000166,B13,1,1,1.0
2010,E01000166,B16,2,2,1.0
2010,E01000166,B19,1,1,1.0
2010,E01000166,B25,1,1,1.0
2010,E01000167,B13,1,1,1.0
2010,E01000167,B19,1,1,1.0
2010,E01000167,B25,3,3,1.0
2010,E01000168,B16,1,1,1.0
2010,E01000168,B19,3,3,1.0
2010,E01000168,B25,1,1,1.0
2010,E01000168,B26,1,1,1.0
2010,E01000168,B28,1,1,1.0
2010,E01000169,B1,1,1,1.0
2010,E01000169,B13,2,2,1.0
2010,E01000169,B16,2,2,1.0
2010,E01000169,B19,2,2,1.0
2010,E01000169,B24,1,1,1.0
