lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
95HH12W1,B1,2,1,2.0
E01000015,B1,1,1,1.0
E01000075,B1,1,1,1.0
E01000098,B1,1,1,1.0
E01000132,B1,1,1,1.0
E01000148,B1,1,1,1.0
E01000157,B1,1,1,1.0
E01000163,B1,3,1,3.0
E01000164,B1,1,1,1.0
E01000206,B1,1,1,1.0
E01000238,B1,1,1,1.0
E01000263,B1,1,1,1.0
E01000311,B1,1,1,1.0
E01000318,B1,1,1,1.0
E01000401,B1,1,1,1.0
E01000427,B1,1,1,1.0
E01000646,B1,1,1,1.0
E01000649,B1,2,2,1.0
E01000650,B1,1,1,1.0
E01000652,B1,4,3,1.3333333333333333
E01000654,B1,2,2,1.0
E01000655,B1,5,4,1.25
E01000663,B1,1,1,1.0
E01000664,B1,1,1,1.0
E01000665,B1,2,2,1.0
E01000667,B1,1,1,1.0
E01000668,B1,1,1,1.0
E01000672,B1,1,1,1.0
E01000673,B1,1,1,1.0
E01000674,B1,4,3,1.3333333333333333
E01000675,B1,1,1,1.0
E01000676,B1,1,1,1.0
E01000677,B1,2,2,1.0
E01000680,B1,2,2,1.0
E01000682,B1,1,1,1.0
E01000683,B1,1,1,1.0
E01000687,B1,2,1,2.0
E01000689,B1,2,2,1.0
E01000691,B1,1,1,1.0
E01000695,B1,2,2,1.0
E01000696,B1,1,1,1.0
E01000697,B1,2,2,1.0
E01000698,B1,2,2,1.0
E01000699,B1,1,1,1.0
E01000700,B1,1,1,1.0
E01000701,B1,1,1,1.0
E01000705,B1,3,2,1.5
E01000710,B1,4,3,1.3333333333333333
E01000717,B1,1,1,1.0
E01000718,B1,7,7,1.0
E01000720,B1,4,3,1.3333333333333333
E01000722,B1,1,1,1.0
E01000723,B1,1,1,1.0
E01000725,B1,3,3,1.0
E01000726,B1,1,1,1.0
E01000727,B1,1,1,1.0
E01000728,B1,6,2,3.0
E01000729,B1,1,1,1.0
E01000734,B1,1,1,1.0
E01000735,B1,4,3,1.3333333333333333
E01000736,B1,1,1,1.0
E01000738,B1,2,2,1.0
E01000739,B1,1,1,1.0
E01000740,B1,2,2,1.0
E01000742,B1,1,1,1.0
E01000743,B1,4,4,1.0
E01000744,B1,8,7,1.1428571428571428
E01000747,B1,1,1,1.0
E01000748,B1,4,3,1.3333333333333333
E01000749,B1,7,6,1.1666666666666667
E01000750,B1,1,1,1.0
E01000752,B1,2,2,1.0
E01000760,B1,1,1,1.0
E01000765,B1,2,2,1.0
E01000769,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000773,B1,1,1,1.0
E01000774,B1,1,1,1.0
E01000779,B1,1,1,1.0
E01000781,B1,2,1,2.0
E01000782,B1,1,1,1.0
E01000784,B1,1,1,1.0
E01000785,B1,1,1,1.0
E01000787,B1,1,1,1.0
E01000788,B1,4,3,1.3333333333333333
E01000789,B1,1,1,1.0
E01000792,B1,1,1,1.0
E01000793,B1,1,1,1.0
E01000794,B1,1,1,1.0
E01000797,B1,1,1,1.0
E01000799,B1,2,2,1.0
E01000800,B1,4,4,1.0
E01000802,B1,1,1,1.0
E01000804,B1,1,1,1.0
E01000808,B1,3,3,1.0
E01000812,B1,1,1,1.0
E01000813,B1,1,1,1.0
E01000815,B1,1,1,1.0
E01000816,B1,1,1,1.0
E01000818,B1,1,1,1.0
E01000824,B1,1,1,1.0
E01000826,B1,1,1,1.0
E01000827,B1,1,1,1.0
E01000828,B1,1,1,1.0
E01000830,B1,1,1,1.0
E01000831,B1,1,1,1.0
E01000832,B1,1,1,1.0
E01000835,B1,1,1,1.0
E01000840,B1,1,1,1.0
E01000948,B1,1,1,1.0
E01000991,B1,1,1,1.0
E01001066,B1,1,1,1.0
E01001090,B1,1,1,1.0
E01001146,B1,1,1,1.0
E01001157,B1,1,1,1.0
E01001158,B1,1,1,1.0
E01001192,B1,1,1,1.0
E01001279,B1,1,1,1.0
E01001349,B1,1,1,1.0
E01001403,B1,1,1,1.0
E01001435,B1,1,1,1.0
E01001513,B1,1,1,1.0
E01001519,B1,1,1,1.0
E01001576,B1,1,1,1.0
E01001577,B1,1,1,1.0
E01001578,B1,1,1,1.0
E01001583,B1,1,1,1.0
E01001585,B1,1,1,1.0
