period,LSOA,SHEF_B_CODE,report_count,user_count,average
2017-5,,B14,1,1,1.0
2017-5,,B24,1,1,1.0
2017-5,,B28,1,1,1.0
2017-5,95CC19W1,B28,1,1,1.0
2017-5,95DD03W1,B28,1,1,1.0
2017-5,95FF03W1,B1,1,1,1.0
2017-5,95FF03W1,B16,1,1,1.0
2017-5,95GG06S3,B15,1,1,1.0
2017-5,95GG12S1,B19,1,1,1.0
2017-5,95GG22S1,B26,1,1,1.0
2017-5,95GG22S2,B18,1,1,1.0
2017-5,95GG47S1,B1,1,1,1.0
2017-5,95GG50S1,B26,1,1,1.0
2017-5,95GG50S2,B26,1,1,1.0
2017-5,95LL13S2,B19,1,1,1.0
2017-5,95NN05W1,B26,1,1,1.0
2017-5,95NN09S2,B19,1,1,1.0
2017-5,95NN09S2,B24,1,1,1.0
2017-5,95NN22W1,B27,3,1,3.0
2017-5,95OO06W1,B26,1,1,1.0
2017-5,95SS06S1,B28,1,1,1.0
2017-5,95SS18S2,B26,1,1,1.0
2017-5,95WW02S1,B28,1,1,1.0
2017-5,95XX02W1,B26,1,1,1.0
2017-5,95XX02W1,B28,1,1,1.0
2017-5,95XX05W1,B19,1,1,1.0
2017-5,E01000001,B14,1,1,1.0
2017-5,E01000007,B25,1,1,1.0
2017-5,E01000017,B26,1,1,1.0
2017-5,E01000025,B26,1,1,1.0
2017-5,E01000029,B19,1,1,1.0
2017-5,E01000042,B1,2,1,2.0
2017-5,E01000050,B25,1,1,1.0
2017-5,E01000054,B19,1,1,1.0
2017-5,E01000056,B19,1,1,1.0
2017-5,E01000062,B1,1,1,1.0
2017-5,E01000072,B19,1,1,1.0
2017-5,E01000085,B26,1,1,1.0
2017-5,E01000091,B19,1,1,1.0
2017-5,E01000112,B25,1,1,1.0
2017-5,E01000116,B25,1,1,1.0
2017-5,E01000117,B26,2,1,2.0
2017-5,E01000119,B12,1,1,1.0
2017-5,E01000125,B1,2,1,2.0
2017-5,E01000125,B26,5,2,2.5
2017-5,E01000125,B6,1,1,1.0
2017-5,E01000127,B1,1,1,1.0
2017-5,E01000127,B25,1,1,1.0
2017-5,E01000127,B26,3,2,1.5
2017-5,E01000128,B1,1,1,1.0
2017-5,E01000128,B26,3,3,1.0
2017-5,E01000129,B12,1,1,1.0
2017-5,E01000132,B25,1,1,1.0
2017-5,E01000132,B26,9,2,4.5
2017-5,E01000133,B26,1,1,1.0
2017-5,E01000134,B1,1,1,1.0
2017-5,E01000136,B7,1,1,1.0
2017-5,E01000140,B25,1,1,1.0
2017-5,E01000142,B26,1,1,1.0
2017-5,E01000143,B13,1,1,1.0
2017-5,E01000146,B19,1,1,1.0
2017-5,E01000147,B25,1,1,1.0
2017-5,E01000147,B26,1,1,1.0
2017-5,E01000148,B19,1,1,1.0
2017-5,E01000148,B25,2,2,1.0
2017-5,E01000150,B26,1,1,1.0
2017-5,E01000153,B1,1,1,1.0
2017-5,E01000153,B26,2,1,2.0
2017-5,E01000158,B19,1,1,1.0
2017-5,E01000158,B26,1,1,1.0
2017-5,E01000160,B17,1,1,1.0
2017-5,E01000160,B26,5,3,1.6666666666666667
2017-5,E01000160,B7,1,1,1.0
