lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000001,B1,1,1,1.0
E01000007,B1,1,1,1.0
E01000040,B1,1,1,1.0
E01000117,B1,1,1,1.0
E01000119,B1,1,1,1.0
E01000121,B1,1,1,1.0
E01000126,B1,2,1,2.0
E01000132,B1,2,2,1.0
E01000133,B1,1,1,1.0
E01000166,B1,1,1,1.0
E01000178,B1,1,1,1.0
E01000197,B1,1,1,1.0
E01000201,B1,1,1,1.0
E01000205,B1,1,1,1.0
E01000210,B1,1,1,1.0
E01000226,B1,1,1,1.0
E01000247,B1,4,2,2.0
E01000248,B1,2,1,2.0
E01000250,B1,1,1,1.0
E01000251,B1,1,1,1.0
E01000259,B1,1,1,1.0
E01000268,B1,1,1,1.0
E01000283,B1,1,1,1.0
E01000284,B1,1,1,1.0
E01000286,B1,1,1,1.0
E01000289,B1,1,1,1.0
E01000301,B1,1,1,1.0
E01000302,B1,1,1,1.0
E01000318,B1,1,1,1.0
E01000350,B1,1,1,1.0
E01000378,B1,1,1,1.0
E01000382,B1,1,1,1.0
E01000416,B1,2,2,1.0
E01000418,B1,1,1,1.0
E01000471,B1,1,1,1.0
E01000478,B1,1,1,1.0
E01000479,B1,1,1,1.0
E01000499,B1,4,2,2.0
E01000548,B1,1,1,1.0
E01000578,B1,1,1,1.0
E01000629,B1,1,1,1.0
E01000646,B1,1,1,1.0
E01000672,B1,1,1,1.0
E01000679,B1,1,1,1.0
E01000680,B1,1,1,1.0
E01000690,B1,1,1,1.0
E01000700,B1,2,2,1.0
E01000708,B1,1,1,1.0
E01000715,B1,1,1,1.0
E01000719,B1,2,1,2.0
E01000741,B1,1,1,1.0
E01000763,B1,2,2,1.0
E01000769,B1,1,1,1.0
E01000802,B1,1,1,1.0
E01000847,B1,1,1,1.0
E01000850,B1,2,1,2.0
E01000855,B1,1,1,1.0
E01000912,B1,1,1,1.0
E01000914,B1,3,1,3.0
E01000919,B1,1,1,1.0
E01000957,B1,1,1,1.0
E01000985,B1,1,1,1.0
E01001054,B1,1,1,1.0
E01001071,B1,1,1,1.0
E01001072,B1,1,1,1.0
E01001086,B1,1,1,1.0
E01001089,B1,1,1,1.0
E01001122,B1,1,1,1.0
E01001123,B1,1,1,1.0
E01001138,B1,1,1,1.0
E01001211,B1,1,1,1.0
E01001213,B1,1,1,1.0
E01001246,B1,2,2,1.0
E01001247,B1,1,1,1.0
E01001262,B1,1,1,1.0
E01001295,B1,1,1,1.0
E01001305,B1,1,1,1.0
E01001306,B1,1,1,1.0
E01001309,B1,1,1,1.0
E01001314,B1,1,1,1.0
E01001365,B1,3,1,3.0
E01001368,B1,1,1,1.0
E01001389,B1,1,1,1.0
E01001416,B1,2,1,2.0
E01001419,B1,3,1,3.0
E01001437,B1,1,1,1.0
E01001444,B1,1,1,1.0
E01001457,B1,1,1,1.0
E01001501,B1,1,1,1.0
E01001503,B1,1,1,1.0
E01001523,B1,1,1,1.0
E01001525,B1,1,1,1.0
E01001530,B1,1,1,1.0
E01001532,B1,1,1,1.0
E01001533,B1,1,1,1.0
E01001534,B1,1,1,1.0
E01001545,B1,1,1,1.0
E01001553,B1,1,1,1.0
E01001564,B1,1,1,1.0
E01001614,B1,1,1,1.0
E01001690,B1,1,1,1.0
E01001764,B1,1,1,1.0
E01001774,B1,1,1,1.0
E01001836,B1,1,1,1.0
E01001841,B1,1,1,1.0
E01001849,B1,1,1,1.0
E01001855,B1,1,1,1.0
E01001874,B1,1,1,1.0
E01001963,B1,1,1,1.0
E01001997,B1,1,1,1.0
E01002019,B1,1,1,1.0
E01002025,B1,1,1,1.0
E01002074,B1,1,1,1.0
E01002077,B1,1,1,1.0
E01002081,B1,1,1,1.0
E01002085,B1,1,1,1.0
E01002102,B1,1,1,1.0
E01002116,B1,3,2,1.5
E01002130,B1,1,1,1.0
E01002159,B1,1,1,1.0
E01002173,B1,1,1,1.0
E01002316,B1,1,1,1.0
E01002336,B1,1,1,1.0
E01002342,B1,1,1,1.0
E01002360,B1,1,1,1.0
E01002409,B1,1,1,1.0
E01002412,B1,1,1,1.0
E01002416,B1,1,1,1.0
E01002431,B1,1,1,1.0
E01002453,B1,1,1,1.0
E01002471,B1,1,1,1.0
E01002476,B1,1,1,1.0
E01002484,B1,3,2,1.5
E01002488,B1,1,1,1.0
E01002495,B1,3,2,1.5
E01002496,B1,1,1,1.0
E01002520,B1,1,1,1.0
E01002532,B1,1,1,1.0
E01002563,B1,1,1,1.0
E01002566,B1,1,1,1.0
E01002576,B1,1,1,1.0
E01002578,B1,1,1,1.0
E01002634,B1,1,1,1.0
E01002657,B1,1,1,1.0
E01002668,B1,1,1,1.0
E01002671,B1,1,1,1.0
E01002679,B1,1,1,1.0
E01002832,B1,1,1,1.0
E01002925,B1,1,1,1.0
E01002928,B1,1,1,1.0
E01002948,B1,1,1,1.0
E01002960,B1,1,1,1.0
E01002970,B1,1,1,1.0
E01002988,B1,1,1,1.0
E01002993,B1,1,1,1.0
E01003013,B1,1,1,1.0
E01003016,B1,1,1,1.0
E01003022,B1,2,1,2.0
E01003050,B1,1,1,1.0
E01003090,B1,1,1,1.0
E01003098,B1,1,1,1.0
E01003102,B1,1,1,1.0
E01003114,B1,1,1,1.0
E01003128,B1,1,1,1.0
E01003131,B1,1,1,1.0
E01003163,B1,1,1,1.0
E01003180,B1,1,1,1.0
E01003182,B1,1,1,1.0
E01003183,B1,1,1,1.0
E01003201,B1,1,1,1.0
E01003211,B1,2,2,1.0
E01003228,B1,1,1,1.0
E01003245,B1,1,1,1.0
E01003260,B1,2,2,1.0
E01003276,B1,2,2,1.0
E01003281,B1,1,1,1.0
E01003285,B1,2,1,2.0
E01003297,B1,1,1,1.0
E01003299,B1,1,1,1.0
E01003312,B1,2,2,1.0
E01003315,B1,1,1,1.0
E01003327,B1,2,2,1.0
E01003335,B1,1,1,1.0
E01003367,B1,1,1,1.0
E01003372,B1,1,1,1.0
E01003413,B1,1,1,1.0
E01003429,B1,1,1,1.0
E01003444,B1,1,1,1.0
E01003463,B1,1,1,1.0
E01003493,B1,1,1,1.0
E01003501,B1,1,1,1.0
E01003513,B1,1,1,1.0
E01003518,B1,1,1,1.0
E01003540,B1,1,1,1.0
E01003557,B1,2,1,2.0
E01003673,B1,1,1,1.0
E01003760,B1,1,1,1.0
E01003777,B1,1,1,1.0
E01003778,B1,1,1,1.0
E01003779,B1,1,1,1.0
E01003787,B1,1,1,1.0
E01003829,B1,1,1,1.0
E01003833,B1,1,1,1.0
E01003853,B1,1,1,1.0
E01003878,B1,1,1,1.0
E01003901,B1,1,1,1.0
E01003903,B1,1,1,1.0
E01003911,B1,1,1,1.0
E01003914,B1,1,1,1.0
E01003916,B1,4,1,4.0
E01003927,B1,1,1,1.0
E01003929,B1,1,1,1.0
E01003932,B1,1,1,1.0
E01003934,B1,2,1,2.0
E01004016,B1,1,1,1.0
E01004058,B1,1,1,1.0
E01004078,B1,1,1,1.0
E01004107,B1,1,1,1.0
E01004116,B1,1,1,1.0
E01004118,B1,1,1,1.0
E01004139,B1,1,1,1.0
E01004171,B1,1,1,1.0
E01004195,B1,1,1,1.0
E01004200,B1,1,1,1.0
E01004281,B1,2,1,2.0
E01004290,B1,1,1,1.0
E01004362,B1,1,1,1.0
E01004367,B1,1,1,1.0
E01004398,B1,2,2,1.0
E01004406,B1,2,1,2.0
E01004443,B1,1,1,1.0
E01004445,B1,1,1,1.0
E01004453,B1,1,1,1.0
E01004465,B1,1,1,1.0
E01004467,B1,1,1,1.0
E01004502,B1,1,1,1.0
E01004516,B1,1,1,1.0
E01004518,B1,1,1,1.0
E01004554,B1,1,1,1.0
