period,LSOA,SHEF_B_CODE,report_count,user_count,average
2016-7,95BB03S2,B26,1,1,1.0
2016-7,95BB07S1,B24,1,1,1.0
2016-7,95BB16S1,B25,1,1,1.0
2016-7,95BB18S1,B16,1,1,1.0
2016-7,95BB23S1,B18,1,1,1.0
2016-7,95FF17W1,B16,1,1,1.0
2016-7,95GG11S1,B16,1,1,1.0
2016-7,95GG11S1,B27,1,1,1.0
2016-7,95GG12S2,B19,1,1,1.0
2016-7,95GG12S3,B25,1,1,1.0
2016-7,95GG12S3,B26,2,2,1.0
2016-7,95GG15S3,B19,1,1,1.0
2016-7,95GG19S2,B28,1,1,1.0
2016-7,95GG34S3,B19,1,1,1.0
2016-7,95GG49S3,B16,1,1,1.0
2016-7,95II13W1,B28,1,1,1.0
2016-7,95MM12S1,B26,2,1,2.0
2016-7,95QQ09W1,B28,1,1,1.0
2016-7,95SS21S2,B13,1,1,1.0
2016-7,95TT06W1,B25,1,1,1.0
2016-7,E01000008,B1,1,1,1.0
2016-7,E01000010,B19,1,1,1.0
2016-7,E01000010,B25,1,1,1.0
2016-7,E01000013,B1,1,1,1.0
2016-7,E01000020,B16,1,1,1.0
2016-7,E01000023,B1,1,1,1.0
2016-7,E01000037,B1,1,1,1.0
2016-7,E01000038,B18,2,1,2.0
2016-7,E01000038,B19,1,1,1.0
2016-7,E01000042,B26,1,1,1.0
2016-7,E01000054,B16,1,1,1.0
2016-7,E01000065,B18,1,1,1.0
2016-7,E01000065,B19,1,1,1.0
2016-7,E01000065,B26,1,1,1.0
2016-7,E01000068,B26,2,1,2.0
2016-7,E01000075,B26,1,1,1.0
2016-7,E01000076,B18,1,1,1.0
2016-7,E01000076,B26,1,1,1.0
2016-7,E01000079,B18,2,1,2.0
2016-7,E01000081,B17,1,1,1.0
2016-7,E01000091,B1,1,1,1.0
2016-7,E01000092,B25,1,1,1.0
2016-7,E01000094,B24,1,1,1.0
2016-7,E01000095,B13,1,1,1.0
2016-7,E01000095,B25,1,1,1.0
2016-7,E01000111,B1,1,1,1.0
2016-7,E01000115,B13,1,1,1.0
2016-7,E01000117,B26,1,1,1.0
2016-7,E01000127,B26,2,2,1.0
2016-7,E01000128,B1,1,1,1.0
2016-7,E01000128,B19,1,1,1.0
2016-7,E01000128,B26,1,1,1.0
2016-7,E01000129,B13,1,1,1.0
2016-7,E01000130,B13,1,1,1.0
2016-7,E01000130,B17,1,1,1.0
2016-7,E01000132,B13,1,1,1.0
2016-7,E01000132,B17,1,1,1.0
2016-7,E01000132,B26,5,1,5.0
2016-7,E01000141,B1,1,1,1.0
2016-7,E01000141,B26,7,4,1.75
2016-7,E01000142,B26,3,2,1.5
2016-7,E01000146,B24,1,1,1.0
2016-7,E01000146,B25,1,1,1.0
2016-7,E01000146,B26,1,1,1.0
2016-7,E01000147,B13,1,1,1.0
2016-7,E01000150,B26,3,2,1.5
2016-7,E01000152,B26,1,1,1.0
2016-7,E01000155,B26,1,1,1.0
2016-7,E01000157,B25,1,1,1.0
2016-7,E01000158,B1,1,1,1.0
2016-7,E01000158,B28,1,1,1.0
2016-7,E01000159,B26,1,1,1.0
2016-7,E01000159,B28,1,1,1.0
2016-7,E01000161,B7,1,1,1.0
2016-7,E01000162,B13,1,1,1.0
2016-7,E01000162,B26,1,1,1.0
2016-7,E01000163,B1,1,1,1.0
2016-7,E01000164,B1,1,1,1.0
2016-7,E01000164,B25,1,1,1.0
2016-7,E01000165,B1,1,1,1.0
