period,LAD,report_count,user_count,average
2013-10,E06000001,2,1,2.0
2013-10,E06000002,3,3,1.0
2013-10,E06000003,5,5,1.0
2013-10,E06000004,11,9,1.2222222222222223
2013-10,E06000006,5,5,1.0
2013-10,E06000007,14,8,1.75
2013-10,E06000008,47,37,1.2702702702702702
2013-10,E06000009,6,6,1.0
2013-10,E06000010,4,4,1.0
2013-10,E06000011,7,6,1.1666666666666667
2013-10,E06000012,7,7,1.0
2013-10,E06000013,1,1,1.0
2013-10,E06000014,11,8,1.375
2013-10,E06000015,9,9,1.0
2013-10,E06000016,9,8,1.125
2013-10,E06000017,1,1,1.0
2013-10,E06000018,13,10,1.3
2013-10,E06000019,17,12,1.4166666666666667
2013-10,E06000020,10,8,1.25
2013-10,E06000021,13,9,1.4444444444444444
2013-10,E06000022,15,9,1.6666666666666667
2013-10,E06000023,53,33,1.606060606060606
2013-10,E06000024,9,7,1.2857142857142858
2013-10,E06000025,17,12,1.4166666666666667
2013-10,E06000026,14,10,1.4
2013-10,E06000027,14,6,2.3333333333333335
2013-10,E06000030,14,12,1.1666666666666667
2013-10,E06000031,33,21,1.5714285714285714
2013-10,E06000032,28,12,2.3333333333333335
2013-10,E06000033,13,7,1.8571428571428572
2013-10,E06000034,3,3,1.0
2013-10,E06000035,11,9,1.2222222222222223
2013-10,E06000036,5,5,1.0
2013-10,E06000037,12,11,1.0909090909090908
2013-10,E06000038,31,21,1.4761904761904763
2013-10,E06000039,10,7,1.4285714285714286
2013-10,E06000040,10,9,1.1111111111111112
2013-10,E06000041,21,15,1.4
2013-10,E06000042,23,16,1.4375
2013-10,E06000043,43,19,2.263157894736842
2013-10,E06000044,12,10,1.2
2013-10,E06000045,211,149,1.4161073825503356
2013-10,E06000046,10,7,1.4285714285714286
2013-10,E06000047,27,19,1.4210526315789473
2013-10,E06000049,54,29,1.8620689655172413
2013-10,E06000050,18,12,1.5
2013-10,E06000051,8,4,2.0
2013-10,E06000052,17,15,1.1333333333333333
2013-10,E06000054,49,35,1.4
2013-10,E06000055,5,3,1.6666666666666667
2013-10,E06000056,26,20,1.3
2013-10,E06000057,13,12,1.0833333333333333
2013-10,E06000058,42,16,2.625
2013-10,E06000059,35,22,1.5909090909090908
2013-10,E07000004,19,12,1.5833333333333333
2013-10,E07000005,33,13,2.5384615384615383
2013-10,E07000006,24,13,1.8461538461538463
2013-10,E07000007,28,22,1.2727272727272727
2013-10,E07000008,44,35,1.2571428571428571
2013-10,E07000009,7,6,1.1666666666666667
2013-10,E07000010,5,3,1.6666666666666667
2013-10,E07000011,22,19,1.1578947368421053
2013-10,E07000012,25,17,1.4705882352941178
2013-10,E07000026,1,1,1.0
2013-10,E07000027,4,3,1.3333333333333333
2013-10,E07000029,8,7,1.1428571428571428
2013-10,E07000031,16,10,1.6
2013-10,E07000032,9,7,1.2857142857142858
2013-10,E07000033,3,2,1.5
2013-10,E07000034,2,2,1.0
2013-10,E07000035,6,6,1.0
2013-10,E07000036,17,13,1.3076923076923077
2013-10,E07000037,6,6,1.0
2013-10,E07000038,13,11,1.1818181818181819
2013-10,E07000039,12,8,1.5
2013-10,E07000040,19,12,1.5833333333333333
2013-10,E07000041,3,3,1.0
2013-10,E07000042,4,4,1.0
2013-10,E07000043,19,12,1.5833333333333333
2013-10,E07000044,9,7,1.2857142857142858
2013-10,E07000045,30,10,3.0
2013-10,E07000046,7,7,1.0
2013-10,E07000047,1,1,1.0
2013-10,E07000061,5,4,1.25
2013-10,E07000062,12,4,3.0
2013-10,E07000063,8,4,2.0
