lad,reports,unique_users,average_per_user
E06000002,5,5,1.0
E06000003,3,3,1.0
E06000004,27,18,1.5
E06000005,8,7,1.1428571428571428
E06000006,9,6,1.5
E06000007,17,12,1.4166666666666667
E06000008,27,19,1.4210526315789473
E06000009,16,8,2.0
E06000010,33,22,1.5
E06000011,30,16,1.875
E06000012,10,5,2.0
E06000013,13,4,3.25
E06000014,70,14,5.0
E06000015,11,10,1.1
E06000016,14,10,1.4
E06000018,22,10,2.2
E06000019,14,12,1.1666666666666667
E06000020,10,7,1.4285714285714286
E06000021,41,21,1.9523809523809523
E06000022,11,11,1.0
E06000023,92,61,1.5081967213114753
E06000024,16,14,1.1428571428571428
E06000025,26,22,1.1818181818181819
E06000026,17,15,1.1333333333333333
E06000027,6,5,1.2
E06000030,33,24,1.375
E06000031,53,26,2.0384615384615383
E06000032,59,17,3.4705882352941178
E06000033,19,12,1.5833333333333333
E06000034,36,9,4.0
E06000035,31,18,1.7222222222222223
E06000036,39,26,1.5
E06000037,10,9,1.1111111111111112
E06000038,23,20,1.15
E06000039,12,7,1.7142857142857142
E06000040,43,34,1.2647058823529411
E06000041,44,27,1.6296296296296295
E06000042,30,22,1.3636363636363635
E06000043,41,25,1.64
E06000044,3,3,1.0
E06000045,106,50,2.12
E06000046,15,8,1.875
E06000047,58,25,2.32
E06000049,44,35,1.2571428571428571
E06000050,34,27,1.2592592592592593
E06000051,14,12,1.1666666666666667
E06000052,45,26,1.7307692307692308
E06000054,26,19,1.368421052631579
E06000055,17,12,1.4166666666666667
E06000056,75,39,1.9230769230769231
E06000057,20,14,1.4285714285714286
E06000058,42,34,1.2352941176470589
E06000059,20,18,1.1111111111111112
E06000060,130,77,1.6883116883116882
E07000008,21,14,1.5
E07000009,8,7,1.1428571428571428
E07000010,5,5,1.0
E07000011,4,3,1.3333333333333333
E07000012,12,11,1.0909090909090908
E07000026,3,2,1.5
E07000027,7,6,1.1666666666666667
E07000029,13,11,1.1818181818181819
E07000030,3,2,1.5
E07000031,4,4,1.0
E07000032,9,9,1.0
E07000033,8,4,2.0
E07000034,5,5,1.0
E07000035,4,4,1.0
E07000036,10,7,1.4285714285714286
E07000037,6,4,1.5
E07000038,19,12,1.5833333333333333
E07000039,11,10,1.1
E07000040,24,16,1.5
E07000041,8,7,1.1428571428571428
E07000042,9,8,1.125
E07000043,19,15,1.2666666666666666
E07000044,15,7,2.142857142857143
E07000045,6,6,1.0
E07000046,13,10,1.3
E07000047,5,3,1.6666666666666667
E07000061,109,79,1.379746835443038
E07000062,136,100,1.36
E07000063,187,141,1.326241134751773
E07000064,165,125,1.32
E07000065,348,245,1.420408163265306
E07000066,11,6,1.8333333333333333
E07000067,15,10,1.5
E07000068,18,5,3.6
E07000069,6,5,1.2
E07000070,25,8,3.125
E07000071,36,27,1.3333333333333333
E07000072,9,7,1.2857142857142858
E07000073,8,3,2.6666666666666665
E07000074,1,1,1.0
E07000075,9,8,1.125
E07000076,10,8,1.25
E07000077,9,6,1.5
E07000078,27,17,1.588235294117647
E07000079,5,4,1.25
E07000080,9,7,1.2857142857142858
E07000081,4,3,1.3333333333333333
E07000082,11,9,1.2222222222222223
E07000083,15,13,1.1538461538461537
E07000084,35,15,2.3333333333333335
E07000085,16,13,1.2307692307692308
E07000086,24,15,1.6
E07000087,5,5,1.0
E07000089,94,82,1.146341463414634
E07000090,9,5,1.8
E07000091,11,10,1.1
E07000092,11,9,1.2222222222222223
E07000093,23,12,1.9166666666666667
E07000094,26,15,1.7333333333333334
E07000095,11,9,1.2222222222222223
E07000096,19,17,1.1176470588235294
E07000098,16,15,1.0666666666666667
E07000099,40,27,1.4814814814814814
E07000102,18,18,1.0
E07000103,28,14,2.0
E07000105,15,9,1.6666666666666667
E07000106,14,10,1.4
E07000107,21,13,1.6153846153846154
E07000108,10,9,1.1111111111111112
E07000109,3,3,1.0
E07000110,12,11,1.0909090909090908
E07000111,40,18,2.2222222222222223
E07000112,18,13,1.3846153846153846
E07000113,13,8,1.625
E07000114,68,27,2.5185185185185186
E07000115,13,8,1.625
E07000116,27,10,2.7
E07000117,3,2,1.5
E07000118,5,5,1.0
E07000119,5,4,1.25
E07000120,10,8,1.25
E07000121,30,24,1.25
E07000122,2,2,1.0
E07000123,31,7,4.428571428571429
E07000124,10,9,1.1111111111111112
E07000125,5,5,1.0
E07000126,5,5,1.0
E07000127,10,6,1.6666666666666667
E07000128,12,9,1.3333333333333333
E07000129,4,2,2.0
E07000130,9,6,1.5
E07000131,1,1,1.0
E07000132,13,10,1.3
E07000133,5,4,1.25
E07000134,7,3,2.3333333333333335
E07000135,4,1,4.0
E07000136,3,3,1.0
E07000137,20,13,1.5384615384615385
E07000138,15,8,1.875
E07000139,19,14,1.3571428571428572
E07000140,11,7,1.5714285714285714
E07000141,22,13,1.6923076923076923
E07000142,7,3,2.3333333333333335
E07000143,9,8,1.125
E07000144,10,9,1.1111111111111112
E07000145,9,7,1.2857142857142858
E07000146,18,14,1.2857142857142858
E07000147,11,8,1.375
E07000148,12,10,1.2
E07000149,19,11,1.7272727272727273
E07000150,8,6,1.3333333333333333
E07000151,4,4,1.0
E07000152,9,7,1.2857142857142858
E07000153,6,6,1.0
E07000154,35,16,2.1875
E07000155,8,6,1.3333333333333333
E07000156,3,3,1.0
E07000163,2,2,1.0
E07000164,3,2,1.5
E07000165,46,41,1.1219512195121952
E07000166,1,1,1.0
E07000167,12,6,2.0
E07000168,2,2,1.0
E07000169,7,6,1.1666666666666667
E07000170,11,8,1.375
E07000171,11,9,1.2222222222222223
E07000172,13,11,1.1818181818181819
E07000173,6,5,1.2
E07000174,4,4,1.0
E07000175,5,5,1.0
E07000176,10,7,1.4285714285714286
E07000177,148,112,1.3214285714285714
E07000178,118,92,1.2826086956521738
E07000179,274,189,1.4497354497354498
E07000180,191,139,1.3741007194244603
E07000181,131,91,1.4395604395604396
E07000187,23,16,1.4375
E07000188,14,10,1.4
E07000189,10,10,1.0
E07000192,10,8,1.25
E07000193,4,4,1.0
E07000194,20,16,1.25
E07000195,11,10,1.1
E07000196,6,4,1.5
E07000197,12,10,1.2
E07000198,11,5,2.2
E07000199,7,7,1.0
E07000200,15,8,1.875
E07000202,16,10,1.6
E07000203,5,4,1.25
E07000207,20,14,1.4285714285714286
