lad,reports,unique_users,average_per_user
E06000001,38,21,1.8095238095238095
E06000002,3,3,1.0
E06000003,40,16,2.5
E06000004,54,40,1.35
E06000005,10,7,1.4285714285714286
E06000006,16,13,1.2307692307692308
E06000007,32,19,1.6842105263157894
E06000008,83,53,1.5660377358490567
E06000009,16,11,1.4545454545454546
E06000010,46,35,1.3142857142857143
E06000011,23,9,2.5555555555555554
E06000012,3,3,1.0
E06000013,16,11,1.4545454545454546
E06000014,14,14,1.0
E06000015,36,27,1.3333333333333333
E06000016,14,13,1.0769230769230769
E06000017,201,123,1.6341463414634145
E06000018,5,5,1.0
E06000019,48,38,1.263157894736842
E06000020,11,9,1.2222222222222223
E06000021,67,50,1.34
E06000022,1055,582,1.8127147766323024
E06000023,1002,685,1.4627737226277373
E06000024,36,32,1.125
E06000025,93,57,1.631578947368421
E06000026,11,10,1.1
E06000027,13,8,1.625
E06000030,41,27,1.5185185185185186
E06000031,458,323,1.4179566563467492
E06000032,150,50,3.0
E06000033,14,9,1.5555555555555556
E06000034,11,9,1.2222222222222223
E06000035,108,47,2.297872340425532
E06000036,39,31,1.2580645161290323
E06000037,35,25,1.4
E06000038,72,57,1.263157894736842
E06000039,55,23,2.391304347826087
E06000040,49,32,1.53125
E06000041,80,54,1.4814814814814814
E06000042,40,30,1.3333333333333333
E06000043,56,37,1.5135135135135136
E06000044,10,9,1.1111111111111112
E06000045,4,4,1.0
E06000046,1243,174,7.14367816091954
E06000047,5,5,1.0
E06000049,2155,53,40.660377358490564
E06000050,11,10,1.1
E06000051,174,68,2.5588235294117645
E06000052,137,82,1.670731707317073
E06000054,14,9,1.5555555555555556
E06000055,44,25,1.76
E06000056,147,75,1.96
E06000057,79,36,2.1944444444444446
E06000058,7,7,1.0
E06000059,55,35,1.5714285714285714
E06000060,2575,1670,1.5419161676646707
E07000008,8,8,1.0
E07000009,8,5,1.6
E07000010,6,6,1.0
E07000011,22,14,1.5714285714285714
E07000012,19,12,1.5833333333333333
E07000026,15,12,1.25
E07000027,21,8,2.625
E07000028,14,10,1.4
E07000029,27,24,1.125
E07000030,15,9,1.6666666666666667
E07000031,32,20,1.6
E07000032,18,17,1.0588235294117647
E07000033,24,18,1.3333333333333333
E07000034,32,21,1.5238095238095237
E07000035,16,11,1.4545454545454546
E07000036,42,22,1.9090909090909092
E07000037,8,6,1.3333333333333333
E07000038,47,28,1.6785714285714286
E07000039,23,13,1.7692307692307692
E07000040,11,11,1.0
E07000041,5,4,1.25
E07000042,5,5,1.0
E07000043,11,7,1.5714285714285714
E07000044,11,8,1.375
E07000045,1,1,1.0
E07000046,2,2,1.0
E07000047,8,7,1.1428571428571428
E07000061,12,10,1.2
E07000062,33,22,1.5
E07000063,76,38,2.0
E07000064,86,55,1.5636363636363637
E07000065,85,64,1.328125
E07000066,33,24,1.375
E07000067,17,13,1.3076923076923077
E07000068,8,5,1.6
E07000069,19,9,2.111111111111111
E07000070,32,22,1.4545454545454546
E07000071,48,25,1.92
E07000072,42,28,1.5
E07000073,16,13,1.2307692307692308
E07000074,11,9,1.2222222222222223
E07000075,21,16,1.3125
E07000076,9,8,1.125
E07000077,11,10,1.1
E07000078,76,43,1.7674418604651163
E07000079,33,16,2.0625
E07000080,43,34,1.2647058823529411
E07000081,37,23,1.608695652173913
E07000082,42,34,1.2352941176470589
E07000083,51,32,1.59375
E07000084,72,46,1.565217391304348
E07000085,43,33,1.303030303030303
E07000086,27,24,1.125
E07000087,19,17,1.1176470588235294
E07000088,31,9,3.4444444444444446
E07000089,209,165,1.2666666666666666
E07000090,35,24,1.4583333333333333
E07000091,49,32,1.53125
E07000092,18,16,1.125
E07000093,39,25,1.56
E07000094,32,22,1.4545454545454546
E07000095,12,8,1.5
E07000096,60,35,1.7142857142857142
E07000098,44,33,1.3333333333333333
E07000099,52,38,1.368421052631579
E07000102,23,20,1.15
E07000103,10,9,1.1111111111111112
E07000105,44,32,1.375
E07000106,27,22,1.2272727272727273
E07000107,15,9,1.6666666666666667
E07000108,12,9,1.3333333333333333
E07000109,25,17,1.4705882352941178
E07000110,14,13,1.0769230769230769
E07000111,77,37,2.081081081081081
E07000112,85,38,2.236842105263158
E07000113,71,40,1.775
E07000114,20,13,1.5384615384615385
E07000115,28,23,1.2173913043478262
E07000116,34,27,1.2592592592592593
E07000117,6,5,1.2
E07000118,18,13,1.3846153846153846
E07000119,6,5,1.2
E07000120,8,6,1.3333333333333333
E07000121,28,22,1.2727272727272727
E07000122,6,6,1.0
E07000123,18,16,1.125
E07000124,5,3,1.6666666666666667
E07000125,11,8,1.375
E07000126,7,5,1.4
E07000127,12,6,2.0
E07000128,6,6,1.0
E07000129,13,11,1.1818181818181819
E07000130,22,15,1.4666666666666666
E07000131,34,18,1.8888888888888888
E07000132,23,15,1.5333333333333334
E07000133,5,4,1.25
E07000134,83,30,2.7666666666666666
E07000135,9,7,1.2857142857142858
E07000136,220,95,2.3157894736842106
E07000137,632,283,2.23321554770318
E07000138,239,98,2.438775510204082
E07000139,577,314,1.8375796178343948
E07000140,392,162,2.419753086419753
E07000141,645,353,1.8271954674220963
E07000142,455,212,2.1462264150943398
E07000143,41,23,1.7826086956521738
E07000144,18,16,1.125
E07000145,17,15,1.1333333333333333
E07000146,46,33,1.393939393939394
E07000147,33,16,2.0625
E07000148,19,10,1.9
E07000149,25,20,1.25
E07000150,136,78,1.7435897435897436
E07000151,480,235,2.0425531914893615
E07000152,327,174,1.8793103448275863
E07000153,315,167,1.8862275449101797
E07000154,526,234,2.247863247863248
E07000155,651,306,2.127450980392157
E07000156,189,112,1.6875
E07000163,5,5,1.0
E07000164,4,4,1.0
E07000165,18,15,1.2
E07000166,8,6,1.3333333333333333
E07000167,6,5,1.2
E07000168,8,5,1.6
E07000169,10,9,1.1111111111111112
E07000170,14,11,1.2727272727272727
E07000171,20,13,1.5384615384615385
E07000172,32,15,2.1333333333333333
E07000173,10,9,1.1111111111111112
E07000174,19,10,1.9
E07000175,19,11,1.7272727272727273
E07000176,36,23,1.565217391304348
E07000177,710,423,1.6784869976359338
E07000178,411,214,1.9205607476635513
E07000179,533,394,1.3527918781725887
E07000180,640,435,1.471264367816092
E07000181,572,395,1.4481012658227848
E07000187,101,57,1.7719298245614035
E07000188,56,35,1.6
E07000189,65,44,1.4772727272727273
E07000192,2,2,1.0
E07000193,3,3,1.0
E07000194,11,9,1.2222222222222223
E07000195,8,4,2.0
E07000196,11,9,1.2222222222222223
E07000197,7,5,1.4
E07000199,2,2,1.0
E07000200,11,9,1.2222222222222223
E07000202,18,14,1.2857142857142858
E07000203,28,19,1.4736842105263157
E07000207,16,11,1.4545454545454546
E07000208,17,13,1.3076923076923077
E07000209,32,23,1.391304347826087
E07000210,12,10,1.2
E07000211,23,18,1.2777777777777777
E07000212,30,21,1.4285714285714286
E07000213,32,20,1.6
E07000214,29,20,1.45
E07000215,49,31,1.5806451612903225
E07000216,34,21,1.619047619047619
E07000217,17,14,1.2142857142857142
E07000218,69,37,1.864864864864865
E07000219,101,45,2.2444444444444445
E07000220,96,42,2.2857142857142856
E07000221,122,87,1.4022988505747127
E07000222,73,51,1.4313725490196079
E07000223,15,9,1.6666666666666667
E07000224,31,23,1.3478260869565217
E07000225,23,19,1.2105263157894737
E07000226,19,15,1.2666666666666666
E07000227,26,16,1.625
E07000228,47,28,1.6785714285714286
E07000229,9,6,1.5
E07000234,12,8,1.5
E07000235,2,2,1.0
E07000236,11,8,1.375
E07000237,2,2,1.0
E07000238,14,8,1.75
E07000239,2,2,1.0
E07000240,49,28,1.75
E07000241,66,42,1.5714285714285714
E07000242,48,37,1.2972972972972974
E07000243,87,73,1.1917808219178083
E07000244,56,32,1.75
E07000245,68,51,1.3333333333333333
E07000246,34,25,1.36
E08000001,32,28,1.1428571428571428
E08000002,22,20,1.1
E08000003,220,110,2.0
E08000004,35,28,1.25
E08000005,27,20,1.35
E08000006,3,3,1.0
E08000007,29,23,1.2608695652173914
E08000008,34,28,1.2142857142857142
E08000009,26,8,3.25
E08000010,3,3,1.0
E08000011,49,18,2.7222222222222223
E08000012,67,47,1.425531914893617
E08000013,23,17,1.3529411764705883
E08000014,31,25,1.24
E08000015,13,8,1.625
E08000016,64,35,1.8285714285714285
E08000017,1,1,1.0
E08000018,67,40,1.675
E08000019,554,243,2.279835390946502
E08000021,10,9,1.1111111111111112
E08000022,27,18,1.5
E08000023,8,3,2.6666666666666665
E08000024,54,32,1.6875
E08000025,853,429,1.9883449883449884
E08000026,75,57,1.3157894736842106
E08000027,58,40,1.45
E08000028,16,14,1.1428571428571428
E08000029,97,76,1.2763157894736843
E08000030,45,33,1.3636363636363635
E08000031,82,49,1.6734693877551021
E08000032,63,44,1.4318181818181819
E08000033,57,22,2.590909090909091
E08000034,10,8,1.25
E08000035,31,28,1.1071428571428572
E08000036,38,31,1.2258064516129032
E08000037,26,14,1.8571428571428572
E09000001,7,5,1.4
E09000002,13,11,1.1818181818181819
E09000003,238,126,1.8888888888888888
E09000004,1096,710,1.5436619718309859
E09000005,31,21,1.4761904761904763
E09000006,2450,1332,1.8393393393393394
E09000007,27,17,1.588235294117647
E09000008,107,54,1.9814814814814814
E09000009,7,7,1.0
E09000010,160,67,2.388059701492537
E09000011,769,471,1.6326963906581742
E09000012,135,45,3.0
E09000013,25,17,1.4705882352941178
E09000014,50,25,2.0
E09000015,30,20,1.5
E09000016,3,3,1.0
E09000017,72,36,2.0
E09000018,2484,700,3.5485714285714285
E09000019,39,18,2.1666666666666665
E09000020,57,12,4.75
E09000021,49,28,1.75
E09000022,104,63,1.6507936507936507
E09000023,969,459,2.111111111111111
E09000024,39,16,2.4375
E09000025,1,1,1.0
E09000026,1,1,1.0
E09000027,94,32,2.9375
E09000028,81,39,2.076923076923077
E09000029,27,20,1.35
E09000030,5,5,1.0
E09000031,29,21,1.380952380952381
E09000032,46,35,1.3142857142857143
E09000033,1938,222,8.72972972972973
N09000001,4,3,1.3333333333333333
N09000002,2,2,1.0
N09000003,5,5,1.0
N09000004,1,1,1.0
N09000005,3,2,1.5
N09000006,1,1,1.0
N09000007,3,3,1.0
N09000010,2,2,1.0
N09000011,3,2,1.5
S12000005,11,6,1.8333333333333333
S12000006,19,14,1.3571428571428572
S12000008,21,18,1.1666666666666667
S12000010,12,10,1.2
S12000011,32,19,1.6842105263157894
S12000014,2,2,1.0
S12000017,92,49,1.8775510204081634
S12000018,2,2,1.0
S12000019,21,13,1.6153846153846154
S12000020,11,8,1.375
S12000021,8,6,1.3333333333333333
S12000026,21,12,1.75
S12000028,12,10,1.2
S12000030,8,7,1.1428571428571428
S12000033,56,37,1.5135135135135136
S12000034,89,56,1.5892857142857142
S12000035,6,5,1.2
S12000036,116,65,1.7846153846153847
S12000038,52,37,1.4054054054054055
S12000039,6,5,1.2
S12000040,22,16,1.375
S12000041,26,15,1.7333333333333334
S12000042,20,12,1.6666666666666667
S12000045,34,21,1.619047619047619
S12000047,12,11,1.0909090909090908
S12000048,13,12,1.0833333333333333
S12000049,251,132,1.9015151515151516
S12000050,56,30,1.8666666666666667
W06000001,4,4,1.0
W06000002,9,6,1.5
W06000003,20,13,1.5384615384615385
W06000004,19,13,1.4615384615384615
W06000005,11,10,1.1
W06000006,27,14,1.9285714285714286
W06000008,6,5,1.2
W06000009,24,10,2.4
W06000010,29,23,1.2608695652173914
W06000011,14,11,1.2727272727272727
W06000012,13,10,1.3
W06000013,246,174,1.4137931034482758
W06000014,23,13,1.7692307692307692
W06000015,94,67,1.4029850746268657
W06000016,20,18,1.1111111111111112
W06000018,37,18,2.0555555555555554
W06000019,8,5,1.6
W06000020,9,7,1.2857142857142858
W06000021,28,19,1.4736842105263157
W06000022,62,33,1.878787878787879
W06000023,15,11,1.3636363636363635
W06000024,10,9,1.1111111111111112
