period,LAD,report_count,user_count,average
2014-4,,13,13,1.0
2014-4,E06000001,7,5,1.4
2014-4,E06000002,4,4,1.0
2014-4,E06000003,1,1,1.0
2014-4,E06000004,6,2,3.0
2014-4,E06000005,2,2,1.0
2014-4,E06000006,4,2,2.0
2014-4,E06000007,12,7,1.7142857142857142
2014-4,E06000008,37,25,1.48
2014-4,E06000009,13,7,1.8571428571428572
2014-4,E06000010,24,10,2.4
2014-4,E06000011,36,17,2.1176470588235294
2014-4,E06000012,10,9,1.1111111111111112
2014-4,E06000013,10,6,1.6666666666666667
2014-4,E06000014,14,10,1.4
2014-4,E06000015,8,5,1.6
2014-4,E06000016,10,8,1.25
2014-4,E06000017,2,2,1.0
2014-4,E06000018,13,10,1.3
2014-4,E06000019,17,12,1.4166666666666667
2014-4,E06000020,6,6,1.0
2014-4,E06000021,19,11,1.7272727272727273
2014-4,E06000022,29,15,1.9333333333333333
2014-4,E06000023,55,34,1.6176470588235294
2014-4,E06000024,21,13,1.6153846153846154
2014-4,E06000025,20,13,1.5384615384615385
2014-4,E06000026,63,38,1.6578947368421053
2014-4,E06000027,7,4,1.75
2014-4,E06000028,29,15,1.9333333333333333
2014-4,E06000029,8,7,1.1428571428571428
2014-4,E06000030,57,16,3.5625
2014-4,E06000031,64,22,2.909090909090909
2014-4,E06000032,35,13,2.6923076923076925
2014-4,E06000033,23,9,2.5555555555555554
2014-4,E06000034,4,1,4.0
2014-4,E06000035,9,6,1.5
2014-4,E06000036,8,6,1.3333333333333333
2014-4,E06000037,12,9,1.3333333333333333
2014-4,E06000038,54,24,2.25
2014-4,E06000039,3,3,1.0
2014-4,E06000040,20,14,1.4285714285714286
2014-4,E06000041,53,20,2.65
2014-4,E06000042,30,16,1.875
2014-4,E06000043,24,15,1.6
2014-4,E06000044,6,5,1.2
2014-4,E06000045,272,178,1.5280898876404494
2014-4,E06000046,25,12,2.0833333333333335
2014-4,E06000047,26,15,1.7333333333333334
2014-4,E06000049,41,25,1.64
2014-4,E06000050,26,19,1.368421052631579
2014-4,E06000051,6,6,1.0
2014-4,E06000052,39,25,1.56
2014-4,E06000054,80,47,1.702127659574468
2014-4,E06000055,13,6,2.1666666666666665
2014-4,E06000056,50,25,2.0
2014-4,E06000057,29,16,1.8125
2014-4,E07000004,40,27,1.4814814814814814
2014-4,E07000005,42,20,2.1
2014-4,E07000006,28,20,1.4
2014-4,E07000007,29,23,1.2608695652173914
2014-4,E07000008,50,29,1.7241379310344827
2014-4,E07000009,7,6,1.1666666666666667
2014-4,E07000010,18,4,4.5
2014-4,E07000011,23,15,1.5333333333333334
2014-4,E07000012,38,25,1.52
2014-4,E07000026,4,4,1.0
2014-4,E07000027,5,5,1.0
2014-4,E07000028,1,1,1.0
2014-4,E07000029,32,8,4.0
2014-4,E07000031,5,4,1.25
2014-4,E07000032,1,1,1.0
2014-4,E07000033,9,5,1.8
2014-4,E07000034,32,9,3.5555555555555554
2014-4,E07000035,6,5,1.2
2014-4,E07000036,3,3,1.0
2014-4,E07000037,6,5,1.2
2014-4,E07000038,36,8,4.5
2014-4,E07000039,8,8,1.0
2014-4,E07000040,21,9,2.3333333333333335
2014-4,E07000041,5,5,1.0
2014-4,E07000042,6,5,1.2
2014-4,E07000043,16,14,1.1428571428571428
2014-4,E07000044,20,9,2.2222222222222223
2014-4,E07000045,18,13,1.3846153846153846
2014-4,E07000046,9,9,1.0
2014-4,E07000047,8,7,1.1428571428571428
2014-4,E07000048,1,1,1.0
2014-4,E07000049,6,6,1.0
2014-4,E07000051,1,1,1.0
2014-4,E07000052,5,4,1.25
2014-4,E07000053,3,3,1.0
2014-4,E07000061,4,4,1.0
2014-4,E07000062,3,2,1.5
2014-4,E07000063,5,5,1.0
2014-4,E07000064,11,8,1.375
2014-4,E07000065,13,8,1.625
2014-4,E07000066,5,4,1.25
2014-4,E07000067,3,3,1.0
2014-4,E07000068,15,6,2.5
2014-4,E07000069,9,6,1.5
2014-4,E07000070,14,12,1.1666666666666667
2014-4,E07000071,51,27,1.8888888888888888
2014-4,E07000072,3,3,1.0
2014-4,E07000073,4,3,1.3333333333333333
2014-4,E07000074,2,2,1.0
2014-4,E07000075,10,5,2.0
2014-4,E07000076,12,10,1.2
2014-4,E07000077,18,11,1.6363636363636365
2014-4,E07000078,16,13,1.2307692307692308
2014-4,E07000079,13,4,3.25
2014-4,E07000081,6,4,1.5
2014-4,E07000082,19,7,2.7142857142857144
2014-4,E07000083,22,11,2.0
2014-4,E07000084,19,15,1.2666666666666666
2014-4,E07000085,17,13,1.3076923076923077
2014-4,E07000086,10,6,1.6666666666666667
2014-4,E07000087,4,3,1.3333333333333333
2014-4,E07000088,1,1,1.0
2014-4,E07000089,83,69,1.2028985507246377
2014-4,E07000090,1,1,1.0
2014-4,E07000091,25,21,1.1904761904761905
2014-4,E07000092,1,1,1.0
