period,LAD,report_count,user_count,average
2012-10,,18,16,1.125
2012-10,E06000001,1,1,1.0
2012-10,E06000002,3,3,1.0
2012-10,E06000003,1,1,1.0
2012-10,E06000004,7,7,1.0
2012-10,E06000005,5,4,1.25
2012-10,E06000006,5,5,1.0
2012-10,E06000007,9,8,1.125
2012-10,E06000008,32,22,1.4545454545454546
2012-10,E06000009,2,2,1.0
2012-10,E06000010,5,5,1.0
2012-10,E06000011,21,15,1.4
2012-10,E06000012,5,4,1.25
2012-10,E06000013,4,4,1.0
2012-10,E06000014,9,9,1.0
2012-10,E06000015,14,13,1.0769230769230769
2012-10,E06000016,12,10,1.2
2012-10,E06000017,1,1,1.0
2012-10,E06000018,26,17,1.5294117647058822
2012-10,E06000019,13,10,1.3
2012-10,E06000020,20,15,1.3333333333333333
2012-10,E06000021,28,14,2.0
2012-10,E06000022,9,8,1.125
2012-10,E06000023,48,35,1.3714285714285714
2012-10,E06000024,15,9,1.6666666666666667
2012-10,E06000025,17,13,1.3076923076923077
2012-10,E06000026,20,16,1.25
2012-10,E06000027,5,4,1.25
2012-10,E06000028,58,14,4.142857142857143
2012-10,E06000029,18,10,1.8
2012-10,E06000030,15,15,1.0
2012-10,E06000031,38,19,2.0
2012-10,E06000032,3,3,1.0
2012-10,E06000033,5,5,1.0
2012-10,E06000034,7,4,1.75
2012-10,E06000035,4,4,1.0
2012-10,E06000036,6,5,1.2
2012-10,E06000037,9,5,1.8
2012-10,E06000038,43,26,1.6538461538461537
2012-10,E06000039,6,6,1.0
2012-10,E06000040,11,11,1.0
2012-10,E06000041,28,20,1.4
2012-10,E06000042,5,5,1.0
2012-10,E06000043,24,17,1.411764705882353
2012-10,E06000044,6,5,1.2
2012-10,E06000045,144,97,1.4845360824742269
2012-10,E06000046,20,9,2.2222222222222223
2012-10,E06000047,32,28,1.1428571428571428
2012-10,E06000049,65,47,1.3829787234042554
2012-10,E06000050,32,27,1.1851851851851851
2012-10,E06000051,14,12,1.1666666666666667
2012-10,E06000052,17,16,1.0625
2012-10,E06000054,44,32,1.375
2012-10,E06000055,7,6,1.1666666666666667
2012-10,E06000056,22,20,1.1
2012-10,E06000057,30,25,1.2
2012-10,E07000004,12,11,1.0909090909090908
2012-10,E07000005,7,6,1.1666666666666667
2012-10,E07000006,8,8,1.0
2012-10,E07000007,14,13,1.0769230769230769
2012-10,E07000008,45,24,1.875
2012-10,E07000009,8,4,2.0
2012-10,E07000010,19,5,3.8
2012-10,E07000011,12,9,1.3333333333333333
2012-10,E07000012,32,23,1.391304347826087
2012-10,E07000026,11,10,1.1
2012-10,E07000027,2,2,1.0
2012-10,E07000028,14,10,1.4
2012-10,E07000029,1,1,1.0
2012-10,E07000030,3,3,1.0
2012-10,E07000031,11,10,1.1
2012-10,E07000032,4,4,1.0
2012-10,E07000033,3,3,1.0
2012-10,E07000034,8,7,1.1428571428571428
2012-10,E07000035,4,3,1.3333333333333333
2012-10,E07000036,5,5,1.0
2012-10,E07000037,9,5,1.8
2012-10,E07000038,7,7,1.0
2012-10,E07000039,9,9,1.0
2012-10,E07000040,18,13,1.3846153846153846
2012-10,E07000041,8,7,1.1428571428571428
2012-10,E07000042,7,7,1.0
2012-10,E07000043,22,21,1.0476190476190477
2012-10,E07000044,11,7,1.5714285714285714
2012-10,E07000045,13,9,1.4444444444444444
2012-10,E07000046,22,12,1.8333333333333333
2012-10,E07000047,1,1,1.0
2012-10,E07000048,6,3,2.0
2012-10,E07000049,12,8,1.5
