period,LAD,report_count,user_count,average
2016,E06000001,165,65,2.5384615384615383
2016,E06000002,154,73,2.1095890410958904
2016,E06000003,130,62,2.096774193548387
2016,E06000004,517,248,2.0846774193548385
2016,E06000005,177,60,2.95
2016,E06000006,149,77,1.9350649350649352
2016,E06000007,281,141,1.9929078014184398
2016,E06000008,345,172,2.005813953488372
2016,E06000009,238,100,2.38
2016,E06000010,1096,177,6.192090395480226
2016,E06000011,2003,174,11.511494252873563
2016,E06000012,143,56,2.5535714285714284
2016,E06000013,362,59,6.135593220338983
2016,E06000014,375,105,3.5714285714285716
2016,E06000015,168,102,1.6470588235294117
2016,E06000016,254,157,1.6178343949044587
2016,E06000017,85,37,2.2972972972972974
2016,E06000018,501,165,3.036363636363636
2016,E06000019,260,110,2.3636363636363638
2016,E06000020,101,70,1.4428571428571428
2016,E06000021,403,193,2.088082901554404
2016,E06000022,261,112,2.330357142857143
2016,E06000023,4405,2013,2.188276204669647
2016,E06000024,316,164,1.9268292682926829
2016,E06000025,545,236,2.309322033898305
2016,E06000026,357,182,1.9615384615384615
2016,E06000027,164,88,1.8636363636363635
2016,E06000030,338,192,1.7604166666666667
2016,E06000031,1050,229,4.585152838427947
2016,E06000032,1427,275,5.189090909090909
2016,E06000033,274,132,2.0757575757575757
2016,E06000034,313,117,2.675213675213675
2016,E06000035,318,161,1.9751552795031055
2016,E06000036,380,182,2.087912087912088
2016,E06000037,263,123,2.138211382113821
2016,E06000038,628,267,2.352059925093633
2016,E06000039,211,106,1.990566037735849
2016,E06000040,550,265,2.0754716981132075
2016,E06000041,601,269,2.2342007434944238
2016,E06000042,532,199,2.6733668341708543
2016,E06000043,529,245,2.159183673469388
2016,E06000044,55,43,1.2790697674418605
2016,E06000045,1174,397,2.957178841309824
2016,E06000046,192,58,3.310344827586207
2016,E06000047,1065,275,3.8727272727272726
2016,E06000049,1243,442,2.8122171945701355
2016,E06000050,412,230,1.791304347826087
2016,E06000051,265,115,2.3043478260869565
2016,E06000052,757,348,2.175287356321839
2016,E06000054,229,158,1.4493670886075949
2016,E06000055,272,123,2.2113821138211383
2016,E06000056,923,415,2.2240963855421687
2016,E06000057,427,204,2.093137254901961
2016,E06000058,525,308,1.7045454545454546
2016,E06000059,452,250,1.808
2016,E07000004,578,311,1.8585209003215435
2016,E07000005,317,158,2.0063291139240507
2016,E07000006,427,210,2.033333333333333
2016,E07000007,550,263,2.091254752851711
2016,E07000008,165,79,2.088607594936709
2016,E07000009,50,25,2.0
2016,E07000010,36,28,1.2857142857142858
2016,E07000011,102,87,1.1724137931034482
2016,E07000012,116,92,1.2608695652173914
2016,E07000026,93,49,1.8979591836734695
2016,E07000027,131,43,3.046511627906977
2016,E07000028,59,40,1.475
2016,E07000029,207,112,1.8482142857142858
2016,E07000030,59,31,1.903225806451613
2016,E07000031,136,74,1.837837837837838
2016,E07000032,181,88,2.0568181818181817
2016,E07000033,146,83,1.7590361445783131
2016,E07000034,435,69,6.304347826086956
2016,E07000035,121,64,1.890625
