period,LAD,report_count,user_count,average
2014-11,,40,31,1.2903225806451613
2014-11,E06000001,4,4,1.0
2014-11,E06000002,4,4,1.0
2014-11,E06000003,1,1,1.0
2014-11,E06000004,28,23,1.2173913043478262
2014-11,E06000005,5,4,1.25
2014-11,E06000006,19,16,1.1875
2014-11,E06000007,20,12,1.6666666666666667
2014-11,E06000008,43,23,1.8695652173913044
2014-11,E06000009,10,8,1.25
2014-11,E06000010,48,13,3.6923076923076925
2014-11,E06000011,96,14,6.857142857142857
2014-11,E06000012,7,3,2.3333333333333335
2014-11,E06000013,21,6,3.5
2014-11,E06000014,19,12,1.5833333333333333
2014-11,E06000015,16,11,1.4545454545454546
2014-11,E06000016,11,9,1.2222222222222223
2014-11,E06000017,5,3,1.6666666666666667
2014-11,E06000018,21,10,2.1
2014-11,E06000019,10,8,1.25
2014-11,E06000020,7,7,1.0
2014-11,E06000021,21,12,1.75
2014-11,E06000022,20,16,1.25
2014-11,E06000023,66,47,1.4042553191489362
2014-11,E06000024,35,21,1.6666666666666667
2014-11,E06000025,24,18,1.3333333333333333
2014-11,E06000026,26,19,1.368421052631579
2014-11,E06000027,20,10,2.0
2014-11,E06000028,31,23,1.3478260869565217
2014-11,E06000029,10,8,1.25
2014-11,E06000030,23,17,1.3529411764705883
2014-11,E06000031,59,35,1.6857142857142857
2014-11,E06000032,50,19,2.6315789473684212
2014-11,E06000033,26,14,1.8571428571428572
2014-11,E06000034,34,10,3.4
2014-11,E06000035,18,15,1.2
2014-11,E06000036,16,12,1.3333333333333333
2014-11,E06000037,8,8,1.0
2014-11,E06000038,34,25,1.36
2014-11,E06000039,13,9,1.4444444444444444
2014-11,E06000040,21,10,2.1
2014-11,E06000041,53,31,1.7096774193548387
2014-11,E06000042,18,12,1.5
2014-11,E06000043,34,26,1.3076923076923077
2014-11,E06000044,16,11,1.4545454545454546
2014-11,E06000045,95,62,1.532258064516129
2014-11,E06000046,42,18,2.3333333333333335
2014-11,E06000047,59,36,1.6388888888888888
2014-11,E06000049,82,40,2.05
2014-11,E06000050,60,24,2.5
2014-11,E06000051,15,11,1.3636363636363635
2014-11,E06000052,43,32,1.34375
2014-11,E06000054,44,27,1.6296296296296295
2014-11,E06000055,17,12,1.4166666666666667
2014-11,E06000056,52,25,2.08
2014-11,E06000057,42,27,1.5555555555555556
2014-11,E07000004,26,18,1.4444444444444444
2014-11,E07000005,19,16,1.1875
2014-11,E07000006,20,15,1.3333333333333333
2014-11,E07000007,39,23,1.6956521739130435
2014-11,E07000008,21,18,1.1666666666666667
2014-11,E07000009,11,6,1.8333333333333333
2014-11,E07000010,3,3,1.0
2014-11,E07000011,25,20,1.25
2014-11,E07000012,40,32,1.25
2014-11,E07000026,7,7,1.0
2014-11,E07000027,1,1,1.0
2014-11,E07000028,3,2,1.5
2014-11,E07000029,28,21,1.3333333333333333
2014-11,E07000030,6,5,1.2
2014-11,E07000031,6,6,1.0
2014-11,E07000032,10,8,1.25
2014-11,E07000033,17,11,1.5454545454545454
2014-11,E07000034,5,4,1.25
2014-11,E07000035,5,5,1.0
2014-11,E07000036,15,12,1.25
2014-11,E07000037,3,2,1.5
2014-11,E07000038,5,5,1.0
2014-11,E07000039,14,11,1.2727272727272727
2014-11,E07000040,18,16,1.125
2014-11,E07000041,15,14,1.0714285714285714
2014-11,E07000042,14,10,1.4
2014-11,E07000043,26,20,1.3
2014-11,E07000044,15,13,1.1538461538461537
2014-11,E07000045,13,10,1.3
2014-11,E07000046,8,8,1.0
2014-11,E07000047,6,5,1.2
2014-11,E07000048,4,4,1.0
2014-11,E07000049,5,4,1.25
2014-11,E07000050,1,1,1.0
2014-11,E07000051,8,5,1.6
2014-11,E07000052,10,7,1.4285714285714286
2014-11,E07000053,7,5,1.4
2014-11,E07000061,92,65,1.4153846153846155
2014-11,E07000062,121,86,1.4069767441860466
2014-11,E07000063,233,185,1.2594594594594595
2014-11,E07000064,249,199,1.2512562814070352
2014-11,E07000065,455,318,1.430817610062893
2014-11,E07000066,13,10,1.3
2014-11,E07000067,5,5,1.0
2014-11,E07000068,9,4,2.25
2014-11,E07000069,6,3,2.0
2014-11,E07000070,16,14,1.1428571428571428
2014-11,E07000071,44,28,1.5714285714285714
2014-11,E07000072,13,12,1.0833333333333333
2014-11,E07000075,7,7,1.0
2014-11,E07000076,16,16,1.0
2014-11,E07000077,6,4,1.5
2014-11,E07000078,45,33,1.3636363636363635
2014-11,E07000079,19,11,1.7272727272727273
2014-11,E07000080,6,5,1.2
2014-11,E07000081,18,10,1.8
2014-11,E07000082,10,7,1.4285714285714286
2014-11,E07000083,11,10,1.1
2014-11,E07000084,32,19,1.6842105263157894
2014-11,E07000085,23,15,1.5333333333333334
2014-11,E07000086,17,14,1.2142857142857142
2014-11,E07000087,3,2,1.5
2014-11,E07000088,7,7,1.0
2014-11,E07000089,109,92,1.184782608695652
2014-11,E07000090,4,3,1.3333333333333333
