period,LAD,report_count,user_count,average
2017-9,E06000001,23,11,2.090909090909091
2017-9,E06000002,17,11,1.5454545454545454
2017-9,E06000003,12,8,1.5
2017-9,E06000004,37,29,1.2758620689655173
2017-9,E06000005,8,3,2.6666666666666665
2017-9,E06000006,13,12,1.0833333333333333
2017-9,E06000007,9,9,1.0
2017-9,E06000008,26,19,1.368421052631579
2017-9,E06000009,10,10,1.0
2017-9,E06000010,137,21,6.523809523809524
2017-9,E06000011,20,16,1.25
2017-9,E06000012,2,2,1.0
2017-9,E06000013,19,13,1.4615384615384615
2017-9,E06000014,10,8,1.25
2017-9,E06000015,19,16,1.1875
2017-9,E06000016,24,22,1.0909090909090908
2017-9,E06000017,7,7,1.0
2017-9,E06000018,28,16,1.75
2017-9,E06000019,40,29,1.3793103448275863
2017-9,E06000020,10,9,1.1111111111111112
2017-9,E06000021,27,21,1.2857142857142858
2017-9,E06000022,39,18,2.1666666666666665
2017-9,E06000023,530,371,1.4285714285714286
2017-9,E06000024,34,22,1.5454545454545454
2017-9,E06000025,51,34,1.5
2017-9,E06000026,20,11,1.8181818181818181
2017-9,E06000027,12,12,1.0
2017-9,E06000030,37,28,1.3214285714285714
2017-9,E06000031,71,31,2.2903225806451615
2017-9,E06000032,79,46,1.7173913043478262
2017-9,E06000033,17,13,1.3076923076923077
2017-9,E06000034,13,9,1.4444444444444444
2017-9,E06000035,40,24,1.6666666666666667
2017-9,E06000036,30,28,1.0714285714285714
2017-9,E06000037,37,15,2.466666666666667
2017-9,E06000038,52,40,1.3
2017-9,E06000039,19,15,1.2666666666666666
2017-9,E06000040,75,61,1.2295081967213115
2017-9,E06000041,66,36,1.8333333333333333
2017-9,E06000042,9,9,1.0
2017-9,E06000043,41,28,1.4642857142857142
2017-9,E06000044,11,10,1.1
2017-9,E06000045,99,55,1.8
2017-9,E06000046,17,9,1.8888888888888888
2017-9,E06000047,53,32,1.65625
2017-9,E06000049,77,40,1.925
2017-9,E06000050,24,17,1.411764705882353
2017-9,E06000051,29,13,2.230769230769231
2017-9,E06000052,90,61,1.4754098360655739
2017-9,E06000054,8,7,1.1428571428571428
2017-9,E06000055,21,13,1.6153846153846154
2017-9,E06000056,43,35,1.2285714285714286
2017-9,E06000057,43,33,1.303030303030303
2017-9,E06000058,35,31,1.1290322580645162
2017-9,E06000059,24,21,1.1428571428571428
2017-9,E07000004,56,41,1.3658536585365855
2017-9,E07000005,28,17,1.6470588235294117
2017-9,E07000006,35,26,1.3461538461538463
2017-9,E07000007,53,31,1.7096774193548387
2017-9,E07000008,11,6,1.8333333333333333
2017-9,E07000009,7,6,1.1666666666666667
2017-9,E07000011,10,10,1.0
2017-9,E07000012,12,11,1.0909090909090908
2017-9,E07000026,3,3,1.0
2017-9,E07000027,4,4,1.0
2017-9,E07000029,17,12,1.4166666666666667
2017-9,E07000030,2,2,1.0
2017-9,E07000031,8,8,1.0
2017-9,E07000032,9,8,1.125
2017-9,E07000033,9,8,1.125
2017-9,E07000034,21,7,3.0
2017-9,E07000035,9,7,1.2857142857142858
2017-9,E07000036,7,6,1.1666666666666667
2017-9,E07000037,9,6,1.5
2017-9,E07000038,12,10,1.2
2017-9,E07000039,2,2,1.0
2017-9,E07000040,26,19,1.368421052631579
2017-9,E07000041,12,7,1.7142857142857142
2017-9,E07000042,13,11,1.1818181818181819
2017-9,E07000043,30,23,1.3043478260869565
2017-9,E07000044,18,12,1.5
2017-9,E07000045,23,15,1.5333333333333334
2017-9,E07000046,13,9,1.4444444444444444
2017-9,E07000047,3,3,1.0
2017-9,E07000061,19,15,1.2666666666666666
2017-9,E07000062,29,23,1.2608695652173914
2017-9,E07000063,52,40,1.3
2017-9,E07000064,88,75,1.1733333333333333
2017-9,E07000065,59,35,1.6857142857142857
2017-9,E07000066,16,14,1.1428571428571428
2017-9,E07000067,4,3,1.3333333333333333
2017-9,E07000068,6,6,1.0
2017-9,E07000069,8,4,2.0
2017-9,E07000070,17,10,1.7
2017-9,E07000071,32,20,1.6
2017-9,E07000072,13,10,1.3
2017-9,E07000073,13,8,1.625
2017-9,E07000074,7,6,1.1666666666666667
2017-9,E07000075,4,3,1.3333333333333333
2017-9,E07000076,9,9,1.0
2017-9,E07000077,3,2,1.5
2017-9,E07000078,25,22,1.1363636363636365
2017-9,E07000079,13,11,1.1818181818181819
2017-9,E07000080,12,8,1.5
2017-9,E07000081,20,16,1.25
2017-9,E07000082,12,8,1.5
2017-9,E07000083,16,12,1.3333333333333333
