lad,reports,unique_users,average_per_user
E06000001,41,20,2.05
E06000002,8,7,1.1428571428571428
E06000003,20,18,1.1111111111111112
E06000004,60,48,1.25
E06000005,22,9,2.4444444444444446
E06000006,15,13,1.1538461538461537
E06000007,29,21,1.380952380952381
E06000008,24,20,1.2
E06000009,14,12,1.1666666666666667
E06000010,42,25,1.68
E06000011,2,2,1.0
E06000012,3,3,1.0
E06000013,22,18,1.2222222222222223
E06000014,8,7,1.1428571428571428
E06000015,35,29,1.206896551724138
E06000016,31,27,1.1481481481481481
E06000017,64,51,1.2549019607843137
E06000018,6,6,1.0
E06000019,39,27,1.4444444444444444
E06000020,6,6,1.0
E06000021,38,33,1.1515151515151516
E06000022,1091,620,1.7596774193548388
E06000023,576,410,1.4048780487804877
E06000024,23,20,1.15
E06000025,81,53,1.528301886792453
E06000026,7,6,1.1666666666666667
E06000027,16,15,1.0666666666666667
E06000030,16,12,1.3333333333333333
E06000031,487,362,1.3453038674033149
E06000032,171,88,1.9431818181818181
E06000033,11,9,1.2222222222222223
E06000034,10,8,1.25
E06000035,82,58,1.4137931034482758
E06000036,22,11,2.0
E06000037,40,27,1.4814814814814814
E06000038,51,44,1.1590909090909092
E06000039,47,26,1.8076923076923077
E06000040,47,20,2.35
E06000041,72,51,1.411764705882353
E06000042,20,15,1.3333333333333333
E06000043,35,25,1.4
E06000044,11,11,1.0
E06000045,9,8,1.125
E06000046,904,141,6.411347517730497
E06000047,3,3,1.0
E06000049,1053,22,47.86363636363637
E06000050,16,5,3.2
E06000051,59,28,2.107142857142857
E06000052,67,46,1.4565217391304348
E06000054,10,10,1.0
E06000055,35,23,1.5217391304347827
E06000056,9,9,1.0
E06000057,40,32,1.25
E06000058,7,6,1.1666666666666667
E06000059,44,28,1.5714285714285714
E06000060,2087,1430,1.4594405594405595
E07000008,8,8,1.0
E07000009,9,9,1.0
E07000010,6,6,1.0
E07000011,6,6,1.0
E07000012,4,3,1.3333333333333333
E07000026,7,5,1.4
E07000027,2,2,1.0
E07000028,14,9,1.5555555555555556
E07000029,10,9,1.1111111111111112
E07000030,3,3,1.0
E07000031,17,15,1.1333333333333333
E07000032,30,13,2.3076923076923075
E07000033,19,16,1.1875
E07000034,18,12,1.5
E07000035,10,9,1.1111111111111112
E07000036,12,5,2.4
E07000037,18,7,2.5714285714285716
E07000038,39,25,1.56
E07000039,24,16,1.5
E07000040,2,2,1.0
E07000041,9,6,1.5
E07000042,2,2,1.0
E07000043,2,2,1.0
E07000044,4,4,1.0
E07000045,6,5,1.2
E07000046,2,2,1.0
E07000047,4,3,1.3333333333333333
E07000061,7,7,1.0
E07000062,38,21,1.8095238095238095
E07000063,46,29,1.5862068965517242
E07000064,67,43,1.558139534883721
E07000065,36,28,1.2857142857142858
E07000066,21,18,1.1666666666666667
E07000067,3,3,1.0
E07000068,9,8,1.125
E07000069,8,7,1.1428571428571428
E07000070,18,11,1.6363636363636365
E07000071,25,15,1.6666666666666667
E07000072,14,11,1.2727272727272727
E07000073,16,10,1.6
E07000074,4,4,1.0
E07000075,7,5,1.4
E07000076,17,12,1.4166666666666667
E07000077,9,9,1.0
E07000078,38,23,1.6521739130434783
E07000079,47,19,2.473684210526316
E07000080,16,15,1.0666666666666667
E07000081,17,13,1.3076923076923077
E07000082,30,20,1.5
E07000083,45,26,1.7307692307692308
E07000084,79,36,2.1944444444444446
E07000085,35,25,1.4
E07000086,27,20,1.35
E07000087,11,11,1.0
E07000088,16,11,1.4545454545454546
E07000089,175,133,1.3157894736842106
E07000090,8,7,1.1428571428571428
E07000091,20,15,1.3333333333333333
E07000092,18,17,1.0588235294117647
E07000093,28,20,1.4
E07000094,23,20,1.15
E07000095,15,11,1.3636363636363635
E07000096,56,34,1.6470588235294117
E07000098,41,26,1.5769230769230769
E07000099,57,30,1.9
E07000102,25,18,1.3888888888888888
E07000103,14,11,1.2727272727272727
E07000105,36,27,1.3333333333333333
E07000106,11,8,1.375
E07000107,10,8,1.25
E07000108,13,11,1.1818181818181819
E07000109,27,18,1.5
E07000110,8,8,1.0
E07000111,167,46,3.630434782608696
E07000112,52,25,2.08
E07000113,90,26,3.4615384615384617
E07000114,14,11,1.2727272727272727
E07000115,18,14,1.2857142857142858
E07000116,31,15,2.066666666666667
E07000117,5,4,1.25
E07000118,16,10,1.6
E07000119,11,9,1.2222222222222223
E07000120,19,15,1.2666666666666666
E07000121,34,27,1.2592592592592593
E07000122,9,8,1.125
E07000123,24,16,1.5
E07000124,5,4,1.25
E07000125,7,7,1.0
E07000126,20,15,1.3333333333333333
E07000127,16,11,1.4545454545454546
E07000128,14,13,1.0769230769230769
E07000129,8,6,1.3333333333333333
E07000130,37,18,2.0555555555555554
E07000131,27,14,1.9285714285714286
E07000132,13,11,1.1818181818181819
E07000133,3,2,1.5
E07000134,24,13,1.8461538461538463
E07000135,9,8,1.125
E07000136,122,49,2.489795918367347
E07000137,327,133,2.4586466165413534
E07000138,125,65,1.9230769230769231
E07000139,314,157,2.0
E07000140,161,81,1.9876543209876543
E07000141,249,123,2.024390243902439
E07000142,236,126,1.873015873015873
E07000143,18,16,1.125
E07000144,22,15,1.4666666666666666
E07000145,11,11,1.0
E07000146,9,9,1.0
E07000147,13,9,1.4444444444444444
E07000148,6,6,1.0
E07000149,16,15,1.0666666666666667
E07000150,104,45,2.311111111111111
E07000151,250,122,2.0491803278688523
E07000152,287,123,2.3333333333333335
E07000153,224,104,2.1538461538461537
E07000154,459,175,2.6228571428571428
E07000155,311,144,2.1597222222222223
E07000156,206,90,2.2888888888888888
E07000163,5,5,1.0
E07000164,13,9,1.4444444444444444
E07000165,10,9,1.1111111111111112
E07000167,5,4,1.25
E07000168,3,2,1.5
E07000169,5,5,1.0
E07000170,17,11,1.5454545454545454
E07000171,14,12,1.1666666666666667
E07000172,22,16,1.375
E07000173,12,10,1.2
E07000174,10,5,2.0
E07000175,9,9,1.0
E07000176,16,13,1.2307692307692308
E07000177,766,329,2.3282674772036476
E07000178,258,158,1.6329113924050633
E07000179,493,345,1.4289855072463769
E07000180,456,319,1.4294670846394983
E07000181,375,247,1.5182186234817814
E07000187,71,48,1.4791666666666667
E07000188,33,22,1.5
E07000189,55,39,1.4102564102564104
E07000192,9,8,1.125
E07000193,5,4,1.25
E07000194,16,14,1.1428571428571428
E07000195,12,4,3.0
E07000196,28,15,1.8666666666666667
E07000197,5,5,1.0
E07000198,1,1,1.0
E07000199,3,2,1.5
E07000200,6,5,1.2
E07000202,11,7,1.5714285714285714
E07000203,14,9,1.5555555555555556
E07000207,18,17,1.0588235294117647
E07000208,19,10,1.9
E07000209,44,28,1.5714285714285714
E07000210,17,15,1.1333333333333333
E07000211,20,15,1.3333333333333333
E07000212,39,28,1.3928571428571428
E07000213,22,20,1.1
E07000214,22,14,1.5714285714285714
E07000215,21,18,1.1666666666666667
E07000216,37,20,1.85
E07000217,15,10,1.5
E07000218,55,48,1.1458333333333333
E07000219,94,67,1.4029850746268657
E07000220,80,49,1.6326530612244898
E07000221,126,101,1.2475247524752475
E07000222,179,137,1.3065693430656935
E07000223,13,10,1.3
E07000224,17,12,1.4166666666666667
E07000225,41,22,1.8636363636363635
E07000226,20,10,2.0
E07000227,12,10,1.2
E07000228,19,15,1.2666666666666666
E07000229,20,12,1.6666666666666667
E07000234,22,16,1.375
E07000236,10,6,1.6666666666666667
E07000237,2,2,1.0
E07000238,7,6,1.1666666666666667
E07000239,3,3,1.0
E07000240,53,29,1.8275862068965518
E07000241,24,21,1.1428571428571428
E07000242,37,31,1.1935483870967742
E07000243,465,181,2.569060773480663
E07000244,42,34,1.2352941176470589
E07000245,19,17,1.1176470588235294
E07000246,16,16,1.0
E08000001,34,26,1.3076923076923077
E08000002,34,24,1.4166666666666667
E08000003,306,87,3.5172413793103448
E08000004,16,15,1.0666666666666667
E08000005,28,23,1.2173913043478262
E08000006,3,3,1.0
E08000007,33,30,1.1
E08000008,18,13,1.3846153846153846
E08000009,6,6,1.0
E08000010,7,7,1.0
E08000011,20,11,1.8181818181818181
E08000012,71,48,1.4791666666666667
E08000013,12,9,1.3333333333333333
E08000014,24,19,1.263157894736842
E08000015,2,2,1.0
E08000016,39,28,1.3928571428571428
E08000017,2,2,1.0
E08000018,44,29,1.5172413793103448
E08000019,494,173,2.8554913294797686
E08000021,3,3,1.0
E08000022,15,11,1.3636363636363635
E08000023,7,5,1.4
E08000024,60,30,2.0
E08000025,648,313,2.070287539936102
E08000026,69,56,1.2321428571428572
E08000027,53,39,1.358974358974359
E08000028,9,8,1.125
E08000029,82,47,1.7446808510638299
E08000030,43,27,1.5925925925925926
E08000031,66,41,1.6097560975609757
E08000032,65,35,1.8571428571428572
E08000033,17,16,1.0625
E08000034,1,1,1.0
E08000035,150,25,6.0
E08000036,18,10,1.8
E08000037,23,15,1.5333333333333334
E09000001,3,3,1.0
E09000002,8,8,1.0
E09000003,159,101,1.5742574257425743
E09000004,925,657,1.4079147640791476
E09000005,36,26,1.3846153846153846
E09000006,2285,1434,1.593444909344491
E09000007,12,12,1.0
E09000008,105,66,1.5909090909090908
E09000009,8,7,1.1428571428571428
E09000010,353,53,6.660377358490566
E09000011,665,415,1.6024096385542168
E09000012,15,12,1.25
E09000013,9,6,1.5
E09000014,67,34,1.9705882352941178
E09000015,26,23,1.1304347826086956
E09000016,4,4,1.0
E09000017,152,90,1.6888888888888889
