period,LAD,report_count,user_count,average
2011-3,E06000001,4,3,1.3333333333333333
2011-3,E06000002,8,6,1.3333333333333333
2011-3,E06000003,7,6,1.1666666666666667
2011-3,E06000004,4,4,1.0
2011-3,E06000005,4,4,1.0
2011-3,E06000006,7,5,1.4
2011-3,E06000007,10,8,1.25
2011-3,E06000008,38,26,1.4615384615384615
2011-3,E06000009,13,12,1.0833333333333333
2011-3,E06000010,12,10,1.2
2011-3,E06000011,22,16,1.375
2011-3,E06000012,4,4,1.0
2011-3,E06000013,6,5,1.2
2011-3,E06000014,7,6,1.1666666666666667
2011-3,E06000015,23,15,1.5333333333333334
2011-3,E06000016,24,13,1.8461538461538463
2011-3,E06000017,4,3,1.3333333333333333
2011-3,E06000018,34,13,2.6153846153846154
2011-3,E06000019,30,19,1.5789473684210527
2011-3,E06000020,28,13,2.1538461538461537
2011-3,E06000021,31,19,1.631578947368421
2011-3,E06000022,11,10,1.1
2011-3,E06000023,42,28,1.5
2011-3,E06000024,45,23,1.9565217391304348
2011-3,E06000025,13,11,1.1818181818181819
2011-3,E06000026,49,38,1.2894736842105263
2011-3,E06000027,6,6,1.0
2011-3,E06000030,13,9,1.4444444444444444
2011-3,E06000031,43,19,2.263157894736842
2011-3,E06000032,8,7,1.1428571428571428
2011-3,E06000033,4,4,1.0
2011-3,E06000034,2,2,1.0
2011-3,E06000035,20,15,1.3333333333333333
2011-3,E06000036,12,9,1.3333333333333333
2011-3,E06000037,5,5,1.0
2011-3,E06000038,29,26,1.1153846153846154
2011-3,E06000039,7,6,1.1666666666666667
2011-3,E06000040,10,9,1.1111111111111112
2011-3,E06000041,33,25,1.32
2011-3,E06000042,25,16,1.5625
2011-3,E06000043,22,14,1.5714285714285714
2011-3,E06000044,14,12,1.1666666666666667
2011-3,E06000045,11,8,1.375
2011-3,E06000046,17,5,3.4
2011-3,E06000047,67,39,1.7179487179487178
2011-3,E06000049,62,39,1.5897435897435896
2011-3,E06000050,17,13,1.3076923076923077
2011-3,E06000051,18,15,1.2
2011-3,E06000052,37,19,1.9473684210526316
