lad,reports,unique_users,average_per_user
E06000001,31,22,1.4090909090909092
E06000002,4,3,1.3333333333333333
E06000003,16,9,1.7777777777777777
E06000004,45,32,1.40625
E06000005,45,15,3.0
E06000006,19,13,1.4615384615384615
E06000007,15,14,1.0714285714285714
E06000008,21,18,1.1666666666666667
E06000009,12,10,1.2
E06000010,46,29,1.5862068965517242
E06000011,7,7,1.0
E06000012,2,2,1.0
E06000013,8,7,1.1428571428571428
E06000014,19,10,1.9
E06000015,27,23,1.173913043478261
E06000016,27,17,1.588235294117647
E06000017,85,55,1.5454545454545454
E06000018,17,14,1.2142857142857142
E06000019,48,29,1.6551724137931034
E06000020,14,10,1.4
E06000021,69,43,1.6046511627906976
E06000022,1080,638,1.6927899686520376
E06000023,959,570,1.682456140350877
E06000024,31,22,1.4090909090909092
E06000025,94,46,2.0434782608695654
E06000026,14,12,1.1666666666666667
E06000027,23,7,3.2857142857142856
E06000030,15,13,1.1538461538461537
E06000031,78,48,1.625
E06000032,107,63,1.6984126984126984
E06000033,26,19,1.368421052631579
E06000034,17,13,1.3076923076923077
E06000035,59,37,1.5945945945945945
E06000036,26,23,1.1304347826086956
E06000037,30,21,1.4285714285714286
E06000038,92,68,1.3529411764705883
E06000039,35,18,1.9444444444444444
E06000040,56,41,1.3658536585365855
E06000041,91,58,1.5689655172413792
E06000042,44,28,1.5714285714285714
E06000043,36,27,1.3333333333333333
E06000044,10,10,1.0
E06000045,71,51,1.392156862745098
E06000046,13,9,1.4444444444444444
E06000047,5,5,1.0
E06000049,15,13,1.1538461538461537
E06000050,7,6,1.1666666666666667
E06000051,38,30,1.2666666666666666
E06000052,53,40,1.325
E06000054,8,8,1.0
E06000055,23,20,1.15
E06000056,15,15,1.0
E06000057,23,19,1.2105263157894737
E06000058,14,11,1.2727272727272727
E06000059,40,32,1.25
E06000060,2026,1369,1.4799123447772096
E07000008,13,11,1.1818181818181819
E07000009,4,4,1.0
E07000010,7,3,2.3333333333333335
E07000011,12,12,1.0
E07000012,11,9,1.2222222222222223
E07000026,1,1,1.0
E07000027,9,5,1.8
E07000028,8,4,2.0
E07000029,16,12,1.3333333333333333
E07000030,9,9,1.0
E07000031,7,7,1.0
E07000032,18,13,1.3846153846153846
E07000033,17,10,1.7
E07000034,9,5,1.8
E07000035,16,7,2.2857142857142856
E07000036,26,13,2.0
E07000037,11,11,1.0
E07000038,25,17,1.4705882352941178
E07000039,9,7,1.2857142857142858
E07000040,13,3,4.333333333333333
E07000041,5,5,1.0
E07000042,4,3,1.3333333333333333
E07000043,3,3,1.0
E07000044,5,4,1.25
E07000045,7,7,1.0
E07000046,3,3,1.0
E07000061,21,13,1.6153846153846154
E07000062,25,20,1.25
E07000063,44,38,1.1578947368421053
E07000064,68,58,1.1724137931034482
E07000065,77,51,1.5098039215686274
E07000066,25,22,1.1363636363636365
E07000067,15,12,1.25
E07000068,10,10,1.0
E07000069,15,8,1.875
E07000070,18,13,1.3846153846153846
E07000071,30,25,1.2
E07000072,30,26,1.1538461538461537
