lad,reports,unique_users,average_per_user
E06000001,461,158,2.9177215189873418
E06000002,113,55,2.0545454545454547
E06000003,132,77,1.7142857142857142
E06000004,509,231,2.2034632034632033
E06000005,214,63,3.3968253968253967
E06000006,184,84,2.1904761904761907
E06000007,343,204,1.6813725490196079
E06000008,445,180,2.4722222222222223
E06000009,185,113,1.6371681415929205
E06000010,600,274,2.18978102189781
E06000011,88,68,1.2941176470588236
E06000012,98,53,1.849056603773585
E06000013,393,150,2.62
E06000014,195,100,1.95
E06000015,647,224,2.888392857142857
E06000016,384,173,2.2196531791907512
E06000017,422,252,1.6746031746031746
E06000018,291,136,2.139705882352941
E06000019,631,231,2.7316017316017316
E06000020,168,94,1.7872340425531914
E06000021,1024,353,2.9008498583569406
E06000022,8685,3727,2.3302924604239337
E06000023,7748,3790,2.0443271767810027
E06000024,504,235,2.1446808510638298
E06000025,982,404,2.4306930693069306
E06000026,270,170,1.588235294117647
E06000027,116,71,1.6338028169014085
E06000030,320,193,1.6580310880829014
E06000031,1156,263,4.395437262357414
E06000032,1452,424,3.4245283018867925
E06000033,442,136,3.25
E06000034,204,123,1.6585365853658536
E06000035,748,257,2.9105058365758754
E06000036,421,206,2.0436893203883497
E06000037,500,183,2.73224043715847
E06000038,951,394,2.4137055837563453
E06000039,424,149,2.8456375838926173
E06000040,517,248,2.0846774193548385
E06000041,1034,342,3.0233918128654973
E06000042,248,167,1.4850299401197604
E06000043,613,252,2.4325396825396823
E06000044,121,97,1.2474226804123711
E06000045,1383,450,3.0733333333333333
E06000046,141,63,2.238095238095238
E06000047,149,113,1.3185840707964602
E06000049,2321,645,3.5984496124031007
E06000050,929,329,2.82370820668693
E06000051,934,351,2.660968660968661
E06000052,1456,589,2.4719864176570456
E06000054,121,105,1.1523809523809523
E06000055,364,180,2.022222222222222
E06000056,264,210,1.2571428571428571
E06000057,552,224,2.4642857142857144
E06000058,328,185,1.772972972972973
E06000059,494,302,1.6357615894039734
E06000060,18608,9636,1.9310917393109175
E07000008,157,106,1.4811320754716981
E07000009,72,58,1.2413793103448276
E07000010,63,51,1.2352941176470589
E07000011,108,90,1.2
E07000012,142,115,1.2347826086956522
E07000026,89,59,1.5084745762711864
E07000027,114,58,1.9655172413793103
E07000028,169,75,2.2533333333333334
E07000029,309,149,2.0738255033557045
E07000030,115,64,1.796875
E07000031,184,101,1.8217821782178218
E07000032,280,118,2.3728813559322033
E07000033,231,99,2.3333333333333335
E07000034,194,83,2.3373493975903616
E07000035,218,96,2.2708333333333335
E07000036,515,151,3.410596026490066
E07000037,198,97,2.0412371134020617
E07000038,421,142,2.964788732394366
E07000039,349,161,2.1677018633540373
E07000040,85,58,1.4655172413793103
E07000041,90,49,1.836734693877551
E07000042,55,35,1.5714285714285714
E07000043,43,32,1.34375
E07000044,116,68,1.7058823529411764
E07000045,108,79,1.3670886075949367
E07000046,96,51,1.8823529411764706
E07000047,45,30,1.5
E07000061,208,109,1.908256880733945
E07000062,394,195,2.0205128205128204
E07000063,706,345,2.046376811594203
E07000064,1354,816,1.6593137254901962
E07000065,945,387,2.441860465116279
E07000066,314,170,1.8470588235294119
E07000067,191,122,1.5655737704918034
E07000068,223,63,3.5396825396825395
E07000069,270,96,2.8125
E07000070,336,146,2.3013698630136985
E07000071,431,211,2.042654028436019
E07000072,487,206,2.3640776699029127
E07000073,177,75,2.36
E07000074,94,48,1.9583333333333333
E07000075,185,118,1.5677966101694916
E07000076,166,116,1.4310344827586208
E07000077,151,110,1.3727272727272728
E07000078,577,189,3.052910052910053
E07000079,462,223,2.071748878923767
E07000080,216,116,1.8620689655172413
E07000081,267,115,2.3217391304347825
E07000082,293,135,2.1703703703703705
E07000083,334,151,2.2119205298013247
E07000084,726,298,2.436241610738255
E07000085,412,197,2.0913705583756346
E07000086,326,173,1.884393063583815
E07000087,170,92,1.8478260869565217
E07000088,204,73,2.7945205479452055
E07000089,2071,1260,1.6436507936507936
E07000090,231,104,2.2211538461538463
E07000091,462,183,2.5245901639344264
E07000092,238,104,2.2884615384615383
E07000093,333,182,1.8296703296703296
E07000094,439,221,1.9864253393665159
E07000095,159,92,1.7282608695652173
E07000096,965,375,2.5733333333333333
E07000098,683,338,2.0207100591715976
E07000099,590,281,2.099644128113879
E07000102,467,221,2.1131221719457014
E07000103,398,146,2.7260273972602738
E07000105,368,189,1.947089947089947
E07000106,271,149,1.8187919463087248
E07000107,177,85,2.0823529411764707
E07000108,138,74,1.864864864864865
E07000109,304,117,2.5982905982905984
E07000110,234,125,1.872
E07000111,878,249,3.5261044176706826
E07000112,252,119,2.1176470588235294
E07000113,591,211,2.800947867298578
E07000114,1018,281,3.622775800711744
E07000115,233,144,1.6180555555555556
E07000116,539,176,3.0625
E07000117,192,82,2.341463414634146
E07000118,370,156,2.371794871794872
E07000119,341,149,2.2885906040268456
E07000120,163,100,1.63
E07000121,663,313,2.1182108626198084
E07000122,204,81,2.5185185185185186
E07000123,472,227,2.079295154185022
E07000124,333,124,2.685483870967742
E07000125,256,130,1.9692307692307693
E07000126,594,222,2.675675675675676
E07000127,402,172,2.3372093023255816
E07000128,333,161,2.0683229813664594
E07000129,139,69,2.0144927536231885
E07000130,272,138,1.9710144927536233
E07000131,342,151,2.2649006622516556
E07000132,173,81,2.1358024691358026
E07000133,88,42,2.0952380952380953
E07000134,205,114,1.7982456140350878
E07000135,78,37,2.108108108108108
E07000136,817,242,3.37603305785124
E07000137,2631,817,3.2203182374541
E07000138,1338,372,3.596774193548387
E07000139,2524,839,3.00834326579261
E07000140,1309,358,3.6564245810055866
E07000141,2741,842,3.2553444180522564
E07000142,1588,554,2.8664259927797833
E07000143,548,276,1.9855072463768115
E07000144,305,145,2.103448275862069
E07000145,199,115,1.7304347826086957
E07000146,568,171,3.3216374269005846
E07000147,468,104,4.5
E07000148,493,132,3.734848484848485
E07000149,419,210,1.9952380952380953
E07000150,51,35,1.457142857142857
E07000151,72,47,1.5319148936170213
E07000152,34,28,1.2142857142857142
E07000153,107,56,1.9107142857142858
E07000154,360,152,2.3684210526315788
E07000155,133,73,1.821917808219178
E07000156,55,43,1.2790697674418605
E07000163,65,45,1.4444444444444444
E07000164,139,71,1.9577464788732395
E07000165,377,191,1.9738219895287958
E07000166,37,28,1.3214285714285714
E07000167,112,62,1.8064516129032258
E07000168,40,32,1.25
E07000169,120,61,1.9672131147540983
E07000170,277,134,2.0671641791044775
E07000171,189,90,2.1
E07000172,194,88,2.2045454545454546
E07000173,165,86,1.9186046511627908
E07000174,146,77,1.896103896103896
E07000175,204,92,2.217391304347826
E07000176,261,108,2.4166666666666665
E07000177,13907,3933,3.5359776252224764
E07000178,6262,2180,2.8724770642201833
E07000179,18136,4160,4.359615384615385
E07000180,13002,3752,3.465351812366738
E07000181,13300,3325,4.0
E07000187,588,242,2.4297520661157024
E07000188,279,131,2.1297709923664123
E07000189,405,207,1.9565217391304348
E07000192,55,28,1.9642857142857142
E07000193,57,33,1.7272727272727273
E07000194,115,80,1.4375
E07000195,107,49,2.183673469387755
E07000196,179,89,2.0112359550561796
E07000197,58,39,1.4871794871794872
E07000198,36,24,1.5
E07000199,50,33,1.5151515151515151
E07000200,187,95,1.9684210526315788
E07000202,478,133,3.593984962406015
E07000203,269,130,2.0692307692307694
E07000207,319,191,1.6701570680628273
E07000208,237,112,2.1160714285714284
E07000209,533,222,2.400900900900901
E07000210,332,126,2.634920634920635
E07000211,361,177,2.0395480225988702
E07000212,420,178,2.359550561797753
E07000213,411,172,2.38953488372093
E07000214,360,167,2.155688622754491
E07000215,378,179,2.111731843575419
E07000216,462,177,2.610169491525424
E07000217,272,134,2.029850746268657
E07000218,626,366,1.710382513661202
E07000219,941,447,2.105145413870246
E07000220,936,476,1.9663865546218486
E07000221,1472,860,1.7116279069767442
E07000222,1321,793,1.665825977301387
E07000223,179,72,2.486111111111111
E07000224,236,147,1.6054421768707483
E07000225,326,157,2.0764331210191083
E07000226,203,119,1.7058823529411764
E07000227,266,132,2.015151515151515
E07000228,356,210,1.6952380952380952
E07000229,189,94,2.0106382978723403
E07000234,128,60,2.1333333333333333
E07000235,35,31,1.1290322580645162
E07000236,89,44,2.022727272727273
E07000237,31,23,1.3478260869565217
E07000238,58,42,1.380952380952381
E07000239,58,43,1.3488372093023255
E07000240,660,285,2.3157894736842106
E07000241,640,263,2.4334600760456273
E07000242,850,447,1.9015659955257271
E07000243,5303,1353,3.919438285291944
E07000244,496,234,2.1196581196581197
E07000245,532,247,2.1538461538461537
E07000246,207,117,1.7692307692307692
E08000001,736,244,3.0163934426229506
E08000002,563,212,2.6556603773584904
E08000003,2601,687,3.7860262008733625
E08000004,570,185,3.081081081081081
E08000005,234,137,1.7080291970802919
