lad,reports,unique_users,average_per_user
E06000001,30,21,1.4285714285714286
E06000003,9,7,1.2857142857142858
E06000004,24,16,1.5
E06000005,22,8,2.75
E06000006,11,7,1.5714285714285714
E06000007,24,19,1.263157894736842
E06000008,17,12,1.4166666666666667
E06000009,13,9,1.4444444444444444
E06000010,60,31,1.935483870967742
E06000011,2,2,1.0
E06000012,8,5,1.6
E06000013,17,7,2.4285714285714284
E06000014,8,7,1.1428571428571428
E06000015,44,28,1.5714285714285714
E06000016,47,30,1.5666666666666667
E06000017,45,29,1.5517241379310345
E06000018,10,9,1.1111111111111112
E06000019,27,19,1.4210526315789473
E06000020,3,3,1.0
E06000021,44,29,1.5172413793103448
E06000022,1047,498,2.102409638554217
E06000023,529,360,1.4694444444444446
E06000024,26,20,1.3
E06000025,51,36,1.4166666666666667
E06000026,17,12,1.4166666666666667
E06000027,8,8,1.0
E06000030,23,19,1.2105263157894737
E06000031,70,31,2.2580645161290325
E06000032,144,77,1.87012987012987
E06000033,26,19,1.368421052631579
E06000034,13,10,1.3
E06000035,70,33,2.121212121212121
E06000036,40,24,1.6666666666666667
E06000037,37,22,1.6818181818181819
E06000038,57,44,1.2954545454545454
E06000039,33,17,1.9411764705882353
E06000040,32,24,1.3333333333333333
E06000041,102,57,1.7894736842105263
E06000042,30,17,1.7647058823529411
E06000043,32,27,1.1851851851851851
E06000044,9,9,1.0
E06000045,66,52,1.2692307692307692
E06000046,9,7,1.2857142857142858
E06000047,4,4,1.0
E06000049,110,67,1.6417910447761195
E06000050,30,26,1.1538461538461537
E06000051,28,22,1.2727272727272727
E06000052,80,59,1.3559322033898304
E06000054,4,4,1.0
E06000055,17,14,1.2142857142857142
E06000056,27,14,1.9285714285714286
E06000057,23,17,1.3529411764705883
E06000058,25,23,1.0869565217391304
E06000059,25,22,1.1363636363636365
E06000060,1973,1369,1.4411979547114682
E07000008,8,8,1.0
E07000009,6,5,1.2
E07000010,4,2,2.0
E07000011,6,5,1.2
E07000012,15,12,1.25
E07000026,5,5,1.0
E07000027,7,5,1.4
E07000028,4,3,1.3333333333333333
E07000029,18,14,1.2857142857142858
E07000030,6,5,1.2
E07000031,12,11,1.0909090909090908
E07000032,16,11,1.4545454545454546
E07000033,6,6,1.0
E07000034,16,11,1.4545454545454546
E07000035,18,8,2.25
E07000036,20,6,3.3333333333333335
E07000037,9,8,1.125
E07000038,16,13,1.2307692307692308
E07000039,16,12,1.3333333333333333
E07000040,4,4,1.0
E07000041,5,5,1.0
E07000042,6,3,2.0
E07000043,2,2,1.0
E07000044,6,6,1.0
E07000045,5,5,1.0
E07000046,3,3,1.0
E07000047,2,2,1.0
E07000061,14,12,1.1666666666666667
E07000062,17,13,1.3076923076923077
E07000063,32,27,1.1851851851851851
E07000064,108,87,1.2413793103448276
E07000065,33,25,1.32
E07000066,14,14,1.0
E07000067,10,9,1.1111111111111112
