lad,reports,unique_users,average_per_user
E06000001,43,25,1.72
E06000002,2,2,1.0
E06000003,12,11,1.0909090909090908
E06000004,55,31,1.7741935483870968
E06000005,5,4,1.25
E06000006,23,10,2.3
E06000007,33,26,1.2692307692307692
E06000008,32,18,1.7777777777777777
E06000009,15,12,1.25
E06000010,56,43,1.302325581395349
E06000011,7,7,1.0
E06000012,3,3,1.0
E06000013,40,21,1.9047619047619047
E06000014,12,10,1.2
E06000015,40,32,1.25
E06000016,23,20,1.15
E06000017,37,31,1.1935483870967742
E06000018,34,21,1.619047619047619
E06000019,29,20,1.45
E06000020,13,9,1.4444444444444444
E06000021,39,36,1.0833333333333333
E06000022,1267,677,1.8714918759231904
E06000023,658,453,1.4525386313465785
E06000024,37,30,1.2333333333333334
E06000025,75,59,1.271186440677966
E06000026,25,22,1.1363636363636365
E06000027,11,9,1.2222222222222223
E06000030,35,18,1.9444444444444444
E06000031,95,41,2.317073170731707
E06000032,143,84,1.7023809523809523
E06000033,33,20,1.65
E06000034,21,16,1.3125
E06000035,128,33,3.878787878787879
E06000036,35,29,1.206896551724138
E06000037,19,15,1.2666666666666666
E06000038,69,48,1.4375
E06000039,26,20,1.3
E06000040,36,24,1.5
E06000041,72,43,1.6744186046511629
E06000042,39,28,1.3928571428571428
E06000043,54,41,1.3170731707317074
E06000044,8,7,1.1428571428571428
E06000045,106,65,1.6307692307692307
E06000046,4,4,1.0
E06000047,7,7,1.0
E06000049,111,71,1.5633802816901408
E06000050,16,14,1.1428571428571428
E06000051,45,29,1.5517241379310345
E06000052,98,71,1.380281690140845
E06000054,7,7,1.0
E06000055,17,16,1.0625
E06000056,18,16,1.125
E06000057,46,22,2.090909090909091
E06000058,25,22,1.1363636363636365
E06000059,37,31,1.1935483870967742
E06000060,1209,863,1.4009269988412514
E07000008,15,13,1.1538461538461537
E07000009,8,8,1.0
E07000010,4,4,1.0
E07000011,10,8,1.25
E07000012,13,13,1.0
E07000026,6,6,1.0
E07000027,3,3,1.0
E07000028,15,11,1.3636363636363635
E07000029,11,10,1.1
E07000030,6,6,1.0
E07000031,11,7,1.5714285714285714
E07000032,27,15,1.8
E07000033,11,9,1.2222222222222223
E07000034,12,9,1.3333333333333333
E07000035,11,9,1.2222222222222223
E07000036,50,13,3.8461538461538463
E07000037,12,12,1.0
E07000038,25,14,1.7857142857142858
E07000039,16,13,1.2307692307692308
E07000040,1,1,1.0
E07000041,14,9,1.5555555555555556
E07000042,4,3,1.3333333333333333
E07000043,2,2,1.0
E07000044,9,7,1.2857142857142858
E07000045,4,4,1.0
E07000046,8,6,1.3333333333333333
E07000047,1,1,1.0
E07000061,20,17,1.1764705882352942
E07000062,47,31,1.5161290322580645
E07000063,62,44,1.4090909090909092
E07000064,106,87,1.2183908045977012
E07000065,54,48,1.125
E07000066,32,16,2.0
E07000067,9,6,1.5
E07000068,10,8,1.25
E07000069,17,12,1.4166666666666667
E07000070,27,16,1.6875
E07000071,24,22,1.0909090909090908
