lad,reports,unique_users,average_per_user
E06000001,59,33,1.7878787878787878
E06000002,6,5,1.2
E06000003,13,8,1.625
E06000004,43,33,1.303030303030303
E06000005,8,6,1.3333333333333333
E06000006,10,8,1.25
E06000007,19,15,1.2666666666666666
E06000008,60,22,2.727272727272727
E06000009,11,7,1.5714285714285714
E06000010,41,26,1.5769230769230769
E06000011,13,8,1.625
E06000012,3,3,1.0
E06000013,40,23,1.7391304347826086
E06000014,10,9,1.1111111111111112
E06000015,69,34,2.0294117647058822
E06000016,35,23,1.5217391304347827
E06000017,34,27,1.2592592592592593
E06000018,42,22,1.9090909090909092
E06000019,47,26,1.8076923076923077
E06000020,9,9,1.0
E06000021,113,59,1.9152542372881356
E06000022,580,394,1.4720812182741116
E06000023,671,411,1.632603406326034
E06000024,48,32,1.5
E06000025,100,57,1.7543859649122806
E06000026,14,12,1.1666666666666667
E06000027,9,8,1.125
E06000030,29,24,1.2083333333333333
E06000031,141,49,2.877551020408163
E06000032,102,61,1.6721311475409837
E06000033,59,23,2.5652173913043477
E06000034,16,16,1.0
E06000035,44,33,1.3333333333333333
E06000036,47,30,1.5666666666666667
E06000037,50,23,2.1739130434782608
E06000038,89,49,1.816326530612245
E06000039,29,21,1.380952380952381
E06000040,36,25,1.44
E06000041,86,45,1.9111111111111112
E06000042,11,9,1.2222222222222223
E06000043,66,44,1.5
E06000044,7,6,1.1666666666666667
E06000045,137,54,2.537037037037037
E06000046,15,13,1.1538461538461537
E06000047,18,11,1.6363636363636365
E06000049,138,74,1.864864864864865
E06000050,55,35,1.5714285714285714
E06000051,105,49,2.142857142857143
E06000052,122,74,1.6486486486486487
E06000054,14,13,1.0769230769230769
E06000055,25,22,1.1363636363636365
E06000056,32,25,1.28
E06000057,50,25,2.0
E06000058,20,19,1.0526315789473684
E06000059,44,35,1.2571428571428571
E06000060,1923,1292,1.488390092879257
E07000008,9,5,1.8
E07000009,5,5,1.0
E07000010,10,10,1.0
E07000011,7,7,1.0
E07000012,12,12,1.0
E07000026,2,2,1.0
E07000027,18,11,1.6363636363636365
E07000028,12,10,1.2
E07000029,13,10,1.3
E07000030,10,8,1.25
E07000031,11,10,1.1
E07000032,37,18,2.0555555555555554
E07000033,21,16,1.3125
E07000034,17,12,1.4166666666666667
E07000035,23,16,1.4375
E07000036,77,26,2.9615384615384617
E07000037,13,8,1.625
E07000038,54,23,2.347826086956522
E07000039,26,20,1.3
E07000040,4,3,1.3333333333333333
E07000041,7,6,1.1666666666666667
E07000042,6,6,1.0
E07000043,9,8,1.125
E07000044,10,10,1.0
E07000045,12,11,1.0909090909090908
E07000046,6,4,1.5
E07000047,4,4,1.0
E07000061,25,20,1.25
E07000062,37,29,1.2758620689655173
E07000063,61,47,1.297872340425532
E07000064,92,77,1.1948051948051948
E07000065,83,55,1.509090909090909
E07000066,26,21,1.2380952380952381
E07000067,13,11,1.1818181818181819
E07000068,17,7,2.4285714285714284
E07000069,20,11,1.8181818181818181
E07000070,29,18,1.6111111111111112
E07000071,45,26,1.7307692307692308
E07000072,53,25,2.12
E07000073,9,7,1.2857142857142858
E07000074,8,6,1.3333333333333333
E07000075,6,5,1.2
E07000076,9,9,1.0
E07000077,11,11,1.0
E07000078,59,33,1.7878787878787878
E07000079,42,21,2.0
E07000080,8,7,1.1428571428571428
E07000081,17,12,1.4166666666666667
E07000082,17,10,1.7
E07000083,25,16,1.5625
E07000084,64,34,1.8823529411764706
E07000085,43,26,1.6538461538461537
E07000086,15,15,1.0
E07000087,11,10,1.1
E07000088,27,8,3.375
E07000089,175,147,1.1904761904761905
E07000090,11,7,1.5714285714285714
E07000091,32,23,1.391304347826087
