period,LAD,report_count,user_count,average
2015,,4,2,2.0
2015,E06000001,100,45,2.2222222222222223
2015,E06000002,92,48,1.9166666666666667
2015,E06000003,67,48,1.3958333333333333
2015,E06000004,360,191,1.8848167539267016
2015,E06000005,106,45,2.3555555555555556
2015,E06000006,142,61,2.3278688524590163
2015,E06000007,300,124,2.4193548387096775
2015,E06000008,398,164,2.426829268292683
2015,E06000009,237,115,2.0608695652173914
2015,E06000010,1048,175,5.988571428571428
2015,E06000011,1554,398,3.9045226130653266
2015,E06000012,131,54,2.425925925925926
2015,E06000013,249,38,6.552631578947368
2015,E06000014,366,111,3.2972972972972974
2015,E06000015,155,96,1.6145833333333333
2015,E06000016,212,118,1.7966101694915255
2015,E06000017,127,29,4.379310344827586
2015,E06000018,403,122,3.30327868852459
2015,E06000019,221,95,2.3263157894736843
2015,E06000020,133,81,1.6419753086419753
2015,E06000021,359,150,2.3933333333333335
2015,E06000022,195,83,2.3493975903614457
2015,E06000023,1048,452,2.3185840707964602
2015,E06000024,295,130,2.269230769230769
2015,E06000025,373,171,2.181286549707602
2015,E06000026,277,144,1.9236111111111112
2015,E06000027,158,68,2.323529411764706
2015,E06000030,230,130,1.7692307692307692
2015,E06000031,645,191,3.3769633507853403
2015,E06000032,514,115,4.469565217391304
2015,E06000033,212,90,2.3555555555555556
2015,E06000034,405,97,4.175257731958763
2015,E06000035,295,140,2.107142857142857
2015,E06000036,291,160,1.81875
2015,E06000037,236,102,2.3137254901960786
2015,E06000038,378,172,2.197674418604651
2015,E06000039,181,86,2.104651162790698
2015,E06000040,375,182,2.0604395604395602
2015,E06000041,474,192,2.46875
2015,E06000042,388,163,2.3803680981595092
2015,E06000043,506,248,2.0403225806451615
2015,E06000044,98,81,1.2098765432098766
2015,E06000045,910,356,2.556179775280899
2015,E06000046,235,81,2.9012345679012346
2015,E06000047,608,246,2.4715447154471546
2015,E06000049,917,428,2.142523364485981
2015,E06000050,406,218,1.8623853211009174
2015,E06000051,226,140,1.6142857142857143
2015,E06000052,551,250,2.204
2015,E06000054,533,291,1.831615120274914
2015,E06000055,217,83,2.6144578313253013
2015,E06000056,816,313,2.6070287539936103
2015,E06000057,318,185,1.718918918918919
2015,E06000058,589,269,2.1895910780669143
2015,E06000059,352,198,1.7777777777777777
2015,E07000004,452,235,1.9234042553191488
2015,E07000005,327,119,2.7478991596638656
2015,E07000006,328,162,2.0246913580246915
2015,E07000007,493,226,2.1814159292035398
2015,E07000008,383,189,2.0264550264550265
2015,E07000009,107,55,1.9454545454545455
2015,E07000010,87,47,1.851063829787234
2015,E07000011,221,144,1.5347222222222223
2015,E07000012,421,229,1.8384279475982532
2015,E07000026,96,39,2.4615384615384617
2015,E07000027,89,35,2.5428571428571427
2015,E07000028,55,34,1.6176470588235294
2015,E07000029,150,76,1.9736842105263157
2015,E07000030,47,26,1.8076923076923077
2015,E07000031,159,76,2.0921052631578947
2015,E07000032,139,91,1.5274725274725274
2015,E07000033,192,74,2.5945945945945947
2015,E07000034,155,61,2.540983606557377
2015,E07000035,122,63,1.9365079365079365
2015,E07000036,189,96,1.96875
2015,E07000037,102,58,1.7586206896551724
2015,E07000038,290,104,2.7884615384615383
2015,E07000039,208,116,1.793103448275862
2015,E07000040,237,136,1.7426470588235294
2015,E07000041,117,69,1.6956521739130435
2015,E07000042,131,59,2.2203389830508473
2015,E07000043,288,162,1.7777777777777777
2015,E07000044,210,92,2.282608695652174
2015,E07000045,204,118,1.728813559322034
2015,E07000046,178,79,2.2531645569620253
2015,E07000047,54,34,1.588235294117647
2015,E07000061,1433,758,1.8905013192612137
2015,E07000062,1567,831,1.8856799037304453
2015,E07000063,2490,1464,1.7008196721311475
2015,E07000064,2981,1612,1.849255583126551
2015,E07000065,5947,2734,2.1752011704462326
2015,E07000066,194,114,1.7017543859649122
2015,E07000067,136,78,1.7435897435897436
2015,E07000068,202,63,3.2063492063492065
2015,E07000069,90,51,1.7647058823529411
2015,E07000070,222,103,2.1553398058252426
2015,E07000071,547,193,2.8341968911917097
2015,E07000072,150,88,1.7045454545454546
2015,E07000073,84,43,1.9534883720930232
2015,E07000074,66,20,3.3
2015,E07000075,128,84,1.5238095238095237
2015,E07000076,78,52,1.5
2015,E07000077,132,81,1.6296296296296295
2015,E07000078,524,238,2.2016806722689077
2015,E07000079,244,80,3.05
2015,E07000080,109,58,1.8793103448275863
2015,E07000081,133,76,1.75
2015,E07000082,171,83,2.0602409638554215
2015,E07000083,222,119,1.865546218487395
2015,E07000084,402,147,2.7346938775510203
2015,E07000085,218,129,1.689922480620155
2015,E07000086,205,103,1.9902912621359223
2015,E07000087,100,59,1.694915254237288
2015,E07000088,31,24,1.2916666666666667
2015,E07000089,1308,868,1.5069124423963134
2015,E07000090,92,61,1.5081967213114753
2015,E07000091,226,118,1.9152542372881356
2015,E07000092,131,77,1.7012987012987013
2015,E07000093,201,84,2.392857142857143
2015,E07000094,294,161,1.826086956521739
2015,E07000095,163,87,1.8735632183908046
2015,E07000096,494,253,1.9525691699604744
2015,E07000098,377,216,1.7453703703703705
2015,E07000099,423,205,2.0634146341463415
2015,E07000102,583,136,4.286764705882353
2015,E07000103,297,107,2.7757009345794392
2015,E07000105,274,110,2.4909090909090907
2015,E07000106,232,109,2.128440366972477
2015,E07000107,392,90,4.355555555555555
2015,E07000108,76,56,1.3571428571428572
