lad,reports,unique_users,average_per_user
E06000001,11,10,1.1
E06000002,6,5,1.2
E06000003,9,7,1.2857142857142858
E06000004,48,30,1.6
E06000005,10,10,1.0
E06000006,10,7,1.4285714285714286
E06000007,21,14,1.5
E06000008,20,18,1.1111111111111112
E06000009,27,16,1.6875
E06000010,39,23,1.6956521739130435
E06000011,35,30,1.1666666666666667
E06000012,18,11,1.6363636363636365
E06000013,13,8,1.625
E06000014,18,12,1.5
E06000015,14,10,1.4
E06000016,24,16,1.5
E06000017,26,5,5.2
E06000018,40,27,1.4814814814814814
E06000019,17,13,1.3076923076923077
E06000020,10,9,1.1111111111111112
E06000021,25,19,1.3157894736842106
E06000022,29,17,1.7058823529411764
E06000023,163,84,1.9404761904761905
E06000024,27,18,1.5
E06000025,60,35,1.7142857142857142
E06000026,26,20,1.3
E06000027,21,17,1.2352941176470589
E06000030,20,20,1.0
E06000031,69,42,1.6428571428571428
E06000032,95,53,1.7924528301886793
E06000033,25,19,1.3157894736842106
E06000034,17,14,1.2142857142857142
E06000035,36,24,1.5
E06000036,20,18,1.1111111111111112
E06000037,23,16,1.4375
E06000038,38,24,1.5833333333333333
E06000039,12,11,1.0909090909090908
E06000040,41,28,1.4642857142857142
E06000041,52,43,1.2093023255813953
E06000042,50,26,1.9230769230769231
E06000043,44,30,1.4666666666666666
E06000044,1,1,1.0
E06000045,83,57,1.456140350877193
E06000046,15,11,1.3636363636363635
E06000047,65,34,1.911764705882353
E06000049,94,62,1.5161290322580645
E06000050,37,34,1.088235294117647
E06000051,15,13,1.1538461538461537
E06000052,76,50,1.52
E06000054,6,6,1.0
E06000055,23,16,1.4375
E06000056,128,71,1.8028169014084507
E06000057,18,16,1.125
E06000058,45,39,1.1538461538461537
E06000059,24,19,1.263157894736842
E06000060,138,102,1.3529411764705883
E07000008,11,9,1.2222222222222223
E07000009,3,3,1.0
E07000010,5,5,1.0
E07000011,16,13,1.2307692307692308
E07000012,13,11,1.1818181818181819
E07000026,4,4,1.0
E07000027,2,2,1.0
E07000028,4,4,1.0
E07000029,4,3,1.3333333333333333
E07000030,6,5,1.2
E07000031,10,9,1.1111111111111112
E07000032,17,15,1.1333333333333333
E07000033,13,9,1.4444444444444444
E07000034,40,4,10.0
E07000035,6,5,1.2
E07000036,5,5,1.0
E07000037,13,8,1.625
E07000038,31,10,3.1
E07000039,28,15,1.8666666666666667
E07000040,12,9,1.3333333333333333
E07000041,42,9,4.666666666666667
E07000042,6,6,1.0
E07000043,28,18,1.5555555555555556
E07000044,8,8,1.0
E07000045,20,15,1.3333333333333333
E07000046,10,9,1.1111111111111112
E07000047,6,5,1.2
E07000061,41,25,1.64
E07000062,94,47,2.0
E07000063,78,60,1.3
E07000064,155,113,1.3716814159292035
E07000065,121,86,1.4069767441860466
E07000066,17,14,1.2142857142857142
E07000067,12,12,1.0
E07000068,25,11,2.272727272727273
E07000069,19,7,2.7142857142857144
E07000070,29,20,1.45
E07000071,46,24,1.9166666666666667
E07000072,22,17,1.2941176470588236
E07000073,7,7,1.0
E07000074,3,3,1.0
E07000075,19,14,1.3571428571428572
E07000076,12,9,1.3333333333333333
E07000077,12,8,1.5
E07000078,67,25,2.68
E07000079,10,7,1.4285714285714286
E07000080,7,6,1.1666666666666667
E07000081,24,16,1.5
E07000082,17,12,1.4166666666666667
E07000083,21,12,1.75
E07000084,48,28,1.7142857142857142
E07000085,20,18,1.1111111111111112
E07000086,16,9,1.7777777777777777
E07000087,8,8,1.0
E07000088,8,8,1.0
E07000089,140,118,1.1864406779661016
E07000090,11,9,1.2222222222222223
E07000091,21,16,1.3125
E07000092,26,12,2.1666666666666665
E07000093,22,15,1.4666666666666666
E07000094,30,24,1.25
E07000095,7,6,1.1666666666666667
E07000096,38,27,1.4074074074074074
E07000098,32,25,1.28
E07000099,71,40,1.775
E07000102,51,47,1.0851063829787233
E07000103,23,17,1.3529411764705883
E07000105,13,10,1.3
E07000106,23,14,1.6428571428571428
E07000107,14,8,1.75
E07000108,8,7,1.1428571428571428
E07000109,52,4,13.0
E07000110,15,13,1.1538461538461537
E07000111,64,30,2.1333333333333333
E07000112,12,9,1.3333333333333333
E07000113,33,23,1.434782608695652
E07000114,52,30,1.7333333333333334
E07000115,17,12,1.4166666666666667
E07000116,30,17,1.7647058823529411
E07000117,7,7,1.0
E07000118,13,10,1.3
E07000119,9,8,1.125
E07000120,10,7,1.4285714285714286
E07000121,36,26,1.3846153846153846
E07000122,6,4,1.5
E07000123,12,12,1.0
E07000124,21,12,1.75
E07000125,8,7,1.1428571428571428
E07000126,16,12,1.3333333333333333
E07000127,14,11,1.2727272727272727
E07000128,11,8,1.375
E07000129,10,6,1.6666666666666667
E07000130,40,9,4.444444444444445
E07000131,32,15,2.1333333333333333
E07000132,7,5,1.4
E07000133,7,6,1.1666666666666667
E07000134,11,11,1.0
E07000135,10,5,2.0
E07000136,8,6,1.3333333333333333
E07000137,34,20,1.7
E07000138,18,9,2.0
E07000139,32,23,1.391304347826087
E07000140,14,11,1.2727272727272727
E07000141,42,26,1.6153846153846154
E07000142,7,6,1.1666666666666667
E07000143,33,22,1.5
E07000144,16,10,1.6
E07000145,22,16,1.375
E07000146,59,27,2.185185185185185
E07000147,7,7,1.0
E07000148,20,13,1.5384615384615385
E07000149,23,14,1.6428571428571428
E07000150,4,4,1.0
E07000151,9,9,1.0
E07000152,15,12,1.25
E07000153,3,3,1.0
E07000154,42,32,1.3125
E07000155,19,15,1.2666666666666666
E07000156,4,4,1.0
E07000163,2,2,1.0
E07000164,7,7,1.0
E07000165,74,63,1.1746031746031746
E07000166,2,2,1.0
E07000167,9,6,1.5
E07000168,2,2,1.0
E07000169,7,6,1.1666666666666667
E07000170,20,9,2.2222222222222223
E07000171,16,9,1.7777777777777777
E07000172,19,13,1.4615384615384615
E07000173,5,5,1.0
E07000174,9,9,1.0
E07000175,6,5,1.2
E07000176,14,9,1.5555555555555556
E07000177,400,260,1.5384615384615385
E07000178,215,131,1.6412213740458015
E07000179,591,363,1.628099173553719
E07000180,507,309,1.6407766990291262
E07000181,386,253,1.5256916996047432
E07000187,49,21,2.3333333333333335
E07000188,18,11,1.6363636363636365
E07000189,30,19,1.5789473684210527
E07000192,6,4,1.5
E07000193,11,7,1.5714285714285714
E07000194,16,15,1.0666666666666667
E07000195,5,5,1.0
E07000196,14,9,1.5555555555555556
E07000197,4,3,1.3333333333333333
E07000198,2,1,2.0
E07000199,4,2,2.0
E07000200,16,9,1.7777777777777777
E07000202,20,12,1.6666666666666667
E07000203,17,12,1.4166666666666667
E07000207,23,17,1.3529411764705883
E07000208,11,9,1.2222222222222223
E07000209,40,26,1.5384615384615385
E07000210,12,10,1.2
E07000211,37,21,1.7619047619047619
E07000212,30,27,1.1111111111111112
E07000213,19,13,1.4615384615384615
E07000214,16,11,1.4545454545454546
E07000215,23,13,1.7692307692307692
E07000216,31,17,1.8235294117647058
E07000217,26,14,1.8571428571428572
E07000218,73,58,1.2586206896551724
E07000219,98,78,1.2564102564102564
E07000220,84,58,1.4482758620689655
E07000221,166,129,1.2868217054263567
E07000222,148,123,1.2032520325203253
E07000223,10,8,1.25
E07000224,17,14,1.2142857142857142
E07000225,11,9,1.2222222222222223
E07000226,3,2,1.5
E07000227,14,13,1.0769230769230769
E07000228,19,18,1.0555555555555556
E07000229,8,5,1.6
E07000234,7,6,1.1666666666666667
E07000235,3,3,1.0
E07000236,14,9,1.5555555555555556
E07000237,2,2,1.0
E07000238,5,5,1.0
E07000239,5,5,1.0
E07000240,64,38,1.6842105263157894
E07000241,35,24,1.4583333333333333
E07000242,23,19,1.2105263157894737
E07000243,446,128,3.484375
E07000244,45,27,1.6666666666666667
E07000245,38,27,1.4074074074074074
E07000246,14,12,1.1666666666666667
E08000001,194,23,8.434782608695652
E08000002,41,17,2.411764705882353
E08000003,108,63,1.7142857142857142
E08000004,82,13,6.3076923076923075
E08000005,14,7,2.0
E08000006,3,3,1.0
E08000007,28,21,1.3333333333333333
E08000008,23,16,1.4375
E08000009,83,39,2.128205128205128
E08000010,28,21,1.3333333333333333
E08000011,14,13,1.0769230769230769
E08000012,49,32,1.53125
E08000013,9,8,1.125
E08000014,13,11,1.1818181818181819
E08000015,27,21,1.2857142857142858
E08000016,68,34,2.0
E08000017,27,21,1.2857142857142858
E08000018,43,30,1.4333333333333333
E08000019,194,93,2.086021505376344
E08000021,28,20,1.4
E08000022,8,8,1.0
E08000023,10,5,2.0
E08000024,123,64,1.921875
E08000025,195,111,1.7567567567567568
E08000026,26,16,1.625
E08000027,28,21,1.3333333333333333
E08000028,26,21,1.2380952380952381
E08000029,28,23,1.2173913043478262
E08000030,24,20,1.2
E08000031,17,14,1.2142857142857142
E08000032,49,28,1.75
E08000033,18,14,1.2857142857142858
E08000034,45,29,1.5517241379310345
E08000035,69,55,1.2545454545454546
E08000036,23,20,1.15
E08000037,12,7,1.7142857142857142
E09000001,3,3,1.0
E09000002,35,16,2.1875
E09000003,164,110,1.490909090909091
E09000004,23,21,1.0952380952380953
E09000005,45,29,1.5517241379310345
E09000006,2078,1359,1.5290654893303899
E09000007,46,26,1.7692307692307692
E09000008,154,46,3.347826086956522
E09000009,186,91,2.043956043956044
E09000010,60,27,2.2222222222222223
E09000011,599,409,1.4645476772616137
E09000012,23,13,1.7692307692307692
E09000013,12,10,1.2
E09000014,43,23,1.8695652173913044
E09000015,59,33,1.7878787878787878
E09000016,30,15,2.0
E09000017,35,26,1.3461538461538463
E09000018,66,38,1.736842105263158
E09000019,36,20,1.8
E09000020,2,2,1.0
E09000021,3,3,1.0
E09000022,80,57,1.4035087719298245
E09000023,1616,236,6.8474576271186445
E09000024,44,31,1.4193548387096775
E09000025,18,13,1.3846153846153846
E09000026,3,3,1.0
E09000027,24,18,1.3333333333333333
E09000028,60,40,1.5
E09000029,40,24,1.6666666666666667
E09000030,41,22,1.8636363636363635
E09000031,87,49,1.7755102040816326
E09000032,43,28,1.5357142857142858
E09000033,32,22,1.4545454545454546
N09000001,1,1,1.0
N09000003,7,6,1.1666666666666667
N09000006,2,2,1.0
N09000009,1,1,1.0
N09000011,3,3,1.0
S12000005,3,2,1.5
S12000006,9,8,1.125
S12000008,7,6,1.1666666666666667
S12000011,11,9,1.2222222222222223
S12000014,6,6,1.0
S12000017,20,15,1.3333333333333333
S12000019,12,7,1.7142857142857142
S12000020,3,3,1.0
S12000021,2,2,1.0
S12000026,5,3,1.6666666666666667
S12000028,5,3,1.6666666666666667
