period,LAD,report_count,user_count,average
2013-11,,23,18,1.2777777777777777
2013-11,E06000001,2,2,1.0
2013-11,E06000002,4,4,1.0
2013-11,E06000003,4,3,1.3333333333333333
2013-11,E06000004,9,9,1.0
2013-11,E06000005,2,2,1.0
2013-11,E06000006,7,6,1.1666666666666667
2013-11,E06000007,51,39,1.3076923076923077
2013-11,E06000008,61,41,1.4878048780487805
2013-11,E06000009,6,5,1.2
2013-11,E06000010,8,6,1.3333333333333333
2013-11,E06000011,15,14,1.0714285714285714
2013-11,E06000012,2,2,1.0
2013-11,E06000013,14,5,2.8
2013-11,E06000014,18,12,1.5
2013-11,E06000015,9,8,1.125
2013-11,E06000016,13,10,1.3
2013-11,E06000017,2,2,1.0
2013-11,E06000018,18,14,1.2857142857142858
2013-11,E06000019,32,27,1.1851851851851851
2013-11,E06000020,7,6,1.1666666666666667
2013-11,E06000021,30,17,1.7647058823529411
2013-11,E06000022,8,7,1.1428571428571428
2013-11,E06000023,50,31,1.6129032258064515
2013-11,E06000024,18,16,1.125
2013-11,E06000025,22,15,1.4666666666666666
2013-11,E06000026,28,14,2.0
2013-11,E06000027,16,7,2.2857142857142856
2013-11,E06000028,25,8,3.125
2013-11,E06000029,9,6,1.5
2013-11,E06000030,10,10,1.0
2013-11,E06000031,96,24,4.0
2013-11,E06000032,17,8,2.125
2013-11,E06000033,20,15,1.3333333333333333
2013-11,E06000034,11,9,1.2222222222222223
2013-11,E06000035,3,3,1.0
2013-11,E06000036,10,6,1.6666666666666667
2013-11,E06000037,16,15,1.0666666666666667
2013-11,E06000038,41,27,1.5185185185185186
2013-11,E06000039,3,3,1.0
2013-11,E06000040,9,7,1.2857142857142858
2013-11,E06000041,34,16,2.125
2013-11,E06000042,28,16,1.75
2013-11,E06000043,30,18,1.6666666666666667
2013-11,E06000044,1,1,1.0
2013-11,E06000045,227,147,1.5442176870748299
2013-11,E06000046,39,25,1.56
2013-11,E06000047,19,13,1.4615384615384615
2013-11,E06000049,74,42,1.7619047619047619
2013-11,E06000050,19,15,1.2666666666666666
2013-11,E06000051,8,8,1.0
2013-11,E06000052,42,32,1.3125
2013-11,E06000054,90,60,1.5
2013-11,E06000055,10,4,2.5
2013-11,E06000056,32,23,1.391304347826087
2013-11,E06000057,37,26,1.4230769230769231
2013-11,E07000004,11,11,1.0
2013-11,E07000005,24,16,1.5
2013-11,E07000006,19,15,1.2666666666666666
2013-11,E07000007,39,27,1.4444444444444444
2013-11,E07000008,27,22,1.2272727272727273
2013-11,E07000009,10,8,1.25
2013-11,E07000010,17,5,3.4
2013-11,E07000011,22,17,1.2941176470588236
2013-11,E07000012,35,28,1.25
2013-11,E07000026,2,2,1.0
2013-11,E07000027,18,6,3.0
2013-11,E07000028,2,2,1.0
2013-11,E07000029,3,2,1.5
2013-11,E07000031,12,10,1.2
2013-11,E07000032,5,4,1.25
2013-11,E07000033,3,3,1.0
2013-11,E07000034,5,3,1.6666666666666667
2013-11,E07000035,7,7,1.0
2013-11,E07000036,6,5,1.2
2013-11,E07000037,5,5,1.0
2013-11,E07000038,9,8,1.125
2013-11,E07000039,5,4,1.25
2013-11,E07000040,21,15,1.4
2013-11,E07000041,4,4,1.0
2013-11,E07000042,6,5,1.2
2013-11,E07000043,21,19,1.105263157894737
2013-11,E07000044,13,12,1.0833333333333333
2013-11,E07000045,13,11,1.1818181818181819
2013-11,E07000046,6,6,1.0
2013-11,E07000047,5,5,1.0
2013-11,E07000048,4,4,1.0
2013-11,E07000049,8,6,1.3333333333333333
2013-11,E07000050,4,4,1.0
2013-11,E07000051,5,5,1.0
2013-11,E07000052,13,9,1.4444444444444444
2013-11,E07000053,10,7,1.4285714285714286
2013-11,E07000061,8,7,1.1428571428571428
2013-11,E07000062,2,2,1.0
2013-11,E07000063,4,4,1.0
2013-11,E07000064,11,9,1.2222222222222223
2013-11,E07000065,24,16,1.5
2013-11,E07000066,13,10,1.3
2013-11,E07000067,9,8,1.125
2013-11,E07000068,47,9,5.222222222222222
2013-11,E07000069,4,4,1.0
2013-11,E07000070,21,13,1.6153846153846154
2013-11,E07000071,20,16,1.25
2013-11,E07000072,15,8,1.875
2013-11,E07000073,1,1,1.0
2013-11,E07000075,12,9,1.3333333333333333
2013-11,E07000076,13,8,1.625
2013-11,E07000077,10,7,1.4285714285714286
2013-11,E07000078,26,21,1.2380952380952381
2013-11,E07000079,21,5,4.2
2013-11,E07000080,4,2,2.0
2013-11,E07000081,2,2,1.0
2013-11,E07000082,10,7,1.4285714285714286
2013-11,E07000083,10,10,1.0
2013-11,E07000084,31,13,2.3846153846153846
2013-11,E07000085,13,12,1.0833333333333333
2013-11,E07000086,14,12,1.1666666666666667
2013-11,E07000087,10,7,1.4285714285714286
2013-11,E07000088,3,2,1.5
2013-11,E07000089,14,7,2.0
2013-11,E07000090,3,3,1.0
2013-11,E07000091,30,23,1.3043478260869565
2013-11,E07000092,2,1,2.0
2013-11,E07000093,23,13,1.7692307692307692
2013-11,E07000094,21,19,1.105263157894737
2013-11,E07000095,3,3,1.0
2013-11,E07000096,33,22,1.5
2013-11,E07000098,24,19,1.263157894736842
2013-11,E07000099,13,13,1.0
2013-11,E07000102,26,16,1.625
2013-11,E07000103,28,8,3.5
2013-11,E07000105,30,21,1.4285714285714286
2013-11,E07000106,26,15,1.7333333333333334
2013-11,E07000107,19,6,3.1666666666666665
2013-11,E07000108,8,7,1.1428571428571428
2013-11,E07000109,3,3,1.0
2013-11,E07000110,6,6,1.0
2013-11,E07000111,11,9,1.2222222222222223
2013-11,E07000112,29,7,4.142857142857143
2013-11,E07000113,13,7,1.8571428571428572
2013-11,E07000114,15,15,1.0
2013-11,E07000115,9,5,1.8
2013-11,E07000116,10,7,1.4285714285714286
2013-11,E07000117,2,2,1.0
2013-11,E07000118,22,11,2.0
2013-11,E07000119,7,6,1.1666666666666667
2013-11,E07000120,3,3,1.0
2013-11,E07000121,18,16,1.125
2013-11,E07000122,5,4,1.25
2013-11,E07000123,5,5,1.0
2013-11,E07000124,4,3,1.3333333333333333
2013-11,E07000125,10,5,2.0
2013-11,E07000126,4,4,1.0
2013-11,E07000127,8,5,1.6
2013-11,E07000128,4,4,1.0
2013-11,E07000129,3,3,1.0
2013-11,E07000130,8,5,1.6
2013-11,E07000131,9,8,1.125
2013-11,E07000132,6,5,1.2
2013-11,E07000133,6,5,1.2
2013-11,E07000134,10,6,1.6666666666666667
2013-11,E07000135,3,2,1.5
2013-11,E07000136,3,3,1.0
2013-11,E07000137,29,15,1.9333333333333333
2013-11,E07000138,35,28,1.25
2013-11,E07000139,23,19,1.2105263157894737
2013-11,E07000140,7,5,1.4
2013-11,E07000141,21,13,1.6153846153846154
2013-11,E07000142,35,13,2.6923076923076925
2013-11,E07000143,13,11,1.1818181818181819
2013-11,E07000144,8,8,1.0
2013-11,E07000145,13,7,1.8571428571428572
2013-11,E07000146,16,12,1.3333333333333333
2013-11,E07000147,5,3,1.6666666666666667
2013-11,E07000148,15,11,1.3636363636363635
2013-11,E07000149,39,14,2.7857142857142856
2013-11,E07000150,1,1,1.0
2013-11,E07000151,5,1,5.0
2013-11,E07000152,4,4,1.0
2013-11,E07000153,2,2,1.0
2013-11,E07000154,11,11,1.0
2013-11,E07000155,15,9,1.6666666666666667
2013-11,E07000156,3,3,1.0
2013-11,E07000163,2,2,1.0
2013-11,E07000164,6,3,2.0
2013-11,E07000165,22,16,1.375
2013-11,E07000166,7,4,1.75
2013-11,E07000167,11,6,1.8333333333333333
2013-11,E07000168,11,6,1.8333333333333333
2013-11,E07000169,2,2,1.0
2013-11,E07000170,4,3,1.3333333333333333
2013-11,E07000171,44,12,3.6666666666666665
2013-11,E07000172,3,3,1.0
2013-11,E07000173,14,11,1.2727272727272727
2013-11,E07000174,6,6,1.0
2013-11,E07000175,2,2,1.0
2013-11,E07000176,2,2,1.0
2013-11,E07000177,80,65,1.2307692307692308
2013-11,E07000178,94,72,1.3055555555555556
2013-11,E07000179,157,123,1.2764227642276422
2013-11,E07000180,120,89,1.348314606741573
2013-11,E07000181,88,70,1.2571428571428571
2013-11,E07000187,14,11,1.2727272727272727
2013-11,E07000188,18,8,2.25
2013-11,E07000189,18,11,1.6363636363636365
2013-11,E07000190,2,2,1.0
2013-11,E07000191,1,1,1.0
2013-11,E07000192,4,4,1.0
2013-11,E07000193,13,11,1.1818181818181819
2013-11,E07000194,34,24,1.4166666666666667
2013-11,E07000195,11,7,1.5714285714285714
2013-11,E07000196,6,5,1.2
