lad,reports,unique_users,average_per_user
E06000002,8,8,1.0
E06000003,9,9,1.0
E06000004,8,7,1.1428571428571428
E06000006,5,5,1.0
E06000007,7,6,1.1666666666666667
E06000008,5,4,1.25
E06000009,15,9,1.6666666666666667
E06000010,3,3,1.0
E06000011,12,2,6.0
E06000012,3,3,1.0
E06000013,8,8,1.0
E06000014,5,4,1.25
E06000015,8,8,1.0
E06000016,9,8,1.125
E06000018,14,9,1.5555555555555556
E06000019,5,5,1.0
E06000020,12,5,2.4
E06000021,6,6,1.0
E06000022,4,4,1.0
E06000023,34,30,1.1333333333333333
E06000024,6,3,2.0
E06000025,16,11,1.4545454545454546
E06000026,5,5,1.0
E06000027,2,2,1.0
E06000030,9,8,1.125
E06000031,46,9,5.111111111111111
E06000032,7,6,1.1666666666666667
E06000033,8,5,1.6
E06000035,14,6,2.3333333333333335
E06000036,5,4,1.25
E06000037,4,4,1.0
E06000038,13,8,1.625
E06000039,3,3,1.0
E06000041,8,8,1.0
E06000042,13,11,1.1818181818181819
E06000043,12,10,1.2
E06000044,10,7,1.4285714285714286
E06000045,25,17,1.4705882352941178
E06000046,1,1,1.0
E06000047,29,23,1.2608695652173914
E06000049,36,23,1.565217391304348
E06000050,10,9,1.1111111111111112
E06000051,12,10,1.2
E06000052,13,11,1.1818181818181819
E06000054,24,20,1.2
E06000055,4,4,1.0
E06000056,12,7,1.7142857142857142
E06000057,12,11,1.0909090909090908
E06000058,11,11,1.0
E06000059,6,6,1.0
E06000060,39,30,1.3
E07000008,40,17,2.3529411764705883
E07000009,6,5,1.2
E07000010,3,3,1.0
E07000011,9,9,1.0
E07000012,23,17,1.3529411764705883
E07000026,1,1,1.0
E07000027,3,3,1.0
E07000028,12,6,2.0
E07000029,1,1,1.0
E07000030,15,4,3.75
E07000031,1,1,1.0
E07000032,4,4,1.0
E07000033,5,3,1.6666666666666667
E07000034,7,5,1.4
E07000035,2,2,1.0
E07000036,5,5,1.0
E07000037,2,2,1.0
E07000038,12,8,1.5
E07000039,4,3,1.3333333333333333
E07000040,11,11,1.0
E07000041,2,2,1.0
E07000042,4,4,1.0
E07000043,6,5,1.2
E07000044,2,2,1.0
E07000045,4,3,1.3333333333333333
E07000046,7,4,1.75
E07000047,2,2,1.0
E07000061,4,3,1.3333333333333333
