period,LSOA,SHEF_C_CODE,report_count,user_count,average
2016-10,95BB03S1,C3,1,1,1.0
2016-10,95GG06S3,C7,4,1,4.0
2016-10,95HH08W1,C7,1,1,1.0
2016-10,95II19S1,C7,1,1,1.0
2016-10,95LL02S2,C7,2,2,1.0
2016-10,95LL26S1,C3,1,1,1.0
2016-10,95MM28W1,C7,1,1,1.0
2016-10,95NN21W1,C7,1,1,1.0
2016-10,95PP18W1,C3,1,1,1.0
2016-10,95SS05S2,C7,1,1,1.0
2016-10,95SS15S1,C3,1,1,1.0
2016-10,95SS15S1,C7,1,1,1.0
2016-10,95SS17S1,C7,1,1,1.0
2016-10,95VV01S2,C7,1,1,1.0
2016-10,95VV11S1,C7,1,1,1.0
2016-10,95XX17S2,C7,1,1,1.0
2016-10,E01000001,C7,2,1,2.0
2016-10,E01000002,C5,1,1,1.0
2016-10,E01000009,C8,1,1,1.0
2016-10,E01000011,C3,1,1,1.0
2016-10,E01000012,C7,2,2,1.0
2016-10,E01000015,C3,1,1,1.0
2016-10,E01000022,C8,1,1,1.0
2016-10,E01000029,C3,1,1,1.0
2016-10,E01000032,C3,1,1,1.0
2016-10,E01000042,C7,1,1,1.0
2016-10,E01000042,C8,1,1,1.0
2016-10,E01000050,C3,1,1,1.0
2016-10,E01000050,C7,2,1,2.0
2016-10,E01000053,C7,1,1,1.0
2016-10,E01000065,C7,1,1,1.0
2016-10,E01000070,C8,1,1,1.0
2016-10,E01000072,C3,1,1,1.0
2016-10,E01000072,C7,1,1,1.0
2016-10,E01000073,C7,1,1,1.0
2016-10,E01000074,C3,2,1,2.0
2016-10,E01000091,C2,1,1,1.0
2016-10,E01000091,C6,1,1,1.0
2016-10,E01000091,C7,5,1,5.0
2016-10,E01000092,C2,2,1,2.0
2016-10,E01000092,C3,3,2,1.5
2016-10,E01000092,C7,4,3,1.3333333333333333
2016-10,E01000094,C3,2,1,2.0
2016-10,E01000094,C6,1,1,1.0
2016-10,E01000094,C7,3,1,3.0
2016-10,E01000115,C2,1,1,1.0
2016-10,E01000115,C7,1,1,1.0
2016-10,E01000116,C7,1,1,1.0
2016-10,E01000118,C2,1,1,1.0
2016-10,E01000120,C7,1,1,1.0
2016-10,E01000125,C7,2,1,2.0
2016-10,E01000125,C8,2,1,2.0
2016-10,E01000127,C7,1,1,1.0
2016-10,E01000128,C3,1,1,1.0
2016-10,E01000128,C7,1,1,1.0
2016-10,E01000128,C8,2,2,1.0
2016-10,E01000132,C3,1,1,1.0
2016-10,E01000136,C3,1,1,1.0
2016-10,E01000136,C4,2,1,2.0
2016-10,E01000136,C7,1,1,1.0
2016-10,E01000137,C7,1,1,1.0
2016-10,E01000138,C8,1,1,1.0
2016-10,E01000139,C7,1,1,1.0
2016-10,E01000141,C3,1,1,1.0
2016-10,E01000143,C3,1,1,1.0
2016-10,E01000144,C7,3,2,1.5
2016-10,E01000146,C7,2,2,1.0
2016-10,E01000150,C3,5,1,5.0
2016-10,E01000151,C7,1,1,1.0
2016-10,E01000151,C8,1,1,1.0
2016-10,E01000156,C2,1,1,1.0
2016-10,E01000156,C7,1,1,1.0
2016-10,E01000159,C3,1,1,1.0
2016-10,E01000160,C3,1,1,1.0
2016-10,E01000160,C8,1,1,1.0
2016-10,E01000161,C7,1,1,1.0
2016-10,E01000161,C8,1,1,1.0
2016-10,E01000163,C8,1,1,1.0
2016-10,E01000167,C3,1,1,1.0
2016-10,E01000167,C8,1,1,1.0
2016-10,E01000168,C8,1,1,1.0
2016-10,E01000169,C8,1,1,1.0
2016-10,E01000174,C7,1,1,1.0
2016-10,E01000175,C3,1,1,1.0
2016-10,E01000182,C3,1,1,1.0
2016-10,E01000183,C2,1,1,1.0
