period,LSOA,SHEF_C_CODE,report_count,user_count,average
2014-4,95GG09S1,C4,1,1,1.0
2014-4,95VV24S1,C7,1,1,1.0
2014-4,E01000012,C7,1,1,1.0
2014-4,E01000040,C2,1,1,1.0
2014-4,E01000040,C3,1,1,1.0
2014-4,E01000040,C7,1,1,1.0
2014-4,E01000043,C2,1,1,1.0
2014-4,E01000075,C3,1,1,1.0
2014-4,E01000115,C3,2,2,1.0
2014-4,E01000115,C7,2,2,1.0
2014-4,E01000116,C7,1,1,1.0
2014-4,E01000117,C3,1,1,1.0
2014-4,E01000117,C7,1,1,1.0
2014-4,E01000118,C7,4,4,1.0
2014-4,E01000119,C3,3,3,1.0
2014-4,E01000119,C7,1,1,1.0
2014-4,E01000120,C3,1,1,1.0
2014-4,E01000120,C7,1,1,1.0
2014-4,E01000122,C3,1,1,1.0
2014-4,E01000123,C2,2,1,2.0
2014-4,E01000123,C3,1,1,1.0
2014-4,E01000123,C7,1,1,1.0
2014-4,E01000124,C3,3,2,1.5
2014-4,E01000124,C7,3,3,1.0
2014-4,E01000126,C3,2,1,2.0
2014-4,E01000126,C7,2,2,1.0
2014-4,E01000127,C7,3,2,1.5
2014-4,E01000128,C7,1,1,1.0
2014-4,E01000129,C3,1,1,1.0
2014-4,E01000129,C7,1,1,1.0
2014-4,E01000130,C7,4,2,2.0
2014-4,E01000131,C7,3,3,1.0
2014-4,E01000132,C3,2,1,2.0
2014-4,E01000132,C7,1,1,1.0
2014-4,E01000136,C3,1,1,1.0
2014-4,E01000138,C2,1,1,1.0
2014-4,E01000138,C7,1,1,1.0
2014-4,E01000139,C3,4,3,1.3333333333333333
2014-4,E01000140,C3,1,1,1.0
2014-4,E01000140,C7,1,1,1.0
2014-4,E01000141,C3,12,6,2.0
2014-4,E01000141,C4,14,2,7.0
2014-4,E01000141,C7,4,4,1.0
2014-4,E01000142,C3,2,1,2.0
2014-4,E01000142,C7,2,2,1.0
2014-4,E01000143,C3,6,2,3.0
2014-4,E01000144,C3,2,2,1.0
2014-4,E01000144,C7,2,2,1.0
2014-4,E01000145,C7,2,2,1.0
2014-4,E01000146,C3,1,1,1.0
2014-4,E01000146,C7,4,3,1.3333333333333333
2014-4,E01000147,C3,2,2,1.0
2014-4,E01000147,C7,3,2,1.5
2014-4,E01000148,C3,2,2,1.0
2014-4,E01000148,C7,2,2,1.0
2014-4,E01000150,C3,3,3,1.0
2014-4,E01000150,C7,1,1,1.0
2014-4,E01000151,C3,1,1,1.0
2014-4,E01000151,C7,1,1,1.0
2014-4,E01000152,C7,2,2,1.0
2014-4,E01000155,C3,1,1,1.0
2014-4,E01000155,C7,1,1,1.0
2014-4,E01000156,C7,1,1,1.0
2014-4,E01000158,C3,1,1,1.0
2014-4,E01000158,C4,1,1,1.0
2014-4,E01000159,C3,2,2,1.0
2014-4,E01000159,C7,2,2,1.0
2014-4,E01000161,C3,2,2,1.0
2014-4,E01000161,C7,1,1,1.0
2014-4,E01000162,C3,2,1,2.0
2014-4,E01000162,C7,1,1,1.0
2014-4,E01000163,C3,1,1,1.0
2014-4,E01000164,C3,1,1,1.0
2014-4,E01000164,C7,2,2,1.0
2014-4,E01000165,C3,1,1,1.0
2014-4,E01000166,C3,3,2,1.5
2014-4,E01000167,C3,1,1,1.0
2014-4,E01000167,C7,5,2,2.5
2014-4,E01000168,C3,1,1,1.0
2014-4,E01000168,C7,1,1,1.0
2014-4,E01000169,C7,5,4,1.25
2014-4,E01000170,C3,1,1,1.0
2014-4,E01000170,C7,2,2,1.0
2014-4,E01000171,C4,1,1,1.0
2014-4,E01000171,C7,1,1,1.0
2014-4,E01000173,C7,1,1,1.0
2014-4,E01000174,C3,2,2,1.0
2014-4,E01000174,C7,4,4,1.0
2014-4,E01000175,C7,2,2,1.0
2014-4,E01000176,C3,1,1,1.0
2014-4,E01000176,C7,1,1,1.0
2014-4,E01000177,C3,3,3,1.0
2014-4,E01000177,C4,2,1,2.0
