period,LSOA,SHEF_C_CODE,report_count,user_count,average
2017-11,,C7,1,1,1.0
2017-11,95BB01S1,C7,1,1,1.0
2017-11,95BB15S1,C8,1,1,1.0
2017-11,95BB16S1,C7,1,1,1.0
2017-11,95BB21S2,C7,3,1,3.0
2017-11,95CC08W1,C7,1,1,1.0
2017-11,95CC19W1,C7,1,1,1.0
2017-11,95DD02S1,C7,1,1,1.0
2017-11,95GG11S2,C2,1,1,1.0
2017-11,95GG39S3,C3,3,2,1.5
2017-11,95GG41S2,C7,1,1,1.0
2017-11,95GG50S1,C3,3,1,3.0
2017-11,95GG50S2,C3,1,1,1.0
2017-11,95GG50S3,C3,1,1,1.0
2017-11,95HH07W1,C8,1,1,1.0
2017-11,95HH08W1,C3,1,1,1.0
2017-11,95HH08W1,C7,1,1,1.0
2017-11,95II09S2,C7,2,1,2.0
2017-11,95LL10S2,C7,1,1,1.0
2017-11,95MM12S1,C3,1,1,1.0
2017-11,95NN14S2,C7,1,1,1.0
2017-11,95OO08W1,C7,1,1,1.0
2017-11,95SS01S2,C7,1,1,1.0
2017-11,95SS24S2,C7,1,1,1.0
2017-11,95TT03S1,C7,1,1,1.0
2017-11,95TT14W1,C7,1,1,1.0
2017-11,95WW17W1,C7,1,1,1.0
2017-11,95WW20S2,C7,1,1,1.0
2017-11,95XX23W1,C7,1,1,1.0
2017-11,E01000001,C4,1,1,1.0
2017-11,E01000010,C7,1,1,1.0
2017-11,E01000022,C7,1,1,1.0
2017-11,E01000025,C7,2,2,1.0
2017-11,E01000029,C7,1,1,1.0
2017-11,E01000042,C7,2,1,2.0
2017-11,E01000061,C7,1,1,1.0
2017-11,E01000068,C3,1,1,1.0
2017-11,E01000073,C7,1,1,1.0
2017-11,E01000082,C8,1,1,1.0
2017-11,E01000092,C2,1,1,1.0
2017-11,E01000095,C3,2,2,1.0
2017-11,E01000095,C8,1,1,1.0
2017-11,E01000096,C7,1,1,1.0
2017-11,E01000111,C7,1,1,1.0
2017-11,E01000112,C7,1,1,1.0
