period,LSOA,SHEF_C_CODE,report_count,user_count,average
2008-11,,C3,1,1,1.0
2008-11,E01000001,C7,1,1,1.0
2008-11,E01000005,C7,1,1,1.0
2008-11,E01000019,C7,1,1,1.0
2008-11,E01000021,C7,1,1,1.0
2008-11,E01000078,C5,1,1,1.0
2008-11,E01000135,C7,1,1,1.0
2008-11,E01000154,C7,2,1,2.0
2008-11,E01000205,C5,1,1,1.0
2008-11,E01000205,C7,1,1,1.0
2008-11,E01000209,C8,1,1,1.0
2008-11,E01000212,C3,1,1,1.0
2008-11,E01000212,C5,1,1,1.0
2008-11,E01000238,C3,1,1,1.0
2008-11,E01000270,C7,1,1,1.0
2008-11,E01000283,C5,1,1,1.0
2008-11,E01000283,C7,2,1,2.0
2008-11,E01000291,C3,1,1,1.0
2008-11,E01000303,C7,1,1,1.0
2008-11,E01000304,C5,1,1,1.0
2008-11,E01000315,C8,1,1,1.0
2008-11,E01000325,C3,1,1,1.0
2008-11,E01000338,C7,1,1,1.0
2008-11,E01000368,C3,1,1,1.0
2008-11,E01000406,C3,1,1,1.0
2008-11,E01000406,C5,1,1,1.0
2008-11,E01000435,C5,1,1,1.0
2008-11,E01000505,C4,2,1,2.0
2008-11,E01000507,C4,1,1,1.0
2008-11,E01000535,C2,1,1,1.0
2008-11,E01000553,C3,2,1,2.0
2008-11,E01000554,C3,2,2,1.0
2008-11,E01000554,C4,1,1,1.0
2008-11,E01000554,C7,1,1,1.0
2008-11,E01000555,C2,1,1,1.0
2008-11,E01000555,C3,3,2,1.5
2008-11,E01000581,C3,1,1,1.0
2008-11,E01000586,C5,1,1,1.0
2008-11,E01000636,C3,1,1,1.0
2008-11,E01000695,C7,1,1,1.0
2008-11,E01000696,C7,1,1,1.0
2008-11,E01000697,C7,3,1,3.0
2008-11,E01000751,C7,1,1,1.0
2008-11,E01000756,C8,1,1,1.0
2008-11,E01000793,C7,1,1,1.0
2008-11,E01000840,C5,1,1,1.0
2008-11,E01000848,C2,1,1,1.0
2008-11,E01000870,C3,1,1,1.0
2008-11,E01000899,C7,1,1,1.0
2008-11,E01000916,C3,1,1,1.0
2008-11,E01000924,C3,1,1,1.0
2008-11,E01000962,C5,1,1,1.0
2008-11,E01000966,C5,1,1,1.0
2008-11,E01001021,C8,1,1,1.0
2008-11,E01001136,C3,1,1,1.0
2008-11,E01001143,C3,1,1,1.0
2008-11,E01001167,C7,1,1,1.0
2008-11,E01001202,C3,1,1,1.0
2008-11,E01001203,C3,1,1,1.0
2008-11,E01001205,C3,1,1,1.0
2008-11,E01001207,C7,2,2,1.0
2008-11,E01001209,C7,1,1,1.0
2008-11,E01001220,C3,1,1,1.0
2008-11,E01001237,C4,2,1,2.0
2008-11,E01001241,C7,1,1,1.0
