period,LSOA,SHEF_C_CODE,report_count,user_count,average
2010,,C3,1,1,1.0
2010,,C5,1,1,1.0
2010,,C7,5,4,1.25
2010,E01000001,C5,1,1,1.0
2010,E01000001,C7,1,1,1.0
2010,E01000002,C7,1,1,1.0
2010,E01000003,C7,1,1,1.0
2010,E01000005,C2,1,1,1.0
2010,E01000005,C5,1,1,1.0
2010,E01000005,C7,5,4,1.25
2010,E01000006,C7,2,2,1.0
2010,E01000007,C7,2,1,2.0
2010,E01000009,C7,4,1,4.0
2010,E01000010,C5,1,1,1.0
2010,E01000010,C7,1,1,1.0
2010,E01000012,C7,1,1,1.0
2010,E01000019,C5,1,1,1.0
2010,E01000028,C7,1,1,1.0
2010,E01000032,C5,1,1,1.0
2010,E01000040,C7,2,1,2.0
2010,E01000040,C8,1,1,1.0
2010,E01000043,C7,1,1,1.0
2010,E01000044,C7,7,2,3.5
2010,E01000050,C7,2,2,1.0
2010,E01000057,C7,1,1,1.0
2010,E01000060,C6,1,1,1.0
2010,E01000061,C5,1,1,1.0
2010,E01000061,C7,2,2,1.0
2010,E01000064,C3,1,1,1.0
2010,E01000066,C3,2,1,2.0
2010,E01000066,C6,1,1,1.0
2010,E01000066,C7,2,1,2.0
2010,E01000068,C7,2,2,1.0
2010,E01000070,C7,2,1,2.0
2010,E01000071,C7,3,2,1.5
2010,E01000072,C3,2,2,1.0
2010,E01000079,C3,1,1,1.0
2010,E01000082,C8,1,1,1.0
2010,E01000095,C7,2,1,2.0
2010,E01000097,C8,1,1,1.0
2010,E01000100,C7,2,1,2.0
2010,E01000105,C5,2,1,2.0
2010,E01000105,C8,1,1,1.0
2010,E01000113,C3,2,1,2.0
2010,E01000113,C7,1,1,1.0
2010,E01000114,C3,1,1,1.0
2010,E01000115,C2,1,1,1.0
2010,E01000115,C5,18,2,9.0
2010,E01000115,C6,1,1,1.0
2010,E01000115,C7,7,6,1.1666666666666667
2010,E01000116,C5,1,1,1.0
2010,E01000116,C7,7,7,1.0
2010,E01000117,C2,1,1,1.0
2010,E01000117,C3,1,1,1.0
2010,E01000117,C5,1,1,1.0
2010,E01000117,C7,9,7,1.2857142857142858
2010,E01000118,C2,1,1,1.0
2010,E01000118,C3,1,1,1.0
2010,E01000118,C6,1,1,1.0
2010,E01000118,C7,5,5,1.0
2010,E01000118,C8,2,1,2.0
2010,E01000119,C3,1,1,1.0
2010,E01000119,C7,5,5,1.0
2010,E01000120,C5,4,3,1.3333333333333333
2010,E01000120,C7,13,12,1.0833333333333333
2010,E01000120,C8,1,1,1.0
