period,LSOA,SHEF_C_CODE,report_count,user_count,average
2011,,C4,2,1,2.0
2011,,C7,8,8,1.0
2011,E01000001,C8,1,1,1.0
2011,E01000005,C3,1,1,1.0
2011,E01000005,C5,1,1,1.0
2011,E01000005,C7,2,2,1.0
2011,E01000007,C2,1,1,1.0
2011,E01000007,C7,5,2,2.5
2011,E01000007,C8,1,1,1.0
2011,E01000009,C7,1,1,1.0
2011,E01000010,C2,2,2,1.0
2011,E01000010,C3,2,2,1.0
2011,E01000010,C7,1,1,1.0
2011,E01000012,C3,1,1,1.0
2011,E01000012,C7,1,1,1.0
2011,E01000018,C7,1,1,1.0
2011,E01000020,C5,1,1,1.0
2011,E01000020,C7,2,2,1.0
2011,E01000021,C7,2,2,1.0
2011,E01000023,C7,1,1,1.0
2011,E01000040,C8,1,1,1.0
2011,E01000041,C7,1,1,1.0
2011,E01000042,C7,1,1,1.0
2011,E01000049,C7,1,1,1.0
2011,E01000050,C7,3,3,1.0
2011,E01000055,C5,2,1,2.0
2011,E01000061,C7,1,1,1.0
2011,E01000061,C8,1,1,1.0
2011,E01000072,C3,1,1,1.0
2011,E01000077,C3,1,1,1.0
2011,E01000082,C7,2,1,2.0
2011,E01000093,C5,1,1,1.0
2011,E01000096,C3,1,1,1.0
2011,E01000096,C7,1,1,1.0
2011,E01000100,C3,1,1,1.0
2011,E01000100,C5,1,1,1.0
2011,E01000100,C7,1,1,1.0
2011,E01000104,C3,1,1,1.0
2011,E01000109,C3,1,1,1.0
2011,E01000111,C2,1,1,1.0
2011,E01000111,C3,1,1,1.0
2011,E01000115,C3,2,2,1.0
2011,E01000115,C5,7,2,3.5
2011,E01000115,C7,3,3,1.0
2011,E01000115,C8,1,1,1.0
2011,E01000116,C7,7,7,1.0
2011,E01000117,C3,2,2,1.0
2011,E01000117,C7,7,6,1.1666666666666667
2011,E01000117,C8,1,1,1.0
2011,E01000118,C3,1,1,1.0
2011,E01000118,C5,2,2,1.0
2011,E01000118,C7,5,5,1.0
2011,E01000118,C8,1,1,1.0
2011,E01000119,C5,2,2,1.0
2011,E01000119,C7,6,5,1.2
2011,E01000119,C8,1,1,1.0
2011,E01000120,C3,1,1,1.0
2011,E01000120,C5,1,1,1.0
2011,E01000120,C7,4,4,1.0
2011,E01000121,C8,1,1,1.0
2011,E01000122,C2,2,2,1.0
2011,E01000122,C7,5,4,1.25
2011,E01000123,C5,2,2,1.0
2011,E01000123,C7,1,1,1.0
2011,E01000124,C7,8,7,1.1428571428571428
2011,E01000125,C5,1,1,1.0
2011,E01000125,C7,3,3,1.0
2011,E01000125,C8,1,1,1.0
2011,E01000126,C3,8,2,4.0
2011,E01000126,C5,2,2,1.0
2011,E01000126,C7,9,7,1.2857142857142858
2011,E01000126,C8,2,1,2.0
2011,E01000127,C7,2,2,1.0
2011,E01000128,C3,3,3,1.0
2011,E01000128,C7,3,3,1.0
2011,E01000129,C2,1,1,1.0
2011,E01000129,C3,2,2,1.0
2011,E01000129,C5,1,1,1.0
2011,E01000129,C7,7,4,1.75
2011,E01000130,C3,3,3,1.0
2011,E01000130,C7,1,1,1.0
2011,E01000131,C7,1,1,1.0
2011,E01000131,C8,1,1,1.0
2011,E01000132,C3,7,2,3.5
2011,E01000132,C5,2,2,1.0
2011,E01000132,C7,8,3,2.6666666666666665
2011,E01000132,C8,2,2,1.0
2011,E01000133,C3,4,3,1.3333333333333333
2011,E01000133,C8,2,2,1.0
2011,E01000134,C3,1,1,1.0
2011,E01000134,C5,1,1,1.0
2011,E01000134,C7,2,2,1.0
2011,E01000135,C3,2,2,1.0
2011,E01000135,C4,1,1,1.0
2011,E01000135,C7,5,5,1.0
2011,E01000136,C7,9,8,1.125
2011,E01000137,C2,2,2,1.0
2011,E01000137,C7,3,3,1.0
2011,E01000138,C2,3,2,1.5
2011,E01000138,C3,1,1,1.0
2011,E01000138,C7,7,6,1.1666666666666667
2011,E01000139,C2,2,2,1.0
2011,E01000139,C3,1,1,1.0
2011,E01000139,C7,10,10,1.0
2011,E01000140,C2,2,2,1.0
2011,E01000140,C5,2,2,1.0
2011,E01000140,C7,3,3,1.0
2011,E01000141,C3,7,3,2.3333333333333335
2011,E01000141,C4,2,2,1.0
2011,E01000141,C5,2,2,1.0
2011,E01000141,C7,10,9,1.1111111111111112
2011,E01000141,C8,2,2,1.0
2011,E01000142,C3,1,1,1.0
2011,E01000142,C7,7,4,1.75
2011,E01000143,C7,1,1,1.0
2011,E01000143,C8,1,1,1.0
2011,E01000144,C3,1,1,1.0
2011,E01000144,C7,11,10,1.1
2011,E01000145,C4,2,1,2.0
2011,E01000145,C7,2,2,1.0
2011,E01000146,C3,2,2,1.0
2011,E01000146,C7,7,7,1.0
2011,E01000147,C2,1,1,1.0
2011,E01000147,C5,1,1,1.0
2011,E01000147,C7,7,5,1.4
2011,E01000148,C5,2,2,1.0
2011,E01000148,C7,4,4,1.0
2011,E01000150,C2,1,1,1.0
2011,E01000150,C7,9,4,2.25
2011,E01000151,C7,1,1,1.0
2011,E01000152,C7,2,2,1.0
2011,E01000153,C2,1,1,1.0
2011,E01000153,C7,1,1,1.0
2011,E01000154,C7,1,1,1.0
2011,E01000155,C2,1,1,1.0
2011,E01000155,C7,6,5,1.2
2011,E01000156,C7,3,3,1.0
2011,E01000156,C8,2,2,1.0
2011,E01000157,C4,1,1,1.0
2011,E01000157,C7,1,1,1.0
2011,E01000158,C3,2,2,1.0
2011,E01000158,C7,5,5,1.0
2011,E01000158,C8,1,1,1.0
