period,LSOA,SHEF_C_CODE,report_count,user_count,average
2012-2,E01000002,C7,1,1,1.0
2012-2,E01000116,C8,1,1,1.0
2012-2,E01000123,C7,1,1,1.0
2012-2,E01000126,C3,1,1,1.0
2012-2,E01000126,C8,1,1,1.0
2012-2,E01000128,C8,1,1,1.0
2012-2,E01000132,C7,1,1,1.0
2012-2,E01000133,C7,1,1,1.0
2012-2,E01000134,C7,1,1,1.0
2012-2,E01000138,C2,1,1,1.0
2012-2,E01000139,C3,1,1,1.0
2012-2,E01000140,C7,1,1,1.0
2012-2,E01000143,C7,1,1,1.0
2012-2,E01000144,C7,1,1,1.0
2012-2,E01000145,C4,2,1,2.0
2012-2,E01000148,C7,2,2,1.0
2012-2,E01000150,C3,1,1,1.0
2012-2,E01000155,C3,1,1,1.0
2012-2,E01000155,C7,1,1,1.0
2012-2,E01000156,C7,1,1,1.0
2012-2,E01000157,C3,1,1,1.0
2012-2,E01000157,C7,2,2,1.0
2012-2,E01000161,C2,1,1,1.0
2012-2,E01000162,C3,1,1,1.0
2012-2,E01000162,C7,1,1,1.0
2012-2,E01000164,C7,4,4,1.0
2012-2,E01000166,C7,1,1,1.0
2012-2,E01000168,C7,2,2,1.0
2012-2,E01000170,C7,1,1,1.0
2012-2,E01000171,C3,3,2,1.5
2012-2,E01000171,C7,1,1,1.0
2012-2,E01000172,C7,2,2,1.0
2012-2,E01000172,C8,1,1,1.0
2012-2,E01000178,C2,1,1,1.0
2012-2,E01000179,C7,1,1,1.0
2012-2,E01000180,C7,1,1,1.0
2012-2,E01000181,C2,1,1,1.0
2012-2,E01000181,C7,4,4,1.0
2012-2,E01000185,C7,1,1,1.0
2012-2,E01000190,C7,1,1,1.0
2012-2,E01000191,C7,1,1,1.0
2012-2,E01000194,C2,1,1,1.0
2012-2,E01000194,C7,2,2,1.0
2012-2,E01000199,C2,1,1,1.0
2012-2,E01000200,C7,1,1,1.0
2012-2,E01000201,C7,1,1,1.0
2012-2,E01000203,C3,1,1,1.0
2012-2,E01000203,C7,1,1,1.0
2012-2,E01000204,C7,3,1,3.0
2012-2,E01000205,C2,1,1,1.0
2012-2,E01000205,C7,1,1,1.0
2012-2,E01000206,C3,1,1,1.0
2012-2,E01000207,C7,1,1,1.0
2012-2,E01000209,C7,2,2,1.0
2012-2,E01000210,C3,1,1,1.0
2012-2,E01000211,C3,1,1,1.0
2012-2,E01000212,C7,1,1,1.0
2012-2,E01000214,C4,1,1,1.0
2012-2,E01000214,C7,1,1,1.0
2012-2,E01000215,C7,2,2,1.0
2012-2,E01000216,C7,1,1,1.0
2012-2,E01000217,C7,1,1,1.0
2012-2,E01000219,C3,1,1,1.0
2012-2,E01000220,C7,3,2,1.5
2012-2,E01000221,C3,1,1,1.0
2012-2,E01000221,C4,1,1,1.0
2012-2,E01000221,C7,4,2,2.0
2012-2,E01000222,C7,2,1,2.0
2012-2,E01000223,C7,2,2,1.0
2012-2,E01000225,C7,1,1,1.0
2012-2,E01000229,C7,1,1,1.0
2012-2,E01000230,C7,2,2,1.0
2012-2,E01000231,C2,1,1,1.0
2012-2,E01000231,C7,3,3,1.0
2012-2,E01000232,C7,1,1,1.0
2012-2,E01000233,C2,1,1,1.0
2012-2,E01000234,C3,1,1,1.0
2012-2,E01000234,C7,3,3,1.0
2012-2,E01000235,C7,2,2,1.0
2012-2,E01000236,C7,1,1,1.0
2012-2,E01000237,C3,2,1,2.0
2012-2,E01000237,C4,2,1,2.0
2012-2,E01000237,C7,1,1,1.0
2012-2,E01000238,C7,3,2,1.5
2012-2,E01000238,C8,2,1,2.0
2012-2,E01000239,C2,1,1,1.0
2012-2,E01000239,C7,1,1,1.0
2012-2,E01000241,C7,1,1,1.0
2012-2,E01000242,C7,1,1,1.0
2012-2,E01000243,C3,3,2,1.5
2012-2,E01000244,C3,1,1,1.0
