lsoa,reports,unique_users,average_per_user
95BB15S1,1,1,1.0
95BB22S1,1,1,1.0
95GG03S3,1,1,1.0
95GG12S2,2,1,2.0
95GG12S3,2,1,2.0
95GG43S1,1,1,1.0
95HH09W1,1,1,1.0
95KK03W1,1,1,1.0
95LL26S1,1,1,1.0
95MM27S1,1,1,1.0
95PP10W1,1,1,1.0
95PP21W1,2,1,2.0
95SS18S2,1,1,1.0
95SS21S2,1,1,1.0
95SS22S2,1,1,1.0
95SS23S1,1,1,1.0
95XX15W1,1,1,1.0
95XX18W1,1,1,1.0
E01000001,1,1,1.0
E01000013,1,1,1.0
E01000029,2,1,2.0
E01000030,1,1,1.0
E01000042,3,1,3.0
E01000046,1,1,1.0
E01000050,1,1,1.0
E01000067,1,1,1.0
E01000068,1,1,1.0
E01000082,1,1,1.0
E01000091,1,1,1.0
E01000092,1,1,1.0
E01000094,1,1,1.0
E01000115,1,1,1.0
E01000117,2,2,1.0
E01000118,2,2,1.0
E01000123,1,1,1.0
E01000124,1,1,1.0
E01000126,3,2,1.5
E01000127,1,1,1.0
E01000131,1,1,1.0
E01000132,2,2,1.0
E01000134,3,2,1.5
E01000136,6,2,3.0
E01000137,1,1,1.0
E01000141,4,1,4.0
E01000142,1,1,1.0
E01000143,2,1,2.0
E01000144,1,1,1.0
E01000146,1,1,1.0
E01000152,1,1,1.0
E01000155,1,1,1.0
E01000156,1,1,1.0
E01000157,1,1,1.0
E01000158,1,1,1.0
E01000160,2,2,1.0
E01000161,2,2,1.0
E01000162,2,2,1.0
E01000163,2,2,1.0
E01000173,1,1,1.0
E01000174,1,1,1.0
E01000175,1,1,1.0
E01000176,1,1,1.0
E01000177,1,1,1.0
E01000178,1,1,1.0
E01000180,1,1,1.0
E01000181,2,2,1.0
E01000183,1,1,1.0
E01000186,1,1,1.0
E01000188,3,2,1.5
E01000191,2,1,2.0
E01000192,3,2,1.5
E01000196,1,1,1.0
E01000197,1,1,1.0
E01000202,3,2,1.5
E01000203,1,1,1.0
E01000204,1,1,1.0
E01000205,1,1,1.0
E01000210,1,1,1.0
E01000215,1,1,1.0
E01000216,1,1,1.0
E01000220,1,1,1.0
E01000221,1,1,1.0
E01000222,2,2,1.0
E01000223,2,2,1.0
E01000224,2,2,1.0
E01000226,1,1,1.0
E01000229,2,2,1.0
E01000231,1,1,1.0
E01000237,1,1,1.0
E01000238,2,2,1.0
E01000240,1,1,1.0
E01000241,3,2,1.5
E01000243,1,1,1.0
E01000244,1,1,1.0
E01000246,3,1,3.0
E01000247,3,2,1.5
E01000248,1,1,1.0
E01000249,2,1,2.0
E01000250,1,1,1.0
E01000253,1,1,1.0
E01000256,1,1,1.0
E01000260,2,1,2.0
E01000266,1,1,1.0
E01000272,2,2,1.0
E01000276,1,1,1.0
E01000280,2,2,1.0
E01000282,3,3,1.0
E01000286,1,1,1.0
E01000290,1,1,1.0
E01000293,1,1,1.0
E01000296,2,1,2.0
E01000299,2,1,2.0
E01000304,1,1,1.0
E01000305,4,2,2.0
E01000307,1,1,1.0
E01000309,1,1,1.0
E01000310,1,1,1.0
E01000311,1,1,1.0
E01000314,1,1,1.0
E01000315,2,1,2.0
E01000316,2,1,2.0
E01000317,1,1,1.0
E01000318,1,1,1.0
E01000321,3,2,1.5
E01000324,1,1,1.0
E01000329,1,1,1.0
E01000335,4,2,2.0
E01000336,6,2,3.0
E01000338,1,1,1.0
E01000347,1,1,1.0
E01000356,3,2,1.5
E01000357,2,1,2.0
E01000359,1,1,1.0
E01000364,8,1,8.0
E01000366,1,1,1.0
E01000371,1,1,1.0
E01000384,1,1,1.0
E01000385,1,1,1.0
E01000386,2,2,1.0
E01000394,1,1,1.0
E01000398,1,1,1.0
E01000406,1,1,1.0
E01000408,1,1,1.0
E01000410,1,1,1.0
E01000417,1,1,1.0
E01000418,2,1,2.0
E01000422,3,1,3.0
E01000428,2,1,2.0
E01000430,1,1,1.0
E01000437,1,1,1.0
E01000447,1,1,1.0
E01000448,1,1,1.0
E01000462,1,1,1.0
E01000466,4,3,1.3333333333333333
E01000467,1,1,1.0
E01000469,3,1,3.0
E01000470,3,1,3.0
E01000477,3,2,1.5
E01000486,1,1,1.0
E01000497,3,2,1.5
E01000499,1,1,1.0
E01000503,1,1,1.0
E01000508,2,1,2.0
E01000547,1,1,1.0
E01000558,1,1,1.0
E01000576,1,1,1.0
E01000578,1,1,1.0
E01000582,1,1,1.0
E01000583,1,1,1.0
E01000586,1,1,1.0
E01000592,1,1,1.0
E01000594,1,1,1.0
E01000600,1,1,1.0
E01000605,4,1,4.0
E01000635,1,1,1.0
E01000638,1,1,1.0
E01000645,4,4,1.0
E01000646,7,6,1.1666666666666667
E01000647,7,7,1.0
E01000648,5,4,1.25
E01000649,2,2,1.0
E01000650,4,3,1.3333333333333333
E01000651,8,8,1.0
E01000652,3,3,1.0
E01000653,6,5,1.2
E01000654,14,12,1.1666666666666667
E01000655,2,2,1.0
E01000656,14,8,1.75
E01000657,8,7,1.1428571428571428
E01000658,6,6,1.0
E01000659,2,2,1.0
E01000661,23,10,2.3
E01000662,3,3,1.0
E01000663,14,8,1.75
E01000664,10,10,1.0
E01000665,10,7,1.4285714285714286
E01000666,17,10,1.7
E01000667,6,6,1.0
E01000668,26,12,2.1666666666666665
E01000669,10,6,1.6666666666666667
E01000670,8,7,1.1428571428571428
E01000671,15,10,1.5
E01000672,7,6,1.1666666666666667
E01000673,15,11,1.3636363636363635
E01000674,10,7,1.4285714285714286
E01000675,22,15,1.4666666666666666
E01000676,19,16,1.1875
E01000677,13,12,1.0833333333333333
E01000678,9,7,1.2857142857142858
E01000679,2,2,1.0
E01000680,19,16,1.1875
E01000681,4,4,1.0
E01000682,3,3,1.0
E01000683,10,9,1.1111111111111112
E01000684,5,5,1.0
E01000685,13,9,1.4444444444444444
E01000686,9,8,1.125
E01000687,8,8,1.0
E01000688,1,1,1.0
E01000689,6,6,1.0
E01000690,3,3,1.0
E01000691,15,13,1.1538461538461537
E01000692,14,11,1.2727272727272727
E01000693,8,7,1.1428571428571428
E01000694,18,9,2.0
E01000695,7,7,1.0
E01000696,8,7,1.1428571428571428
E01000697,11,9,1.2222222222222223
E01000698,4,4,1.0
E01000699,5,4,1.25
E01000700,10,6,1.6666666666666667
E01000701,20,9,2.2222222222222223
E01000702,11,8,1.375
E01000703,8,7,1.1428571428571428
E01000704,17,8,2.125
E01000705,4,4,1.0
E01000706,7,6,1.1666666666666667
E01000707,6,6,1.0
E01000708,6,6,1.0
E01000709,6,6,1.0
E01000710,10,10,1.0
E01000711,8,7,1.1428571428571428
E01000712,6,5,1.2
E01000713,1,1,1.0
E01000714,16,15,1.0666666666666667
E01000715,8,7,1.1428571428571428
E01000716,7,7,1.0
E01000717,7,7,1.0
E01000718,9,6,1.5
E01000719,19,13,1.4615384615384615
E01000720,47,29,1.6206896551724137
E01000721,5,5,1.0
E01000722,22,13,1.6923076923076923
E01000723,4,3,1.3333333333333333
E01000724,10,9,1.1111111111111112
E01000725,16,12,1.3333333333333333
E01000726,13,5,2.6
E01000727,13,11,1.1818181818181819
E01000728,11,10,1.1
E01000729,3,3,1.0
E01000730,23,15,1.5333333333333334
E01000731,4,4,1.0
E01000732,7,7,1.0
E01000733,10,9,1.1111111111111112
E01000734,8,5,1.6
E01000735,11,7,1.5714285714285714
E01000736,8,7,1.1428571428571428
E01000737,8,8,1.0
E01000738,10,8,1.25
E01000739,12,9,1.3333333333333333
E01000740,25,15,1.6666666666666667
E01000741,16,11,1.4545454545454546
E01000742,18,13,1.3846153846153846
E01000743,18,15,1.2
E01000744,24,9,2.6666666666666665
E01000745,27,17,1.588235294117647
E01000746,14,12,1.1666666666666667
E01000747,6,6,1.0
E01000748,11,9,1.2222222222222223
E01000749,23,17,1.3529411764705883
E01000750,7,5,1.4
E01000751,7,7,1.0
E01000752,8,8,1.0
E01000753,4,3,1.3333333333333333
E01000754,6,6,1.0
E01000755,11,11,1.0
E01000756,4,3,1.3333333333333333
E01000757,9,9,1.0
E01000758,4,4,1.0
E01000759,16,8,2.0
E01000760,8,5,1.6
E01000761,8,4,2.0
E01000762,3,3,1.0
E01000763,9,9,1.0
E01000764,7,6,1.1666666666666667
E01000765,13,10,1.3
E01000766,2,2,1.0
E01000767,5,4,1.25
E01000768,5,4,1.25
E01000769,6,4,1.5
E01000770,9,9,1.0
E01000771,19,15,1.2666666666666666
E01000772,2,2,1.0
E01000773,7,7,1.0
E01000774,11,9,1.2222222222222223
E01000775,15,12,1.25
E01000777,11,9,1.2222222222222223
E01000778,4,4,1.0
E01000779,3,3,1.0
E01000780,1,1,1.0
E01000781,6,5,1.2
E01000782,6,6,1.0
E01000783,5,5,1.0
E01000784,5,5,1.0
E01000785,6,5,1.2
E01000786,9,7,1.2857142857142858
E01000787,5,4,1.25
E01000788,13,12,1.0833333333333333
E01000789,1,1,1.0
E01000790,20,17,1.1764705882352942
E01000791,11,10,1.1
E01000792,5,5,1.0
E01000793,1,1,1.0
E01000794,3,3,1.0
E01000795,4,4,1.0
E01000796,13,13,1.0
E01000797,21,16,1.3125
E01000798,19,5,3.8
E01000799,11,10,1.1
E01000800,14,14,1.0
E01000801,6,6,1.0
E01000802,26,18,1.4444444444444444
E01000803,9,8,1.125
E01000804,15,12,1.25
E01000805,17,16,1.0625
E01000806,22,15,1.4666666666666666
E01000807,18,17,1.0588235294117647
E01000808,5,4,1.25
E01000809,3,3,1.0
E01000810,4,4,1.0
E01000811,5,5,1.0
E01000812,7,7,1.0
E01000813,7,6,1.1666666666666667
E01000814,12,11,1.0909090909090908
E01000815,6,5,1.2
E01000816,11,9,1.2222222222222223
E01000818,18,16,1.125
E01000819,8,8,1.0
E01000820,3,3,1.0
E01000822,2,2,1.0
E01000823,6,4,1.5
E01000824,4,4,1.0
E01000825,7,7,1.0
E01000826,1,1,1.0
E01000827,9,9,1.0
E01000828,8,3,2.6666666666666665
E01000829,7,7,1.0
E01000830,10,10,1.0
E01000831,5,5,1.0
